MouseID,Treatment_group,X268.105_0.35,X269.088_0.35,X111.044_2.768,X122.082_0.534,X130.087_0.452,X137.046_0.35,X142.035_0.315,X172.134_2.343,X175.148_2.71,X198.15_2.471,X200.165_3.207,X214.181_2.634,X216.16_2.471,X228.196_2.71,X230.176_2.586,X232.191_2.63,X242.212_2.78,X249.112_2.768,X256.227_2.847,X256.227_3.318,X258.207_2.775,X272.222_2.957,X278.248_3.1,X280.189_2.775,X280.264_3.159,X282.28_3.246,X296.259_2.971,X303.305_3.529,X303.648_2.884,X306.279_2.989,X306.279_3.212,X308.295_3.045,X308.295_3.285,X324.327_3.455,X327.232_3.01,X333.063_2.524,X334.311_3.335,X352.321_3.187,X368.316_2.962,X368.317_3.315,X369.17_2.767,X399.394_3.159,X399.395_3.152,X489.228_2.768,X506.255_3.172,X530.289_2.929,X568.341_2.887,X570.357_2.934,X599.241_2.765,X602.344_2.984,X604.362_2.948,X637.306_3.32,X666.434_3.024,X705.141_2.339,X776.148_2.398,X776.253_2.398,X776.411_2.398,X792.329_2.764,X811.309_2.773,X811.31_2.767,X819.211_2.398,X819.322_2.398,X819.378_2.399
696,combo,0.000245269,0.001312964,9.74E-05,0.000304266,0.001737414,0.00911152,0.001069613,0.00017556,0.000713076,0.000164759,0.001369558,0.002348622,0.000133135,0.04691584,0.000238695,0.000150598,0.000200977,0.000116294,0.001448788,0,0.004255816,0.000780987,0.002399556,5.98E-05,0.003027741,0.003537081,0.000441279,0.000121435,0,0.000136621,0.000126329,0.003984168,0.0015167,0.00043853,0,0.007243942,0.000939449,0.004035102,4.95E-05,5.19E-05,0.002037359,0,0.000133806,0.004544441,4.99E-05,7.30E-05,0.005885703,0,0.000865877,0.000226892,0.00039129,0.002993785,0.000208598,0,0,0,0,0.000229189,0,0.000129372,0,5.91E-05,0
697,combo,0,0.001830019,5.76E-05,0,0.001919767,0.00763989,0.001018652,0.000152516,0.000705221,7.57E-05,0.002664167,0.001279845,0,0.04055019,0.000130001,0.000151959,0.000167471,0.000105619,0.001201487,0,0.003160433,0.000368843,0.002729465,0,0.004035429,0.005132439,0.000422852,0,0,0.000201854,0.000247027,0.004152966,0.002396444,7.58E-05,0,0.008619364,0.000472275,0.004041959,0,0,0.00182835,0,0.000260768,0.004120317,6.47E-05,0.000187912,0.00547852,0.000119521,0.00073134,0.000169694,0.000231861,0.005367513,8.52E-05,0,0,0,0,9.44E-05,0,0.000222285,0,0,0
698,combo,0,0.000923605,0,0,0.001712825,0.00346037,0.000914278,0.000146406,0.000711748,0.000182702,0.001469789,0.001348271,0.000158386,0.03981162,0.000131589,0.000192864,0.000173177,0,0.000977931,0,0.004241558,0.000335523,0.002395641,0.000130117,0.003558742,0.004461447,0.000535316,0,9.53E-05,0.00018126,0.000196551,0.003361999,0.001608667,0.000156037,0,0.006480961,0.000348293,0.00386543,5.43E-05,0,0.000833266,0,6.33E-05,0.001782264,0.000214915,0.000201644,0.004600325,0.000250539,0.000314104,0.000137077,0.000140252,0.003344639,0,0,6.36E-05,7.58E-05,4.96E-05,0,0,0.000105363,7.98E-05,7.41E-05,8.21E-05
699,combo,0,0.00126673,0,0.000317244,0.001744048,0.008689645,0.001083146,0.000129103,0.000752695,0.000142179,0.00230092,0.001468672,6.97E-05,0.04044968,0.000138132,0.000173185,0.000203564,0,0.001156579,0,0.003255557,0.000583062,0.002019425,0,0.002857792,0.003708398,0.000457933,0,0.00011276,7.24E-05,6.82E-05,0.003322871,0.001768526,0,0.000100137,0.007465751,0.000140307,0.003696159,0,0,0.000709858,0,0,0.000642544,5.90E-05,0.000296036,0.009301592,0.000432708,6.70E-05,0.000131089,0.000301811,0.005366774,5.79E-05,0,7.38E-05,0.000113037,6.98E-05,0,0,0,0.000138988,0.000113093,9.68E-05
700,combo,0.000123388,0.000531395,5.76E-05,0,0.002151341,0.004393192,0.000967755,0.000274783,0.000800661,0.00016907,0,0.001698794,8.62E-05,0.04859664,0.000182399,9.09E-05,0.000164846,6.42E-05,0.001357643,0,0.004177362,0.000470023,0.002158304,6.02E-05,0.003014663,0.003216569,0.000610029,0,0,0.000172056,0,0.004664721,0.001357643,0,0,0.009538309,0.000162863,0.003146946,6.29E-05,0,0.001531699,0,0.000194593,0.003536833,0,0.000191078,0.003738739,0,0.000710151,0.000182958,0.000151035,0.003133021,9.29E-05,0,0,0,0,0.000103819,0,0.000199344,0,0,0
716,BNZ,0,0.000372451,0.000171649,0.00015107,0.002014297,0.008435946,0.001417468,0.000168342,0.000579613,0.000157488,0.002329928,0.001119054,0.000134084,0.03655576,0.000112666,0.000136366,5.51E-05,0.000266962,0.000992802,0,0.003512108,0.000642739,0.002616865,4.69E-05,0.003339946,0.003885126,0.000320538,0,0.000121494,0.000130976,0.000134547,0.003741657,0.001492072,0.000110751,0.000163105,0.007747297,0.000452761,0.002576694,0,0,0.002875108,0,0.000290664,0.009067207,4.62E-05,5.21E-05,0.01142009,0.000561617,0.001210874,0.000130006,0.000144884,0.004022856,6.26E-05,0,0,0,0,0.00035292,0,0.000289495,0,0,0
717,BNZ,0,0.000990453,0.000115571,0.000162832,0.001528128,0.008433001,0.001007432,0.000168754,0.000541205,6.97E-05,0.002128059,0.001013092,5.77E-05,0.03509034,5.57E-05,0.0001535,5.07E-05,0.000164341,0.001001773,0.000143175,0.003141151,0.000543002,0.00273931,0,0.004363653,0.004595702,0.000422909,0.00010654,0,0.0001344,0.000199025,0.003288304,0.002190316,0.00046859,0,0.007414249,0.000436976,0.003367541,0,0,0.002416706,0,0.000143379,0.006904873,0,0.000242643,0.005122058,0.000193255,0.001160245,0.000194631,0.000300201,0.004833411,0.000200051,0,0,0,0,0.000241037,0,0.000267129,0,0,0
718,BNZ,4.92E-05,0.001466376,0.000108086,0.000202684,0.001330234,0.007759698,0.000947792,0.00017391,0.000548099,8.01E-05,0.002084033,0.001102986,6.40E-05,0.03586089,6.12E-05,0.00019923,0.000111866,7.22E-05,0.001014303,0.000126504,0.002865546,0.00037169,0.002976399,0,0.004062756,0.005021633,0.000381026,0,0,0.000155435,0.000169139,0.003918648,0.002388879,0.000188617,0,0.007815125,0.000534552,0.002394421,0,0,0.00167942,0,0.000177316,0.004628106,6.39E-05,0.000286613,0.005492758,0.000269363,0.000648489,0.000156611,0.00026049,0.002804577,0.000234351,0,0,0,0,0.000200199,0,0.000115958,0,0,0
719,BNZ,4.04E-05,0.001199248,4.30E-05,0.000198858,0.002019786,0.010361925,0.001073012,0.00016864,0.000699561,0.000127907,0.002387977,0.001456981,5.82E-05,0.03624044,6.41E-05,0.00030298,0.000167583,9.90E-05,0.001083531,0.000119808,0.002924482,0.000946775,0.002477394,0,0.003545146,0.00453926,0.00039418,0,4.06E-05,0.000116908,0.000148394,0.003597745,0.002014527,0.000345203,0.00017156,0.006680023,0.000915216,0.00338209,0,4.13E-05,0.001656856,0,0.000121738,0.003308452,0,0.000414294,0.008573572,0.000481409,0.00049177,0.000116886,0.00031082,0.004097431,0.000106565,0,0,0,0,0.000116016,0,0.00024607,0,0,0
720,BNZ,0,0.001091141,0,0,0.000669432,0.014184836,0.001166157,0,0.00073652,7.50E-05,0.001957235,0.001588974,0,0.04316828,0,0.000194033,0.000162225,0,0.001241173,0,0.003055196,0.000688783,0.002591461,5.58E-05,0.004153156,0.004705547,0.000609711,0,0.000147792,0.00016366,0.000146929,0.003641684,0.002066349,5.83E-05,0.0001741,0.00947929,0.00039519,0.003764437,0,0,0.00111842,0,6.21E-05,0.002182283,0,0.00042456,0.012889106,0.0005783,0.000390508,0.000268713,0.000367232,0.00353257,0.000489698,0,0.000182949,0.000106257,6.90E-05,0,0,0.000212008,0.000158738,0.000246199,0.000246686
751,infected,0,0.000187734,0.00012621,0,0.00083903,0.00671224,0.000591737,0,0.000503418,6.01E-05,0.001090739,0.001461679,5.05E-05,0.03099995,0,0.000130851,0.000147457,0.000182739,0.000878773,0.000216527,0.001920937,0.001452847,0.001735467,0,0.002578913,0.00237578,0.000263669,4.20E-05,0,9.26E-05,9.96E-05,0.002799711,0.002071079,0.00049017,3.78E-05,0.005343296,0.0013292,0.003316376,3.39E-05,4.18E-05,0.002177062,0,0,0.005210818,0,0.000834614,0.006447283,0.000267727,0.000724215,8.79E-05,0.000101363,0.003060251,0.000715383,0,0,0,0,0.000217658,0,0.000305344,0,0,0
752,infected,0,0.000851398,8.92E-05,0,0.001176477,0.008204379,0.000712078,2.70E-05,0.000399383,0.000121439,0.001371525,0.000931894,7.08E-05,0.02222922,0,0.000132577,0.000107008,0.000123689,0.000724462,0.000228665,0.001476788,0.000377711,0.001461308,0,0.002136235,0.002823545,0.000173891,0.000150897,2.93E-05,3.27E-05,0.00011387,0.001885459,0.001671836,0.000482975,5.85E-05,0.00408671,0.000829726,0.002764721,0,0.000108333,0.001495364,0,0,0.004922628,0,0.000622294,0.005727586,0.000331271,0.000643966,6.23E-05,0.000307938,0.00237153,0.000210516,0,0,4.29E-05,0,0.000171192,0,0.000288835,0,2.62E-05,0
753,infected,0,0.000716125,0.000100984,0.000222804,0.001905121,0.006692209,0.000658427,5.16E-05,0.000566679,0.000137585,0.001678449,0.001791785,7.28E-05,0.03659127,0.0001399,7.27E-05,0.000127361,0.000152709,0.001133358,0.00013778,0.004101677,0.000496671,0.002315289,5.63E-05,0.003356899,0.003804845,0.000340168,6.78E-05,0,0.000122209,0.000126946,0.003497219,0.001980678,0.000365424,0,0.007447781,0.000782557,0.003945165,0,4.30E-05,0.002407037,0,0.00013816,0.007123965,0,0.000809541,0.007016026,0.000258405,0.000825732,5.83E-05,0.000113298,0.004009929,0.000577473,0,0,0,0,0.000239513,0,0.000378241,0,5.21E-05,5.10E-05
754,infected,0,0.001828193,5.12E-05,0.000192069,0.000536851,0.006771088,0.000875405,9.22E-05,0.000561033,6.55E-05,0.00184754,0.001450948,5.25E-05,0.03337179,0,0.000237499,0.000142179,0.000123053,0.001001154,0.000142278,0.002210277,0.000283449,0.002563341,0,0.003627369,0.004981587,0.000350763,0.000104561,0,6.00E-05,0.000174871,0.003632205,0.002258642,0.000431215,0,0.005755425,0.000947952,0.003211431,0,9.13E-05,0.002045836,0,9.74E-05,0.00609398,0,0.000406643,0.004265786,4.41E-05,0.000880242,0.000103451,0.000141371,0.00414971,9.67E-05,0,0,0,0,0.000199046,0,0.0002132,0,0,0
755,infected,0,0.001688731,5.57E-05,0,0.001206236,0.007434354,0.000930525,0.000103114,0.000644967,8.27E-05,0.001516411,0.002294311,6.92E-05,0.03633479,0.000162149,0.000342881,0.000196835,7.51E-05,0.001152079,0.000147822,0.003603939,0.000240617,0.00227954,6.11E-05,0.003761488,0.004371991,0.000388521,0.000124056,0,0.000149797,0.000187791,0.003471006,0.001925055,0.000388414,6.71E-05,0.005366521,0.00079267,0.004189825,5.24E-05,9.94E-05,0.001575492,0,0,0.004972648,0,0.000157765,0.004859409,0.000183056,0.000723742,0.000103742,0.000259395,0.00346116,0.000319925,0,5.49E-05,6.27E-05,0,0.000111896,0,0.000113423,5.15E-05,7.54E-05,6.34E-05
781,combo,0,0.0001339,8.77E-05,0.000244972,0.002354349,0.003708376,0.000635564,0.000122238,0.000779256,0.000229799,0.00281306,0.002000644,0.000156222,0.04310779,0.000231845,0.000196525,0.000254105,5.19E-05,0.001359553,0.00022284,0.005078982,0.000801363,0.002221709,0.000123863,0.00352047,0.004100767,0.000543473,0,0,0.00014446,0.00015884,0.003039652,0.002011697,0.000341537,0,0.007405698,0.00067425,0.00422788,4.99E-05,9.87E-05,0.001718785,0,0.00022306,0.003597843,0,0.000574771,0.002100123,0,0.000663197,5.14E-05,0,0.004006814,0.000552664,0,0,0,0,0.000129536,0,0.000169727,0,0,0
782,combo,0,0.000899755,0,0.000352282,0.002044898,0.007739151,0.001038179,0.00012289,0.000862003,0.000168215,0.003202624,0.00173659,6.51E-05,0.04718994,6.69E-05,0.00020968,0.00028229,0,0.00129615,0.000240259,0.003712276,0.000615262,0.002170737,6.56E-05,0.00328442,0.004114963,0.000411649,0,0,7.52E-05,0.000157825,0.003750027,0.00189389,0.000204277,5.19E-05,0.00855711,0.000615211,0.003240376,0,6.02E-05,0.000981551,0,6.26E-05,0.001881306,7.60E-05,0.000305987,0.007550391,0.000337943,0.000246009,0.00020099,0.000294202,0.003794071,0.000143169,0,0,0,0,5.09E-05,0,5.86E-05,0,0,0
783,combo,0,0.001434584,0,0,0.00065417,0.011247137,0.001359985,5.15E-05,0.000780414,0.000161862,0.002593728,0.001847744,8.33E-05,0.04234892,6.86E-05,0.000227889,0.000247869,0,0.001325555,0.000241042,0.002737186,0.000406463,0.001761669,5.83E-05,0.00341431,0.005698167,0.00038503,0,0.000137606,8.08E-05,0.000154456,0.003064271,0.002301072,0.00030206,0.00021778,0.007000769,0.000526092,0.003316758,4.76E-05,5.83E-05,0.000520056,0,0,0.000958302,7.02E-05,0.000182415,0.011476671,0.000705815,8.14E-05,7.07E-05,0.000292859,0.003947975,5.80E-05,0,0.000174508,0.000234414,9.35E-05,0,0,0,0.000139678,0.000122343,0.000134707
784,combo,0,0.000926858,4.33E-05,0.000157337,0.000965101,0.003185427,0.000840763,5.35E-05,0.000657216,0.000168103,0.002859779,0.001604555,8.19E-05,0.04120924,8.10E-05,0.000197463,0.000153528,4.64E-05,0.001166411,0.000177287,0.003736068,0.000444031,0.002214405,6.13E-05,0.003878168,0.004541306,0.000430597,0,5.35E-05,0.000156969,0.000153416,0.003149902,0.00211375,0.00016598,0,0.007697128,0.000434569,0.003854485,0,0.000124108,0.001154569,0,7.98E-05,0.002474923,8.65E-05,0.000482762,0.008230006,0.000347553,0.000337737,0.000136235,0.000131997,0.003392657,0.000348925,0,0,6.66E-05,0,5.55E-05,0,9.79E-05,0,6.29E-05,0
785,combo,0,0.001930143,0,0.000331552,0.000882873,0.007915413,0.000943761,4.71E-05,0.000688032,0.00013915,0.002526843,0.001771835,6.93E-05,0.04024683,5.06E-05,0.000265234,0.00019609,0,0.001321265,0.000281888,0.002776483,0.001254288,0.002508577,0,0.003543669,0.004822313,0.000490634,0,0,0.000129281,0.000169591,0.003982061,0.002612086,0.000431012,0,0.007793637,0.000901139,0.004554407,0,0.000109769,0.001516106,0,0.000134157,0.00334274,0,0.000706298,0.008280739,0.000308459,0.000588658,5.61E-05,0.00021608,0.004852757,0.00018433,0,6.25E-05,6.82E-05,0,6.65E-05,0.000145597,0.00020532,0,6.78E-05,0
801,BNZ,0.000285,0.002422382,4.17E-05,0.000151045,0.001535945,0.01025325,0.00101307,9.18E-05,0.000563725,0.000121209,0.001772873,0.001441991,0.000106693,0.03243458,4.71E-05,0.000218317,0.000138486,8.64E-05,0.001008985,0.000244455,0.002348852,0.000776142,0.001830062,0,0.00305555,0.004330058,0.000303431,0.000100232,4.05E-05,0.000146309,0.000204618,0.002900322,0.002246728,0.000420751,0.000129782,0.005269599,0.000951796,0.003267968,3.25E-05,0.000126088,0.00151552,0,8.97E-05,0.00363153,0,0.000178821,0.006331688,0.000312754,0.000567809,8.99E-05,0.0005433,0.003647869,0.000216932,0,0,0,0,0.000120679,0,0.000180477,0,0,0
802,BNZ,0,0.000798492,0,0,0.001547361,0.006947334,0.000839094,0.000159892,0.000649621,0.000212888,0.001714277,0.001696232,0.000140564,0.03784944,0.000102541,0.000393892,0.000230305,3.46E-05,0.001177438,9.39E-05,0.002896226,0.000375788,0.002151869,3.35E-05,0.002963895,0.002539837,0.000378036,0,0,0.000158764,5.51E-05,0.003184947,0.001466158,0.000125492,8.20E-05,0.005684182,0.000390547,0.003514268,7.43E-05,0,0.001335332,0,5.18E-05,0.002900738,0,0.000299867,0.006496208,0.000233819,0.000469171,9.68E-05,0.000242692,0.003333818,0.000108361,0,0,0,0,4.13E-05,0,0.000144946,0,0,0
803,BNZ,0,0.001686753,3.67E-05,0.000173325,0.001953583,0.014913939,0.001210268,0.00010229,0.000771904,0.000194342,0.002182295,0.002244238,0.000126131,0.03978639,3.84E-05,0.000230568,0.000280736,3.56E-05,0.001267447,0.000206652,0.003564098,0.000341484,0.001967878,4.02E-05,0.003044731,0.003397328,0.000370104,8.45E-05,3.87E-05,0.000148926,0.000109475,0.003116203,0.00188211,0.000254522,0.000133106,0.006003694,0.000709961,0.004436063,3.93E-05,0.000102061,0.001243622,0,4.04E-05,0.002272827,0,0.000285612,0.008529057,0.000364131,0.00042778,0.000101112,0.000387948,0.004159702,0.000243873,0,0,4.44E-05,5.12E-05,4.68E-05,0,0.000210275,0,0,6.34E-05
804,BNZ,0,0.000433701,0,0,0.002382109,0.009114154,0.000897606,6.33E-05,0.000869987,0.000121892,0.001981638,0.001974733,0.000100057,0.05116355,5.90E-05,0.000239598,0.000245121,0,0.001360219,0,0.003866611,0.00038393,0.002333776,0,0.002989719,0.004198035,0.000477369,0,7.09E-05,0.000175437,7.34E-05,0.004273986,0.001739975,0,0,0.009459388,0.000159723,0.004225653,5.63E-05,0,0.000945939,0,0.000201091,0.001677833,0,0.000236657,0.009459388,0.000482886,0.00021451,8.80E-05,0.000140665,0.004004704,0.000309506,0,8.69E-05,9.80E-05,0,0,0.00013597,0,0,0,7.34E-05
805,BNZ,0,0.001974663,0,0.000299093,0.002152383,0.016192237,0.001290113,0.000134439,0.001125558,0.000301019,0.003738695,0.003501736,0.000204676,0.05805509,5.63E-05,0.00046584,0.000356828,0,0.00175745,0,0.003416167,0.00049701,0.002099725,6.84E-05,0.003725531,0.004291601,0.000533369,0,8.41E-05,0.000223041,6.57E-05,0.004324512,0.001803526,0,0.00032112,0.008425229,0.000162813,0.00494324,6.14E-05,6.70E-05,0.000418253,0,0,0.000385878,0,0.000200762,0.013032776,0.000763536,5.64E-05,0.000153943,0.000543698,0.005232857,0.000224988,0,0.000249614,0.000322983,0.000224382,0,0,5.69E-05,0.000247118,0.000324736,0.00028764
