	SubjectID1	SubjectID2	Group1	Group2	Distance
34	X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML	X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML	Group1C	Group1C	0.21028039375231827
35	X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML	X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML	Group1C	Group1C	0.2703231012988377
36	X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	Group1C	Group1C	0.37334192773212993
37	X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	Group1C	Group1C	0.5330584509978662
38	X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	Group1C	Group1C	0.3604897106274918
39	X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML	X514_Group1C_142dpi_LV_bottom_164_G_A4_P132.mzXML	Group1C	Group1C	0.3304365643914737
40	X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML	X515_Group1C_142dpi_LV_bottom_165_G_A5_P132.mzXML	Group1C	Group1C	0.3315024785712265
41	X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML	X531_Group1C_142dpi_LV_bottom_166_G_A6_P132.mzXML	Group1C	Group1C	0.32311090591241604
42	X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML	X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML	Group1C	Group1C	0.30009239444413277
43	X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML	X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML	Group1C	Group1C	0.30366963344175585
44	X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML	X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML	Group1C	Group1C	0.3329538542874557
45	X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	Group1C	Group1C	0.21819452660420438
46	X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	Group1C	Group1C	0.41208605647319185
47	X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	Group1C	Group1C	0.23765258405868522
48	X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML	X514_Group1C_142dpi_LV_bottom_164_G_A4_P132.mzXML	Group1C	Group1C	0.18748704147068687
