filename,MouseID,Treatmentgroup,status,DPI,organ,well_position,plate,mass_400,mass_500,mass_600,mass_700,mass_800
X530_Group1B_70dpi_RA_290_B_D4_P125.mzXML,530,Group1B,naive,75,RA,D4,P125,0.022174346,0.026334213,0.000437211,0.001490157,0.000210784
X530_Group1B_70dpi_RV_bottom_290_B_D4_P141.mzXML,530,Group1B,naive,75,RV_bottom,D4,P141,0.02370458,0.027686138,0.000415546,0.000762422,0
X530_Group1B_70dpi_RV_top_290_B_D4_P137.mzXML,530,Group1B,naive,75,RV_top,D4,P137,0.023438647,0.020411546,0.000472105,0.001969746,0.00154119
X546_Group1B_70dpi_LA_291_B_D5_P121.mzXML,546,Group1B,naive,75,LA,D5,P121,0.015094816,0.023398115,0.00095931,0.004780191,0.001357013
X546_Group1B_70dpi_LV_bottom_291_B_D5_P133.mzXML,546,Group1B,naive,75,LV_bottom,D5,P133,0.068969295,0.062251899,0.003067693,0.005530727,0.003836358
X546_Group1B_70dpi_LV_top_291_B_D5_P129.mzXML,546,Group1B,naive,75,LV_top,D5,P129,0.070355504,0.08332993,0.004359015,0.043882178,0.01490941
X546_Group1B_70dpi_RA_291_B_D5_P125.mzXML,546,Group1B,naive,75,RA,D5,P125,0.014752859,0.014584082,0.000252998,0.008167368,0.003137105
X546_Group1B_70dpi_RV_bottom_291_B_D5_P141.mzXML,546,Group1B,naive,75,RV_bottom,D5,P141,0.014902167,0.011738746,0.0000683,0,0
X546_Group1B_70dpi_RV_top_291_B_D5_P137.mzXML,546,Group1B,naive,75,RV_top,D5,P137,0.026074311,0.015906301,0.0000566,0,0
X547_Group1B_70dpi_LA_292_B_D6_P121.mzXML,547,Group1B,naive,75,LA,D6,P121,0.042068901,0.076026825,0.000473833,0.024634481,0.015618344
X547_Group1B_70dpi_LV_bottom_292_B_D6_P133.mzXML,547,Group1B,naive,75,LV_bottom,D6,P133,0.033474537,0.028117356,0.000484379,0.00366765,0.000325117
X547_Group1B_70dpi_LV_top_292_B_D6_P129.mzXML,547,Group1B,naive,75,LV_top,D6,P129,0.002012335,0.001486142,0,0,0
X547_Group1B_70dpi_RA_292_B_D6_P125.mzXML,547,Group1B,naive,75,RA,D6,P125,0.019195425,0.021566234,0.000120495,0.002655056,0.000155253
X547_Group1B_70dpi_RV_bottom_292_B_D6_P141.mzXML,547,Group1B,naive,75,RV_bottom,D6,P141,0.010461695,0.01342446,0.000049,0.000109081,0
