filename,RVT_50DPI
X776.2_2.398,0.142074492
X245.175_3.33,0.887413382
X352.357_3.617,1
X819.378_2.399,0.139777584
X120.066_0.596,0.956824645
X108.045_2.395,0.563736722
X138.995_6.301,1
X141.959_6.954,1
X114.092_2.178,0.283588421
X114.092_6.756,0.790280028
X125.016_2.257,0.571338379
X114.092_0.768,1
X620.356_2.913,0.001394174
X141.959_6.859,1
X212.165_2.546.1,0.333427698
X718.428_2.956,1
X867.458_2.398,0.195653407
X638.367_3.032,0.738665989
X141.959_1.053,0.563736722
X412.211_2.304,1
X564.331_3.008,0.229222428
X708.445_3.006,0.90171247
X114.092_1.405,1
X694.428_2.938,0.743333639
X666.399_2.952,0.811252862
X439.121_2.673,0.1432545
X141.959_6.766,1
X114.092_1.255,0.695869843
X349.037_2.524,0.471936502
X141.959_6.49,1
X141.959_0.99,1
X241.567_2.774,1
X107.061_4.811,0.571338379
X114.092_1.976,0.682685143
X114.092_1.058,0.571338379
X716.45_3.129,0.823098114
X114.092_1.761,0.743333639
X149.082_4.686,0.563736722
X441.136_2.721,0.048366746
X648.422_3.047,0.471936502
X350.305_3.132,1
X690.434_3.14,0.317200239
X819.267_2.398,0.073704547
X267.207_3.326,0.563736722
X192.125_4.795,1
X708.408_2.952,1
X141.959_0.935,0.563736722
X430.223_2.769,0.974818054
X283.019_0.327,0.843796953
X704.45_3.153,0.563736722
X856.569_3.369,0.563736722
X141.959_0.889,1
X170.154_3.216,0.563736722
X674.439_3.065,0.62393734
X703.575_5.592,0.333427698
X788.544_3.358,0.823098114
X437.374_2.96,0.563736722
X776.306_2.398,0.151881087
X114.092_2.607,0.573746927
X634.372_2.992,0.563736722
X102.092_0.355,0.801179981
X277.216_2.857,0.06389148
X306.279_3.212,1
X224.012_5.885,0.563736722
X819.322_2.398,0.129290202
X289.945_0.301,0.563736722
X722.461_3.045,0.563736722
X207.058_2.248,1
X169.978_2.574,0.957319295
X810.602_5.596,0.563736722
X351.253_2.927,0.563736722
X604.362_2.948,0.00256187
X552.33_2.721,1
X155.991_6.136,0.738665989
X732.445_3.025,0.571338379
X526.432_3.181,0.563736722
X298.2_2.676,0.563736722
X353.269_2.902,1
X130.534_5.957,0.771371254
X155.991_6.367,0.563736722
X479.152_2.786,0.024814188
X748.439_2.944,0.954213791
X114.092_2.659,0.624922321
X202.109_5.277,0.563736722
X263.08_2.779,0.563736722
X159.969_1.167,0.563736722
X487.105_2.774,0.563736722
X705.621_2.412,0.771371254
X159.969_1.214,0.471936502
X224.012_6.219,1
X224.012_6.019,0.771371254
X340.321_3.334,0.563736722
X155.991_6.023,0.563736722
X224.012_6.146,0.771371254
X125.071_5.026,0.670819224
X158.986_6.121,0.563736722
X159.969_1.264,0.563736722
X482.406_3.188,0.563736722
X584.357_2.977,0.471936502
X177.114_5.324,1
X186.149_2.502,0.563736722
X445.303_2.334,0.563736722
X130.534_5.896,1
X170.154_3.329,0.935998162
X486.097_2.773,1
X811.309_2.773,0.001307913
X223.056_2.398,0.771371254
X886.543_3.045,0.563736722
X253.009_0.331,0.333427698
X568.325_2.81,0.129290202
X858.584_3.362,0.563736722
X867.399_2.399,0.333427698
X339.032_2.412,1
X399.089_2.527,0.471936502
X335.059_2.522,0.823098114
X351.217_2.741,0.563736722
X222.147_2.554,0.879115018
X918.533_2.981,0.563736722
X159.969_1.313,0.563736722
X102.092_0.611,0.471936502
X790.559_3.436,0.471936502
X552.331_2.608,1
X111.969_6.387,0.823098114
X764.434_2.913,0.563736722
X258.111_0.302,0.563736722
X662.404_3.01,0.563736722
X382.295_2.86,0.019135694
X902.539_3.065,0.563736722
X512.416_3.112,0.563736722
X128.018_0.336,0.563736722
X724.403_2.913,0.563736722
X900.524_2.999,0.771371254
X155.991_6.411,0.738665989
X367.248_2.847,0.131660293
X123.045_0.997,0.563736722
X130.534_6.034,1
X156.011_2.394,0.563736722
X159.969_1.073,0.563736722
X243.088_2.415,0.563736722
X169.978_2.372,1
X916.518_3.002,0.563736722
X138.996_6.048,1
X130.534_6.086,0.563736722
X159.969_1.021,0.563736722
X870.549_3.151,0.392602256
X131.975_2.015,0.563736722
X131.975_1.9,0.563736722
X127.98_0.372,0.879115018
X884.528_3.107,0.563736722
X704.449_3.104,0.738665989
X200.996_6.495,1
X154.991_6.397,1
X154.99_6.339,0.7999885
X154.99_6.076,0.471936502
X328.119_2.673,0.563736722
X643.138_2.521,0.563736722
X307.004_2.393,0.563736722
X128.118_4.242,1
X788.616_3.614,1
X156.991_6.033,0.563736722
X152.995_6.44,0.563736722
X788.616_3.75,0.738665989
X131.975_6.684,0.771371254
X309_2.393,0.471936502
X131.975_6.925,1
X200.996_6.552,0.563736722
X200.996_6.663,0.738665989
X776.359_2.398,0.213029041
X921.611_2.399,0.563736722
X200.996_6.608,0.563736722
X819.433_2.399,0.142074492
X921.486_2.399,0.563736722
X152.995_5.959,0.811252862
X867.576_2.399,0.563736722
X111.969_6.564,0.957319295
X867.34_2.399,0.209645993
X819.489_2.399,0.563736722
X776.148_2.398,0.131660293
X114.092_0.571,1
X121.064_5.008,0.964074317
X200.996_6.916,0.563736722
X819.211_2.398,0.213029041
X107.061_4.761,0.823098114
X114.092_0.429,0.732995665
X109.023_6.436,0.823098114
X114.092_0.859,0.779406764
X116.071_0.411,0.550259776
X111.969_6.705,0.738665989
X114.092_1.158,0.501576398
X114.092_1.494,1
X200.996_6.967,0.563736722
X921.674_2.399,0.471936502
X109.023_6.291,0.563736722
X159.969_0.92,0.563736722
X118.087_0.476,0.563736722
X118.087_0.407,0.563736722
X806.57_3.909,0.853891869
X336.326_3.423,1
X782.569_3.961,0.563736722
X372.244_2.75,0.563736722
X830.569_3.703,0.563736722
X326.378_2.99,0.811252862
X782.57_4.015,1
X834.601_4.341,0.563736722
X358.228_2.703,0.563736722
X304.3_2.835,1
X760.586_5.601,0.771371254
X758.569_4.093,0.563736722
X834.601_4.227,0.563736722
X792.554_3.915,0.471936502
X344.213_2.654,0.563736722
X424.342_2.865,0.701690679
X788.521_3.624,0.471936502
X498.289_2.582,0.471936502
X530.289_2.929,0.956824645
X329.248_3.235,0.738665989
X768.553_4.057,1
X766.537_3.827,1
X734.57_5.605,0.720881781
X572.372_2.972,0.823098114
X305.248_3.26,0.811252862
X838.559_3.337,0.563736722
X403.284_3.147,1
X814.559_3.371,0.738665989
X834.603_5.596,0.563736722
X854.554_3.249,0.563736722
X1111.672_2.893,0.563736722
X533.327_2.58,0.563736722
X570.283_2.981,0.563736722
X1087.672_2.892,0.563736722
X530.325_2.96,0.595388849
X768.553_4.007,0.563736722
X548.372_2.99,0.563736722
X256.227_3.318,0.563736722
X572.335_2.938,0.110571905
X792.553_3.906,0.995231624
X838.558_3.365,0.563736722
X620.437_2.993,0.563736722
X480.279_2.514,0.563736722
X448.342_2.867,0.931617328
X379.284_3.167,1
X854.554_3.321,0.563736722
X546.356_2.933,0.864295401
X576.411_2.999,0.563736722
X256.191_2.844,0.956824645
X556.304_2.967,0.563736722
X240.116_2.324,0.213029041
X836.615_5.594,0.563736722
X870.548_3.337,0.563736722
X415.14_2.768,0.209645993
X226.1_2.274,0.563736722
X608.227_2.768,0.068095223
X364.252_2.923,0.771371254
X377.195_2.868,0.851276055
X1063.674_2.914,0.563736722
X838.558_3.491,0.563736722
X714.471_3.247,1
X375.21_2.633,0.1432545
X122.072_3.63,0.563736722
X385.274_2.874,0.563736722
X327.232_3.01,0.1432545
X385.165_2.771,1
X149.082_4.534,0.563736722
X298.347_2.917,0.563736722
X874.579_3.377,0.563736722
X506.288_2.93,0.563736722
X610.373_3.02,0.563736722
X776.558_4.042,1
X842.589_3.585,0.563736722
X852.538_3.349,0.563736722
X186.222_2.554,0.563736722
X149.082_4.366,0.650287551
X846.547_3.178,0.563736722
X171.15_2.504,0.563736722
X846.549_3.324,0.563736722
X518.325_2.837,0.563736722
X149.082_4.427,0.563736722
X149.082_4.314,0.695869843
X120.066_0.547,0.563736722
X638.403_2.987,0.979514546
X172.977_0.472,1
X584.335_2.79,0.209645993
X117.103_0.539,1
X305.133_2.339,0.209645993
X590.322_2.887,0.563736722
X161.092_0.327,0.34767542
X257.223_2.565,0.68650764
X312.633_2.891,0.563736722
X149.082_4.27,1
X294.155_0.318,0.563736722
X294.155_0.44,0.563736722
X372.311_2.807,0.563736722
X708.511_4.934,0.563736722
X874.58_3.338,0.563736722
X115.087_0.54,0.563736722
X879.255_2.556,0.116056815
X249.112_2.768,0.151881087
X307.173_2.826,0.604681348
X477.181_2.949,0.227311121
X828.55_3.82,0.563736722
X634.408_3.14,1
X879.004_2.556,0.084399663
X131.975_6.769,1
X131.975_6.581,0.571338379
X650.404_3.146,0.771371254
X159.969_6.74,0.563736722
X700.454_3.163,0.563736722
X668.414_2.975,0.771371254
X343.227_2.907,0.563736722
X337.274_3.164,1
X111.044_2.768,0.068095223
X361.274_3.162,0.563736722
X286.311_2.902,0.563736722
X228.097_2.276,1
X339.289_3.256,0.811252862
X319.227_3.081,0.563736722
X364.358_3.275,0.44347993
X604.362_3.028,0.44347993
X110.519_6.184,0.811252862
X560.335_2.774,0.563736722
X558.283_2.723,0.563736722
X115.964_6.314,0.90171247
X110.519_6.086,1
X600.33_2.731,0.878596532
X115.964_6.179,0.563736722
X912.467_2.871,0.563736722
X136.076_0.402,0.671695361
X177.131_2.673,0.823098114
X546.283_2.985,0.563736722
X130.087_0.353,0.811252862
X524.278_2.709,0.563736722
X202.109_4.475,0.929816059
X115.965_6.382,0.604098303
X357.3_3.267,0.738665989
X111.092_4.28,0.563736722
X301.075_2.705,0.563736722
X111.092_4.227,0.801179981
X111.092_3.973,0.563736722
X111.092_4.073,1
X217.12_4.595,0.563736722
X138.103_4.297,0.7999885
X192.125_4.897,0.771371254
X128.118_3.817,0.563736722
X138.103_4.042,1
X122.072_3.691,0.563736722
X122.072_3.757,0.471936502
X192.125_4.643,0.563736722
X200.996_6.431,0.738665989
X287.889_6.066,0.563736722
X211.001_2.403,0.563736722
X122.964_5.935,1
X112.087_4.226,0.563736722
X111.092_4.434,0.563736722
X112.087_3.966,0.771371254
X151.098_4.037,1
X151.098_3.979,0.563736722
X328.916_5.87,1
X192.125_5.305,0.471936502
X153.114_3.626,1
X921.548_2.4,0.314290023
X921.736_2.399,0.965401193
X192.125_4.696,1
X819.155_2.399,0.142074492
X192.125_5.044,1
X158.986_5.846,0.563736722
X777.095_2.39,0.165942262
X867.517_2.399,0.336994337
X983.051_2.4,1
X867.281_2.399,0.563736722
X810.601_3.669,0.563736722
X165.114_3.905,0.563736722
X150.103_5.311,0.68650764
X158.986_5.991,0.957319295
X136.087_3.719,0.563736722
X136.087_3.922,0.563736722
X776.095_2.398,0.46930644
X181.989_5.768,0.563736722
X737.441_2.398,1
X867.634_2.399,1
X159.969_0.964,0.563736722
X137.082_3.903,0.771371254
X836.615_3.427,0.563736722
X737.491_2.399,0.771371254
X131.975_1.377,0.563736722
X152.995_5.808,1
X180.022_5.741,1
X128.951_5.843,0.771371254
X172.957_6.084,0.801179981
X213.983_5.986,0.563736722
X112.087_5.529,1
X102.092_0.5,0.771371254
X151.098_5.54,0.771371254
X102.092_0.665,1
X185.115_2.424,1
X102.092_0.844,0.563736722
X143.107_0.379,0.563736722
X438.379_3.197,0.563736722
X102.092_1.197,0.563736722
X318.887_5.829,0.563736722
X143.107_0.575,1
X304.892_6.018,0.563736722
X145.99_0.378,1
X199.17_0.391,0.771371254
X123.044_2.031,0.571338379
X199.17_0.44,0.563736722
X100.076_0.584,0.563736722
X109.102_0.994,0.862027072
X199.17_0.612,0.563736722
X143.04_6.076,0.754704821
X109.102_1.532,0.738570377
X109.102_1.852,0.577606521
X185.154_0.582,0.563736722
X100.076_1.157,0.563736722
X141.091_1.354,0.750380014
X199.17_0.961,0.563736722
X109.102_1.247,0.571338379
X157.006_5.772,0.563736722
X136.076_0.419,0.563736722
X199.17_0.757,0.771371254
X199.17_1.061,0.563736722
X100.076_1.335,0.563736722
X136.076_0.866,0.563736722
X141.091_2.064,0.563736722
X141.091_1.54,0.823098114
X136.076_1.051,0.563736722
X141.091_1.257,0.563736722
X135.079_5.134,0.563736722
X117.028_5.813,1
X185.154_0.732,0.771371254
X127.076_1.913,0.935998162
X127.076_1.547,0.994882264
X124.04_0.993,0.563736722
X127.076_1.87,0.868447353
X113.964_6.036,0.563736722
X466.25_2.226,0.471936502
X380.993_2.164,0.563736722
X112.087_4.125,0.563736722
X166.087_0.465,0.668354469
X596.356_3.046,0.563736722
X582.56_2.226,0.563736722
X455.725_2.239,0.563736722
X449.738_2.229,0.563736722
X426.484_2.164,0.563736722
X510.584_2.174,0.563736722
X636.064_2.371,0.563736722
X156.991_6.135,1
X153.114_3.835,0.571338379
X856.568_3.284,0.563736722
X153.114_3.731,0.823098114
X153.114_3.582,0.563736722
X705.308_2.339,1
X415.212_2.834,0.563736722
X650.978_2.339,0.684768508
X651.054_2.339,1
X705.058_2.339,0.929816059
X854.553_3.251,0.471936502
X651.132_2.339,0.94149965
X399.394_3.159,0.563736722
X769.153_2.339,0.563736722
X351.253_2.777,0.801179981
X850.733_2.542,0.019138409
X769.244_2.339,0.563736722
X149.082_3.816,0.990547408
X277.216_2.921,0.771371254
X293.162_2.447,0.563736722
X203.053_0.315,0.738665989
X650.901_2.339,0.811252862
X769.062_2.339,0.333427698
X852.539_3.253,0.563736722
X128.951_6.561,0.563736722
X769.335_2.339,0.563736722
X830.554_3.171,0.563736722
X427.267_2.561,0.563736722
X672.424_3.094,1
X263.2_2.895,0.563736722
X471.38_3.045,0.738665989
X884.529_3.074,0.685546075
X902.538_3.013,0.563736722
X386.717_2.856,0.563736722
X370.332_3.083,0.957319295
X177.114_5.515,0.737905621
X868.534_3.116,0.571338379
X886.544_3.107,0.685546075
X319.227_3.027,1
X278.881_0.317,0.563736722
X852.539_3.208,0.847709083
X369.264_2.943,1
X111.969_5.928,1
X114.092_6.41,0.990547408
X137.082_4.236,0.571338379
X138.103_3.729,0.563736722
X131.975_6.939,0.738665989
X131.975_1.437,0.563736722
X131.975_1.336,0.563736722
X131.975_1.582,0.563736722
X131.975_1.622,0.563736722
X131.975_0.708,0.563736722
X131.975_0.913,0.563736722
X131.975_1.077,0.563736722
X131.975_0.799,1
X131.975_1.215,0.563736722
X131.975_1.273,0.563736722
X200.996_6.105,0.563736722
X131.975_1.032,0.563736722
X131.975_0.739,0.563736722
X117.103_0.478,0.930987709
X216.045_2.521,0.738665989
X203.015_2.391,0.142074492
X271.917_5.793,0.563736722
X174.999_5.806,1
X287.889_5.818,0.563736722
X338.341_3.569,0.563736722
X172.977_6.331,1
X214.004_6.355,0.563736722
X127.076_1.363,0.563736722
X401.263_2.365,0.563736722
X127.076_1.828,1
X155.107_6.981,1
X130.087_0.452,1
X143.04_2.217,0.563736722
X125.071_0.362,0.308886307
X172.977_0.421,0.563736722
X170.096_1.127,0.563736722
X111.04_2.713,1
X115.076_0.943,0.891447917
X125.071_0.349,0.471936502
X115.076_0.738,0.847709083
X154.99_6.223,0.563736722
X154.99_5.998,0.563736722
X113.964_5.942,1
X141.959_2.086,0.563736722
X103.956_3.65,1
X200.996_6.753,0.771371254
X200.996_6.378,0.563736722
X183.986_5.771,1
X155.991_5.971,0.563736722
X105.954_3.647,0.563736722
X158.986_6.161,0.563736722
X158.986_6.273,0.738665989
X140.082_5.513,0.957319295
X111.969_6.946,0.563736722
X145.99_0.378.1,0.563736722
X183.986_5.851,0.563736722
X155.988_5.796,0.563736722
X190.004_6.217,1
X194.022_5.955,1
X155.988_6.046,0.563736722
X194.022_6.031,0.563736722
X276.897_6.388,0.563736722
X119.026_5.919,0.563736722
X146.98_5.481,0.563736722
X136.062_0.301,0.7999885
X225.135_0.478,0.957319295
X235.168_5.638,1
X225.135_0.472,0.563736722
X111.056_1.049,0.563736722
X143.107_1.283,0.563736722
X115.076_1.45,0.545955483
X115.076_1.303,0.426414491
X143.107_1.396,0.563736722
X143.107_1.541,0.563736722
X115.076_1.714,0.702593195
X115.076_1.212,0.840803584
X115.076_1.561,0.681857524
X369.351_3.84,0.738665989
X115.076_1.94,0.563736722
X128.108_0.46,0.563736722
X369.352_3.929,0.604681348
X149.024_3.081,0.599015373
X143.04_2.417,0.563736722
X383.331_3.439,0.563736722
X158.154_2.735,0.851276055
X309.242_3.204,0.563736722
X749.39_2.868,0.633320653
X758.571_5.594,0.563736722
X409.256_2.782,0.563736722
X354.264_2.856,0.471936502
X758.569_4.282,0.90171247
X431.237_2.603,1
X377.146_2.225,0.563736722
X335.222_2.771,0.563736722
X214.18_3.337,0.563736722
X407.241_2.849,0.563736722
X698.461_3.073,0.227311121
X584.335_2.714,0.965401193
X391.194_2.829,0.563736722
X534.319_2.722,0.563736722
X397.181_2.866,1
X716.522_3.838,0.563736722
X335.222_2.829,0.563736722
X850.984_2.542,0.03086808
X870.549_3.116,1
X266.212_3.251,1
X438.208_2.866,1
X846.549_3.166,0.471936502
X832.583_5.551,0.563736722
X822.462_2.529,1
X376.319_3.155,0.476546733
X307.084_0.336,0.574333573
X434.197_2.398,1
X219.138_2.854,0.809525888
X616.36_3.007,0.563736722
X822.713_2.529,1
X327.228_2.699,0.563736722
X523.3_2.941,0.563736722
X558.284_2.634,0.806102973
X768.554_5.586,0.563736722
X560.335_2.722,0.563736722
X432.296_3.158,0.563736722
X846.548_3.265,0.563736722
X370.163_2.298,0.563736722
X440.338_3.277,0.563736722
X291.146_2.39,0.563736722
X227.11_2.593,0.333427698
X850.482_2.542,0.199917422
X301.216_2.828,0.563736722
X443.132_2.725,0.563736722
X604.362_3.06,0.563736722
X316.213_2.226,0.563736722
X870.549_3.217,0.738665989
X270.207_2.907,0.831207605
X285.17_2.652,0.563736722
X509.336_2.847,0.151881087
X287.633_2.895,0.563736722
X209.055_2.25,0.90171247
X327.217_2.806,0.471936502
X428.205_2.248,0.563736722
X179.063_2.255,0.604098303
X247.132_3.16,1
X370.331_3.171,0.563736722
X127.013_2.258,1
X834.601_5.608,0.471936502
X506.255_3.172,0.36286893
X808.584_4.102,0.563736722
X511.375_3.109,0.563736722
X758.46_3.056,0.563736722
X934.528_2.986,1
X862.546_3.216,0.563736722
X878.538_3.095,0.563736722
X776.411_2.398,0.187153922
X734.571_5.604,0.930987709
X737.541_2.399,1
X776.042_2.398,0.571338379
X737.591_2.4,0.811252862
X737.391_2.399,1
X494.325_2.865,0.530687446
X921.861_2.4,0.563736722
X776.937_2.392,0.044451026
X195.994_5.715,0.823098114
X834.601_3.425,0.563736722
X398.327_2.855,0.471936502
X536.335_2.7,1
X660.424_3.137,1
X110.519_6.241,0.563736722
X834.601_3.517,0.811252862
X440.242_2.435,0.965401193
X400.158_0.333,0.738665989
X806.57_3.848,0.563736722
X782.569_3.91,0.771371254
X678.434_3.156,0.563736722
X366.3_3.034,0.738665989
X440.337_2.772,0.563736722
X838.559_3.424,0.563736722
X838.559_3.537,0.563736722
X870.548_3.287,0.563736722
X818.59_3.603,0.563736722
X668.413_2.913,0.563736722
X902.54_3.008,1
X414.321_2.745,0.563736722
X408.952_0.314,0.738665989
X489.228_3.175,0.738665989
X886.545_3.051,0.771371254
X311.222_2.926,0.012676507
X902.539_3.116,0.471936502
X373.187_2.738,0.563736722
X907.526_2.579,0.003357005
X370.984_0.312,0.399966839
X907.276_2.579,0.003357005
X414.009_0.301,0.868447353
X103.055_0.484,0.563736722
X746.387_2.343,0.563736722
X761.402_2.875,0.563736722
X110.021_6.396,0.738665989
X814.559_3.446,0.563736722
X235.09_2.641,1
X709.936_2.18,0.801179981
X710.079_2.18,0.563736722
X746.471_2.343,0.811252862
X746.304_2.342,0.563736722
X732.445_3.057,0.563736722
X262.129_0.406,0.563736722
X400.158_0.426,0.771371254
X422.327_2.839,0.151881087
X331.177_2.552.1,0.563736722
X670.408_3.011,0.471936502
X141.959_6.543,1
X546.28_2.319,0.563736722
X258.28_2.809,0.307549268
X109.023_6.388,1
X319.227_2.7,0.563736722
X900.484_2.874,0.563736722
X546.029_2.319,0.563736722
X918.534_3.025,0.738665989
X268.983_0.335,1
X878.54_3.156,0.563736722
X427.133_2.772,0.563736722
X820.211_2.39,0.02672332
