"","fch","pval","pAdj"
"X396.332_2.991",0.269717772692601,0.298928681718801,0.5637367217413
"X594.341_2.975",0,0.164394222391658,0.5637367217413
"X706.464_3.123",0,0.350647889704459,0.5637367217413
"X428.374_2.971",1.11304946267405,1,1
"X652.419_3.146",2.57270803949224,0.0515418608177319,0.408370128017414
"X141.959_1.379",1.95483754512635,1,1
"X303.232_3.023",2.80943912107437,0.00889587870394101,0.159815495320801
"X141.959_1.2",1.348098663926,1,1
"X478.294_2.879",1.68734545329516,0.000478140702610511,0.0289592541056191
"X141.959_1.295",0.670567459867994,1,1
"X114.092_2.075",1.33660391302936,0.30496557017607,0.5637367217413
"X254.212_3.319",0.653924107685559,0.70514271078044,0.872254193879728
"X141.959_1.101",5.4886679174484,1,1
"X694.428_3.006",0,0.350647889704459,0.5637367217413
"X632.393_3.152",1.47465249078626,0.351875065045771,0.565121596149393
"X810.601_3.479",5.58298947368421,0.523998655936988,0.738665988524313
"X186.15_2.46",0.941300203773089,1,1
"X484.385_2.982",0,0.350647889704459,0.5637367217413
"X708.409_2.912",0.813873935352912,1,1
"X114.092_0.357",0.467514223645351,0.577155449664142,0.771371254092647
"X150.059_0.3",0.97099409265123,0.480535774068675,0.712502659247699
"X776.2_2.398",2.90783433009901,0.00608244177207547,0.142074491535044
"X245.175_3.33",0.471754489222034,0.720269502427788,0.887413382177777
"X352.357_3.617",0.316434896102311,1,1
"X819.378_2.399",1.9854899364504,0.00569966849101541,0.139777584422521
"X120.066_0.596",0.967881254604524,0.802252295077032,0.956824644893648
"X108.045_2.395",0.841629179710982,0.173608899884423,0.5637367217413
"X138.995_6.301",1.1773303123325,1,1
"X141.959_6.954",0.795383652028712,1,1
"X114.092_2.178",1.75336550119472,0.0242024894600011,0.283588420516131
"X114.092_6.756",1.10327157448293,0.594883930583728,0.79028002816153
"X125.016_2.257",0.728569073314571,0.361282631351878,0.571338379162127
"X114.092_0.768",1.06587759743399,0.86698877983567,1
"X620.356_2.913",12.2621332819075,4.50823139762781e-06,0.00139417413098871
"X141.959_6.859",1.50022426095821,1,1
"X212.165_2.546.1",1.79001508307044,0.0380025929729083,0.333427698274594
"X718.428_2.956",0.473177550244245,0.972006675490599,1
"X867.458_2.398",2.0803225990725,0.0121571049180893,0.1956534072755
"X638.367_3.032",0.375702262494715,0.522939793311869,0.738665988524313
"X141.959_1.053",0,0.350647889704459,0.5637367217413
"X412.211_2.304",1.06623791683226,0.902462275054423,1
"X564.331_3.008",2.51439105219553,0.0183971398711822,0.229222428233681
"X708.445_3.006",0.856119811475477,0.736582112195417,0.901712470271363
"X114.092_1.405",0.971076799270257,0.900037927832256,1
"X694.428_2.938",0.55214449636544,0.528272061945924,0.743333639076915
"X666.399_2.952",0.4760208264477,0.625801389967317,0.81125286211703
"X439.121_2.673",2.22153304364075,0.00666716321115388,0.143254499754141
"X141.959_6.766",1.8511382918552,1,1
"X114.092_1.255",1.02555756413274,0.466179839227115,0.695869843372628
"X349.037_2.524",1.41631726065688,0.0669243096577531,0.471936502319242
"X141.959_6.49",1.49065629353168,1,1
"X141.959_0.99",2.04745136563633,1,1
"X241.567_2.774",0.33952787400857,1,1
"X107.061_4.811",1.21294560354783,0.359619167792139,0.571338379162127
"X114.092_1.976",1.20169076740479,0.452472224108315,0.682685142819675
"X114.092_1.058",1.18764832956473,0.361282631351878,0.571338379162127
"X716.45_3.129",2.19422556390977,0.654481403615645,0.823098113946382
"X114.092_1.761",0.789984790960103,0.528272061945924,0.743333639076915
"X149.082_4.686",0.578898645162493,0.10615872328208,0.5637367217413
"X441.136_2.721",2.82024205155502,0.00103307612471629,0.0483667458389899
"X648.422_3.047",3.02794082248597,0.0655263462283683,0.471936502319242
"X350.305_3.132",1.25040518638574,0.905503209365149,1
"X690.434_3.14",1.7937893646439,0.0299749093318679,0.317200239162575
"X819.267_2.398",2.23189447113657,0.00214673439120358,0.073704547431323
"X267.207_3.326",0.141047007907282,0.292456088688432,0.5637367217413
"X192.125_4.795",2.01566528066528,1,1
"X708.408_2.952",0.297104432551118,1,1
"X141.959_0.935",Inf,0.350647889704459,0.5637367217413
"X430.223_2.769",0.985189285235822,0.831592359285008,0.974818053941834
"X283.019_0.327",1.04348145436266,0.673399121993956,0.843796953350091
"X704.45_3.153",12.0832545931759,0.125234246135817,0.5637367217413
"X856.569_3.369",0.2529675774658,0.292456088688432,0.5637367217413
"X141.959_0.889",0.771004933618481,1,1
"X170.154_3.216",0,0.350647889704459,0.5637367217413
"X674.439_3.065",1.41345367606001,0.403842938764215,0.623937340390712
"X703.575_5.592",0,0.0384143238141604,0.333427698274594
"X788.544_3.358",0.695066035459239,0.654749244038902,0.823098113946382
"X437.374_2.96",7.67753064798599,0.125234246135817,0.5637367217413
"X776.306_2.398",2.09611771219204,0.00784153796626641,0.151881086755323
"X114.092_2.607",0.718688563587038,0.363558732681558,0.573746927469874
"X634.372_2.992",1.50389321468298,0.142852007387987,0.5637367217413
"X102.092_0.355",0.485255091352144,0.609311635805372,0.801179980697277
"X277.216_2.857",18.7060667251975,0.00157144094387336,0.0638914804811668
"X306.279_3.212",1.01833669065984,0.966840968621458,1
"X224.012_5.885",Inf,0.350647889704459,0.5637367217413
"X819.322_2.398",2.3968981299965,0.0050209787183447,0.129290201997376
"X289.945_0.301",0.616618922785155,0.145676777746863,0.5637367217413
"X722.461_3.045",0,0.350647889704459,0.5637367217413
"X207.058_2.248",0.921693616033454,0.900927629609061,1
"X169.978_2.574",3.24319655857048,0.812327246433787,0.95731929499634
"X810.602_5.596",1.24337325511871,0.131742479028276,0.5637367217413
"X351.253_2.927",1.30734525513283,0.337027581091843,0.5637367217413
"X604.362_2.948",3.4917292442298,1.32653456125068e-05,0.00256186987141537
"X552.33_2.721",0.266891024163434,0.952668397404915,1
"X155.991_6.136",1.49622325627074,0.506069482458717,0.738665988524313
"X732.445_3.025",0.414652031981833,0.357561718346142,0.571338379162127
"X526.432_3.181",Inf,0.164394222391658,0.5637367217413
"X298.2_2.676",0.780261664122322,0.304590816047085,0.5637367217413
"X353.269_2.902",0.927535200841398,0.978746106063679,1
"X130.534_5.957",4.9129809737564,0.565333001998165,0.771371254092647
"X155.991_6.367",1.55995441535748,0.26034362847218,0.5637367217413
"X479.152_2.786",24.8893103448276,0.000348720748778176,0.0248141884098673
"X748.439_2.944",0.70814168307573,0.798315205175224,0.954213790587387
"X114.092_2.659",0.679584584429891,0.404884946997571,0.624922320790457
"X202.109_5.277",1.28145773220116,0.320645293048372,0.5637367217413
"X263.08_2.779",0,0.350647889704459,0.5637367217413
"X159.969_1.167",0,0.350647889704459,0.5637367217413
"X487.105_2.774",0,0.350647889704459,0.5637367217413
"X705.621_2.412",0.614970180711105,0.554758380466147,0.771371254092647
"X159.969_1.214",0,0.0797251955374254,0.471936502319242
"X224.012_6.219",1.99007444168734,1,1
"X224.012_6.019",3.31359832635983,0.577155449664142,0.771371254092647
"X340.321_3.334",0,0.350647889704459,0.5637367217413
"X155.991_6.023",2.14872407768065,0.218416562806934,0.5637367217413
"X224.012_6.146",3.98774695100207,0.565333001998165,0.771371254092647
"X125.071_5.026",1.03509268588446,0.442870944068807,0.670819224104223
"X158.986_6.121",0.314369924395336,0.179389921132096,0.5637367217413
"X159.969_1.264",0,0.350647889704459,0.5637367217413
"X482.406_3.188",Inf,0.164394222391658,0.5637367217413
"X584.357_2.977",0,0.0797251955374254,0.471936502319242
"X177.114_5.324",3.05204545454545,1,1
"X186.149_2.502",0,0.350647889704459,0.5637367217413
"X445.303_2.334",Inf,0.350647889704459,0.5637367217413
"X130.534_5.896",0.409450983642794,1,1
"X170.154_3.329",0.530540923591138,0.779695556297016,0.935998161988259
"X486.097_2.773",0.993865855636017,1,1
"X811.309_2.773",Inf,2.53963619290886e-06,0.00130791263934806
"X223.056_2.398",2.51830893836487,0.577155449664142,0.771371254092647
"X886.543_3.045",0,0.350647889704459,0.5637367217413
"X253.009_0.331",1.53842114762304,0.0343173202994766,0.333427698274594
"X568.325_2.81",0.557664497655858,0.0049396225519851,0.129290201997376
"X858.584_3.362",0,0.350647889704459,0.5637367217413
"X867.399_2.399",1.75661993645371,0.0378189935085562,0.333427698274594
"X339.032_2.412",0.794824399260628,1,1
"X399.089_2.527",2.42582424387545,0.0694185308193094,0.471936502319242
"X335.059_2.522",1.09035260859157,0.65287003041307,0.823098113946382
"X351.217_2.741",Inf,0.350647889704459,0.5637367217413
"X222.147_2.554",0.940946019360958,0.712965124764759,0.879115018165645
"X918.533_2.981",0,0.350647889704459,0.5637367217413
"X159.969_1.313",0,0.350647889704459,0.5637367217413
"X102.092_0.611",0,0.0797251955374254,0.471936502319242
"X790.559_3.436",0.0944888593605924,0.0742703839322665,0.471936502319242
"X552.331_2.608",1.35771780772972,1,1
"X111.969_6.387",0.931278890782807,0.645953790586471,0.823098113946382
"X764.434_2.913",0,0.164394222391658,0.5637367217413
"X258.111_0.302",0.333150824310792,0.181665607619069,0.5637367217413
"X662.404_3.01",1.31019456775098,0.145011501797858,0.5637367217413
"X382.295_2.86",4.07438543037989,0.000210554558785561,0.0191356937249231
"X902.539_3.065",0.50595028466812,0.271180907088729,0.5637367217413
"X512.416_3.112",Inf,0.350647889704459,0.5637367217413
"X128.018_0.336",Inf,0.164394222391658,0.5637367217413
"X724.403_2.913",0,0.350647889704459,0.5637367217413
"X900.524_2.999",0.290391416590811,0.577155449664142,0.771371254092647
"X155.991_6.411",0.376036062655621,0.522939793311869,0.738665988524313
"X367.248_2.847",5.10632653795942,0.00524746211014734,0.131660292916617
"X123.045_0.997",0.214411638140452,0.14175499997159,0.5637367217413
"X130.534_6.034",0.573745327267121,1,1
"X156.011_2.394",0.869130608675014,0.216856638760083,0.5637367217413
"X159.969_1.073",0,0.164394222391658,0.5637367217413
"X243.088_2.415",0,0.350647889704459,0.5637367217413
"X169.978_2.372",0.501547597443188,1,1
"X916.518_3.002",0,0.350647889704459,0.5637367217413
"X138.996_6.048",0.869586109680609,0.966074641518952,1
"X130.534_6.086",1.53330108371651,0.283759965536113,0.5637367217413
"X159.969_1.021",0,0.164394222391658,0.5637367217413
"X870.549_3.151",2.96610973521113,0.0486718250892339,0.392602255543674
"X131.975_2.015",0,0.350647889704459,0.5637367217413
"X131.975_1.9",0,0.164394222391658,0.5637367217413
"X127.98_0.372",0.826190913674929,0.712965124764759,0.879115018165645
"X884.528_3.107",0,0.164394222391658,0.5637367217413
"X704.449_3.104",5.15111716621253,0.523998655936988,0.738665988524313
"X200.996_6.495",0.512586841367019,0.972006675490599,1
"X154.991_6.397",1.34402426193132,0.86980056701022,1
"X154.99_6.339",1.32168290806852,0.603619336895299,0.799988499895262
"X154.99_6.076",3.16097420620618,0.0674093708633755,0.471936502319242
"X328.119_2.673",0,0.350647889704459,0.5637367217413
"X643.138_2.521",1.33727175080559,0.139299809219914,0.5637367217413
"X307.004_2.393",0.818243758694832,0.148479991170565,0.5637367217413
"X128.118_4.242",1.51450226784435,1,1
"X788.616_3.614",1.6256091954023,1,1
"X156.991_6.033",0.231135652705865,0.261466305877338,0.5637367217413
"X152.995_6.44",0.54756356658214,0.231327384803159,0.5637367217413
"X788.616_3.75",11.7256499133449,0.523998655936988,0.738665988524313
"X131.975_6.684",1.20399196667932,0.557807611460975,0.771371254092647
"X309_2.393",0.244952922442262,0.07515714276362,0.471936502319242
"X131.975_6.925",0.825105699399826,0.882112317822387,1
"X200.996_6.552",0.320990489855266,0.298928681718801,0.5637367217413
"X200.996_6.663",0.291419654537395,0.523998655936988,0.738665988524313
"X776.359_2.398",1.81500500892351,0.0154428819671473,0.213029041421809
"X921.611_2.399",1.37113357303832,0.218416562806934,0.5637367217413
"X200.996_6.608",0.624364355089408,0.325821260421724,0.5637367217413
"X819.433_2.399",2.85545380039076,0.00624813421548549,0.142074491535044
"X921.486_2.399",2.12934768017748,0.201376126846215,0.5637367217413
"X152.995_5.959",1.27516551757065,0.632724724175418,0.81125286211703
