"filename","LA_50DPI","RA_50DPI","LVT_50DPI","LVB_50DPI","RVT_50DPI","RVB_50DPI"
"X798.526_3.442",0.107790125,NA,NA,NA,NA,NA
"X114.965_6.343",0.760864545,NA,NA,NA,NA,NA
"X756.435_3.368",0.047773497,1,NA,NA,NA,NA
"X349.644_5.643",0.585741219,0.573708011,0.664608975,NA,NA,NA
"X251.037_0.323",0.49290002,1,0.697341646,0.036563782,NA,0.554843241
"X802.595_3.622",0.124098068,0.573708011,0.472988654,0.466014139,NA,NA
"X782.531_3.376",0.036214543,NA,0.472988654,0.466014139,NA,NA
"X719.569_3.774",0.16161372,NA,NA,NA,NA,NA
"X111.092_4.28",0.099172081,0.812723862,0.823979501,0.360456852,0.563736722,0.803722291
"X111.092_4.227",0.172271396,0.860279796,0.530755686,0.13965052,0.801179981,1
"X111.092_3.973",0.228617853,0.898204048,0.530755686,0.168604362,0.563736722,0.773544115
"X111.092_4.073",0.871343028,0.832626717,0.530755686,0.952319806,1,NA
"X217.12_4.595",1,0.573708011,NA,NA,0.563736722,0.554843241
"X138.103_4.297",0.49290002,1,0.66839909,0.077679107,0.7999885,0.822492066
"X192.125_4.897",0.766668239,0.573708011,0.472988654,NA,0.771371254,0.554843241
"X128.118_3.817",0.340177958,0.716719344,0.472988654,1,0.563736722,1
"X128.118_3.726",0.411094999,0.942630391,0.266120004,0.360456852,NA,0.554843241
"X128.118_3.774",0.521946701,0.573708011,0.350437561,NA,NA,0.554843241
"X128.118_3.608",0.847500019,0.577891753,0.823979501,NA,NA,NA
"X192.125_4.414",0.939644269,0.573708011,NA,1,NA,NA
"X138.103_4.042",0.982666934,0.768068911,0.530755686,1,1,0.554843241
"X122.072_3.691",0.263363722,0.802229433,0.5362811,0.908028358,0.563736722,0.833138978
"X122.072_3.757",0.291120466,1,0.266120004,0.466014139,0.471936502,0.554843241
"X192.125_4.643",0.360358048,0.573708011,0.530755686,0.466014139,0.563736722,0.554843241
"X580.361_3.113",0.49290002,NA,NA,NA,NA,NA
"X200.996_6.431",0.93149737,0.573708011,NA,0.466014139,0.738665989,0.736255187
"X287.889_6.066",0.49290002,NA,NA,NA,0.563736722,0.554843241
"X128.082_5.096",0.48198024,NA,NA,NA,NA,NA
"X114.103_3.965",0.910480506,0.872832355,NA,NA,NA,NA
"X122.964_5.935",0.49290002,0.742190114,NA,0.466014139,1,0.554843241
"X129.066_3.853",0.244746851,0.802229433,NA,1,NA,NA
"X129.066_3.792",0.675459052,0.573708011,NA,0.466014139,NA,NA
"X129.066_3.721",0.760864545,NA,NA,0.466014139,NA,NA
"X759.637_3.774",0.633479625,0.768068911,0.891322252,0.723719526,NA,NA
"X112.087_4.226",0.49290002,0.85854968,0.530755686,0.685967675,0.563736722,0.554843241
"X111.092_4.434",0.347559535,0.414680785,0.783524426,NA,0.563736722,0.803722291
"X112.087_3.966",0.679737008,1,0.334338115,0.251828656,0.771371254,0.554843241
"X785.652_3.366",0.847500019,NA,0.530755686,NA,NA,NA
"X151.098_4.037",0.688522824,0.573708011,0.921237081,1,1,0.554843241
"X151.098_3.979",0.883142644,0.604218565,0.568771246,0.655213851,0.563736722,0.773544115
"X328.916_5.87",1,0.573708011,NA,0.466014139,1,0.554843241
"X192.125_5.305",0.186678772,0.648700116,NA,1,0.471936502,1
"X153.114_3.626",0.832233027,1,1,0.263177459,1,NA
"X921.548_2.4",0.883142644,0.768068911,0.023591872,0.466014139,0.314290023,0.679131988
"X921.736_2.399",0.458326751,1,0.097354967,0.466014139,0.965401193,0.90652645
"X380.322_3.727",0.49290002,0.573708011,NA,NA,NA,NA
"X192.125_4.696",0.256216659,0.602146018,NA,NA,1,1
"X819.155_2.399",0.49290002,0.573708011,0.027226197,0.102051068,0.142074492,0.897127764
"X192.125_5.044",0.4788467,1,1,NA,1,0.736255187
"X158.986_5.846",0.714979062,0.577891753,0.566139913,0.723719526,0.563736722,0.554843241
"X867.517_2.399",0.49290002,0.573708011,0.018549961,0.030090403,0.336994337,0.881562519
"X983.051_2.4",0.49290002,0.573708011,0.266120004,0.466014139,1,0.554843241
"X744.59_3.527",0.660416327,0.573708011,NA,NA,NA,0.554843241
"X867.281_2.399",0.732542483,0.573708011,0.017746558,0.075077088,0.563736722,0.554843241
"X744.589_3.278",1,NA,0.472988654,NA,NA,0.554843241
"X810.601_3.669",1,0.573708011,0.736764446,0.474218312,0.563736722,0.554843241
"X165.114_3.905",0.49290002,0.603704828,0.302633034,0.320917259,0.563736722,NA
"X150.103_5.311",0.658491578,1,0.947335989,0.947731986,0.68650764,0.554843241
"X192.124_4.305",0.360358048,0.573708011,NA,1,NA,1
"X720.59_3.536",0.256216659,NA,NA,NA,NA,NA
"X192.124_4.248",0.244512977,0.603704828,0.530755686,0.466014139,NA,NA
"X158.986_5.991",1,1,0.380227856,0.466014139,0.957319295,1
"X136.087_3.719",1,0.573708011,0.530755686,0.360456852,0.563736722,0.969161453
"X812.615_3.579",0.360358048,0.573708011,NA,NA,NA,0.554843241
"X136.087_3.922",0.473634724,0.797456196,1,0.990879886,0.563736722,0.736255187
"X744.59_3.613",0.49290002,NA,NA,NA,NA,0.554843241
"X810.601_3.809",0.49290002,0.573708011,0.530755686,1,NA,NA
"X776.095_2.398",0.415424924,1,0.03309832,0.053346347,0.46930644,0.727935833
"X181.989_5.768",1,0.573708011,NA,0.466014139,0.563736722,0.736255187
"X757.621_3.181",1,NA,NA,NA,NA,NA
"X838.63_3.61",0.704014135,0.742190114,NA,NA,NA,0.554843241
"X737.441_2.398",0.511634357,0.573708011,0.035478101,0.121974387,1,1
"X140.118_3.751",0.694978883,0.686162295,NA,NA,NA,NA
"X867.634_2.399",0.49290002,1,0.007502175,0.221820036,1,0.935556148
"X159.969_0.964",0.135804614,0.573708011,NA,NA,0.563736722,NA
"X184.073_3.643",0.49290002,NA,NA,NA,NA,NA
"X720.59_3.702",0.49290002,0.573708011,NA,NA,NA,NA
"X838.63_3.652",0.982666934,NA,NA,NA,NA,0.554843241
"X137.082_3.903",0.49290002,0.593103746,0.64097954,0.186910769,0.771371254,NA
"X836.615_3.427",0.49290002,NA,NA,NA,0.563736722,0.554843241
"X745.622_3.29",1,NA,NA,NA,NA,NA
"X737.491_2.399",0.468166056,NA,0.073303436,0.281688514,0.771371254,0.90652645
"X812.614_3.487",0.360358048,0.573708011,NA,NA,NA,NA
"X131.975_1.377",0.49290002,0.573708011,NA,NA,0.563736722,1
"X152.995_5.808",1,0.573708011,0.530755686,0.466014139,1,1
"X137.988_5.759",0.741582927,0.573708011,NA,NA,NA,NA
"X180.022_5.741",0.49290002,NA,NA,0.466014139,1,NA
"X128.951_5.843",0.496722308,0.573708011,NA,0.466014139,0.771371254,1
"X172.957_6.084",0.972210735,1,0.347711815,NA,0.801179981,0.560730196
"X213.983_5.986",0.92780572,0.852188147,0.350437561,0.466014139,0.563736722,1
"X112.087_5.529",0.360358048,1,0.530755686,0.678647891,1,0.554843241
"X102.092_0.5",0.496722308,0.92270416,0.566139913,0.306256231,0.771371254,0.554843241
"X151.098_5.54",1,0.577891753,0.530755686,1,0.771371254,0.554843241
"X102.092_0.665",0.102265429,0.735199568,0.706812057,0.466014139,1,0.554843241
"X102.092_0.844",0.356676752,0.573708011,0.865081544,NA,0.563736722,0.554843241
"X102.092_2.129",0.741582927,1,NA,NA,NA,NA
"X102.092_2.288",0.49290002,0.573708011,NA,NA,NA,NA
"X438.379_3.197",0.49290002,0.573708011,NA,NA,0.563736722,NA
"X102.092_1.197",0.741582927,1,0.627550102,NA,0.563736722,NA
"X102.092_1.405",1,1,0.380227856,NA,NA,NA
"X102.092_1.456",0.741582927,1,0.697341646,NA,NA,NA
"X102.092_1.804",1,1,0.472988654,NA,NA,NA
"X102.092_2.441",0.660416327,NA,0.530755686,NA,NA,NA
"X102.092_1.904",1,1,0.736764446,NA,NA,NA
"X102.092_2.531",1,0.573708011,0.530755686,NA,NA,NA
"X388.255_2.24",0.899015082,NA,1,0.360456852,NA,0.554843241
"X102.092_1.692",1,1,0.266120004,NA,NA,NA
"X380.337_3.004",1,NA,NA,NA,NA,NA
"X102.092_6.982",1,1,0.472988654,NA,NA,NA
"X424.363_3.001",0.496722308,0.573708011,NA,NA,NA,NA
"X167.093_4.5",0.49290002,1,1,NA,NA,NA
"X123.044_2.031",0.496722308,0.573708011,0.393370358,0.475960061,0.571338379,NA
"X143.04_6.076",0.49290002,0.573708011,1,0.360456852,0.754704821,0.751926257
"X100.076_2.554",0.360358048,0.907692921,0.472988654,NA,NA,NA
"X127.039_0.915",0.388370112,NA,0.530755686,NA,NA,NA
"X127.039_0.656",0.733538135,NA,0.627119537,NA,NA,NA
"X136.076_0.419",0.183380589,0.854466512,0.022654019,0.466014139,0.563736722,0.736255187
"X136.076_2.056",0.49290002,NA,0.472988654,NA,NA,NA
"X127.039_1.985",0.737329053,NA,NA,NA,NA,NA
"X127.039_1.271",0.49290002,NA,0.266120004,NA,NA,NA
"X127.039_2.067",0.49290002,NA,NA,NA,NA,NA
"X135.079_5.134",0.49290002,0.768068911,0.530755686,0.524759397,0.563736722,0.554843241
"X227.945_0.302",0.49290002,0.573708011,0.266120004,NA,NA,NA
"X127.039_1.427",0.384805699,NA,1,NA,NA,NA
"X127.039_1.083",0.633479625,NA,0.5362811,NA,NA,NA
"X127.039_1.549",0.760864545,NA,0.530755686,NA,NA,NA
"X127.039_1.438",0.49290002,NA,NA,NA,NA,NA
"X127.039_1.651",0.909839487,NA,0.530755686,NA,NA,NA
"X127.039_1.851",0.873351143,NA,0.530755686,NA,NA,NA
"X127.039_2.025",1,NA,NA,NA,NA,NA
"X127.039_1.322",0.939306932,NA,0.697341646,NA,NA,NA
"X127.039_1.727",0.760864545,NA,0.530755686,NA,NA,NA
"X515.359_3.003",0.060803258,0.688945746,0.736764446,0.374883974,NA,0.554843241
"X471.332_3.009",0.073904126,0.573708011,0.834961379,0.421633499,NA,NA
"X603.411_2.992",0.052001745,0.787381654,0.787791899,0.39848545,NA,0.554843241
"X647.437_2.988",0.13189531,0.573708011,0.861071377,0.355014829,NA,0.554843241
"X427.305_3.019",0.0463198,0.573708011,0.592289866,0.466014139,NA,NA
"X691.463_2.982",0.053017089,0.716719344,0.787791899,0.531501946,NA,NA
"X113.964_6.036",0.59991269,0.81680357,0.472988654,0.252380996,0.563736722,NA
"X466.25_2.226",0.107790125,0.166046768,0.014314612,0.014999865,0.471936502,1
"X383.279_3.023",0.079300635,0.573708011,0.787791899,0.449650175,NA,NA
"X400.306_3.024",0.092353264,0.573708011,0.566139913,0.131574291,NA,NA
"X380.993_2.164",0.0682258,0.417739887,0.001411578,0.004518427,0.563736722,0.554843241
"X840.568_2.972",0.073904126,0.573708011,0.24363741,0.186057878,NA,NA
"X112.087_4.125",0.700610579,1,0.472988654,0.544073137,0.563736722,0.554843241
"X735.49_2.978",0.16806674,1,0.85825239,0.968247125,NA,NA
"X458.23_2.165",0.008412717,0.446495832,0.009000978,0.009809849,NA,1
"X166.087_0.465",0.172271396,1,0.347711815,0.334626306,0.668354469,0.554843241
"X596.356_3.046",1,0.573708011,NA,NA,0.563736722,0.554843241
"X582.56_2.226",0.073904126,0.446495832,0.004700943,0.063535763,0.563736722,1
"X780.546_2.982",0.16988434,1,NA,NA,NA,NA
"X669.418_2.994",0.049873397,0.802229433,0.266120004,0.466014139,NA,0.554843241
"X706.399_2.251",0.036214543,0.573708011,0.012061293,0.009809849,NA,1
"X455.725_2.239",0.08735786,0.348827155,0.00114719,0.005872634,0.563736722,0.736255187
"X493.314_3.018",0.13189531,0.573708011,0.530755686,0.360456852,NA,0.554843241
"X449.738_2.229",0.350635342,0.573708011,0.001411578,0.004920212,0.563736722,0.554843241
"X779.515_2.977",0.294301873,0.573708011,0.710294803,0.362847493,NA,NA
"X537.34_3.012",0.490118935,0.603704828,0.530755686,0.129496739,NA,NA
"X426.484_2.164",0.256216659,0.466809115,0.011756675,0.015200171,0.563736722,1
"X713.445_2.982",0.360358048,0.573708011,0.958214537,0.723719526,NA,0.554843241
"X510.584_2.174",0.074349915,0.573708011,0.025334402,0.026960988,0.563736722,1
"X389.698_2.213",0.363923054,0.573708011,0.065132794,NA,NA,0.554843241
"X443.633_2.199",0.047773497,0.516540293,0.266120004,NA,NA,1
"X757.47_2.982",0.256216659,1,0.530755686,0.635097282,NA,0.554843241
"X443.54_2.229",0.418827984,0.742190114,0.115547354,NA,NA,0.554843241
"X554.176_3.481",1,0.83124133,0.530755686,0.466014139,NA,NA
"X824.574_2.975",0.228617853,1,NA,NA,NA,NA
"X420.899_2.103",0.228617853,0.742190114,0.003186753,0.012395984,NA,1
"X636.064_2.371",0.1469013,0.573708011,0.011825462,0.034330204,0.563736722,0.803722291
"X156.991_6.135",0.737329053,0.573708011,NA,NA,1,NA
"X436.472_2.165",0.658491578,0.573708011,0.266120004,0.421633499,NA,0.803722291
"X372.459_2.145",0.071349953,0.573708011,NA,NA,NA,0.554843241
"X830.553_3.41",0.023195681,0.573708011,0.530755686,0.360456852,NA,NA
"X153.114_3.835",0.291120466,0.802229433,0.22413164,0.905873259,0.571338379,0.554843241
"X449.288_3.027",0.274555894,0.912519962,0.592289866,0.466014139,NA,0.554843241
"X473.328_2.96",0.137604435,0.869581966,0.126561281,0.324172444,NA,NA
"X495.341_2.956",0.036214543,1,0.221067623,0.168966043,NA,NA
"X397.219_2.065",0.099172081,0.573708011,0.266120004,NA,NA,NA
"X356.279_3.026",0.110128465,0.573708011,0.753917029,0.063535763,NA,NA
"X400.97_2.127",0.22263207,0.573708011,0.380227856,0.252380996,NA,0.554843241
"X554.289_2.199",0.107790125,0.573708011,0.472988654,NA,NA,NA
"X636.387_3.051",0.49290002,0.141566777,NA,NA,NA,NA
"X496.277_2.149",0.071349953,0.573708011,NA,NA,NA,NA
"X868.6_2.969",0.228617853,NA,NA,NA,NA,NA
"X634.316_2.163",0.071349953,0.573708011,0.380227856,0.360456852,NA,NA
"X635.813_2.371",0.0936518,0.573708011,0.009000978,0.145117694,NA,1
"X856.568_3.284",0.61670403,0.768068911,0.530755686,0.252380996,0.563736722,0.554843241
"X628.195_3.703",0.315591452,1,NA,0.466014139,NA,NA
"X460.27_2.848",0.297730738,0.87824942,0.472988654,1,NA,NA
"X801.497_2.976",0.256216659,0.835307555,0.141329609,0.466014139,NA,0.554843241
"X517.354_2.953",0.052479226,0.956629156,0.472988654,0.466014139,NA,NA
"X643.532_2.226",0.2313261,0.573708011,0.135790484,NA,NA,0.554843241
"X153.114_3.731",0.49290002,0.768068911,0.033212138,0.167234601,0.823098114,0.554843241
"X397.219_0.349",0.172271396,0.573708011,0.472988654,0.252380996,NA,NA
"X309.242_3.027",0.3117285,0.573708011,0.035478101,0.043278566,NA,0.736255187
"X153.114_3.582",0.675208626,0.607115231,0.530755686,0.635097282,0.563736722,NA
"X220.098_2.367",0.008413457,1,0.013927916,0.111393882,NA,0.554843241
"X928.62_2.962",0.350635342,0.573708011,NA,NA,NA,NA
"X823.541_2.973",0.318605852,NA,NA,NA,NA,NA
"X777.435_2.264",0.172271396,0.573708011,NA,NA,NA,NA
"X705.308_2.339",0.310431759,0.993577228,0.016758074,0.058963884,1,1
"X534.291_2.126",0.172271396,0.573708011,0.530755686,NA,NA,0.554843241
"X415.212_2.834",0.496722308,0.573708011,0.530755686,0.109398501,0.563736722,0.554843241
"X641.365_3.006",0.606262894,0.742190114,0.971166531,0.509224221,NA,0.554843241
"X650.978_2.339",0.258507123,0.573708011,0.037314749,0.02514393,0.684768508,0.898273843
"X605.352_2.287",0.053017089,1,0.179889506,0.252380996,NA,NA
"X664.418_3.159",0.033950417,0.573708011,NA,NA,NA,NA
"X651.054_2.339",0.273247278,0.888550736,0.025327803,0.036082437,1,1
"X808.569_3.104",0.49290002,1,0.477170693,0.193895363,NA,0.554843241
"X263.139_2.234",0.191446679,0.573708011,NA,NA,NA,NA
"X705.058_2.339",0.29177691,0.802229433,0.035478101,0.026960988,0.929816059,0.893672571
"X872.564_3.274",0.325345314,1,NA,NA,NA,NA
"X774.527_3.285",0.05299812,1,0.530755686,0.742938774,NA,NA
"X685.391_3.001",0.816012733,0.573708011,0.472988654,0.757804673,NA,0.554843241
"X405.262_3.019",0.102966488,0.768068911,0.503883027,0.138304729,NA,NA
"X504.51_2.174",0.107790125,0.573708011,0.472988654,0.252380996,NA,NA
"X854.553_3.251",0.119957435,0.969384721,0.947335989,0.466014139,0.471936502,0.8912807
"X651.132_2.339",0.256216659,0.573708011,0.018699028,0.026960988,0.94149965,0.816411073
"X882.585_3.363",0.026135876,0.768068911,0.36359351,0.176411634,NA,0.554843241
"X347.124_2.293",0.704014135,NA,0.530755686,NA,NA,NA
"X366.785_2.164",0.047773497,0.573708011,0.530755686,NA,NA,0.554843241
"X399.394_3.159",0.045041038,0.787381654,1,0.360456852,0.563736722,0.950551604
"X375.21_2.641",0.282323548,1,0.266120004,0.466014139,NA,0.554843241
"X536.446_2.226",0.256216659,0.573708011,NA,NA,NA,0.554843241
"X369.263_2.778",0.258659701,0.888750359,0.592879123,0.466014139,NA,0.554843241
"X769.153_2.339",0.257363061,0.573708011,0.034242444,0.046939338,0.563736722,0.554843241
"X351.253_2.777",0.1076749,0.581680791,0.776057245,0.384803622,0.801179981,0.8912807
"X696.443_3.02",0.274555894,0.75958991,NA,NA,NA,NA
"X409.725_2.21",0.265289081,0.573708011,0.472988654,0.106541212,NA,0.554843241
"X504.26_2.172",0.107790125,0.573708011,0.530755686,NA,NA,NA
"X850.733_2.542",0.239883993,1,0.011970159,0.014999865,0.019138409,0.554843241
"X769.244_2.339",0.256216659,0.573708011,0.020748296,0.015685221,0.563736722,0.554843241
"X340.685_2.084",0.172271396,NA,NA,NA,NA,NA
"X597.34_3.012",0.732542483,0.573708011,0.5362811,0.385074086,NA,NA
"X149.082_3.816",0.814398188,0.573708011,0.530755686,0.517924322,0.990547408,0.736255187
"X277.216_2.921",1,0.802229433,0.179889506,1,0.771371254,0.554843241
"X293.162_2.447",0.055640039,0.573708011,0.015935516,0.006012127,0.563736722,0.750934946
"X203.053_0.315",0.197459179,0.573708011,0.266120004,0.360456852,0.738665989,0.554843241
"X650.901_2.339",0.291120466,0.573708011,0.014628138,0.029826723,0.811252862,0.950551604
"X511.508_2.212",0.360358048,0.573708011,0.530755686,NA,NA,0.554843241
"X356.316_2.956",0.416027965,NA,NA,NA,NA,NA
"X442.801_2.967",0.057769168,NA,NA,NA,NA,NA
"X457.903_2.212",0.147953449,0.573708011,NA,NA,NA,0.554843241
"X769.062_2.339",0.308976207,0.742190114,0.014366845,0.203983383,0.333427698,0.554843241
"X353.268_2.991",0.496722308,0.573708011,0.823979501,NA,NA,NA
"X852.539_3.253",0.691185675,0.948076155,0.530755686,0.185805355,0.563736722,0.773544115
"X128.951_6.561",0.979397897,0.742190114,NA,1,0.563736722,0.554843241
"X836.6_3.222",0.256216659,0.768068911,0.472988654,NA,NA,NA
"X442.353_2.827",0.256216659,0.92270416,0.530755686,NA,NA,0.554843241
"X729.418_2.987",0.360358048,NA,0.030961835,0.466014139,NA,0.554843241
"X769.335_2.339",0.256216659,0.573708011,0.016923138,0.498810471,0.563736722,0.554843241
"X632.392_3.036",0.07963452,1,0.29734646,0.360456852,NA,NA
"X828.538_3.178",0.733538135,1,0.986970406,0.595051264,NA,NA
"X830.554_3.171",0.737329053,1,0.787791899,0.653677622,0.563736722,0.554843241
"X800.579_3.673",0.657972216,0.573708011,0.530755686,0.466014139,NA,NA
"X384.311_3.025",0.066126144,0.690127655,0.380227856,NA,NA,NA
"X802.558_3.408",0.01034684,1,0.530755686,NA,NA,NA
"X427.267_2.561",0.49290002,0.573708011,0.917022047,0.625629273,0.563736722,0.554843241
"X806.555_3.652",0.643643382,0.573708011,0.472988654,NA,NA,0.554843241
"X333.164_2.456",0.099172081,NA,0.530755686,0.017373366,NA,1
"X834.585_3.142",0.49290002,0.768068911,1,NA,NA,0.554843241
"X672.424_3.094",0.052592804,0.802229433,0.694279908,0.246014962,1,0.736255187
"X263.2_2.895",0.360358048,0.687043337,NA,1,0.563736722,0.554843241
"X471.38_3.045",0.961605965,0.577891753,0.115547354,0.168854536,0.738665989,0.90652645
"X914.576_3.148",0.027235524,0.573708011,0.472988654,0.043278566,NA,0.554843241
"X884.529_3.074",0.670187755,0.81680357,0.477170693,0.554201602,0.685546075,0.554843241
"X902.538_3.013",0.391020371,1,0.191754471,0.505992551,0.563736722,NA
"X607.298_2.24",0.256216659,0.573708011,0.530755686,NA,NA,NA
"X386.717_2.856",0.007840049,0.573708011,0.251269146,0.005872634,0.563736722,0.554843241
"X427.095_0.317",0.172271396,1,0.115547354,NA,NA,NA
"X370.332_3.083",0.191446679,0.573708011,0.530755686,NA,0.957319295,NA
"X888.559_3.236",0.9842594,0.573708011,NA,NA,NA,NA
"X826.558_3.367",0.007840049,0.573708011,0.59873852,0.353610699,NA,1
"X900.523_3.027",0.018277847,0.573708011,0.165115407,0.742938774,NA,0.554843241
"X177.114_5.515",0.040294691,0.635025805,0.776057245,0.475960061,0.737905621,0.554843241
"X406.732_2.889",0.053778027,0.573708011,0.83277944,0.466014139,NA,0.554843241
"X403.609_2.171",0.256216659,0.573708011,NA,NA,NA,NA
"X868.534_3.116",0.169219056,0.742190114,0.500112023,0.160511064,0.571338379,0.554843241
"X524.277_2.788",0.416027965,0.573708011,0.736764446,NA,NA,1
"X318.193_2.363",0.082710645,0.573708011,NA,NA,NA,0.554843241
"X688.454_3.126",0.351165486,0.81680357,1,0.875867524,NA,NA
"X664.418_3.004",0.003193531,0.573708011,0.368692784,0.034277825,NA,0.554843241
"X606.377_3.126",0.256216659,NA,NA,NA,NA,NA
"X758.531_3.388",0.010144683,0.573708011,0.472988654,NA,NA,NA
"X882.585_3.306",0.073904126,0.573708011,0.530755686,0.329684466,NA,NA
"X108.069_4.938",0.49290002,1,0.530755686,0.232023401,NA,NA
"X568.31_2.164",0.360358048,0.573708011,0.530755686,NA,NA,NA
"X553.315_3.018",0.031107774,NA,0.530755686,0.988809836,NA,0.554843241
"X634.371_2.921",0.018142267,0.573708011,0.011970159,0.007049792,NA,0.554843241
"X800.578_3.49",0.137604435,0.573708011,0.642948563,NA,NA,NA
"X886.544_3.107",0.651779299,0.577891753,0.860625772,0.466014139,0.685546075,0.554843241
"X361.709_2.314",0.350635342,NA,1,0.466014139,NA,0.554843241
"X860.528_3.119",0.091927249,0.577891753,0.992219197,0.320917259,NA,0.554843241
"X291.146_2.393",0.418827984,1,0.135790484,1,NA,0.736255187
"X319.227_3.027",0.107790125,1,0.26089804,0.069722978,1,1
"X278.881_0.317",0.920280022,0.573708011,1,0.360456852,0.563736722,0.554843241
"X912.559_3.197",0.113230506,0.573708011,0.472988654,0.14098373,NA,0.554843241
"X400.732_2.96",0.030923534,NA,0.530755686,NA,NA,NA
"X862.543_3.093",0.157523248,0.802229433,0.986970406,0.182474553,NA,0.554843241
"X140.118_3.821",0.651779299,0.577891753,0.530755686,NA,NA,NA
"X834.585_3.415",1,0.573708011,NA,NA,NA,NA
"X852.539_3.208",0.843931001,0.898204048,0.986970406,0.505175681,0.847709083,0.554843241
"X369.264_2.943",0.527709975,1,0.530755686,0.353610699,1,0.803722291
"X512.276_2.766",0.660416327,0.573708011,NA,NA,NA,NA
"X700.373_3.36",0.172271396,0.573708011,0.472988654,NA,NA,NA
"X806.554_3.155",0.17411006,0.802229433,NA,0.475960061,NA,0.554843241
"X591.618_2.201",0.256216659,0.573708011,NA,0.466014139,NA,NA
"X319.226_2.922",0.49290002,0.573708011,0.697341646,NA,NA,0.554843241
"X111.969_5.928",0.700610579,0.573708011,NA,0.466014139,1,0.554843241
"X676.418_3.107",0.008412717,NA,0.697341646,0.466014139,NA,NA
"X928.555_3.093",0.028600372,0.802229433,0.776057245,0.012542244,NA,0.554843241
"X114.092_6.41",0.651710927,0.751068038,0.472988654,0.323425905,0.990547408,0.554843241
"X137.082_4.236",0.49290002,0.827159243,0.530755686,0.126595035,0.571338379,NA
"X138.103_3.729",0.384805699,1,0.266120004,0.15476833,0.563736722,0.554843241
"X165.114_3.752",0.496722308,0.573708011,0.5362811,0.252380996,NA,NA
"X452.395_3.138",0.360358048,0.573708011,NA,NA,NA,NA
"X156.077_5.27",0.49290002,NA,NA,NA,NA,NA
"X206.14_5.037",0.61670403,0.976780976,NA,NA,NA,NA
"X131.975_6.939",0.318519474,0.248341282,NA,0.67863832,0.738665989,0.625371526
"X156.077_4.842",0.49290002,NA,NA,NA,NA,NA
"X177.114_4.153",0.567261211,0.573708011,0.5362811,1,NA,NA
"X131.975_1.437",0.49290002,0.768068911,NA,NA,0.563736722,1
"X408.368_3.159",1,NA,NA,NA,NA,NA
"X131.975_1.336",0.360358048,0.768068911,NA,NA,0.563736722,0.554843241
"X131.975_1.582",0.982666934,1,NA,NA,0.563736722,1
"X200.996_6.105",0.360358048,NA,NA,NA,0.563736722,0.554843241
"X117.103_0.478",0.225856423,0.888550736,0.627119537,0.367342618,0.930987709,0.814666375
"X419.315_3.806",0.9842594,0.573708011,NA,NA,NA,NA
"X338.341_3.569",0.581208359,0.904825112,0.955071971,0.360456852,0.563736722,NA
"X127.039_6.785",1,NA,0.472988654,NA,NA,NA
"X130.087_0.452",0.760864545,0.718647021,0.472988654,0.360456852,1,0.857824617
"X125.071_0.362",0.079946441,NA,0.736540153,0.009809849,0.308886307,0.595631639
"X172.977_0.421",0.360358048,1,0.921237081,0.71090984,0.563736722,0.803722291
"X125.071_0.349",0.256216659,NA,0.010015661,0.330891282,0.471936502,1
"X154.99_6.223",0.360358048,0.573708011,0.59873852,1,0.563736722,0.881562519
"X154.99_5.998",0.838554978,0.573708011,0.179889506,0.447411179,0.563736722,0.773544115
"X113.964_1.233",0.49290002,0.919276022,NA,0.466014139,NA,NA
"X113.964_1.092",0.360358048,0.768068911,NA,0.466014139,NA,NA
"X113.964_1.441",0.760864545,0.881779448,NA,1,NA,NA
"X113.964_1.321",0.733538135,1,NA,0.466014139,NA,NA
"X113.964_1.186",0.360358048,0.573708011,NA,0.466014139,NA,NA
"X113.964_5.942",0.49290002,0.573708011,NA,0.252380996,1,NA
"X141.959_2.086",0.49290002,0.898204048,0.530755686,0.466014139,0.563736722,NA
"X103.956_3.65",0.49290002,0.573708011,0.530755686,0.674658816,1,0.554843241
"X200.996_6.753",0.360358048,0.972937661,NA,NA,0.771371254,0.859511153
"X200.996_6.378",1,0.686162295,NA,NA,0.563736722,0.554843241
"X131.082_5.232",0.418827984,1,NA,NA,NA,NA
"X155.991_5.971",0.360358048,1,0.179889506,0.466014139,0.563736722,0.773544115
"X105.954_3.647",0.49290002,0.573708011,NA,0.360456852,0.563736722,NA
"X158.986_6.161",0.540162929,0.573708011,NA,NA,0.563736722,NA
"X158.986_6.273",0.49290002,0.573708011,NA,NA,0.738665989,NA
"X140.082_5.513",1,0.925180408,0.652612819,0.905617874,0.957319295,0.554843241
"X102.034_2.75",0.49290002,0.573708011,NA,NA,NA,NA
"X356.352_3.229",0.256216659,1,0.530755686,NA,NA,NA
"X155.987_6.295",0.660416327,NA,NA,NA,NA,NA
"X155.987_6.244",1,NA,NA,NA,NA,NA
"X114.074_2.118",1,NA,NA,NA,NA,NA
"X276.897_6.388",0.741582927,1,NA,NA,0.563736722,1
"X114.965_6.402",0.360358048,NA,NA,NA,NA,NA
"X136.062_0.301",1,0.573708011,0.472988654,0.009809849,0.7999885,0.554843241
"X496.34_2.935",0.741582927,1,0.472988654,0.466014139,NA,NA
"X103.956_5.049",0.49290002,NA,NA,NA,NA,NA
"X454.293_2.924",0.49290002,1,0.530755686,0.466014139,NA,NA
"X369.351_3.939",0.989302657,0.798827936,0.897239465,0.466014139,NA,NA
