DPI,DPI_50,DPI_75,DPI_142,sum
X850.595_3.894,0.0000944,0,0.000128205,0.000222605
X436.176_2.342,9.79E-05,2.05E-05,0.0001046,0.000223
X922.549_2.391,5.83E-05,2.61E-05,0.000139,0.0002234
X731.606_4.105,0,0,0.000223689,0.000223689
X778.537_3.629,0,0,0.000223822,0.000223822
X580.303_3.299,0,0,0.000224139,0.000224139
X111.045_1.896,0.000224476,0,0,0.000224476
X860.54_3.447,0.0000155,0,0.000209282,0.000224782
X802.558_3.408,9.22E-05,0.00E+00,0.0001327,0.0002249
X149.024_2.075,0.000225766,0,0,0.000225766
X292.162_0.309,0.000025,0.000201082,0,0.000226082
X192.125_4.897,0.000172956,0,0.0000535,0.000226456
X424.283_3.332,0.0000379,0.000102418,0.0000873,0.000227618
X818.322_2.401,0.00E+00,3.02E-05,0.0001975,0.0002277
X371.327_2.803,0.0000813,0.000146838,0,0.000228138
X621.32_2.18,2.62E-05,1.45E-04,0.0000579,0.0002289
X406.154_2.765,9.90E-05,1.30E-04,0,0.0002293
X804.551_3.912,0.000138734,0,0.0000908,0.000229534
X133.101_0.425,0,0.0000445,0.000185062,0.000229562
X102.092_2.288,0,0.000133749,0.0000965,0.000230249
X279.119_0.316,0.0001067,0.000123981,0,0.000230681
X922.674_2.39,1.04E-04,8.72E-05,0.0000394,0.0002308
X644.494_3.093,0.0000252,0.000206859,0,0.000232059
X419.207_2.566,1.64E-04,0.00E+00,0.0000678,0.0002321
X703.574_4.303,0.000166621,0,0.000066,0.000232621
X100.076_1.335,0.000232897,0,0,0.000232897
X302.143_2.431,3.83E-05,1.56E-04,0.0000392,0.0002331
X185.154_2.113,0.000234756,0,0,0.000234756
X818.605_3.358,0,0.000117095,0.000118157,0.000235252
X541.028_2.29,9.91E-05,1.36E-04,0,0.0002354
X417.264_2.838,0.000235447,0,0,0.000235447
X816.589_3.975,0,0,0.000235876,0.000235876
X655.381_3.076,0,0,0.000236282,0.000236282
X800.542_3.527,6.97E-05,8.30E-05,0.0000836,0.0002363
X762.506_3.463,0.0000218,0,0.000214628,0.000236428
X482.406_3.188,0.0000457,0,0.00019074,0.00023644
X548.263_2.535,1.77E-04,3.22E-05,0.0000283,0.0002377
X108.069_4.938,0.000125627,0.0000398,0.0000724,0.000237827
X108.069_4.991,1.13E-04,2.19E-05,0.0001032,0.000238
X618.339_2.931,0.000163538,0.0000747,0,0.000238238
X661.452_3.064,0,0,0.000238378,0.000238378
X317.211_2.643,1.72E-04,6.64E-05,0,0.0002385
X1063.674_2.914,0,0.0000865,0.000152077,0.000238577
X397.22_2.071,0,0.000180956,0.0000579,0.000238856
X250.1_2.306,0.000224521,0,0.0000149,0.000239421
X329.316_2.758,0,0.00018939,0.0000503,0.00023969
X826.595_3.726,0.000239953,0,0,0.000239953
X167.107_2.215,0.000240237,0,0,0.000240237
X210.185_3.15,9.65E-05,8.00E-05,0.0000644,0.0002409
X768.553_3.511,0,0,0.000241465,0.000241465
X766.573_4.054,0,0,0.000241504,0.000241504
X664.311_2.432,0.000117154,0,0.0001253,0.000242454
X772.62_3.374,0,0.000242844,0,0.000242844
X703.574_4.167,0,0.000169549,0.0000735,0.000243049
X605.352_2.287,1.82E-04,6.26E-05,0,0.0002443
X722.47_3.124,0,0,0.000244504,0.000244504
X421.187_2.496,8.41E-05,6.09E-05,0.00009968,0.00024468
X218.985_0.464,0.000245634,0,0,0.000245634
X745.622_5.6,0.0000404,0,0.000205515,0.000245915
X546.283_3.015,0.00E+00,0.00E+00,0.000246,0.000246
X618.341_2.787,1.13E-04,7.58E-05,0.0000577,0.0002463
X392.978_0.309,0.00E+00,1.34E-04,0.0001128,0.0002464
X617.426_3.07,0,0,0.000246631,0.000246631
X574.313_2.635,1.08E-04,1.77E-05,0.000121,0.0002469
X192.125_4.696,0.00E+00,7.00E-05,0.0001774,0.0002474
X535.94_2.186,1.02E-04,1.47E-04,0,0.0002491
X300.199_2.264,0.000216326,0,0.0000333,0.000249626
X1053.127_2.402,0.00E+00,3.35E-05,0.0002174,0.0002509
X191.143_0.313,0,0,0.000251521,0.000251521
X149.024_1.531,0.000251752,0,0,0.000251752
X796.547_3.628,0.000110049,0.0000842,0.0000576,0.000251849
X708.511_5.08,0.000190737,0.0000613,0,0.000252037
X554.289_2.199,0.000186991,0.0000651,0,0.000252091
X826.557_3.439,0,0.000252415,0,0.000252415
X100.076_2.07,0.000253151,0,0,0.000253151
X922.611_2.391,4.18E-05,1.20E-04,0.0000912,0.0002533
X934.528_3.165,0.000124786,0,0.0001287,0.000253486
X366.3_3.035,4.98E-05,1.54E-04,0.0000498,0.0002536
X812.614_3.571,0,0,0.000254124,0.000254124
X299.149_2.574,0.00E+00,0.00E+00,0.0002543,0.0002543
X113.964_0.929,0,0,0.000254522,0.000254522
X217.159_3.081,0.00E+00,0.00E+00,0.0002552,0.0002552
X332.091_0.721,0.000255507,0,0,0.000255507
X418.265_2.316,0.00E+00,2.56E-04,0,0.000256
X814.559_3.587,0,0,0.00025608,0.00025608
X400.97_2.127,9.21E-05,1.40E-04,0.0000243,0.0002565
X116.107_2.223,0.000256683,0,0,0.000256683
X347.124_2.293,1.09E-04,1.05E-04,0.0000435,0.0002572
X640.382_2.924,1.07E-04,1.51E-04,0,0.0002583
X445.209_2.234,1.59E-04,1.00E-04,0,0.0002588
X197.154_1.891,0.000259172,0,0,0.000259172
X778.537_3.785,0.00E+00,0.00E+00,0.0002592,0.0002592
X300.202_2.162,0,0.000259348,0,0.000259348
X844.546_3.486,0.0000763,0,0.000183744,0.000260044
X720.59_3.83,0,0.000126278,0.000135438,0.000261716
X828.258_2.181,2.66E-05,1.80E-04,0.000055,0.0002619
X396.232_2.701,6.72E-05,1.95E-04,0,0.0002625
X818.605_5.593,0.0000161,0.0000192,0.000227243,0.000262543
X127.112_1.877,0.000262777,0,0,0.000262777
X720.59_3.223,0,0,0.00026309,0.00026309
X604.254_2.445,0.000201951,0.0000622,0,0.000264151
X508.303_3.007,0,0,0.000264531,0.000264531
X592.325_2.825,0.000228349,0.0000366,0,0.000264949
X689.559_3.645,0.0000888,0,0.000176284,0.000265084
X538.52_4.176,9.26E-05,1.46E-04,0.0000272,0.0002654
X533.326_2.75,0,0.000265567,0,0.000265567
X706.428_2.946,1.44E-04,1.22E-04,0,0.0002658
X588.366_3.086,1.60E-04,3.54E-05,0.0000705,0.0002658
X257.117_0.331,1.41E-04,4.10E-05,0.0000839,0.0002659
X703.574_4.122,0.000159937,0,0.000106669,0.000266606
X116.107_6.336,0.000266882,0,0,0.000266882
X192.125_4.795,0,0.000267094,0,0.000267094
X216.063_0.316,0,0,0.000267753,0.000267753
X113_0.436,0.000144033,0.000104831,0.0000189,0.000267764
X242.567_2.784,0.000122915,0.0000348,0.0001115,0.000269215
X774.543_3.912,0,0,0.00026982,0.00026982
X111.045_0.588,0.000269962,0,0,0.000269962
X272.088_2.077,0.00027083,0,0,0.00027083
X428.205_2.248,0.0000167,0.0000187,0.000235553,0.000270953
X113.964_1.491,0,0,0.000271024,0.000271024
X157.122_2.034,0.000241177,0.0000301,0,0.000271277
X776.578_3.558,0.000271409,0,0,0.000271409
X159.117_2.781,6.21E-05,7.35E-05,0.0001368,0.0002724
X754.5_3.36,0.0000468,0.000208824,0.0000171,0.000272724
X820.51_3.354,0,0.0000165,0.000256361,0.000272861
X111.045_1.859,0.000273946,0,0,0.000273946
X760.474_3.064,8.04E-05,1.95E-04,0,0.0002752
X622.265_2.408,1.06E-04,1.40E-05,0.0001565,0.0002764
X962.559_3.159,0,0.0000907,0.000186144,0.000276844
X540.448_3.252,0.0000353,0.000241694,0,0.000276994
X740.522_3.883,3.94E-05,7.12E-05,0.0001664,0.000277
X131.975_6.581,0.0000314,0.0000175,0.000228292,0.000277192
X241.204_2.403,0.000277754,0,0,0.000277754
X802.594_3.776,0.000107118,0.000170755,0,0.000277873
X536.336_2.744,0,0,0.000278345,0.000278345
X502.374_3.089,0,0,0.000278482,0.000278482
X655.314_2.28,1.70E-04,1.09E-04,0,0.0002791
X283.176_2.164,0,0.000279138,0,0.000279138
X400.158_0.416,0,0.000130226,0.0001496,0.000279826
X328.321_3.261,0.0000658,0.0000311,0.000183164,0.000280064
X526.315_5.668,0.000109558,0,0.000170563,0.000280121
X760.584_5.512,0,0,0.000280209,0.000280209
X403.212_2.684,0.0000705,0,0.000209709,0.000280209
X662.402_3.196,1.06E-04,9.83E-05,0.0000773,0.000282
X634.86_2.297,3.03E-05,2.53E-04,0,0.0002834
X423.237_2.603,0.000244083,0,0.0000394,0.000283483
X335.222_2.596,0.000218822,0.0000656,0,0.000284422
X507.293_3.012,0,0,0.00028457,0.00028457
X476.277_2.832,4.24E-05,1.64E-05,0.000226,0.0002848
X762.506_3.67,0,0,0.000284934,0.000284934
X620.356_2.999,0.0000236,0.0001326,0.000128763,0.000284963
X337.167_3.276,8.41E-05,2.49E-05,0.0001762,0.0002852
X696.407_2.929,0.000173097,0.0001127,0,0.000285797
X432.281_2.268,0,0.000068,0.000217922,0.000285922
X832.582_5.552,0,0.000287821,0,0.000287821
X166.042_2.26,1.06E-04,8.95E-05,0.0000931,0.0002882
X325.216_3.007,1.81E-04,1.27E-05,0.0000948,0.0002887
X582.411_2.991,0.000221264,0.0000676,0,0.000288864
X111.044_0.753,0.000288886,0,0,0.000288886
X152.995_5.808,0.000288917,0,0,0.000288917
X321.242_3.007,0.00E+00,0.00E+00,0.0002907,0.0002907
X115.076_2.075,1.74E-04,1.40E-05,0.0001034,0.0002911
X107.086_0.363,0.000114669,0.00013647,0.000041,0.000292139
X331.263_3.275,2.62E-05,0.00E+00,0.0002663,0.0002925
X776.558_4.226,0,0.0000908,0.000201769,0.000292569
X537.341_3.008,0.000292986,0,0,0.000292986
X788.616_4.205,0,0.000174311,0.000119173,0.000293484
X598.349_2.979,0,0,0.000295082,0.000295082
X526.314_3.393,0.000117969,0,0.00017745,0.000295419
X640.047_2.343,0.00E+00,0.00E+00,0.000296,0.000296
X367.212_2.65,2.54E-04,0.00E+00,0.0000425,0.0002969
X449.288_3.013,0.000123766,0.0001736,0,0.000297366
X169.006_0.33,0,0.00029799,0,0.00029799
X820.622_3.522,0,0.0000772,0.000221406,0.000298606
X127.039_1.427,0.000234234,0.0000647,0,0.000298934
X576.33_2.943,0.000163629,0.0000512,0.0000854,0.000300229
X367.212_2.601,0.00030036,0,0,0.00030036
X904.554_3.18,0.0001621,0,0.000138684,0.000300784
X302.973_0.311,0.000300867,0,0,0.000300867
X906.569_3.206,0,0.000301415,0,0.000301415
X766.537_3.976,7.89E-05,8.51E-05,0.0001378,0.0003018
X810.601_3.809,0.000303048,0,0,0.000303048
X212.165_3.038,6.98E-05,9.23E-05,0.0001411,0.0003032
X149.024_1.073,0.000303646,0,0,0.000303646
X512.336_2.725,0.000235447,0.0000682,0,0.000303647
X720.408_2.952,0.00013506,0.0001688,0,0.00030386
X375.13_2.257,5.99E-05,1.62E-04,0.0000818,0.0003039
X187.108_0.355,2.00E-04,9.32E-05,0.0000106,0.0003039
X820.044_2.391,1.10E-04,1.11E-04,0.0000832,0.0003044
X181.123_1.993,0.000305637,0,0,0.000305637
X217.12_4.595,0,0.0000785,0.000227298,0.000305798
X822.524_3.294,1.33E-04,1.16E-04,0.0000587,0.0003077
X590.309_2.656,1.71E-04,1.64E-05,0.0001211,0.0003083
X391.212_2.608,0.000189462,0.0000424,0.0000771,0.000308962
X265.144_2.511,0.000192544,0.0001166,0,0.000309144
X836.602_3.252,0.000214516,0.0000697,0.0000256,0.000309816
X222.998_0.342,0.000310581,0,0,0.000310581
X724.527_3.925,0,0.0000856,0.00022537,0.00031097
X658.408_3.184,5.51E-05,1.30E-04,0.0001258,0.000311
X592.29_2.443,0.000311013,0,0,0.000311013
X748.528_4.1,0,0,0.000311384,0.000311384
X298.274_3.041,1.36E-04,1.68E-04,0.00000927,0.00031297
X796.619_3.365,0,0.00022712,0.0000863,0.00031342
X353.269_2.989,0.0001757,0,0.000137881,0.000313581
X890.573_3.333,0.0000516,0.000171333,0.000091,0.000313933
X818.607_3.346,0,0.0001518,0.000162171,0.000313971
X740.485_3.31,0,0,0.000314485,0.000314485
X720.552_3.776,1.97E-04,5.74E-05,0.0000602,0.0003146
X828.091_2.18,2.67E-05,2.30E-04,0.0000577,0.0003147
X703.576_5.682,0,0,0.000316193,0.000316193
X584.474_3.242,0.0000327,0.000283727,0,0.000316427
X518.253_2.614,0.000293782,0,0.0000244,0.000318182
X366.264_3.103,1.88E-04,6.73E-05,0.0000636,0.0003193
X1031.591_2.578,0,0.000319534,0,0.000319534
X812.615_3.579,0,0.00027202,0.0000479,0.00031992
X663.672_2.237,1.82E-04,4.73E-05,0.0000912,0.0003208
X472.399_2.958,0.0000654,0.0000352,0.000221215,0.000321815
X380.322_3.727,0,0.0000182,0.000304078,0.000322278
X774.542_4.07,0,0.000125319,0.00019717,0.000322489
X169.072_0.342,1.62E-04,1.49E-04,0.0000127,0.0003234
X436.211_2.353,6.07E-05,6.52E-05,0.0001979,0.0003238
X103.956_3.65,0.000026,0.0000788,0.000220266,0.000325066
X385.129_0.304,0.000029,0.0000868,0.000209528,0.000325328
X319.19_2.756,2.81E-04,3.40E-05,0.000011,0.0003257
X298.274_2.73,0.0000436,0.0000426,0.00023958,0.00032578
X171.149_2.225,0.000325912,0,0,0.000325912
X997.624_2.921,8.28E-05,6.82E-05,0.0001753,0.0003263
X217.12_4.979,0.000196536,0.000130206,0,0.000326742
X872.563_3.076,0,0.00024893,0.0000787,0.00032763
X804.589_3.537,0,0.000328869,0,0.000328869
X344.213_2.654,0.000328903,0,0,0.000328903
X385.333_3.54,0.00033,0,0,0.00033
X526.314_3.517,0.0001357,0,0.000194539,0.000330239
X528.411_2.98,0.0000202,0.0000715,0.000238616,0.000330316
X122.06_1.978,0.000331615,0,0,0.000331615
X600.469_3.096,0.000034,0.000297732,0,0.000331732
X792.589_3.329,0,0.0000606,0.000271367,0.000331967
X794.604_3.274,0,0.000297981,0.0000349,0.000332881
X116.107_1.184,0.00033289,0,0,0.00033289
X848.615_5.592,0.0000145,0.000103822,0.000215204,0.000333526
X676.417_3.058,0.000297207,0,0.0000388,0.000336007
X758.46_3.114,0,0.00028687,0.0000493,0.00033617
X804.589_3.798,0,0.000245289,0.000091,0.000336289
X184.17_2.63,1.34E-04,2.68E-05,0.0001751,0.0003363
X238.18_3.13,0.0000964,0.000111207,0.0001291,0.000336707
X191.143_0.419,0,0,0.000337221,0.000337221
X477.212_2.432,0.000286045,0,0.000052,0.000338045
X756.552_3.455,0.000273285,0.0000651,0,0.000338385
X796.548_3.529,0.00014585,0,0.0001928,0.00033865
X813.683_5.593,0,0.000292927,0.0000461,0.000339027
X792.589_4.299,0,0.0000205,0.000318597,0.000339097
X500.241_2.634,1.31E-04,0.00E+00,0.0002084,0.0003395
X169.978_2.574,0.00033977,0,0,0.00033977
X278.095_2.623,0.000211475,0.0001286,0,0.000340075
X249.149_2.802,1.91E-04,1.15E-04,0.0000349,0.0003401
X215.016_0.37,0.000259442,0.0000812,0,0.000340642
X962.559_3.245,0,0.0000536,0.000287833,0.000341433
X130.017_2.407,0.000151493,0.0000628,0.0001277,0.000341993
X742.538_3.842,0.0000565,0,0.000286276,0.000342776
X828.552_3.896,0,0,0.000343313,0.000343313
X727.46_3.057,0,0,0.000343368,0.000343368
X860.54_3.333,1.57E-04,0.00E+00,0.0001865,0.0003434
X608.392_3.314,0,0.000343861,0,0.000343861
X138.043_0.408,0.000108327,0.0001419,0.0000951,0.000345327
X195.102_2.346,0.000058,0,0.000288107,0.000346107
X900.484_2.874,1.65E-04,1.82E-04,0,0.0003463
X252.157_2.632,0.000282205,0.0000641,0,0.000346305
X546.353_3.251,0,0.0000956,0.000251482,0.000347082
X815.698_3.306,0.000245209,0.0000529,0.0000493,0.000347409
X177.114_5.515,0.000219969,0.000127673,0,0.000347642
X451.017_2.248,8.56E-05,2.63E-04,0,0.0003487
X103.055_0.39,0.0001367,0.0000811,0.000132613,0.000350413
X848.579_3.47,1.28E-04,8.90E-05,0.0001342,0.0003507
X526.432_3.181,0.0000661,0,0.000284698,0.000350798
X445.221_2.633,0.000146,0,0.000205515,0.000351515
X368.352_2.957,0.0000457,0.0000422,0.000264646,0.000352546
X786.6_4.602,0.00035501,0,0,0.00035501
X760.584_4.674,0,0.000356171,0,0.000356171
X113.964_1.401,0,0,0.000356318,0.000356318
X764.433_2.927,0.0000956,0.0000985,0.000162729,0.000356829
X365.196_2.648,0.000320464,0.0000142,0.0000227,0.000357364
X650.403_3.014,0.000193005,0.0001453,0.0000194,0.000357705
X484.436_3.152,0.0000179,0.000219852,0.000120225,0.000357977
X824.579_3.639,0,0.0000956,0.000262716,0.000358316
X417.337_3.296,1.57E-04,3.15E-05,0.0001702,0.0003586
X421.187_2.417,0.00026407,0.0000527,0.0000428,0.00035957
X136.048_4.066,0,0.000201007,0.000159047,0.000360054
X558.319_2.802,2.85E-04,7.49E-05,0,0.0003603
X554.176_3.481,0.000210872,0.000149967,0,0.000360839
X389.232_2.717,0.000198458,0,0.0001628,0.000361258
X228.097_2.276,1.24E-04,2.38E-04,0,0.0003615
X372.347_2.911,0,0,0.000361645,0.000361645
X306.265_2.463,0,0,0.000362196,0.000362196
X560.3_2.683,0.00019567,0.00010945,0.0000576,0.00036272
X800.579_3.784,0.0000727,0.000290027,0,0.000362727
X431.237_2.665,1.92E-05,1.51E-04,0.0001935,0.0003635
X341.305_3.054,1.89E-04,3.70E-05,0.0001384,0.0003647
X332.295_3.04,1.65E-04,1.09E-04,0.0000909,0.0003649
X566.38_3.055,0.000167933,0.000198048,0,0.000365981
X328.915_6.123,0.000177319,0.0001008,0.0000881,0.000366219
X612.815_2.332,0.0000516,0.000314891,0,0.000366491
X762.506_3.572,0.0000149,0.0000174,0.000334453,0.000366753
X558.319_3.013,0.00E+00,0.00E+00,0.0003668,0.0003668
X590.31_2.654,0.000110474,0.0000923,0.0001642,0.000366974
X261.185_2.107,0.000367639,0,0,0.000367639
X447.074_2.183,0.00036814,0,0,0.00036814
X349.201_2.643,0.000335661,0,0.0000329,0.000368561
X524.277_2.842,0,0,0.000368565,0.000368565
X646.301_2.451,0.000295698,0,0.0000735,0.000369198
X622.264_2.414,2.50E-04,0.00E+00,0.0001188,0.0003692
X508.376_3.076,0.0002029,0,0.0001664,0.0003693
X455.754_2.834,0.0000333,0.0000668,0.000269517,0.000369617
X113.964_1.04,0,0,0.000370802,0.000370802
X643.532_2.226,0.000272206,0.0000997,0,0.000371906
X752.558_4.121,0,0,0.000372573,0.000372573
X348.071_2.257,0,0.0000139,0.000358676,0.000372576
X509.335_2.858,6.75E-05,1.09E-04,0.0001983,0.0003751
X686.462_2.783,0.0000541,0.0001141,0.000207473,0.000375673
X794.605_5.605,0.000114417,0.000162995,0.0001008,0.000378212
X138.996_6.425,0.000113,0.0000499,0.000216028,0.000378928
X131.975_6.684,6.20E-05,1.51E-04,0.0001671,0.0003797
X639.976_2.342,0,0,0.000380086,0.000380086
X844.532_3.254,0.000230218,0.0000939,0.0000575,0.000381618
X804.589_5.59,0,0.0000191,0.000362737,0.000381837
X429.221_2.564,2.16E-05,1.20E-04,0.0002414,0.000383
X387.217_2.697,0.00025754,0,0.000126757,0.000384297
X774.541_3.95,0.000226082,0,0.000158534,0.000384616
X874.579_3.503,0,0.000236899,0.000147877,0.000384776
X745.622_3.594,0,0.000347039,0.0000379,0.000384939
X782.569_3.123,0,0,0.000385106,0.000385106
X111.045_0.495,0.000337908,0,0.0000476,0.000385508
X303.232_3.087,0.00038656,0,0,0.00038656
X213.185_1.524,0.000286402,0,0.0001006,0.000387002
X888.521_3.27,0.0000812,0,0.000306557,0.000387757
X113.964_1.63,0,0,0.000388184,0.000388184
X406.164_2.363,2.38E-04,1.50E-04,0,0.0003884
X772.512_3.255,2.07E-04,2.28E-05,0.0001587,0.0003886
X580.304_3.279,0,0,0.000388826,0.000388826
X424.364_3.131,0.0000353,0.000353741,0,0.000389041
X719.569_3.662,0.000065,0,0.000325156,0.000390156
X780.516_3.536,0.0001322,0.000201163,0.0000568,0.000390163
X113.964_1.092,0,0,0.000391081,0.000391081
X792.589_4.167,0.0000206,0.0001264,0.000244097,0.000391097
X608.32_2.651,0.0001551,0,0.000236178,0.000391278
X632.428_3.094,2.01E-04,1.83E-04,0.00001,0.0003936
X808.568_3.107,0.000207685,0.000186148,0,0.000393833
X838.626_3.389,0.0000317,0.0000713,0.000292524,0.000395524
X526.277_2.802,0.000118773,0.0000971,0.00018,0.000395873
X820.62_3.3,0,0.000396097,0,0.000396097
X403.212_2.616,0.00029063,0,0.000105877,0.000396507
X468.405_3.022,7.14E-05,2.58E-04,0.000067,0.0003968
X684.408_2.918,8.36E-05,1.46E-04,0.0001676,0.000397
X355.285_3.157,0.0000768,0.000231043,0.0000893,0.000397143
X241.155_0.442,0.000258924,0,0.0001402,0.000399124
X224.012_6.359,0.00E+00,2.33E-04,0.0001667,0.0003992
X301.115_0.413,0.000023,0.000260425,0.0001158,0.000399225
X113.964_1.321,0,0,0.000399771,0.000399771
X508.436_3.093,0.000115094,0.000183824,0.000101711,0.000400629
X601.336_5.631,0.000293819,0,0.0001072,0.000401019
X410.254_2.692,0.000331811,0.0000697,0,0.000401511
X153.114_3.582,0.0000784,0,0.000324018,0.000402418
X215.07_0.325,0.000156,0.000247167,0,0.000403167
X796.619_3.322,0,0.000239838,0.000164278,0.000404116
X430.933_0.307,2.11E-04,1.93E-04,0,0.0004042
X752.558_3.352,0,0.000406999,0,0.000406999
X198.186_2.605,0.000295493,0.000069,0.0000434,0.000407893
X836.606_3.279,0,0.000124011,0.000283918,0.000407929
X430.39_2.963,0.000290745,0.000095,0.0000226,0.000408345
X122.06_1.136,0.000408989,0,0,0.000408989
X180.138_3.213,0.000166954,0.0000466,0.0001955,0.000409054
X510.392_3.088,0.000270386,0.0000647,0.0000745,0.000409586
X756.551_5.548,0.000167848,0.000242597,0,0.000410445
X510.452_3.16,0.0000142,0.000269772,0.000127439,0.000411411
X621.303_3.215,0.0000565,0.0000783,0.000276831,0.000411631
X384.311_3.025,0.0001576,0.000254619,0,0.000412219
X700.453_3.201,0.000230243,0,0.0001836,0.000413843
X361.274_2.889,0.0000943,0.0000197,0.00030139,0.00041539
X389.196_2.612,0.000213607,0,0.000202718,0.000416325
X340.285_3.189,0,0,0.000416328,0.000416328
X198.129_2.333,0.000417215,0,0,0.000417215
X325.183_2.735,0.00032335,0.0000946,0,0.00041795
X620.391_3.038,0,0,0.000418119,0.000418119
X427.741_2.879,0.000133715,0.000173724,0.0001108,0.000418239
X293.161_2.41,0.000282346,0,0.000137233,0.000419579
X100.076_1.157,0.000419673,0,0,0.000419673
X811.666_5.596,0,0.000419717,0,0.000419717
X618.342_2.623,0.00033332,0.0000871,0,0.00042042
X352.306_2.997,0,0.0000276,0.000393092,0.000420692
X664.382_2.957,1.03E-04,2.98E-04,0.0000213,0.0004215
X186.149_2.502,0.000302938,0.0000402,0.0000792,0.000422338
X676.382_2.983,2.09E-04,2.13E-04,0,0.0004224
X311.222_2.808,0.000363258,0,0.0000595,0.000422758
X351.217_2.656,0.000370073,0.0000545,0,0.000424573
X732.554_4.02,0,0.000238721,0.000187287,0.000426008
X558.285_2.261,3.53E-04,7.45E-05,0,0.0004271
X822.527_3.453,0.0000962,0.0000663,0.000264996,0.000427496
X100.076_1.227,0.000427932,0,0,0.000427932
X815.602_2.336,5.99E-05,4.11E-05,0.000327,0.000428
X665.853_2.416,0.0001571,0.00027103,0,0.00042813
X820.322_2.391,0.000062,0.00025983,0.0001068,0.00042863
X720.59_3.536,0,0.0000852,0.00034351,0.00042871
X608.32_2.596,0.000310888,0,0.0001179,0.000428788
X461.216_2.531,0.000304064,0,0.0001249,0.000428964
X403.357_3.577,0.000280124,0.0001505,0,0.000430624
X121.101_0.399,0.0001466,0.0000577,0.000226355,0.000430655
X800.313_2.771,0.0000509,0.000246961,0.0001332,0.000431061
X338.269_3.067,2.79E-04,9.31E-05,0.0000593,0.0004312
X848.578_3.623,0,0.000233314,0.000201979,0.000435293
X787.668_3.937,0.000277078,0,0.000158262,0.00043534
X158.922_0.307,0.000131802,0.000219125,0.0000845,0.000435427
X301.017_0.32,0,0.000436567,0,0.000436567
X462.267_2.671,0,0.00043788,0,0.00043788
X842.589_3.37,0.00019475,0.000191036,0.0000525,0.000438286
X608.321_2.529,0.00039158,0,0.00004787,0.00043945
X252.079_2.625,2.42E-04,1.67E-04,0.0000302,0.0004395
X811.666_3.383,0,0.000439798,0,0.000439798
X238.217_3.258,7.56E-05,1.72E-04,0.000193,0.0004401
X780.553_3.784,0.000045,0.0001117,0.000283732,0.000440432
X389.191_2.451,0.000193688,0.0001671,0.0000802,0.000440988
X576.295_2.614,1.56E-04,1.80E-04,0.0001062,0.0004416
X550.279_2.552,1.80E-04,7.51E-05,0.0001872,0.0004419
X460.232_2.329,8.16E-05,1.27E-04,0.0002338,0.0004424
X429.221_2.634,3.56E-05,1.33E-04,0.0002741,0.0004426
X794.604_3.361,0.0000246,0.000310974,0.000108479,0.000444053
X744.59_5.613,0.0000518,0.0000706,0.000322275,0.000444675
X837.619_3.538,0,0.000339435,0.00010636,0.000445795
X552.367_3.052,1.50E-04,2.19E-04,0.0000764,0.0004458
X326.378_2.99,0.0001678,0.0001123,0.000166335,0.000446435
X836.613_3.355,0.0000237,0.000228418,0.000194713,0.000446831
X806.556_3.702,0.00044841,0,0,0.00044841
X788.507_3.261,1.56E-04,5.09E-05,0.0002415,0.0004485
X307.084_0.436,0.000168815,0.000280414,0,0.000449229
X776.506_3.219,0.0000586,0.000256648,0.0001371,0.000452348
X145.99_0.378.1,0,0.000452808,0,0.000452808
X513.269_2.294,0.0000641,0.0002742,0.000115719,0.000454019
X757.621_3.499,0,0.000414266,0.0000401,0.000454366
X820.62_3.282,0,0.000122204,0.000332383,0.000454587
X403.358_3.54,0.0000738,0.0001976,0.000183906,0.000455306
X578.317_2.257,9.26E-05,3.63E-04,0,0.0004556
X811.668_5.594,0,0,0.000455813,0.000455813
X1169.773_3.053,0.0002324,0.000178436,0.0000458,0.000456636
X609.317_2.218,2.20E-04,2.20E-05,0.0002152,0.0004572
X166.123_2.515,0,0.00045735,0,0.00045735
X718.429_3.073,0.0001253,0.000128617,0.0002035,0.000457417
X664.312_2.472,0.0002268,0,0.000230831,0.000457631
X301.285_2.662,0.0001297,0.000121214,0.0002076,0.000458514
X102.092_2.531,0.000458892,0,0,0.000458892
X774.543_4.129,0,0,0.000459261,0.000459261
X116.107_6.632,0.000461136,0,0,0.000461136
X442.221_2.387,0,0,0.000461181,0.000461181
X301.216_2.703,0.00029788,0.0000527,0.0001107,0.00046128
X313.237_2.84,3.96E-04,6.60E-05,0,0.0004622
X544.305_2.627,0.00040946,0.0000171,0.0000369,0.00046346
X405.192_2.525,0.000330657,0.0000828,0.0000512,0.000464657
X785.652_5.596,0,0.000465141,0,0.000465141
X836.541_3.351,0.000309941,0,0.000155227,0.000465168
X792.589_3.314,0,0.00015107,0.000314736,0.000465806
X824.579_3.738,0.000290423,0.000176848,0,0.000467271
X701.558_3.695,0,0.000122529,0.000345047,0.000467576
X736.52_2.985,0.0000946,0.000372994,0,0.000467594
X548.275_2.874,8.41E-05,8.25E-05,0.000301,0.0004676
X402.358_2.884,0.000333595,0.0000903,0.0000439,0.000467795
X352.357_3.661,0.00012765,0.000164579,0.000176731,0.00046896
X509.336_2.847,0.0000669,0.0001031,0.000300077,0.000470077
X429.225_2.73,0.0001701,0,0.000300793,0.000470893
X761.402_2.875,1.32E-04,3.40E-04,0,0.0004719
X806.553_3.348,0.000370052,0,0.000102656,0.000472708
