filename,RVT_75DPI
X914.575_3.197,0.32420317
X746.46_3.062,0.409073995
X574.278_2.793,0.409073995
X822.564_3.436,0.229147465
X511.375_3.109,0.557455217
X758.46_3.056,0.229147465
X946.565_3.069,0.479480181
X930.569_3.182,0.409073995
X658.408_3.068,0.479480181
X776.411_2.398,0.098214916
X734.571_5.604,0.409073995
X737.541_2.399,0.086148029
X776.042_2.398,0.072313944
X737.591_2.4,0.229147465
X737.391_2.399,0.229147465
X703.574_3.965,0.32420317
X494.325_2.865,0.040112247
X921.861_2.4,0.409073995
X982.984_2.4,0.229147465
X1091.689_2.945,0.479480181
X776.937_2.392,0.409073995
X703.574_4.082,0.479480181
X195.994_5.715,0.479480181
X834.601_3.425,1
X680.412_2.954,0.479480181
X398.327_2.855,0.853551299
X536.335_2.7,0.409073995
X660.424_3.137,0.657687463
X834.601_3.517,0.479480181
X676.382_2.92,0.409073995
X782.567_3.55,0.479480181
X440.242_2.435,0.151985545
X806.57_3.362,0.479480181
X845.967_2.338,0.229147465
X400.158_0.333,0.760468593
X806.57_3.848,0.077393983
X806.57_3.256,0.479480181
X782.568_3.34,0.479480181
X782.569_3.91,0.32420317
X846.067_2.339,0.32420317
X678.434_3.156,0.479480181
X806.569_3.835,0.32420317
X782.569_3.275,0.479480181
X818.59_3.428,0.479480181
X440.337_2.772,1
X838.559_3.424,0.066919365
X300.202_2.162,0.479480181
X283.176_2.164,0.479480181
X838.559_3.537,0.095737311
X870.548_3.287,0.479480181
X818.59_3.603,0.409073995
X902.54_3.008,0.447250082
X414.321_2.745,0.479480181
X408.952_0.314,0.165555752
X489.228_3.175,0.479480181
X886.545_3.051,0.32420317
X422.194_2.28,0.095737311
X708.443_3.029,0.479480181
X311.222_2.926,0.32420317
X902.539_3.116,0.32420317
X259.06_0.324,0.409073995
X373.187_2.738,0.479480181
X220.089_2.262,0.095737311
X907.526_2.579,0.32420317
X370.984_0.312,0.479480181
X343.286_3.946,0.479480181
X319.148_2.399,0.229147465
X907.276_2.579,0.330633258
X896.565_3.259,0.409073995
X414.009_0.301,0.115077722
X103.055_0.484,0.32420317
X746.387_2.343,0.02896759
X761.402_2.875,0.479480181
X110.021_6.396,0.702212854
X814.559_3.446,0.32420317
X235.09_2.641,0.477244506
X850.595_3.83,0.479480181
X709.936_2.18,0.040112247
X710.079_2.18,0.040112247
X746.471_2.343,0.040112247
X746.304_2.342,0.040112247
X732.445_3.057,0.479480181
X880.569_3.459,0.409073995
X540.273_2.812,0.32420317
X400.158_0.426,0.409073995
X864.573_3.465,0.479480181
X422.327_2.839,1
X331.177_2.552.1,0.479480181
X670.408_3.011,0.477559053
X808.549_3.668,0.409073995
X930.569_3.259,0.409073995
X836.543_3.482,0.479480181
X245.19_3.142,0.32420317
X808.548_3.613,0.479480181
X824.542_3.439,0.409073995
X546.28_2.319,0.040112247
X258.28_2.809,0.040112247
X396.311_2.801,0.479480181
X672.423_3.234,0.409073995
X900.523_3.093,0.479480181
X109.023_6.388,0.32420317
X546.029_2.319,0.095737311
X678.397_3.062,0.479480181
X804.553_3.651,0.479480181
X734.459_2.999,0.479480181
X856.532_3.358,0.479480181
X418.265_2.316,0.32420317
X918.534_3.025,0.229147465
X268.983_0.335,0.02896759
X574.279_2.559,0.229147465
X878.54_3.156,0.479480181
X427.133_2.772,0.742952488
X820.211_2.39,0.32420317
X878.754_2.555,0.098287348
X832.585_3.861,0.32420317
X618.377_2.972,0.409073995
X480.405_3.014,0.479480181
X808.584_4.204,0.479480181
X271.104_0.42,0.409073995
X777.148_2.391,0.066919365
X856.583_5.546,0.479480181
X613.16_0.396,0.479480181
X806.57_4.101,0.479480181
X962.56_3.064,0.479480181
X894.548_3.257,0.479480181
X409.257_2.779,0.487765468
X254.095_2.573,0.479480181
X319.227_2.913,0.703525834
X616.326_2.561,0.409073995
X194.007_0.33,0.607150384
X166.087_0.347,0.072313944
X462.192_2.403,0.409073995
X812.543_3.297,0.409073995
X440.338_2.763,0.368181972
X442.353_2.819,0.479480181
X777.043_2.391,0.522553963
X820.155_2.39,0.033999104
X820.378_2.391,1
X916.519_2.98,0.139645073
X820.1_2.391,0.229147465
X820.322_2.391,0.095737311
X263.146_0.316,1
X182.082_0.405,0.896650062
X776.99_2.391,0.847002197
X777.201_2.39,0.153373279
X868.399_2.391,0.114224969
X868.458_2.39,0.040112247
X820.267_2.391,0.066919365
X850.594_3.601,0.409073995
X922.549_2.391,0.479480181
X730.429_3.016,0.479480181
X868.34_2.391,0.229147465
X399.251_3.057,0.479480181
X934.529_2.963,0.153373279
X572.264_2.549,0.095737311
X718.429_3.073,0.479480181
X820.044_2.391,0.193762342
X244.093_0.305,0.479480181
X234.957_6.368,0.479480181
X327.232_3.089,0.32420317
X234.957_6.402,0.409073995
X540.273_2.715,0.153373279
X801.815_2.767,0.635804675
X736.44_3.005,0.409073995
X268.104_0.302,1
X830.553_3.314,0.409073995
X746.554_2.343,0.153373279
X814.24_2.343,0.32420317
X666.399_3.04,0.479480181
X814.057_2.343,0.479480181
X679.068_2.179,0.32420317
X130.534_6.153,0.611890263
X689.128_2.341,0.479480181
X833.587_3.863,0.479480181
X401.341_3.451,0.479480181
X760.585_5.61,0.760468593
X280.264_3.159,0.019215057
X782.569_4.084,0.229147465
X340.357_3.666,0.409073995
X321.315_3.572,0.479480181
X782.569_4.138,0.479480181
X786.602_5.6,0.447341317
X758.569_4.338,0.409073995
X669.741_2.258,0.479480181
X774.564_3.449,0.32420317
X660.547_2.42,0.490105694
X774.565_3.634,0.479480181
X242.567_2.774,0.490105694
X616.177_2.74,0.32420317
X236.163_2.635,0.229147465
X198.149_2.64,1
X830.571_3.706,0.315632049
X218.985_0.327,0.479480181
X182.985_6.327,0.672453824
X328.916_6.068,0.479480181
X328.916_5.92,0.479480181
X156.991_6.322,0.409073995
X109.023_6.094,1
X109.023_5.81,0.592887412
X109.023_5.957,0.691587592
X156.991_6.263,0.742952488
X224.012_5.946,0.479480181
X224.012_5.77,0.479480181
X224.012_6.075,0.801182998
X138.996_5.905,1
X138.996_5.988,0.703525834
X138.996_6.184,0.32420317
X287.889_5.749,0.479480181
X158.986_6.213,0.657687463
X130.534_5.797,0.479480181
X138.996_6.425,0.733109749
X158.986_6.327,0.657687463
X115.964_6.221,0.32420317
X115.965_6.432,0.649941769
X180.022_5.8,0.479480181
X158.986_6.377,0.479480181
X180.022_5.86,0.479480181
X110.519_6.042,0.479480181
X115.965_6.486,0.479480181
X169.978_5.921,0.798419185
X122.964_6.019,0.479480181
X122.964_5.728,0.479480181
X195.994_6.449,0.409073995
X312.326_3.494,0.580933578
X310.311_3.375,0.865314153
X135.102_2.164,0.479480181
X426.035_0.319,0.479480181
X324.327_3.455,0.968228564
X705.37_2.412,0.272968024
X703.575_3.896,0.153373279
X512.756_2.233,0.479480181
X854.553_3.58,0.479480181
X502.257_2.547,0.040112247
X462.227_2.432,0.125797468
X870.55_3.096,0.479480181
X126.022_0.443,0.479480181
X790.56_3.318,0.469133739
X918.535_2.976,0.32420317
X335.279_3.001,0.479480181
X790.537_3.75,0.409073995
X822.564_3.545,0.229147465
X748.526_3.883,0.479480181
X792.554_3.989,0.672196955
X792.554_4.114,0.479480181
X792.554_4.048,0.479480181
X748.527_3.925,0.479480181
X748.527_3.963,0.479480181
X790.574_4.038,0.409073995
X906.569_3.264,0.479480181
X526.315_5.668,0.479480181
X907.025_2.577,0.349149105
X306.152_2.932,0.479480181
X621.445_2.18,0.095737311
X556.443_3.104,0.479480181
X886.543_3.166,0.32420317
X273.019_0.308,0.153373279
X570.283_3.053,0.409073995
X830.554_3.264,0.479480181
X724.218_2.769,0.479480181
X599.241_2.765,0.229147465
X165.164_2.712,0.095737311
X806.57_3.972,0.229147465
X584.336_2.769,0.06206864
X173.133_3.319,0.865314153
X158.922_0.307,0.402474943
X209.178_3.324,0.33525188
X272.222_2.735,0.362031981
X613.16_0.32,0.32420317
X840.537_3.295,0.409073995
X660.346_2.421,0.479480181
X343.227_3.095,0.479480181
X268.105_0.418,0.479480181
X353.191_2.187,0.479480181
X488.516_2.327,0.409073995
X166.042_2.26,0.479480181
X163.031_2.26,0.479480181
X375.217_2.781,0.479480181
X542.323_2.885,0.02896759
X447.232_2.538,0.479480181
X308.091_0.335,0.479480181
X142.949_0.309,0.409073995
X112.087_3.698,0.657687463
X898.58_3.459,0.32420317
X747.719_2.337,0.479480181
X806.555_3.31,0.409073995
X307.084_0.436,0.869035672
X327.231_3.019,0.479480181
X151.098_3.764,0.477244506
X694.428_3.078,0.479480181
X165.055_0.374,0.32420317
X166.123_2.519,0.479480181
X392.978_0.309,0.649941769
X808.584_3.586,0.479480181
X211.079_2.765,0.933410063
X122.082_0.379,0.409073995
X415.641_2.768,0.479480181
X810.601_5.6,0.479480181
X944.55_3.076,0.409073995
X214.217_3,0.479480181
X373.274_2.701,0.32420317
X355.263_2.704,0.479480181
X822.212_2.529,0.066919365
X500.305_2.764,0.409073995
X594.311_2.18,0.479480181
X391.246_2.932,0.479480181
X305.248_3.146,0.409073995
X349.237_2.852,0.409073995
X249.046_0.304,0.703525834
X692.412_2.962,1
X401.269_2.92,0.479480181
X259.154_2.53,0.444414494
X301.017_0.32,1
X357.105_2.329,0.479480181
X292.162_0.316,0.479480181
X302.208_2.286,0.479480181
X752.391_2.819,0.742952488
X621.32_2.18,0.066919365
X361.201_3.016,0.32420317
X429.264_3.217,0.32420317
X442.389_3.008,0.479480181
X600.33_2.804,0.409073995
X826.265_2.769,0.479480181
X376.319_3.262,0.200524995
X273.254_2.711,0.409073995
X542.289_2.643,0.066919365
X784.584_3.275,0.479480181
X688.454_3.212,0.479480181
X808.583_3.395,0.479480181
X285.083_0.446,0.020926081
X784.585_5.595,0.229147465
X128.018_0.344,0.243884816
X806.571_4.175,0.479480181
X540.448_3.252,1
X135.079_4.526,0.831458785
X524.278_2.733,0.018850843
X850.595_3.759,0.409073995
X240.079_0.303,0.657687463
X792.554_4.226,0.479480181
X161.092_0.387,0.479480181
X140.082_3.551,0.691503715
X621.571_2.18,0.229147465
X828.258_2.181,0.479480181
X518.323_2.92,0.040112247
X828.091_2.18,0.479480181
X740.522_3.75,0.409073995
X516.3_2.57,0.4940381
X258.207_2.775,0.32420317
X668.378_2.923,0.229147465
X878.547_3.26,0.479480181
X516.299_2.609,0.479480181
X498.289_2.708,0.409073995
X516.299_2.762,0.32420317
X498.289_2.618,0.479480181
X962.559_3.159,0.479480181
X792.553_3.62,0.479480181
X513.269_2.294,0.409073995
X650.403_3.014,0.219084768
X946.565_3.105,0.409073995
X618.377_3.107,0.479480181
X814.558_3.514,0.32420317
X856.569_3.179,0.479480181
X423.909_2.296,0.32420317
X648.424_3.067,0.487581111
X472.327_2.935,0.884033397
X912.56_3.117,0.479480181
X498.006_2.237,0.479480181
X794.566_5.577,0.479480181
X457.24_2.215,0.040112247
X279.171_2.29,0.479480181
X902.538_3.238,0.409073995
X529.284_2.184,0.409073995
X548.275_2.874,0.095737311
X842.589_3.698,0.479480181
X558.283_2.791,0.479480181
X418.223_2.772,0.409073995
X442.221_2.387,1
X400.159_0.337,0.479480181
X880.571_3.378,0.229147465
X632.321_2.535,0.479480181
X518.604_2.246,0.409073995
X301.115_0.413,0.409073995
X674.439_3.237,0.479480181
X930.569_3.313,0.479480181
X590.274_2.559,0.32420317
X353.269_2.989,0.884033397
X590.273_2.68,0.479480181
X298.993_0.33,0.095737311
X241.227_2.948,0.479480181
X750.705_2.463,0.479480181
X252.157_2.632,0.977844115
X408.309_3.31,0.940103334
X792.553_3.661,0.479480181
X792.553_3.738,0.479480181
X759.638_5.605,0.479480181
X352.306_2.997,0.490105694
X198.186_2.605,0.32420317
X242.175_2.774,0.723836067
X293.139_2.771,0.409073995
X299.149_2.574,0.439619045
X386.961_0.313,0.884033397
X349.21_2.695,0.409073995
X332.219_2.219,0.42208463
X430.39_2.963,1
X846.562_3.417,0.479480181
X806.532_3.537,0.409073995
X269.137_2.454,0.06223013
X856.531_3.405,0.479480181
X934.529_3.044,0.409073995
X383.243_2.686,0.479480181
X263.091_2.771,0.32420317
X548.336_2.972,1
X882.585_3.628,0.409073995
X796.511_3.392,0.479480181
X457.35_3.267,0.479480181
X452.395_3.267,0.479480181
X776.558_4.123,0.479480181
X570.458_3.173,0.479480181
X277.603_2.868,0.479480181
X122.072_3.9,0.568141277
X153.041_0.4,0.186228718
X263.081_2.818,0.657687463
X263.081_2.774,0.479480181
X374.303_3.249,0.32420317
X211.079_2.777,0.409073995
X688.455_3.234,0.409073995
X348.071_0.332,0.521259983
X255.142_2.716,0.657687463
X191.147_2.756,0.821362122
X788.618_5.596,0.479480181
X632.393_3.035,0.477559053
X564.366_3.017,0.409073995
X211.079_2.93,0.760468593
X771.373_2.866,0.580801861
X427.096_0.313,0.409073995
X276.603_2.867,0.479480181
X570.357_2.934,0.110988539
X400.764_5.609,0.479480181
X758.571_5.632,0.479480181
X302.973_0.311,0.657687463
X209.074_2.274,1
X566.324_2.875,0.409073995
X798.527_3.326,0.409073995
X574.279_2.652,0.479480181
X425.137_2.77,0.479480181
X417.337_3.296,0.479480181
X834.602_3.204,1
X495.221_2.995,1
X211.079_2.614,0.71805767
X276.02_2.431,0.020926081
X262.988_2.432,0.721786881
X234.993_2.429,0.423363856
X339.02_2.429,0.673079348
X211.079_2.691,0.603517851
X278.173_2.843,0.581044886
X922.611_2.391,0.229147465
X922.674_2.39,1
X776.559_5.587,0.409073995
X302.209_2.269,0.742952488
X703.575_3.835,0.32420317
X834.601_4.284,0.312573732
X468.39_3.123,1
X758.57_3.242,0.479480181
X241.126_2.655,0.479480181
X161.1_2.439,0.697801081
X150.113_0.34,0.479480181
X205.098_0.5,0.479480181
X600.331_2.658,0.076736631
X666.435_3.08,0.246682117
X609.318_2.215,0.479480181
X564.498_2.407,0.409073995
X143.118_0.441,0.904857666
X217.12_4.979,0.409073995
X217.12_4.904,0.409073995
X496.421_3.256,1
X658.51_3.151,0.479480181
X149.013_0.333,0.479480181
X348.288_3.044,0.479480181
X209.984_0.329,0.409073995
X316.995_0.316,0.409073995
X195.969_0.321,0.409073995
X806.57_4.031,0.479480181
X340.358_3.708,0.521259983
X462.292_2.238,0.32420317
X374.239_2.174,0.479480181
X608.728_2.766,0.409073995
X482.324_3.036,0.479480181
X240.196_2.725,0.479480181
X474.343_2.839,0.479480181
X533.326_2.618,0.479480181
X293.284_3.382,0.479480181
X355.285_3.157,0.479480181
X275.935_0.337,0.409073995
X808.584_3.334,0.479480181
X539.024_0.302,0.067488039
X362.255_2.406,0.479480181
X119.049_2.765,0.409073995
X824.543_3.604,0.32420317
X790.539_3.785,0.040112247
X286.996_0.312,0.409073995
X201.164_2.92,0.409073995
X420.248_2.577,0.409073995
X406.154_2.765,0.040112247
X243.105_2.79,0.409073995
X302.112_2.27,0.977844115
X424.364_3.131,1
X166.123_2.515,0.490105694
X102.092_1.849,0.479480181
X464.998_2.246,0.742952488
X782.57_5.591,0.229147465
X208.17_3.328.1,0.479480181
X191.143_3.328,0.479480181
X177.958_0.325,0.977844115
X116.987_0.321,0.409073995
X374.327_2.794,0.479480181
X226.18_3.328,0.479480181
X244.191_3.34,0.479480181
X175.148_3.329,0.479480181
X218.985_0.464,0.409073995
X870.55_3.27,0.193762342
X455.218_2.769,0.479480181
X852.537_3.362,0.479480181
X786.601_5.631,0.479480181
X810.601_3.752,0.479480181
X580.362_2.984,0.742952488
X114.092_1.016,0.479480181
X524.373_3.132,0.479480181
X782.569_3.178,0.479480181
X834.601_3.352,0.742952488
X834.601_3.632,0.657687463
X808.584_3.271,0.479480181
X217.12_4.519,0.479480181
X776.559_3.987,0.409073995
X443.335_3.197,0.479480181
X792.59_5.594,0.409073995
X325.189_4.706,0.479480181
X325.189_5.077,0.479480181
X325.189_4.906,0.479480181
X284.163_5.628,0.631048296
X652.382_3.047,0.409073995
X157.086_1.02,0.884033397
X524.633_2.3,0.479480181
X334.31_3.357,0.742952488
X415.139_2.777,0.479480181
X261.033_2.464,1
X263.03_2.464,0.941702218
X828.539_3.327,0.409073995
X792.329_2.764,0.349149105
X224.949_0.362,0.479480181
X914.574_3.336,0.479480181
X523.049_0.301,0.479480181
X452.242_2.457,0.32420317
X257.152_5.623,0.657687463
X115.076_1.044,0.75887488
X115.076_1.141,0.532656378
X115.076_0.991,0.479480181
X115.076_1.662,0.32420317
X354.337_3.264,0.409073995
X528.311_2.928,0.479480181
X285.067_2.511,0.32420317
X234.957_0.46,0.479480181
X234.957_0.346,0.479480181
X792.829_2.765,0.078689916
X542.289_2.779,0.019875057
X722.425_2.954,0.479480181
X576.473_2.397,0.479480181
X334.311_3.093,0.095737311
X356.244_2.659,0.409073995
X480.278_2.762,0.409073995
X462.267_2.643,0.479480181
X462.267_2.671,0.479480181
X748.529_3.775,0.033269924
X380.337_3.143,0.479480181
X308.092_0.309,0.095737311
X808.585_5.595,0.114224969
X376.318_3.198,1
X425.137_2.847,0.810340637
X132.52_0.301,0.479480181
X536.336_2.744,0.409073995
X515.314_2.928,0.479480181
X292.162_0.309,0.479480181
X614.37_2.762,0.229147465
X484.177_2.427,0.479480181
X288.161_2.924,0.041924233
X272.222_3.305,0.477559053
X233.581_2.766,0.479480181
X369.264_2.773,0.760468593
X430.223_2.768,0.139211971
X533.326_2.75,0.479480181
X774.543_3.817,0.229147465
X322.192_2.576,0.479480181
X415.158_0.412,0.479480181
X782.57_3.269,0.479480181
X121.065_6.962,0.987058796
X121.065_6.872,0.607150384
X834.602_3.269,0.409073995
X806.57_3.157,0.479480181
X115.076_1.252,0.804802881
X758.57_3.585,1
X698.425_2.994,0.479480181
X142.071_2.429,0.479480181
X256.3_2.819,0.479480181
X145.098_0.583,0.834281481
X136.097_0.524,0.479480181
X134.118_0.492,0.581044886
X161.092_0.615,0.92912869
X158.129_0.49,0.409073995
X134.118_0.421,0.409073995
X161.129_0.497,0.521259983
X490.819_5.635,0.409073995
X896.565_3.18,0.409073995
X115.076_0.843,0.914708158
X616.326_2.812,0.479480181
X550.027_2.301,0.479480181
X246.106_2.802,0.32420317
X837.619_3.538,0.479480181
X866.591_3.658,0.32420317
X746.461_3.116,0.229147465
X772.55_3.498,0.32420317
X459.357_2.958,0.409073995
X820.549_3.664,0.479480181
X856.584_5.565,0.32420317
X546.353_3.251,0.479480181
X219.138_2.761,0.479480181
X596.336_2.927,0.065224684
X374.304_3.316,0.409073995
X602.344_2.984,0.789154327
X343.227_3.015,0.409073995
X708.512_4.837,0.33996962
X828.552_3.896,0.125797468
X332.207_2.511,0.409073995
X546.354_3.034,0.096348035
X300.29_3.137,0.409073995
X814.15_2.341,0.479480181
X790.576_5.595,0.479480181
X408.309_3.341,0.409073995
X321.316_3.545,0.760468593
X812.508_3.167,0.409073995
X415.158_0.304,0.693426792
X303.305_3.529,0.409073995
X161.093_0.654,0.904857666
X806.556_3.702,1
X229.155_0.411,1
X703.576_5.682,0.479480181
X834.601_3.709,0.409073995
X280.189_2.775,0.858706558
X783.355_2.862,0.229147465
X792.556_5.59,0.32420317
X686.441_3.121,0.229147465
X780.553_5.568,0.32420317
X638.404_3.065,0.040112247
X830.571_3.822,0.409073995
X898.581_3.359,0.229147465
X771.647_3.321,0.409073995
X828.552_5.582,0.479480181
X261.946_0.314,0.479480181
X276.102_0.324,0.409073995
X375.217_2.766,0.409073995
X170.154_3.24,0.925559831
X760.586_3.367,0.738407715
X167.057_0.375,0.095737311
X221.06_2.218,0.931183161
X221.06_2.264,0.521259983
X223.057_2.227,0.986277878
X223.057_2.253,0.657687463
X223.057_2.26,0.479480181
X221.06_2.259,0.286492421
X174.602_2.709,0.521259983
X242.586_2.766,0.879652265
X254.094_2.768,0.795366759
X303.648_2.884,0.028427385
X282.624_2.875,0.07962335
X119.119_0.445,0.742952488
X122.082_0.534,0.645568501
X366.374_3.697,0.546551383
X385.347_3.403,0.25286119
X678.399_2.986,0.837454297
X157.134_0.442,0.409073995
X122.082_0.572,0.184749897
X878.555_3.262,0.409073995
X279.647_2.889,0.479480181
X147.063_2.514,0.32420317
X143.118_0.451,0.409073995
X143.118_0.561,0.723836067
X148.097_0.52,0.861358914
X203.007_0.316,1
X228.125_5.568,0.479480181
X287.174_5.612,0.479480181
X273.147_5.62,0.479480181
X277.142_5.61,0.479480181
X263.163_5.608,0.479480181
X271.104_0.337,1
X315.205_5.607,0.479480181
X161.093_0.696,0.42921989
X251.037_0.336,0.479480181
X182.6_2.61,0.153373279
X245.187_2.22,0.15620359
X296.259_2.971,0.239444969
X350.306_2.961,0.409073995
X368.317_3.315,0.65949273
X307.084_0.362,0.940103334
X164.129_0.424,0.657687463
X764.524_3.729,0.065224684
X764.524_3.822,0.409073995
X312.158_5.646,0.479480181
X830.571_3.799,0.409073995
X149.129_0.462,0.546920276
X160.109_6.635,0.479480181
X163.145_0.427,0.479480181
X682.364_3.313,0.127521147
X930.572_3.157,0.32420317
X312.327_3.55,1
X254.094_2.766,0.479480181
X136.097_0.551,0.532656378
X234.957_6.458,0.409073995
X247.17_2.74,0.479480181
X348.071_0.342,0.479480181
X466.33_3.072,0.32420317
X145.134_0.499,0.312573732
X462.32_3.27,0.742952488
X368.39_3.869,0.477559053
X242.586_2.768,0.409073995
X311.174_5.102,0.479480181
X424.283_3.321,0.32420317
X659.288_3.313,0.078689916
X511.21_3.171,0.479480181
X554.247_2.584,0.742952488
X828.54_3.256,0.409073995
X254.212_3.434,0.479480181
X102.536_5.894,0.479480181
X233.581_2.765,0.640836924
X218.985_0.461,0.933952665
X143.118_0.616,1
X533.358_3.104,1
X218.985_0.323,0.233049268
X158.013_0.317,0.657687463
X451.174_2.881,0.32420317
X664.465_2.982,0.479480181
X168.125_5.575,0.479480181
X301.115_0.33,0.61415616
X198.186_3.308,1
X208.17_3.306,0.721786881
X191.144_3.306,0.721786881
X205.159_3.027,0.32420317
X282.28_3.246,0.098214916
X531.845_5.635,0.409073995
X262.08_2.77,0.479480181
X147.113_0.484,0.479480181
X223.057_2.391,0.676543059
X320.938_5.683,0.479480181
X104.956_5.678,0.479480181
X180.951_5.691,0.479480181
X122.082_0.599,0.479480181
X209.178_3.301,0.237319674
X134.04_0.437,0.479480181
X442.011_0.308,0.409073995
X134.04_0.323,0.479480181
X811.31_2.767,0.115126363
X374.304_3.197,0.029401659
X148.097_0.564,0.479480181
X195.969_0.326,0.479480181
X276.02_2.431.1,0.02896759
X399.395_3.152,0.409073995
X705.142_2.34,0.020926081
X705.226_2.339,0.153373279
