filename,LA_75DPI,RA_75DPI,LVT_75DPI,LVB_75DPI,RVT_75DPI,RVB_75DPI
X1045.625_2.888,0.805579158,0.13278466,1,0.103157988,NA,NA
X343.286_3.884,0.551004142,0.701472598,0.583261597,NA,0.479480181,NA
X255.149_2.761,0.647184557,0.48379194,NA,NA,NA,NA
X798.563_3.515,0.647184557,0.263054167,0.99108774,0.808423038,0.409073995,NA
X798.563_3.548,0.889934505,0.214273264,0.583261597,0.752239235,0.479480181,NA
X683.345_3.364,0.551004142,0.807404694,0.61468078,NA,NA,NA
X638.403_2.987,0.124767071,0.402487459,0.25612249,0.026933768,1,0.118055492
X172.977_0.472,0.647184557,0.780981895,0.588224577,1,0.095737311,0.179334774
X732.554_4.02,0.610897049,0.48379194,0.583261597,NA,NA,NA
X828.551_3.874,0.682812858,0.326386158,0.512230168,0.738273199,0.409073995,NA
X750.542_3.938,0.986035121,0.402487459,0.583261597,NA,NA,NA
X762.506_3.622,1,NA,NA,NA,NA,NA
X546.353_3.044,0.647184557,0.191240944,0.991281342,0.531227615,NA,0.362119939
X844.546_3.366,0.647184557,0.402487459,0.583261597,1,NA,NA
X850.595_3.651,0.647184557,0.402487459,0.845308459,0.747166004,0.409073995,NA
X584.335_2.79,0.444659645,0.618143361,0.799954689,0.705112976,0.703525834,0.26129673
X117.103_0.539,0.426185835,0.759863191,0.768559335,0.962629845,1,0.498786027
X744.59_5.59,1,NA,0.583261597,NA,NA,NA
X305.133_2.339,0.647184557,0.326386158,0.634616088,0.168098169,0.991197138,0.26129673
X444.332_3.016,0.551004142,0.326386158,0.583261597,0.789903437,NA,0.463318533
X858.584_3.285,0.444659645,0.923320459,0.32931502,1,NA,0.463318533
X590.322_2.887,0.647184557,0.169665304,0.897652744,0.143718364,0.051763511,0.02991096
X820.548_3.59,0.955433266,0.261522554,0.583261597,1,0.409073995,NA
X371.316_3.611,0.647184557,0.491848793,0.588224577,0.773330004,0.479480181,0.634276227
X161.092_0.327,0.83085767,0.260257721,1,1,0.421634238,0.299654679
X257.223_2.565,0.896575325,1,0.828042234,1,1,1
X312.633_2.891,0.857710267,0.493160781,0.583261597,0.153586247,0.479480181,0.020744277
X780.517_3.358,0.551004142,0.402487459,0.824419444,0.318012413,NA,0.463318533
X149.082_4.27,0.647184557,0.48379194,0.695169456,0.531227615,0.657687463,0.079695031
X294.155_0.318,0.853698072,0.13646282,0.512230168,NA,NA,0.114270854
X880.569_3.302,0.700740023,0.24718882,0.82244321,0.573364298,0.479480181,0.463318533
X287.889_6.368,0.83085767,NA,NA,NA,NA,NA
X745.622_3.35,0.863752472,0.48379194,0.583261597,NA,NA,NA
X812.614_3.571,0.610897049,NA,NA,NA,NA,NA
X324.243_2.7,0.551004142,0.326386158,NA,NA,NA,NA
X294.155_0.44,0.854995026,0.093842354,0.512230168,NA,NA,0.634276227
X372.311_2.807,0.619122471,0.48379194,0.583261597,1,0.479480181,0.463318533
X866.59_3.505,0.955433266,0.326386158,0.583261597,0.697155068,0.479480181,0.26129673
X812.542_3.314,0.650560668,0.295428873,0.429727999,0.276938046,NA,0.463318533
X848.579_3.592,0.610897049,0.402487459,0.935897965,0.531227615,0.409073995,NA
X812.542_3.362,0.659002987,0.180387448,0.799854591,0.973784807,NA,NA
X724.527_3.993,0.874330046,0.48379194,NA,NA,NA,NA
X598.349_2.979,0.610897049,NA,NA,NA,NA,NA
X824.579_3.639,0.647184557,0.326386158,1,NA,NA,NA
X298.274_2.799,0.320689583,0.48379194,NA,NA,NA,NA
X744.481_3.262,0.647184557,0.48379194,0.583261597,0.803431297,NA,NA
X838.631_5.597,0.647184557,NA,0.572887456,NA,NA,NA
X850.595_3.71,0.529406827,0.326386158,1,0.276938046,0.409073995,NA
X454.389_3,0.480708448,0.402487459,0.583261597,0.56551298,NA,0.463318533
X1027.577_2.883,0.83085767,0.214273264,0.733163865,NA,NA,NA
X878.553_3.259,0.650560668,0.261522554,0.583261597,0.56551298,0.479480181,NA
X692.494_2.991,0.610897049,0.35458472,0.847677491,0.396831039,NA,NA
X884.595_2.977,0.610897049,0.402487459,0.512230168,0.97650554,NA,NA
X757.622_5.591,0.785553602,NA,0.583261597,NA,NA,NA
X812.611_3.352,0.83085767,NA,NA,NA,NA,NA
X701.558_3.565,0.647184557,0.402487459,0.583261597,NA,NA,NA
X766.573_4.054,0.940566674,0.402487459,NA,NA,NA,NA
X1039.671_2.92,1,0.169665304,1,NA,NA,NA
X355.284_3.171,0.854995026,0.89509922,0.512230168,NA,NA,NA
X371.317_3.604,0.818121094,0.824474935,0.811493863,NA,NA,0.463318533
X862.558_3.288,1,0.214273264,0.583261597,0.56551298,NA,0.463318533
X708.511_4.934,0.647184557,1,1,0.563939846,0.409073995,0.463318533
X720.59_3.401,1,0.402487459,0.583261597,NA,NA,NA
X129.066_4.228,0.838708682,0.48379194,NA,0.531227615,NA,NA
X906.57_3.208,0.551004142,0.326386158,NA,NA,NA,NA
X342.373_2.788,0.647184557,NA,NA,NA,NA,NA
X874.58_3.338,0.955433266,0.48379194,1,0.60156314,0.409073995,0.463318533
X115.087_0.54,0.79167192,0.75584475,0.930739523,0.074476816,0.968228564,0.820585315
X646.408_3.15,0.884439667,0.48379194,NA,0.56551298,NA,NA
X796.547_3.473,0.647184557,0.326386158,0.651141838,0.56551298,NA,NA
X862.558_3.346,0.805739951,0.326386158,0.768559335,0.900044947,0.479480181,NA
X331.263_3.275,0.610897049,NA,NA,NA,NA,NA
X879.255_2.556,1,0.13278466,0.768559335,0.816051868,0.277279041,0.072160734
X710.394_3.333,0.610897049,0.48379194,NA,0.56551298,NA,NA
X1043.704_2.958,0.763049195,0.402487459,NA,NA,NA,NA
X664.346_2.855,0.647184557,0.326386158,NA,NA,NA,NA
X249.112_2.768,0.83085767,0.261522554,0.939182029,0.56551298,0.409073995,0.26129673
X281.006_2.455,0.647184557,NA,NA,NA,NA,NA
X663.454_4.937,0.647184557,0.48379194,1,NA,NA,NA
X744.59_5.613,0.610897049,NA,0.583261597,NA,NA,NA
X726.47_3.203,0.712310229,0.326386158,0.583261597,0.531227615,0.32420317,0.179334774
X383.367_3.962,0.661847099,0.326386158,0.393338599,NA,NA,NA
X866.59_3.69,0.83085767,0.402487459,0.478030515,0.531227615,0.32420317,0.26129673
X307.173_2.826,0.863480979,0.398917217,0.845308459,0.949912751,0.479480181,1
X477.181_2.949,0.668397587,0.258931,0.583261597,NA,NA,NA
X297.146_2.932,0.610897049,0.822069898,0.696132264,0.632376216,0.479480181,0.083714868
X427.741_2.879,0.610897049,NA,0.583261597,0.773330004,NA,NA
X730.465_3.236,0.682812858,0.48379194,1,NA,NA,NA
X896.564_3.284,0.715188892,0.214273264,0.641377582,0.72334368,NA,NA
X728.405_3.36,0.551004142,0.174551836,0.583261597,NA,NA,NA
X1005.687_3.04,0.610897049,0.402487459,1,0.531227615,NA,NA
X184.073_2.94,0.551004142,NA,0.583261597,0.531227615,NA,NA
X758.496_3.309,0.480708448,NA,NA,NA,NA,NA
X806.532_3.587,0.610897049,NA,0.583261597,NA,NA,0.362119939
X559.385_2.999,0.551004142,0.261522554,0.768559335,0.399473858,NA,NA
X828.55_3.82,0.83085767,0.261522554,0.162021369,NA,0.479480181,NA
X634.408_3.14,0.981947069,0.402487459,0.583261597,0.56551298,0.479480181,0.179334774
X879.004_2.556,1,0.13278466,0.768559335,0.832318996,0.315632049,0.05026703
X740.522_3.883,0.818121094,0.743729062,0.583261597,NA,NA,NA
X131.975_6.769,1,0.966772884,1,1,0.480774231,0.980035767
X131.975_6.581,0.682812858,0.326386158,0.583261597,0.56551298,0.933952665,0.474505457
X650.404_3.146,0.610897049,0.701472598,0.583261597,0.531227615,0.479480181,0.083714868
X826.595_3.726,0.452596252,0.656971387,NA,NA,NA,NA
X343.227_3.017,0.699271666,0.214273264,0.583261597,NA,NA,NA
X159.969_6.74,0.990554217,1,NA,0.56551298,NA,0.561161167
X686.439_3.257,0.647184557,0.402487459,0.512230168,0.56551298,NA,NA
X798.563_3.612,0.647184557,0.261522554,0.778932569,1,0.409073995,0.463318533
X898.579_3.362,0.702016079,0.093842354,0.572887456,0.56551298,NA,NA
X700.454_3.163,0.805579158,0.402487459,0.61076631,0.964131167,0.32420317,0.362119939
X736.52_2.985,0.610897049,0.326386158,0.890447838,0.56551298,NA,NA
X774.6_3.438,1,NA,0.583261597,NA,NA,NA
X468.309_2.821,0.610897049,0.13646282,0.747345309,0.023076995,0.479480181,0.463318533
X796.512_3.324,0.955433266,0.214273264,0.845308459,0.54263867,0.32420317,0.179334774
X668.414_2.975,0.83042049,0.978720006,0.583261597,0.133294881,0.229147465,0.051493578
X826.594_3.683,0.610897049,1,0.995234811,NA,NA,NA
X780.553_3.699,0.551004142,0.402487459,0.583261597,NA,NA,NA
X757.621_3.499,1,0.48379194,0.583261597,NA,NA,NA
X716.485_3.266,0.724068666,0.48379194,0.924592697,0.984548532,NA,NA
X774.599_3.283,1,NA,0.583261597,NA,NA,NA
X300.633_2.897,0.903651769,0.48379194,NA,NA,NA,NA
X796.512_3.283,0.938426621,0.093842354,0.583261597,0.504356097,0.479480181,0.463318533
X159.969_6.567,1,0.48379194,NA,NA,NA,NA
X343.227_2.907,0.859533517,0.48379194,0.888805283,0.56551298,0.229147465,0.03657295
X874.579_3.458,0.889934505,0.326386158,1,NA,0.409073995,NA
X736.476_3.119,0.511747313,0.465349847,0.512230168,0.276392952,0.32420317,0.083714868
X815.699_3.378,1,0.430311216,1,NA,NA,NA
X796.547_3.404,0.551004142,0.48379194,0.797513083,0.56551298,NA,NA
X812.506_3.308,0.747212163,0.326386158,0.733163865,0.531227615,0.479480181,NA
X890.575_3.213,0.480708448,0.802430896,0.768559335,0.56551298,NA,NA
X337.274_3.164,0.647184557,1,0.162021369,0.56551298,0.32420317,0.642673332
X798.563_3.38,0.638741796,0.212651079,0.583261597,0.866831735,NA,NA
X111.044_2.768,0.681427028,0.380504399,1,0.56551298,0.229147465,0.307643905
X346.311_2.765,0.647184557,NA,NA,NA,NA,NA
X361.274_3.162,0.551004142,0.261522554,0.804141968,0.264623438,NA,0.050241137
X566.322_2.893,0.889934505,0.214273264,0.772152641,0.276938046,NA,0.362119939
X757.621_3.539,0.647184557,0.48379194,NA,NA,NA,NA
X820.549_3.427,0.753939582,0.261522554,0.583261597,0.56551298,0.409073995,NA
X361.274_2.889,0.854995026,0.214273264,0.583261597,NA,NA,NA
X798.526_3.347,0.647184557,0.214273264,1,0.396831039,NA,NA
X317.66_2.931,0.647184557,0.697650385,0.583261597,0.773330004,0.479480181,0.125393857
X361.274_3.093,0.647184557,0.402487459,0.651141838,0.531227615,NA,NA
X524.299_2.93,0.444659645,0.48379194,0.747345309,0.128404522,0.479480181,0.362119939
X286.311_2.902,0.403060761,1,0.583261597,NA,0.479480181,NA
X798.527_3.266,0.889934505,0.13278466,0.7929169,0.24588573,0.409073995,0.179334774
X452.277_2.851,0.999037849,0.326386158,0.583261597,0.611526201,NA,NA
X228.097_2.276,1,0.656971387,0.845308459,0.900044947,0.801182998,0.726632079
X756.551_5.548,0.915894925,0.402487459,0.733163865,0.56551298,0.32420317,NA
X339.289_3.256,0.905316538,0.568477845,0.583261597,0.816051868,NA,0.463318533
X542.288_2.784,0.843224983,0.13278466,0.685845173,0.396831039,0.479480181,0.6467036
X814.522_3.363,0.647184557,0.261522554,1,0.645623794,0.479480181,NA
X319.227_3.081,0.647184557,0.216128922,0.684451513,0.679961153,0.32420317,0.050241137
X364.358_3.275,0.957792364,0.178174531,0.634616088,0.738273199,0.479480181,0.706980602
X131.975_6.475,0.805739951,0.261522554,NA,NA,NA,NA
X604.362_3.028,0.885651516,0.402487459,0.512230168,0.276938046,0.684254938,0.179334774
X796.542_2.973,0.480708448,0.261522554,0.583261597,0.580047608,NA,NA
X718.574_3.397,0.955433266,0.48379194,0.583261597,NA,NA,NA
X352.291_3.911,0.647184557,NA,NA,NA,NA,NA
X291.61_2.879,0.610897049,NA,NA,0.56551298,NA,0.26129673
X566.551_4.344,0.647184557,0.261522554,NA,NA,NA,NA
X888.558_3.267,0.3483186,0.402487459,NA,NA,NA,NA
X418.353_2.774,0.647184557,NA,NA,NA,NA,NA
X313.274_3.226,0.619122471,0.48379194,NA,NA,NA,NA
X110.519_6.184,0.444659645,NA,1,0.56551298,NA,0.463318533
X710.461_3.089,0.444659645,0.402487459,0.05191994,0.043438848,NA,NA
X780.517_3.481,1,NA,1,0.56551298,0.479480181,NA
X552.403_3.173,0.877553159,0.48379194,NA,0.56551298,NA,NA
X275.273_3.395,0.818121094,0.394045427,NA,0.56551298,NA,NA
X436.415_3.66,0.610897049,NA,NA,NA,NA,NA
X564.365_3.022,0.896575325,0.164147345,0.168504892,NA,NA,NA
X814.521_3.283,0.647184557,0.261522554,0.583261597,0.473095324,NA,NA
X560.335_2.774,0.678885613,0.198165231,0.685845173,0.628832592,NA,0.179334774
X346.311_2.717,0.647184557,NA,NA,NA,NA,NA
X288.075_0.344,0.853698072,0.13278466,0.047109816,NA,NA,0.463318533
X558.283_2.723,0.647184557,0.164147345,0.817239688,0.245323788,0.020926081,0.019981583
X396.232_2.701,0.559496036,0.48379194,0.811493863,0.56551298,NA,0.125393857
X738.506_3.664,0.647184557,NA,NA,NA,NA,NA
X824.542_3.528,1,NA,0.854344836,0.773330004,0.409073995,0.362119939
X818.589_3.52,0.874330046,0.564789873,0.32931502,0.773330004,NA,NA
X820.584_4.007,0.647184557,NA,NA,NA,NA,NA
X122.964_6.306,0.551004142,NA,NA,NA,NA,0.463318533
X115.964_6.314,0.720616049,0.48379194,NA,NA,1,1
X110.519_6.086,0.480708448,0.48379194,0.733163865,NA,0.479480181,0.463318533
X600.33_2.731,0.647184557,0.13278466,0.743773183,0.197324981,0.312573732,0.03657295
X115.964_6.179,0.551004142,0.493160781,NA,NA,NA,0.463318533
X912.467_2.871,0.647184557,NA,NA,NA,0.095737311,NA
X756.516_3.371,0.647184557,0.48379194,0.733163865,0.56551298,NA,NA
X136.076_0.402,0.979116218,0.48379194,0.799854591,0.531227615,0.409073995,0.114270854
X760.64_5.589,0.647184557,NA,NA,NA,NA,NA
X428.338_3.022,0.647184557,0.261522554,0.795334832,0.747166004,NA,NA
X718.574_3.352,0.610897049,NA,0.583261597,NA,NA,NA
X177.131_2.673,0.862078469,0.402487459,0.871961294,1,0.409073995,0.76822628
X385.274_3.145,0.853698072,NA,NA,NA,NA,NA
X930.57_3.138,0.610897049,0.326386158,0.583261597,0.855923257,NA,0.463318533
X766.574_4.17,0.647184557,NA,NA,NA,NA,NA
X814.631_3.702,0.480708448,0.402487459,NA,NA,NA,NA
X906.569_3.33,0.889934505,0.326386158,0.583261597,NA,NA,NA
X776.558_4.226,0.83085767,NA,0.583261597,NA,NA,NA
X838.522_3.329,0.805739951,0.326386158,0.987810961,0.56551298,NA,0.362119939
X878.569_3.588,0.650560668,NA,NA,NA,NA,NA
X357.302_5.595,0.610897049,NA,0.583261597,0.56551298,0.479480181,NA
X546.283_2.985,0.444659645,0.13278466,NA,NA,NA,NA
X526.315_5.682,0.647184557,0.701472598,1,NA,NA,NA
X321.893_0.303,0.551004142,0.348285871,0.583261597,1,NA,0.463318533
X130.087_0.353,0.650560668,0.665378991,1,NA,NA,NA
X524.278_2.709,0.625866356,0.21693827,0.583261597,0.56551298,0.229147465,0.158079963
X583.325_5.631,0.647184557,0.402487459,0.32931502,NA,NA,NA
X538.282_2.586,0.83085767,0.48379194,0.583261597,0.56551298,0.742952488,1
X202.109_4.475,1,0.261522554,0.686496466,0.972339534,1,0.726632079
X318.28_2.613,0.647184557,NA,NA,NA,NA,NA
X778.537_3.629,0.815987267,NA,NA,NA,NA,NA
X353.352_3.526,0.647184557,0.48379194,NA,NA,NA,NA
X127.087_0.448,0.647184557,0.743729062,0.583261597,NA,NA,NA
X298.274_3.041,0.551004142,0.75866205,0.795334832,NA,NA,0.463318533
X745.622_3.563,1,0.48379194,0.583261597,NA,NA,NA
X115.965_6.382,0.963588182,0.402487459,NA,0.738273199,0.763190986,0.463318533
X357.3_3.267,1,0.846970982,0.510951914,1,NA,0.463318533
X468.309_2.976,0.444659645,0.402487459,0.923561606,0.093112778,NA,0.463318533
X729.59_3.907,0.610897049,NA,NA,NA,NA,NA
X798.526_3.442,1,NA,NA,NA,NA,NA
X114.965_6.343,0.610897049,NA,NA,NA,NA,NA
X756.435_3.368,0.853698072,0.326386158,NA,NA,NA,NA
X349.644_5.643,0.63921915,0.214273264,0.754203959,NA,NA,NA
X251.037_0.323,0.480708448,0.48379194,0.572887456,0.043438848,1,0.321291016
X802.595_3.622,0.818790768,0.402487459,0.842498941,NA,NA,NA
X782.531_3.376,0.444659645,0.402487459,0.768559335,NA,NA,NA
X719.569_3.774,0.805739951,NA,NA,NA,NA,NA
X111.092_4.28,0.834775299,0.582563906,0.938436383,0.864465532,0.479480181,0.678099861
X301.075_2.705,0.647184557,0.402487459,NA,NA,NA,NA
X111.092_4.227,0.877616241,0.35458472,1,1,0.703525834,0.634276227
X111.092_3.973,0.854995026,0.870811383,1,0.94339877,1,0.678099861
X111.092_4.073,0.865851525,0.916666155,0.768559335,0.56551298,0.409073995,0.362119939
X217.12_4.595,0.647184557,0.48379194,0.583261597,0.56551298,0.479480181,NA
X138.103_4.297,0.650560668,0.465837179,0.583261597,0.88097162,1,0.935994845
X192.125_4.897,1,0.402487459,NA,NA,0.409073995,0.463318533
X128.118_3.817,0.647184557,0.817512327,0.512230168,0.396831039,NA,1
X128.118_3.726,0.915894925,0.430311216,0.916885831,0.816051868,NA,0.463318533
X128.118_3.774,0.647184557,0.48379194,0.845308459,0.56551298,NA,0.463318533
X128.118_3.608,0.883669616,0.721683572,1,NA,0.479480181,NA
X192.125_4.414,0.816497029,0.214273264,0.583261597,NA,NA,0.634276227
X138.103_4.042,0.999037849,0.537855389,0.703179118,0.705112976,0.684254938,0.462035037
X122.072_3.691,0.610897049,0.402487459,0.583261597,0.54020422,0.479480181,0.733302164
X122.072_3.757,0.610897049,0.697598654,0.583261597,0.56551298,0.409073995,0.47922999
X192.125_4.643,0.889934505,0.676124072,0.583261597,0.56551298,0.479480181,NA
X580.361_3.113,0.610897049,0.48379194,NA,NA,NA,NA
X200.996_6.431,0.854995026,0.261522554,0.583261597,0.56551298,0.479480181,1
X287.889_6.066,0.647184557,NA,NA,NA,NA,NA
X128.082_5.096,1,0.48379194,NA,NA,NA,NA
X114.103_3.965,0.69497039,0.846970982,NA,NA,NA,NA
X122.964_5.935,0.647184557,0.48379194,NA,1,0.479480181,0.463318533
X129.066_3.853,0.647184557,0.326386158,NA,0.531227615,NA,NA
X129.066_3.792,0.889934505,0.48379194,NA,0.531227615,NA,NA
X129.066_3.721,1,NA,NA,NA,NA,NA
X759.637_3.774,0.903651769,0.394045427,1,0.56551298,0.479480181,NA
X112.087_4.226,0.647184557,0.332047115,0.854344836,0.531227615,0.798419185,0.471392228
X111.092_4.434,0.650560668,0.054957853,0.572887456,1,0.409073995,0.362119939
X112.087_3.966,0.973329046,0.619866504,0.658478493,0.508644235,0.657687463,0.463318533
X785.652_3.366,1,0.48379194,0.588224577,NA,NA,NA
X151.098_4.037,1,0.802430896,0.583261597,0.56551298,0.798419185,0.634276227
X151.098_3.979,0.854995026,0.424019048,0.966211528,0.605401179,0.964022108,0.742977866
X328.916_5.87,0.650560668,0.48379194,NA,1,0.479480181,0.463318533
X192.125_5.305,0.999037849,0.932896661,0.583261597,NA,0.742952488,0.362119939
X153.114_3.626,1,0.555563137,0.799854591,0.56551298,1,NA
X921.548_2.4,0.551004142,0.48379194,1,1,0.115628696,0.678099861
X921.736_2.399,0.426038873,0.48379194,0.716928124,0.962629845,0.086148029,1
X380.322_3.727,0.610897049,0.48379194,0.583261597,NA,NA,NA
X192.125_4.696,0.647184557,0.932896661,0.583261597,NA,NA,NA
X819.155_2.399,0.551004142,0.48379194,1,0.920807801,0.107057749,0.831633832
X192.125_5.044,0.96301343,0.530234399,0.768559335,NA,1,0.726632079
X158.986_5.846,1,0.48379194,0.583261597,0.56551298,1,0.948824627
X777.095_2.39,0.805739951,NA,0.583261597,0.864465532,0.019875057,0.511812279
X867.517_2.399,0.624449772,0.961591359,0.908258711,0.789903437,0.229147465,0.528123764
X983.051_2.4,0.639856384,0.48379194,0.78363774,0.56551298,0.479480181,NA
X744.59_3.527,0.863752472,0.48379194,0.583261597,NA,NA,NA
X867.281_2.399,0.647184557,0.48379194,0.751193818,0.972690972,0.070775854,0.463318533
X744.589_3.278,0.791625765,NA,0.733163865,NA,NA,NA
X810.601_3.669,0.854995026,0.743729062,0.845308459,0.802846541,0.742952488,0.26129673
X165.114_3.905,0.857710267,0.755721918,0.583261597,0.680886284,0.479480181,NA
X150.103_5.311,0.699231722,0.489295819,0.859740384,0.396831039,0.477559053,0.726632079
X192.124_4.305,1,0.983280921,NA,0.56551298,NA,0.463318533
X720.59_3.536,1,0.402487459,0.583261597,NA,NA,NA
X745.622_3.62,0.805739951,NA,0.583261597,NA,NA,NA
X192.124_4.248,0.863739653,0.261522554,0.583261597,NA,NA,NA
X524.371_3.05,0.647184557,0.402487459,0.583261597,NA,NA,NA
X158.986_5.991,0.647184557,0.374114921,0.583261597,0.866831735,0.4940381,0.26129673
X136.087_3.719,0.647184557,0.554318797,0.813293003,0.705112976,0.807091587,0.914756497
X380.322_3.865,0.647184557,NA,NA,NA,NA,NA
X812.615_3.579,0.647184557,NA,1,NA,NA,NA
X136.087_3.922,0.559496036,0.930377378,1,0.864064214,0.479480181,0.900345408
X744.59_3.613,0.610897049,NA,NA,NA,NA,NA
X810.601_3.809,1,0.261522554,NA,NA,0.479480181,NA
X811.666_5.596,0.647184557,NA,0.583261597,NA,NA,NA
X776.095_2.398,0.647184557,0.743729062,0.91210207,1,0.095737311,0.616825105
X181.989_5.768,0.889934505,0.48379194,NA,0.738273199,NA,0.474505457
X757.621_3.181,1,0.48379194,0.583261597,NA,NA,NA
X838.63_3.61,0.647184557,1,0.583261597,NA,NA,NA
X737.441_2.398,0.979116218,NA,0.583261597,0.94339877,0.409073995,0.463318533
X140.118_3.751,0.859403575,0.743729062,NA,NA,NA,NA
X774.599_3.587,0.610897049,0.48379194,0.583261597,NA,NA,NA
X867.634_2.399,0.610897049,0.48379194,1,0.792475555,0.07962335,0.463318533
X466.411_3.195,0.647184557,0.743729062,NA,NA,NA,NA
X159.969_0.964,0.742872469,0.365475731,NA,NA,0.479480181,0.678099861
X184.073_3.643,0.647184557,NA,0.583261597,NA,NA,NA
X720.59_3.702,0.610897049,0.48379194,0.583261597,NA,NA,NA
X838.63_3.652,0.647184557,0.48379194,0.583261597,NA,NA,NA
X137.082_3.903,1,1,0.724764094,0.667875346,1,0.463318533
X836.615_3.427,1,NA,0.583261597,0.56551298,NA,NA
X745.622_3.29,0.955433266,0.48379194,NA,NA,NA,NA
X737.491_2.399,0.592450366,0.48379194,0.547541107,1,0.32420317,0.471850574
X131.975_1.377,1,0.48379194,NA,NA,0.742952488,0.850685313
X152.995_5.808,0.854995026,0.802430896,NA,0.773330004,0.742952488,0.634276227
X128.951_5.843,0.610897049,0.402487459,NA,1,1,0.634276227
X172.957_6.084,0.957792364,0.873214896,0.583261597,NA,0.906086533,0.463318533
X213.983_5.986,1,0.780847357,0.561299602,1,NA,0.250753209
X112.087_5.529,1,0.476979184,0.583261597,0.866831735,0.479480181,0.634276227
X727.193_2.703,0.647184557,NA,NA,NA,NA,NA
X102.092_0.5,1,0.48379194,0.583261597,0.738273199,1,0.673151391
X151.098_5.54,0.992418591,0.402487459,0.583261597,0.900044947,0.733109749,0.463318533
X102.092_0.665,0.668397587,0.85436878,0.651141838,0.864465532,0.409073995,0.463318533
X102.092_0.844,0.647184557,0.831138905,0.583261597,0.56551298,0.479480181,NA
X102.092_1.197,0.551004142,1,0.583261597,NA,0.479480181,NA
X388.255_2.24,0.403060761,0.093842354,0.512230168,0.273497941,0.229147465,0.26129673
X304.892_6.018,0.647184557,0.48379194,NA,0.56551298,0.479480181,0.463318533
X102.092_6.982,0.647184557,0.48379194,1,NA,0.479480181,NA
X145.99_0.378,0.647184557,NA,NA,NA,0.479480181,0.463318533
X167.093_4.5,0.647184557,0.326386158,NA,NA,NA,NA
X123.044_2.031,1,0.48379194,0.583261597,1,0.977844115,NA
X100.076_0.584,1,NA,0.583261597,0.953302528,0.672196955,0.581646443
X100.076_2.554,0.610897049,0.50631639,0.648929092,NA,NA,NA
X127.039_0.915,0.903651769,0.48379194,0.733163865,NA,NA,NA
X127.039_0.656,0.647184557,NA,1,0.56551298,NA,NA
X136.076_0.419,0.86499472,0.305323925,0.919177756,0.56551298,0.479480181,NA
X127.039_1.985,0.716397991,NA,NA,NA,NA,NA
X127.039_1.271,0.853698072,0.402487459,0.583261597,NA,NA,NA
X127.039_2.067,0.647184557,NA,NA,NA,NA,NA
X135.079_5.134,0.553450494,0.465837179,1,0.881547497,0.32420317,1
X227.945_0.302,0.647184557,NA,0.583261597,NA,NA,NA
X127.039_1.427,0.650560668,0.48379194,1,NA,NA,NA
X127.039_1.083,1,0.48379194,0.799854591,NA,NA,NA
X127.039_1.549,0.922593299,NA,0.583261597,NA,NA,NA
X127.039_1.438,0.610897049,0.402487459,0.583261597,NA,NA,NA
X127.039_1.651,0.836146167,NA,0.583261597,NA,NA,NA
X127.039_1.851,0.889934505,NA,NA,NA,NA,NA
X127.039_2.025,0.877553159,NA,NA,NA,NA,NA
X127.039_1.322,0.650560668,0.402487459,0.583261597,NA,NA,NA
X127.039_1.727,0.610897049,NA,0.583261597,NA,NA,NA
X515.359_3.003,0.529406827,0.524898884,0.617669796,0.531227615,NA,NA
X471.332_3.009,0.551004142,0.443088974,0.747345309,0.56551298,NA,NA
X603.411_2.992,0.513584313,0.671251966,0.811493863,0.425600239,NA,NA
X647.437_2.988,0.480708448,0.260257721,0.689396476,0.450759305,NA,NA
X427.305_3.019,0.551004142,0.759863191,0.583261597,0.197324981,NA,NA
X691.463_2.982,0.548911969,0.326386158,0.583261597,0.56551298,NA,NA
X113.964_6.036,0.880628137,0.563732038,0.429727999,0.738273199,0.479480181,NA
X466.25_2.226,0.647184557,0.309789346,0.02090621,0.264623438,0.479480181,0.26129673
X383.279_3.023,0.548911969,0.309368679,0.643805229,0.128404522,NA,NA
X400.306_3.024,0.551004142,0.35458472,0.583261597,0.043917338,NA,NA
X380.993_2.164,0.529406827,0.618943821,0.008337928,0.128404522,NA,0.463318533
X840.568_2.972,0.647184557,0.264544988,0.733163865,0.995097368,NA,NA
X112.087_4.125,0.95528014,0.261522554,0.721422857,0.396831039,1,0.247484857
X735.49_2.978,0.551004142,0.398917217,0.62342974,0.679961153,NA,NA
X458.23_2.165,0.480708448,0.392930125,0.008337928,0.56551298,NA,NA
X166.087_0.465,0.940566674,0.326386158,0.449624887,1,0.32420317,0.510167214
X596.356_3.046,0.551004142,1,NA,NA,NA,NA
X582.56_2.226,0.56049151,0.48379194,0.065620001,NA,NA,NA
X780.546_2.982,0.610897049,0.462346157,1,NA,NA,NA
X669.418_2.994,0.610897049,0.180387448,0.903697481,0.773330004,NA,NA
X706.399_2.251,0.610897049,0.309191882,0.429727999,0.407280354,NA,NA
X455.725_2.239,0.622451991,0.326386158,0.010047755,0.264623438,NA,0.362119939
X493.314_3.018,0.610897049,0.48379194,0.583261597,0.026933768,NA,NA
X449.738_2.229,1,0.842501204,0.05191994,0.106545955,NA,0.463318533
X779.515_2.977,0.426038873,0.436586502,0.793590903,0.366243169,NA,NA
X537.34_3.012,0.610897049,0.48379194,0.705200439,0.637430139,NA,NA
X426.484_2.164,0.548531158,0.89509922,0.047109816,0.508644235,NA,0.463318533
