"","fch","pval","pAdj"
"X137.046_0.35",2.08829021241215,0.000323457982051286,0.0555336922934302
"X269.088_0.35",1.91930877403616,0.0142882921028952,0.214273263881445
"X169.036_0.375",0,2.53963619290886e-06,0.00697638062192063
"X338.342_3.533",1.22788199182243,0.715600391811381,0.814651585704875
"X387.181_2.767",1.87072503026585,0.00119994131342648,0.0938423537569591
"X311.081_2.525",1.11577036995027,0.512486352283095,0.656971386517073
"X228.196_2.71",0.92093043294119,0.389233298727313,0.524898883802875
"X404.207_2.768",1.56467149701072,0.00896439556836918,0.178174531461362
"X496.341_2.926",0.942467090009404,0.960576085920854,1
"X310.31_3.391",1.57790245869354,0.063882036128355,0.326386158183767
"X228.196_3.321",0.976459825694604,0.964640279299396,1
"X285.022_2.394",1.5268322838547,0.847709003720626,0.91969061343624
"X336.326_3.156",1.4728532697501,0.0278554343751632,0.26152255444221
"X524.372_3.04",0.738396317516989,0.136974224446085,0.402487458921466
"X596.357_2.948",1.16344482492869,0.352505073596219,0.486110159221292
"X409.162_2.768",1.39901816831039,0.0674961538838424,0.326386158183767
"X244.191_2.61",0.663431341701221,0.02223169199856,0.249267175183854
"X624.388_3.054",1.480709586968,0.274378417466231,0.483791940240155
"X226.181_2.61",0.7452757014915,0.100011113720329,0.382633049289338
"X238.1_2.259",0.656546635198192,0.0145191723023937,0.214273263881445
"X226.181_3.32",1.05184178854264,0.931042090258872,0.98972447207597
"X244.191_3.324",1.10956229236951,0.896724111978733,0.96373283865633
"X638.403_3.073",1.35462280384845,0.544689687278142,0.676124071826957
"X287.018_2.395",1.10443413218616,0.460958749211566,0.605573258768135
"X489.228_2.768",1.63317821329899,0.0127990313408827,0.213084479353968
"X110.021_5.865",0.832411871210742,0.693755831748977,0.800558489164396
"X312.326_3.521",1.23453482597194,0.504247169218309,0.652150176008802
"X610.372_2.951",1.40863526454125,0.134947280640903,0.402487458921466
"X110.021_6.211",0.0326834428580213,0.0122711314678946,0.20937141703296
"X580.361_2.989",0.939809009737718,1,1
"X183.15_2.549",1.1113557777758,0.506725791775941,0.654431476261641
"X637.306_3.32",1.38013570634616,0.0463893078669541,0.296698575775876
"X146.981_3.86",0.935316380138008,0.965809851317864,1
"X105.07_2.767",1.37325279076867,0.00987482265059421,0.185795464528646
"X352.321_3.187",1.14318655468719,0.689906329807165,0.797967447570645
"X432.238_2.769",1.67534529646858,0.0209023068445138,0.238251605401989
"X200.165_3.207",1.17983175342121,0.652657624419296,0.75986319111739
"X267.123_2.767",1.53406464224607,0.346880827173105,0.483791940240155
"X200.165_2.552",1.32862295192413,0.115978749531323,0.402487458921466
"X126.022_0.338",0.969571070060561,0.902462275054423,0.96800619663198
"X608.393_3.098",1.20495964510898,0.148479991170565,0.402487458921466
"X666.434_3.024",0.99094428654599,0.566774494589651,0.699115193820283
"X123.056_0.323",0.766645657650292,0.331049448485136,0.483791940240155
"X240.097_2.259",0.634419927720154,0.00754354504894096,0.169665303846009
"X522.357_2.957",0.663828410274211,0.496180821774955,0.644448566154043
"X482.325_3.027",0.736447583884286,0.523487177091227,0.656971386517073
"X308.295_3.045",1.20486837608145,0.0674961538838424,0.326386158183767
"X258.206_2.778",1.43762632331401,0.115978749531323,0.402487458921466
"X650.44_3.113",1.81844289534723,0.027979747581621,0.26152255444221
"X333.063_2.524",1.20967142617933,0.65287003041307,0.75986319111739
"X594.377_3",1.09706864625299,0.232811909318818,0.483791940240155
"X282.279_3.26",0.98826067245076,0.865762140283876,0.935581667726124
"X285.133_2.768",1.37447207466291,0.0112560077030628,0.200780864677361
"X790.38_2.768",1.41840210013083,0.0127990313408827,0.213084479353968
"X582.341_3.046",1.10192710309202,0.556127711181805,0.688145415592981
"X622.409_3.109",1.36630879242494,1,1
"X100.076_2.546",0,0.0384143238141604,0.26152255444221
"X366.373_3.699",1.04335266962724,0.645098101926971,0.755185230802843
"X401.342_3.422",0.874629508882932,0.795171261953435,0.87794833464071
"X340.357_3.733",1.78319674105269,0.124455236649706,0.402487458921466
"X636.388_2.978",0.900191976418233,0.460958749211566,0.605573258768135
"X214.181_2.634",0.89029687941342,0.70091561702603,0.802430895786487
"X198.15_2.471",1.23229568824419,0.654481403615645,0.75986319111739
"X132.102_0.307",0.507798937423246,1.55495007914e-05,0.0142381595579919
"X113.964_6.456",1.10596084086623,0.756318020097735,0.845242311313457
"X110.021_5.953",0.465220955118292,0.756318020097735,0.845242311313457
"X369.352_3.849",11.9802890613228,0.0749637526089689,0.326386158183767
"X369.17_2.767",1.42316263287987,0.0164317222193857,0.214273263881445
"X568.341_2.887",0.367689254939574,0.00570350789517522,0.164147344921149
"X221.111_2.312",0.665316592289363,0.00864180912639655,0.174551835810377
"X321.315_3.533",1.26186602642598,0.525822182302047,0.658956904554618
"X208.17_3.328",1.04940697110945,0.761990236840182,0.849163156430012
"X694.465_3.135",1.03047754214544,0.961707797472381,1
"X216.196_2.567",0.713008341741282,0.267097024243296,0.483791940240155
"X313.077_2.525",1.11528320506855,0.743702065375981,0.835562197786429
"X354.337_3.278",0.949727007766723,0.932210588178549,0.98972447207597
"X216.16_2.471",0.621190085713402,1,1
"X137.046_0.42",1.43781376881089,0.383695109840005,0.519985430059444
"X111.092_5.384",1.3487337021516,0.476582771802661,0.623118931052789
"X652.382_2.947",0.616756611732003,0.145001169252576,0.402487458921466
"X520.341_2.89",0.519337004082524,0.000996702371208616,0.0938423537569591
"X425.136_2.773",1.05832388035474,0.623594278712037,0.743729061750053
"X795.335_2.768",1.5526410957371,0.126147401015694,0.402487458921466
"X280.263_3.169",1.26834319351008,0.0164317222193857,0.214273263881445
"X256.264_3.225",1.06985790837327,0.733664044066558,0.828009502485963
"X198.186_3.331",0.927812709524237,0.492822899008406,0.640390020613098
"X113.964_6.627",0.890885446897164,0.70514271078044,0.80541664304111
"X111.092_5.093",0.976997175068671,0.708303228612127,0.80768325819739
"X256.227_2.847",1.03593975120956,0.967417297543179,1
"X295.227_3.017",1.22903520679574,0.168393852328897,0.410086801726491
"X111.092_4.634",1.67276677899915,0.0309418419975978,0.26152255444221
"X454.294_2.917",0.526318041920387,0.232824701176909,0.483791940240155
"X122.072_5.438",1.09917823384909,0.412375778055245,0.55393460260037
"X432.238_2.839",0.714279481020953,0.773298070691289,0.857936106699907
"X554.31_2.942",1.32420244854299,0.108292214398043,0.402487458921466
"X544.34_2.89",0.525523827978359,0.0049396225519851,0.152462282587675
"X103.956_5.525",0.389169044546225,1,1
"X646.408_3.051",0.540672191019062,0.0742044999172241,0.326386158183767
"X232.191_2.63",1.36076136045875,0.584681190967667,0.709103413504716
"X308.295_3.285",0.901652353462401,0.965102508680264,1
"X524.335_2.977",1.5553361583155,0.0563649338427896,0.326386158183767
"X680.414_3.051",0.701864294021157,0.453538426260617,0.599552481683308
"X666.433_3.092",0.899592760359726,0.932987957292452,0.98972447207597
"X230.248_2.715",1.00681064590075,1,1
"X678.469_3.244",1.54742549422242,0.0847501788258412,0.341361790666548
"X224.084_2.236",0.660632320624002,0.0263540443400591,0.26152255444221
"X281.102_2.768",1.16486803571727,0.361282631351878,0.493160780673214
"X526.294_2.877",0.447575714280091,0.260614728048725,0.483791940240155
"X301.285_2.662",0.0236524165991617,1,1
"X216.16_3.213",1.78976091583323,0.0993162191839245,0.380504399021256
"X375.199_2.868",1.55065408081589,0.0891947730984869,0.354584720262726
"X283.118_2.713",0.272936234498203,0.00484918637572713,0.152462282587675
"X664.419_3.086",1.72341074271374,0.213845926345731,0.483791940240155
"X343.296_2.691",0.24733499908176,0.458116101646013,0.602414998191286
"X608.393_3.002",0.18045621177859,0.000281918160391136,0.0549578530004584
"X550.351_3.01",0.895582802126164,0.455251744412501,0.601238722067856
"X324.29_3.082",0.991105033470799,0.934887200362667,0.990410774931063
"X128.118_5.106",1.95192435291532,0.00755607117677378,0.169665303846009
"X694.465_3.092",0.738207547169811,1,1
"X175.148_2.71",0.880127312032385,0.267097024243296,0.483791940240155
"X278.248_3.1",1.22157723416416,0.0453338990979227,0.293016990169397
"X266.173_2.61",0.493308721735118,0.0515418608177319,0.316039043898012
"X250.178_2.71",0.889117305959812,0.594883930583728,0.720205446149625
"X198.149_3.205",1.37370315002978,0.747845989847443,0.839235362391099
"X566.346_3.087",1.34979020680699,0.293223435259657,0.483791940240155
"X607.227_2.771",2.02446101131228,0.176793098342731,0.429399329042867
"X385.346_3.54",0.447132288613707,0.290861720262888,0.483791940240155
"X334.31_3.1",1.04118424429646,0.682673807575057,0.789934688040725
"X650.366_2.938",0.372420094414646,0.952668397404915,1
"X272.222_2.957",2.18316369080951,0.249556194554941,0.483791940240155
"X272.222_2.809",Inf,0.0797251955374254,0.326386158183767
"X340.285_3.14",1.11876077795553,0.59741843581626,0.721683572201964
"X734.57_3.377",1.49072582345504,0.204072074056856,0.470290257914584
"X191.143_3.329",1.06444182681565,0.759406453643091,0.846970981793573
"X622.408_3.044",0.612428488735898,0.0669243096577531,0.326386158183767
"X198.185_2.612",0.513627819548872,0.522939793311869,0.656971386517073
"X113.964_6.749",1.5091738450178,0.761990236840182,0.849163156430012
"X173.132_3.332",1.43389467776295,0.51633612576347,0.656971386517073
"X296.258_2.976",1.47248504750651,0.0939644908670563,0.368217484182316
"X324.326_3.469",2.24024927480484,0.0244257056685034,0.26152255444221
"X568.361_2.947",0.446147131294934,0.105053199361129,0.396402662973932
"X319.3_3.156",1.78116810072807,0.00361491553096064,0.132784660296569
"X199.989_2.374",1.02608724616717,0.599570900421175,0.723965390530535
"X678.471_3.228",1.04331061396707,0.778716780960423,0.863250604236594
"X622.372_2.977",0.940125475559912,0.79811705969647,0.878946640727992
"X334.311_3.335",0.968199970837489,0.883488005361431,0.952488834665561
"X480.309_2.951",1.11233840376974,0.896724111978733,0.96373283865633
"X502.294_2.879",0.553952828657118,0.225714112966387,0.483791940240155
"X786.601_3.279",0.692582472184778,0.701503104397263,0.802430895786487
"X650.402_3.006",0.371639565796528,0.183537835852659,0.436040967149234
"X674.439_3.163",0.657365440888283,0.618278672029981,0.739362995481422
"X184.074_0.312",0.682463626268344,0.0612792417000994,0.326386158183767
"X113.964_1.584",0.908977170943602,0.748259969406966,0.839235362391099
"X175.148_3.322",1.00925581979277,0.759406453643091,0.846970981793573
"X385.346_3.401",0.88567171934644,0.722851189407603,0.820186789468271
"X113.964_1.491",0.74507073288748,0.59741843581626,0.721683572201964
"X636.423_3.105",0.916148180871568,0.721911912147157,0.820137312931447
"X209.177_3.331",1.5013150417669,0.56281482706785,0.695793127792702
"X387.192_2.843",1.27274161347397,0.381872965967435,0.518283121300664
"X113.964_1.63",0.809553270481851,0.520958142485811,0.656971386517073
"X474.249_2.887",2.45071966249063,0.00587341093144651,0.164635304374322
"X786.601_3.393",1.66059338234461,0.115244202179854,0.402487458921466
"X128.118_4.636",1.60708785810928,0.201970178302388,0.465837178670579
"X113.964_1.401",1.14273643345188,0.88547536669774,0.953135122381933
"X678.398_3.039",0.645716854506687,0.575867201874793,0.701472597864127
"X678.432_3.079",0.362764772256581,0.292456088688432,0.483791940240155
"X660.424_3.08",0.506198156835297,0.00570350789517522,0.164147344921149
"X242.212_3.159",0.350850894367247,0.287891061367468,0.483791940240155
"X694.429_3.054",2.83138325008602,0.302867871906294,0.483791940240155
"X654.332_3.32",1.24454962948295,0.245432483603493,0.483791940240155
"X416.337_2.79",0.85603026196806,0.729241118125747,0.824474935385017
"X666.397_2.955",0.503329789310618,0.0481520697260978,0.305482068216145
"X414.14_2.772",1.06131259865117,0.336948562692347,0.483791940240155
"X400.342_2.89",1.07144663532687,0.512486352283095,0.656971386517073
"X212.165_2.546",0.639415822375512,0.906796763941729,0.971896492605513
"X636.424_3.106",0.990917754360469,0.810289182639067,0.88881037397504
"X801.313_2.768",3.15719606554352,0.00246911891355322,0.128685726921185
"X103.956_5.454",0.775542117228884,1,1
"X991.673_2.928",0.271977875210673,0.179778859877003,0.430311215726618
"X800.313_2.771",1.85246645549347,0.282690083225666,0.483791940240155
"X668.413_2.991",0.145362961302,0.212427936300095,0.483791940240155
"X313.016_2.379",1.22466417979015,0.768527577913484,0.854368780464727
"X538.315_2.977",1.222986630226,0.419028947823661,0.560405316295811
"X429.191_2.885",2.15581070451354,0.00543140759902556,0.163956886533222
"X606.378_3.022",0.734611388853824,0.736814931343811,0.829533296163611
"X680.45_3.157",0.985386936913908,0.98131846359638,1
"X692.414_2.985",1.01506509063101,0.498929256688568,0.647406078471184
"X256.227_3.448",1.59196758579457,0.70091561702603,0.802430895786487
"X1022.625_3.326",0.963339479919934,0.91708899888342,0.97872000601907
"X254.212_2.739",0.793966623876765,0.737128058221832,0.829533296163611
"X230.175_2.591",1.16179794065578,0.106048022534073,0.398917217209421
"X180.175_2.611",0.240030097817908,0.261466305877338,0.483791940240155
"X446.218_2.884",2.52175640122216,0.0154428819671473,0.214273263881445
"X620.393_3.029",1.32385608356036,0.573796053014171,0.701472597864127
"X692.412_3.038",0.976855020083836,0.737128058221832,0.829533296163611
"X313.144_3.062",2.04095760991452,0.039751754298373,0.265688732500318
"X152.995_6.215",0.298879946097637,0.00141361058054851,0.0938423537569591
"X397.379_3.191",1.36376636829641,0.0555296397209032,0.326386158183767
"X326.306_3.148",0.77833191943125,0.38685331313476,0.523198892587891
"X790.558_3.336",1.08826804630275,0.8378629415439,0.911528515018254
"X205.017_5.778",1.36830866076786,0.108899499580833,0.402487458921466
"X172.133_3.109",0,0.350647889704459,0.483791940240155
"X158.962_2.362",0.877495395242598,0.828727023366859,0.904095763776316
"X460.269_2.772",2.25699277848577,0.0143069814529673,0.214273263881445
"X652.383_2.943",1.76292868261168,0.695352222477702,0.800558489164396
"X374.303_3.189",2.216394444055,0.126438866795334,0.402487458921466
"X172.134_2.343",1.97268774703557,0.115560941402966,0.402487458921466
"X670.393_2.893",0,0.00362535475873415,0.132784660296569
"X510.356_2.983",0.751314562651762,0.900751589700018,0.966772884355384
"X109.023_5.881",1.26387717958831,0.379556127210488,0.515648210409105
"X242.212_2.78",1.067475949114,0.900960532926751,0.966772884355384
"X654.398_2.907",0.312948482867155,0.026313790538109,0.26152255444221
"X149.082_4.832",0.882931943525224,0.847046263688569,0.91969061343624
"X153.041_0.336",1.53713463568943,0.0558441315274557,0.326386158183767
"X254.212_2.792",0.966526636967502,0.813624608753143,0.890448924400352
"X402.358_2.884",0.215024534403925,1,1
"X221.06_2.396",1.33571800109726,0.15841830012715,0.402487458921466
"X650.403_3.074",1.03125769342797,0.983435397962285,1
"X476.24_2.164",1.29343722656766,0.361442951716713,0.493160780673214
"X688.455_3.179",1.00611686767683,0.707916636429275,0.80768325819739
"X329.316_2.758",0,0.350647889704459,0.483791940240155
"X123.079_4.851",0.871255468135537,1,1
"X664.382_2.957",0.384820239680426,0.325821260421724,0.483791940240155
"X787.668_3.596",1.24543606967702,0.982547079476803,1
"X680.413_3.014",0.755838331581563,0.804789541996354,0.884656611390149
"X156.011_2.395",0.708691138085951,0.520958142485811,0.656971386517073
"X622.372_3.037",0.968343058876058,0.720269502427788,0.818609980624383
"X705.225_2.339",0.581259034327645,0.0127817831750467,0.213084479353968
"X166.087_0.522",0.833531071233881,0.551160957942367,0.682922486002563
"X371.327_2.803",0,0.350647889704459,0.483791940240155
"X652.418_3.02",0.883246765562422,0.603723408233338,0.728659139902012
"X676.419_3.043",2.39653520416487,0.812327246433787,0.889383398148112
"X682.363_3.329",1.22304924601176,0.148479991170565,0.402487458921466
"X141.959_6.151",1.38740433212558,0.962647167149567,1
"X153.041_0.412",0.887612110919636,0.531260369655447,0.664559305757519
"X370.332_3.032",1.24471985533034,0.115978749531323,0.402487458921466
"X277.216_3.018",0.662293369480011,0.271160710465556,0.483791940240155
"X306.279_2.989",1.2590440262341,0.0453338990979227,0.293016990169397
"X240.196_2.728",0.881167468894449,0.884446389792182,0.953135122381933
"X518.322_2.93",0.566092389329114,0.0969423357222676,0.375502852495556
"X475.989_2.164",1.29645292967328,0.339870928457156,0.483791940240155
"X705.141_2.339",0.413733946778884,0.000257639138598465,0.0549578530004584
"X668.377_2.925",0,0.164394222391658,0.402487458921466
"X596.393_3.06",0.822145214521452,0.522573829816786,0.656971386517073
"X652.418_3.078",0.665228719835098,0.356748446578204,0.491222046491392
"X554.288_2.924",0.642534130455118,0.795171261953435,0.87794833464071
"X103.956_5.227",0,0.350647889704459,0.483791940240155
"X367.336_3.39",0.708992441737297,0.755472137456758,0.845242311313457
"X662.402_3.017",0.329208323941038,0.255313320250849,0.483791940240155
"X676.454_3.145",1.33141524457043,0.0145191723023937,0.214273263881445
"X440.359_2.985",2.50795010845987,0.0258006658299721,0.26152255444221
"X226.081_2.237",0.65271933546303,0.0329436416982427,0.26152255444221
"X718.429_3.009",0.276964608013104,0.0988880151094848,0.380455710792374
"X120.102_0.391",1.33607071189343,0.285649453289892,0.483791940240155
"X103.956_4.386",0.385464410892424,1,1
