"filename","MouseID","Treatmentgroup","DPI","organ","well_position","plate","X102.092_0.611","X105.07_2.767","X111.044_2.768","X114.092_1.761","X119.049_2.765","X122.082_0.534","X128.018_0.344","X130.087_0.452","X132.102_0.307","X136.062_0.301","X136.097_0.551","X137.046_0.35","X137.046_0.42","X141.091_1.54","X141.959_6.859","X142.027_0.328","X142.035_0.315","X150.059_0.3","X166.053_0.305","X172.134_2.343","X175.148_2.71","X192.125_4.643","X198.15_2.471","X200.165_3.207","X203.007_0.309","X214.181_2.634","X216.16_2.471","X226.181_2.61","X228.196_2.71","X230.176_2.586","X232.191_2.63","X236.163_2.635","X240.116_2.324","X242.212_2.78","X242.586_2.766","X249.112_2.768","X251.037_0.323","X256.227_2.847","X256.227_3.318","X256.264_3.225","X258.111_0.302","X258.207_2.775","X263.091_2.771","X263.2_2.895","X267.123_2.767","X272.222_2.957","X276.02_2.431","X277.216_3.018","X278.186_2.23","X278.248_3.1","X280.189_2.775","X280.263_3.169","X280.264_3.159","X281.102_2.768","X282.28_3.246","X285.133_2.768","X291.146_2.39","X295.227_3.017","X296.258_2.976","X296.259_2.971","X298.2_2.676","X300.199_2.264","X301.115_0.328","X301.115_0.413","X303.305_3.529","X303.648_2.884","X305.248_3.26","X306.279_2.989","X306.279_3.212","X308.295_3.045","X308.295_3.285","X311.221_2.932","X324.29_3.082","X324.327_3.455","X327.232_3.01","X333.063_2.524","X334.311_3.335","X345.243_3.095","X348.288_3.044","X351.217_2.741","X352.306_2.997","X352.321_3.187","X366.373_3.699","X368.316_2.962","X368.317_3.315","X369.17_2.767","X377.146_2.225","X380.993_2.164","X385.165_2.771","X386.717_2.856","X387.181_2.767","X387.192_2.843","X387.193_2.842","X396.332_2.991","X397.22_2.071","X399.394_3.159","X399.395_3.152","X400.342_2.89","X400.97_2.127","X404.207_2.768","X406.154_2.765","X409.162_2.768","X415.14_2.768","X416.337_2.79","X420.899_2.103","X425.136_2.773","X426.484_2.164","X428.205_2.248","X430.223_2.768","X430.223_2.769","X440.359_2.985","X444.332_3.016","X446.218_2.884","X448.342_2.867","X458.23_2.165","X466.25_2.226","X472.363_3.023","X475.989_2.164","X476.24_2.164","X484.385_2.982","X486.098_2.765","X488.359_3.01","X489.228_2.768","X494.325_2.865","X502.294_2.879","X506.255_3.172","X511.21_3.171","X516.39_3.018","X522.357_2.957","X528.311_2.928","X530.289_2.929","X532.385_3.004","X538.315_2.977","X544.34_2.89","X546.029_2.319","X560.416_3.006","X568.341_2.887","X570.357_2.934","X576.411_2.999","X580.362_2.984","X590.322_2.887","X596.357_2.948","X599.241_2.765","X602.344_2.984","X604.362_2.948","X604.442_3.001","X607.227_2.771","X608.227_2.768","X608.393_3.098","X616.308_2.766","X620.356_2.913","X620.437_2.993","X637.306_3.32","X648.468_2.995","X650.403_3.014","X650.978_2.339","X654.332_3.32","X664.419_3.086","X664.463_2.992","X666.433_3.092","X666.434_3.024","X668.414_2.975","X679.068_2.179","X682.363_3.329","X682.364_3.313","X690.434_3.14","X692.414_2.985","X696.443_3.1","X696.445_3.083","X705.141_2.339","X708.445_3.006","X708.489_2.982","X709.936_2.18","X720.445_3.09","X737.391_2.399","X748.439_2.944","X752.515_2.977","X764.524_3.729","X776.042_2.398","X776.095_2.398","X776.148_2.398","X776.253_2.398","X776.359_2.398","X776.411_2.398","X790.38_2.768","X792.329_2.764","X795.335_2.768","X801.313_2.768","X801.815_2.767","X811.309_2.773","X811.31_2.767","X819.211_2.398","X819.322_2.398","X819.378_2.399","X819.433_2.399","X867.281_2.399","X898.581_3.224","X268.105_0.35","X269.088_0.35","X293.211_2.933","X368.389_3.90","X440.337_2.765","X442.353_2.823"
"X801_Group15_142dpi_RV_bottom_241_G_G9_P140.mzXML",801,"Group15","142dpi","RV_bottom","G9","P140",0,0.009456577,0.000124446,0.000376487,0.000292626,0,5.25e-05,0.002000168,0.002864186,0,0,0.01020494,0.005925668,0,0,0,0.001313036,0.000302506,0,5.89e-05,0.000714346,0,7.31e-05,0.002721317,0,0.001401478,5.82e-05,0.002632874,0.039527133,0,8.38e-05,0.000172319,0,0.000194128,0.000417542,0.000206733,0,0.001360659,0,0,0,0.000768772,5.68e-05,0,0.007211491,0.001347052,0.000514649,0.000139287,7.17e-05,0.00225189,0,0,0.00287099,0.001265413,0.003789434,0.004238452,0,0.000850412,0,0.0003871,0.000421834,0.000168124,0,0,0,0,0,6.85e-05,0.000155962,0.003360827,0.001870906,0,0.000161199,0,0.000531647,0.008300018,0.000197344,0,0,0,0,0.001387872,0,0,0,0.002381153,0,0,0,0,0.154434753,0,0,0,0,0,0.000198609,0,0,0.060141111,0.001517134,0.046126327,0.001149757,0,0,0,0,0,0.000142745,0,0,0,0.000225654,0,0,0,0,7.57e-05,7.86e-05,0,0.000237624,0,0.007551655,0,0.000986477,0,0,0,0.001503528,5.56e-05,9.64e-05,7.59e-05,0.000208027,0.00171443,0,0,0.008027886,0.000281014,7.35e-05,0.006490342,0.00015404,0.001877709,0.001013691,0.00018381,0.000183131,0,0,0.000499792,0.002374349,0,0,0,0.003490089,0,0,6.14e-05,0.00052168,0,0,0,0,5.92e-05,0,0,0.000255569,0,6.25e-05,0,0,6.64e-05,0,0,0,0,0,0,0,0,0,0,9.01e-05,0.000137446,8.35e-05,0,0.004857551,0.000271916,0.004088779,0.000250246,0,0,0.000190847,7.03e-05,8.93e-05,0,7.9e-05,0,0,0.000339141,0.00221107,0,0,0,0
"X802_Group15_142dpi_RV_bottom_242_G_G10_P140.mzXML",802,"Group15","142dpi","RV_bottom","G10","P140",0,0.009280602,0.000158164,0,0,0,0,0.002228866,0.003103677,0,0.000211845,0.011182364,0.004252341,0,0,0,0.001239949,5.9e-05,0,7.58e-05,0.000791133,0,8.49e-05,0.002662468,0.000135958,0.001688765,0,0.003103677,0.044881598,0,0,0.00022003,0,0.000276813,0.000473337,0.000243366,0.000249193,0.001506196,0,0,0,0.000867204,0,0,0.008215615,0.000748383,0.000245427,7.76e-05,0,0.002495113,0,0,0.003537278,0.001163879,0.004853298,0.004419696,0,0.00098131,0,0.000546973,0.000496805,0.000219638,0,0,0,0.000154352,0,8.25e-05,0.000106133,0.003400352,0.001818085,0,7.72e-05,0,0.000528497,0.009584884,0.00016265,0,0,0,0,0.001483375,0,0,0,0.002259294,0,0,0,0,0.152901715,0,0,0,0,0,0.000163117,0,0,0.059639276,0.001498589,0.049141546,0.000718488,6.79e-05,0,0,0,0,0,0.000123155,0,0,0.000249662,0,0,0,0,0,0,0,0,0,0.007911332,0,0.001095415,0,0,0,0.001711586,8.07e-05,0.000120405,0,0.000293848,0.001977833,0,0,0.010117377,0.00050058,0,0.007987403,0.000219602,0.00224408,0.000958488,0,0.00029515,0,0,0.000300659,0.003088462,0,0,0,0.00402413,0,0,0,0.000503299,0,0,0,0,7.57e-05,0,0,0.000286492,0,8.02e-05,0,0,6.82e-05,0,0,0,0,0,0,0,0,0,0,9.18e-05,0.000131245,9.28e-05,0,0.004975011,0.000351111,0.004328412,0.000186687,0.000200161,0.000193251,0,7.29e-05,8.23e-05,0.000165197,0.000108375,0,0,0.000313485,0.001764836,0,0,0,0
"X803_Group15_142dpi_RV_bottom_243_G_G11_P140.mzXML",803,"Group15","142dpi","RV_bottom","G11","P140",0,0.007755721,8.27e-05,0.000556448,0,0,0,0.002024724,0.003706274,0,0.000140753,0.009814762,0.00437203,0,0,0,0.001743321,0.000344818,0,6.84e-05,0.000789299,0,7.41e-05,0.003205241,0.000333617,0.001757048,6.25e-05,0.002724798,0.043445766,0,8.63e-05,0.000180395,0,0.000442115,0.000310358,0.000112061,0,0.001455056,0,0,0,0.000967749,0,0,0.006801699,0.000321569,0.001331513,6.5e-05,0.000161761,0.002683617,0,0,0.003912178,0.000933432,0.004282805,0.004111219,0,0.000899115,0,0.000451186,0.00040259,0.000524063,0,0,0,0,0,0.000146315,0.000205203,0.003877861,0.001949226,0,0.000175806,0,0.000568987,0.007961625,0.000164531,0,6.97e-05,0,0,0.001468783,0,0,0,0.001805093,0,0,0,0,0.126974198,0,0,0,0,0,0.000224613,6.94e-05,0,0.050446506,0.001118746,0.030267903,0.001015794,0,0,0.001750185,0,0,0,0.000149643,0,0,0.000220353,0,0,0,0,0,0,0,0.001262879,0,0.006135942,0,0.001647233,8.05e-05,0.000109249,0,0.001757048,6.06e-05,0.000140974,0,7.83e-05,0.002161993,0,0,0.008510703,0.00040394,0,0.00553882,5.91e-05,0.001386421,0.00067548,0,7.86e-05,0,0,0.000411399,0.002278672,0,0,0,0.003548414,0,0,0,0.000530825,5.6e-05,0,0,0,0,0,0,0.000244861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399454,0.000153706,0.00215513,0.000133941,0.000161524,0,0,0,0,6.85e-05,0,0,0,0,0.001153063,0,0,0,0
"X804_Group15_142dpi_RV_bottom_244_G_G12_P140.mzXML",804,"Group15","142dpi","RV_bottom","G12","P140",0.00221185,0.004928828,5.53e-05,0.00048142,0.00014399,0,0,0,0.003658354,0,0,0.010485239,0.004660957,0,0,0,0.001056177,0.000217464,0,6.25e-05,0.000841881,0,0.000111355,0.002793513,0.000137656,0.001829177,9.12e-05,0.004201749,0.047221845,0,0.000104434,0.000240063,0,0.000304185,0,7.42e-05,0,0.001530692,0,0,0,0.001109752,0,0,0.004439006,0.000217315,0.000259955,0.000197344,0.000210647,0.002479721,0,0,0.003788462,0.000667657,0.004852293,0.002701671,0,0.001339355,0,0.000633852,0.000268808,0.000603157,0,0,0,7.27e-05,0,8.84e-05,0.000183551,0.00362774,0.00181387,0,0.000150867,0,0.000682928,0.009719893,9.24e-05,0,0,0,0,0.001584266,0,0,0,0.001178633,0,0,0,0,0.095668243,0.000145813,0,0,0,0,0.00021666,0,0,0.040104127,0.000956682,0.033292548,0.000407905,0,0,0,0,0,6.09e-05,0,0,0,0.00022201,0,0,0,0,9.59e-05,0.000173753,0,0,0,0.003107305,0,0.001339355,0.000106328,9.83e-05,0,0.001982246,0.000248426,0.000105803,0,0.000247447,0.002242464,0,0,0.010561774,0.000641307,0,0.007508044,0.000218537,0.002403186,0.000419368,0.000329655,0.00011105,0,0,9.98e-05,0.002648097,0,0,0,0.004454313,0,0,0,0.000693365,0,0,0,0,9.53e-05,0,0,0.00045651,0,7.43e-05,0,0,7.13e-05,0,0,0,0,0,0,0,0,0,7.47e-05,9.13e-05,0.00013314,8.88e-05,0,0.002724632,8.08e-05,0.002571562,0,0,0,7.34e-05,0,0.000149336,0.000131332,0.000100913,6.99e-05,0,0,0.001492425,0,0,0,0
"X805_Group15_142dpi_RV_bottom_245_G_H1_P140.mzXML",805,"Group15","142dpi","RV_bottom","H1","P140",0.001388711,0.004320436,0,0.000526749,0,0,0.000281024,0,0.00544115,0,0,0.012750158,0.010638667,0,0,0,0.001729798,0.000580919,0,0.000166844,0.000925808,0,0.000233247,0.003532687,0.000401556,0.002428215,0.000111911,0.00492952,0.051325476,0,0.000131727,0.000222419,0,0.000385229,0.000170475,0,0.000860839,0.001770404,0,0,0,0.001063867,0,0,0.003167237,0.000354897,0.000409956,0.000415607,0.000371728,0.002257671,0,0,0.003053541,0.000362464,0.003743836,0.001567376,0,0.001981553,0,0.000658023,0.000474375,0.001283137,0,0,0,9.86e-05,0,9.02e-05,0.000157296,0.003954985,0.001331864,0,0.000292747,0,0.000557768,0.010395033,8.53e-05,0,0,0,0,0.001672951,0,0,0,0.000724526,0,0,0,0,0.068867095,0,0.00012979,0,0,0,9.28e-05,0,0,0.031509944,0.000500323,0.018110097,0.000463501,7.69e-05,0,0,0,0,0,0,0,0,8.38e-05,0,0,0,0,0,0,0,0.000296174,0,0.001169441,0,0.001486165,0.000106819,7.8e-05,0,0.002217066,0.00020984,0.000277792,0,0.000341143,0.004068681,0,0,0.013156214,0.00101514,0,0.008283542,0.000251649,0.002956088,0.000107092,0.000212071,0.00040488,0,0,0,0.003272811,0,8.11e-05,0,0.004255467,0,0,9.87e-05,0.000473417,0,0,0,0,0.000106678,0,0,0.000263015,0,8.29e-05,0,0,9.61e-05,0,0,0,0,0,0,0,0,8.22e-05,0,0.000118073,0.000273024,0.000100989,8.61e-05,0.001429317,0,0.000998898,0,0,0,0,0.000103751,0.000236369,0.000137419,0.000112196,6.89e-05,0,0.000618,0.002314519,0,0,6.51e-05,8.97e-05
"X511_Group1C_142dpi_RV_bottom_161_G_A1_P140.mzXML",511,"Group1C","142dpi","RV_bottom","A1","P140",0,0.00190924,0,0,0,4.11e-05,0,0.00138756,0.003490413,0,0.000464023,0.011240313,0,0,0,0,0.001581173,0.000747561,0,0.000122566,0.000602352,0,7.44e-05,0.004211084,0,0.001586551,6.2e-05,0.002162012,0.034689004,0,9.23e-05,0.00025774,0,0.000392103,5.91e-05,0,0,0.001145544,0,0,0,0.001613442,0,0,0.001828568,0.004668226,0.000688402,0.000104596,0.000190162,0.002877305,0,0,0.003909908,0.000145091,0.00474352,0.000822855,0,0.000591595,0,0.000639999,0.000304043,0.000656133,0,0,0,0.000277731,0,0.000172902,0.00028984,0.003952933,0.00199529,0,0.000356868,5.55e-05,0.00022307,0.006884019,0.000270778,0,0.000238191,0,0,0.001930752,0,0,0,0.000271518,0,0,0,0,0.032053716,0,0.000217058,0,0,0,5.47e-05,0,0,0.015596607,0.000202778,0.009357964,9.3e-05,0,0,0,0,0,0,0,4.75e-05,0,6.17e-05,0,0,0,0,5.32e-05,5.64e-05,0,0,0,0.000325519,0,0.000962687,0.000287675,0.000294554,0,0.001694114,0.000142058,7.74e-05,0,6.26e-05,0.003001002,0,0,0.011240313,0.000790587,5.67e-05,0.00375932,0.000370275,0.000806721,0,0.000136913,0.000145938,0,0,0,0.001457476,0,0,0,0.00575461,0,0,0,0.001102519,0,0,0,0,0,0,0,5.9e-05,0,0,0,0,4.53e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000639999,0,0.000401596,0,0,0,0,6.35e-05,8.95e-05,4.97e-05,0,0,0,7.51e-05,0.000871259,0,0,0,0
"X512_Group1C_142dpi_RV_bottom_162_G_A2_P140.mzXML",512,"Group1C","142dpi","RV_bottom","A2","P140",0,0.003084339,0,0.000452639,0,8.26e-05,0,0.002542614,0.005181341,0,0.000187098,0.018174011,0.00861518,0,0,0,0.001598963,0.001092188,0,0.000189047,0.000802841,0,0.00012673,0.00346879,0,0.002070789,0.000100514,0.002892114,0.046745653,0,0.000246502,0.000237462,0,0.000243147,0,0,0.000710754,0.001380526,0,0,0,0.001843614,0,0,0.002874639,0.001826139,0.000508005,9.76e-05,0.000138069,0.00395809,0,0,0.005731803,0.000280733,0.006692929,0.001598963,0,0.001127138,0,0.000787353,0.000173791,0.000978601,0,0,0,0.000263982,0,0.000234178,0.000409174,0.005041541,0.002708627,0,0.000343583,0,0.000673001,0.010397631,0.0002159,0,0.0002054,0,0,0.002053314,0,0,0,0.000594555,0,0,0,0,0.053124032,0,0.000149141,6.78e-05,0,0,0.000324315,0,0,0.021057388,0.000400763,0.013018883,0.000142348,0,0,0,0,0,0,0,0,0,7.25e-05,0,0,0,0,0.000275424,0.000302934,0,0,0,0.000969863,0,0.001502851,0.000120261,0.000279714,0,0.002787264,0.000381974,0.000107082,0,0.000225099,0.003294039,0,0,0.015989635,0.000996076,0,0.005932766,0.000263351,0.001520326,0,9.29e-05,0.000208826,0,0,0,0.002437764,0,0,0,0.006090041,0,0,7.59e-05,0.000786681,0,0,0,0,0,0,0,0.000535971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59e-05,0.000273457,0.000126045,0.000162635,0.001197038,0,0.000721229,0,0,0,0,8.77e-05,0.000272101,0.000278353,0.000123416,0,0,0.000185514,0.003687227,0,0,0,0
"X513_Group1C_142dpi_RV_bottom_163_G_A3_P140.mzXML",513,"Group1C","142dpi","RV_bottom","A3","P140",0,0.003392904,0,0.000734059,0,0,0,0,0.002552184,0,0,0.008031874,0.003813264,0,0,0,0.000863239,0.000292784,0,6.55e-05,0.000833213,0,0.000102197,0.00310766,0,0.001786529,8.75e-05,0.003010076,0.044513096,0,9.81e-05,0.000196124,0,0.000214431,0.000191719,0,0,0.001388688,0,0,0,0.001681439,0,0,0.003077634,0.000998354,0.001193521,7.81e-05,0,0.002844935,0,0,0.003993418,0.000405493,0.004503855,0.001673933,0,0.0008182,0,0.00064604,0.000400624,0.000524174,0,0,0,0.000135084,0,0.000101088,0.000330444,0.003760719,0.002086786,0,0.000282338,0,0.000368912,0.008257067,0,0,7.6e-05,0,0,0.001786529,0,0,0,0.000737524,0,0,0,0,0.061702808,0,0.000218496,0,0,0,0.000207792,0,0,0.024846264,0.0005878,0.018315675,0.000310273,0,0,0,0,0,0,0,0,0,8.73e-05,0,0,0,0,7.62e-05,7.42e-05,0,0,0,0.001456246,0,0.000737771,0.000263413,0.000202525,0,0.001463753,8.78e-05,0.000123339,0,0.000236681,0.001538817,0,0,0.00795681,0.000555471,0,0.006185294,7.62e-05,0.001328637,0.000118838,1e-04,9.92e-05,0,0,6.9e-05,0.002769871,0,0,0,0.0053746,0,0,0,0.000915784,0,0,0,0,0,0,0,0.000270282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016364,0,0.001163496,0,0,0,0,7.24e-05,9.43e-05,0,0,0,0,0.000355581,0.00160445,0,0,0,0
"X514_Group1C_142dpi_RV_bottom_164_G_A4_P140.mzXML",514,"Group1C","142dpi","RV_bottom","A4","P140",0,0.003836795,0,0,0,0,0.000433277,0.001159108,0.00331593,0,0.000290257,0.015332507,0.006741902,0,0,0,0.001335175,0.000605679,0,0,0.00057591,0,0,0.005061928,5.15e-05,0.001613948,0,0.001841368,0.037560975,0,0.000104847,0.000178534,0,0.000178983,0.000162312,0,0.000821646,0.001232469,0,0,0,0.000784966,0,0,0.003418636,0.001701982,0.000247685,0,8.21e-05,0.003235232,0,0,0.004541063,0.000396652,0.00562681,0.001782679,0,0.000652457,0,0.000606116,0.000450973,0.000619664,0,0,0,0.000191361,0,0.000167216,0.000273773,0.00380745,0.003257241,0,0.000182414,0.00021302,0.000496365,0.008803354,0.000531517,0,0,0,0,0.002076124,0,0,0,0.00081431,0,0,0,0,0.066025152,0.00021746,0,0,0,0,0.000153099,0,0,0.028390815,0.000806974,0.020834603,0.000277706,0,0,0,0,0,0,0,0,0,0.000188405,0,0,0,0,0.000138606,0.000142735,0,0,0,0.001782679,0,0.001027058,0.000160086,0.000258803,0,0.001459889,0.000189462,0.000250655,0,0.000355391,0.001892721,0,0,0.009463605,0.000740949,0,0.00731412,0.000231666,0.001540587,0.000166206,0.000229768,0.000183841,0,0,7.09e-05,0.003396627,0,0,0,0.006044969,0,0,8.68e-05,0.000722235,0.000147719,0,0,0,9.24e-05,0,0,0.000221358,0,5.69e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48e-05,0.000115364,7.71e-05,8.25e-05,0.002017435,0,0.001621284,0,0,0,0,7.84e-05,0,0.0001185,9.51e-05,0,0,0.000286947,0.002611662,0,0,0,0
"X515_Group1C_142dpi_RV_bottom_165_G_A5_P140.mzXML",515,"Group1C","142dpi","RV_bottom","A5","P140",0.001106042,0.005321692,6.13e-05,0.000483638,8.28e-05,0,8.02e-05,0,0.004877462,0,0,0.016499965,0,0,0,0,0.001640931,0.000885523,0.000238912,8.59e-05,0.000915657,0,0.000107099,0.005774988,0.000188865,0.002121424,0,0.003363454,0.052491645,0,0.000142263,0.00029593,0,0.000553766,0.000309602,0,0.000839844,0.00173159,0.000112015,0.001477744,0,0,0,0,0.004732407,0.000746626,0.000228008,8.01e-05,0,0.003200268,0,0,0.005013451,0.000695628,0,0.002801368,0,0.000942855,0,0.00058004,0.000647827,0.00065445,0,0,0,9.41e-05,0,0.000196375,0.000300736,0.004369771,0.003136806,0,0.000218176,0.000158706,0.00041519,0.010153824,0.000555362,0,0,0,0,0.00228461,0,0,7.45e-05,0.001296426,0,0,0,0,0.095192103,0,0,0,0,0.000241308,0,0,0,0.037079591,0.001033514,0.032002678,0.000457694,0,0,0.003327191,0,0,0,0,0,0,0.000132479,0,0,0,0,0.000270862,0.000164603,0,0,0,0.002801368,0,0.001115107,0.000137506,0.000132597,0,0.001985435,0,0.000273373,0,0.000703527,0.002257413,0,0,0.010516461,0.000960987,0,0.011876348,0.000248401,0.003118675,0.00031864,0,0.000249838,0,0,0.000107036,0.005176637,0,0,0,0.00510411,0,0,9.16e-05,0.00058206,0.000115762,0,0,0,9.86e-05,0,0,0.000396311,7.27e-05,8.64e-05,0,0,9.18e-05,0,0,0,0,0,0,0,0,0,0,0.000137768,0.000134217,0.000126615,0,0.002674445,0,0.002629115,0,0,0.000159951,0,0,0.000135916,0.000287685,9.26e-05,0,0,6e-04,0.002565654,0,0,0,0
"X531_Group1C_142dpi_RV_bottom_166_G_A6_P140.mzXML",531,"Group1C","142dpi","RV_bottom","A6","P140",0,0.005048035,0,0.000447463,0,6.71e-05,0.000136081,0.002346966,0.003557506,5.86e-05,0,0.015646437,0.005937411,0,0,0,0.001375239,0.000592894,5.69e-05,8.19e-05,0.000864672,0,0.000106754,0.00502333,7.18e-05,0.001992862,8.65e-05,0.003252812,0.049409801,0,0.000112742,0.000267165,0,0.000263814,0.000292431,0,0.000763455,0.001721108,0.000299619,0,0,0.001762283,0,0,0.004553937,0.001235245,7.51e-05,0,9.02e-05,0.003302222,0,0,0.004833925,0.000664996,0.005896236,0.00248696,0,0.000599919,0,0.000525061,0.000549223,0.00045188,0,0,0,0.00017096,0,0.000183403,0.000364785,0.004249243,0.003112817,0,0.000200373,0.000217477,0.000443268,0.009634911,0.000599638,0,0,0,0,0.002116386,0,0,0.000152243,0.001235245,0,0,0,0,0.093055125,0,0,0,0,0,0.000361964,0,0,0.038539645,0.001004666,0.031622272,0.000435087,0,0,0,0,0,0,7.89e-05,0,0,0.000217369,0,0,0,0,0.000193641,0.000196982,0,0,0,0.002322261,0,0.001531704,0.000134901,9.83e-05,0,0.001531704,0.00038518,0.000278859,0,0.000576247,0.001935217,0,0,0.010376058,0.000757354,0,0.011693653,0.000423633,0.002791654,0.000323475,0.000514754,0.000346811,0,0,0,0.005155089,0,0,0,0.006464449,0,0,0,0.000675968,0.000219832,0,0,0,7.53e-05,0,0,0.000535892,6.47e-05,7.63e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06e-05,0.000117334,9.17e-05,8.01e-05,0.002915178,0,0.002544605,0,0,0.000129071,0,0.000124603,0.000114405,0.000119626,0,0,0,0.000912,0.00240461,0,0,0,0
"X532_Group1C_142dpi_RV_bottom_167_G_A7_P140.mzXML",532,"Group1C","142dpi","RV_bottom","A7","P140",0.002300098,0.005015199,5.05e-05,0.000417837,7.21e-05,0,0,0.002011707,0.002405607,0,8.73e-05,0.009003442,0.003573241,0,0,0,0.000830005,0.000218977,0,0,0.000738564,0,7.69e-05,0.004515789,0,0.001786621,0,0.002314166,0.042484994,0,0,0.000265503,0,0.000462445,0.00019196,5.43e-05,0,0.001470093,0.000189827,0,0,0.001287211,0,0,0.004403246,0.000579457,0.000405856,0,7.61e-05,0.002940187,0,0,0.00398121,0.000565531,0.005317658,0.002067978,0,0.000377126,0,0.000614315,0.000586379,0.000354292,0,0,0,6.46e-05,0,8.83e-05,0.000412032,0.003805361,0.003094933,0,0.000255703,0.000221238,0.000335902,0.008300048,0.000566546,0,7.24e-05,0,0,0.001842892,0,0,7.9e-05,0.000956616,0,0,0,0,0.083000485,0,0,0,0,0,0.000192896,0,0,0.032707818,0.000851107,0.027080667,0.000469632,0,0,0,0,0,0,0,0,0,0.000185983,0,0,0,0,0,0,0,0,0,0.002264928,0,0.000676153,0.0002224,0.000201749,0,0.000858141,0.000146265,0.000273895,0,0.000344047,0.001048057,0,0,0.005781898,0.000217501,0,0.0069636,5.83e-05,0.001181702,0.000356786,0.000220357,0.000162148,0,0,0.000105534,0.002736202,0,0,0,0.004515789,0,0,0,0.000455331,0,0,0,0,0.000145779,0,0,0.000259268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24e-05,6.71e-05,0,0,0.001948401,8.99e-05,0.001779587,4.47e-05,6.05e-05,0,5.09e-05,0,9.04e-05,0,5.57e-05,0,0,0.000555,0.001953449,0,0,0,0
"X533_Group1C_142dpi_RV_bottom_168_G_A8_P140.mzXML",533,"Group1C","142dpi","RV_bottom","A8","P140",0,0.005136906,0,0.000485845,7.89e-05,0,0.000369071,0.00233274,0.00319431,0,0.000455132,0.015199388,0.006242316,0,0,0,0.001341122,0.000584133,0,0,0.000885954,0,0.000101344,0.004990601,0.000141583,0.001950724,8.24e-05,0.00315367,0.049418332,0,0.000119592,0.000282821,0,0.000534942,0.000327181,0,0.000829058,0.001836931,0.000403897,0.001398019,0,0.001373635,0,0,0.00454356,0.001316738,0.00021786,0,7.58e-05,0.003145542,0,0,0.004665481,0.000680978,0,0.0022921,0,0.000573188,0,0.0006476,0.000584276,0.000319359,0,0,0,6.94e-05,0,0.000192056,0.0003351,0.004454152,0.003088646,0,0.00022611,0.000272968,0,0.009997459,0.000709827,0,0.00017199,0,0,0.0020889,0,0,0.000187147,0.001292354,0,0,0,0,0.098348982,0,0,0,0,0,0.000258564,0,0,0.041777997,0.000967234,0.033324862,0.000588582,0,0,0,0,0,0,6.52e-05,0,0,0.000211915,0,0,0,0,0,0.000173734,0,0,0,0.002812293,0,0.001072898,0.000145969,0.000144665,0,0.001259842,0.00011803,0.000118983,0,0.000391344,0.001536195,0,0,0.008778256,0.000654009,0,0.008128015,0.000187205,0.001812547,0.000471193,0,0.000306913,0,0,0.000236758,0.003096774,0,0,0,0.005315722,0,0,0,0.000711297,0,0,0,0,9.78e-05,0,0,0.000393567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18e-05,0,0.00011368,9.26e-05,0,0.002665989,0,0.002641605,0,0,0,0.000158828,8.41e-05,0.0001246,8.38e-05,7.72e-05,0,0,0.001014798,0.001763779,0,0,0,0
"X534_Group1C_142dpi_RV_bottom_169_G_A9_P140.mzXML",534,"Group1C","142dpi","RV_bottom","A9","P140",0,0.004817994,0,0.000466135,7.13e-05,0,0,0.002037822,0.003580745,0,0,0.015865902,0.005604011,0,0,0,0.001048023,0.00037516,0,0,0.000620901,0,7.7e-05,0.004701547,0.000141323,0.001819484,0,0.002845673,0.039591975,0,0.000114251,0.000253973,0,0.000450975,0,0,0.000617997,0.001441031,0,0,0,0.00141192,0,0,0.004461375,0.000654168,0.000282029,6.68e-05,8.64e-05,0.003275071,0,0,0.004403152,0.000506951,0.005363839,0.002139713,0,0.000858797,0,0.00059388,0.000695387,0.000383449,0,0,0,0.000204515,0,0.000167585,0.000377488,0.003820917,0.00275106,0,0.000265868,0.000227188,0.000433107,0.008879083,0.000663133,0,7.13e-05,0,0,0.001783094,0,0,6.82e-05,0.000960688,0,0,0,0,0.082968477,0.000125992,0,0,0,0,0.000216204,0,0,0.032386818,0.000836963,0.029475643,0.000249308,0,0,0,0,0,0,0,0,0,8.37e-05,0,0,0,0,0.000120339,0.000132712,0,0,0,0.002161547,6.94e-05,0.001957765,0.000219389,0.00025035,0,0.002590945,0.00050817,0.000343792,0,0.00029975,0.003646246,0,0,0.014701432,0.001062579,0,0.006783037,0.000432776,0.00141192,0.000359946,0.000284564,0.000295168,0,0,8.05e-05,0.002794728,0,0,0,0.005298338,0,0,7.42e-05,0.000717684,0.00013405,0,0,0,0.000164278,0,0,0.000469543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15e-05,0.000209595,7.52e-05,7.33e-05,0.001899541,7.84e-05,0.002037822,0,0,0,8.91e-05,9.07e-05,9.41e-05,8.66e-05,7.72e-05,6.74e-05,0,0.000554636,0.003195014,0,0,0,0
