"","fch","pval","pAdj"
"X137.046_0.35",2.48956781402752,1.28934500757877e-08,1.85665681091343e-05
"X269.088_0.35",2.38258573766849,2.65476137060469e-05,0.00224873904333574
"X338.342_3.533",0.141999342010764,0.15990093419154,0.420475453364099
"X387.181_2.767",0.7813714152652,0.0185537262328588,0.166778164926595
"X311.081_2.525",1.22284745919628,0.00864180912639655,0.102844670595133
"X228.196_2.71",1.52975264194894,5.80205253410446e-07,0.000278498521637014
"X404.207_2.768",0.849298573299699,0.115978749531323,0.420475453364099
"X496.341_2.926",1.07340185367943,0.65287003041307,0.757300330454633
"X310.31_3.391",0,0.164394222391658,0.420475453364099
"X228.196_3.321",0.72964012544684,0.288311619183355,0.479518481647123
"X285.022_2.394",1.20836494967483,0.0164317222193857,0.165981677748078
"X336.326_3.156",1.28973859627795,0.000478140702610511,0.0160121537618404
"X524.372_3.04",0.843947554754237,0.512486352283095,0.655982530922361
"X596.357_2.948",1.26588129727377,0.187268401403014,0.464141993150327
"X409.162_2.768",0.825919786660844,0.0612792417000994,0.372329569823389
"X244.191_2.61",1.35529811157037,0.0742044999172241,0.401413571936687
"X624.388_3.054",1.26952808618899,0.126147401015694,0.420475453364099
"X226.181_2.61",1.3121062468815,0.0612792417000994,0.372329569823389
"X238.1_2.259",0.791386233184425,0.366875192434742,0.496522816828975
"X226.181_3.32",0.938736772469192,0.539298539584697,0.668321770225442
"X244.191_3.324",0.902768019135664,0.436289427525659,0.572182855771356
"X638.403_3.073",1.073701308293,0.894198076450996,0.966700623190266
"X287.018_2.395",1.20774099457294,0.0185537262328588,0.166778164926595
"X489.228_2.768",0.497234225629619,1.55495007914e-05,0.0014927520759744
"X110.021_5.865",1.69071183090344,0.255313320250849,0.479518481647123
"X312.326_3.521",0,0.350647889704459,0.479518481647123
"X610.372_2.951",0.719940723906813,0.160685472537209,0.420475453364099
"X110.021_6.211",0.948162441431993,0.726329851980335,0.821614286607763
"X183.15_2.549",0.941600851626385,1,1
"X637.306_3.32",1.4643475432612,0.0036743109353476,0.0596512699508757
"X146.981_3.86",0.955424491923671,0.258256791633801,0.479518481647123
"X105.07_2.767",0.782344094594866,0.0234961466635103,0.200169858025997
"X352.321_3.187",1.38935655407647,7.12105247685755e-05,0.00410172622666995
"X432.238_2.769",1.06744458248662,0.345310897182987,0.479518481647123
"X200.165_3.207",1.78764580075296,0.000901068629373615,0.0244818646471322
"X267.123_2.767",0.801918350675535,0.0502223733334571,0.324305908520979
"X200.165_2.552",1.61757029938106,0.000996702371208616,0.0260954802643711
"X126.022_0.338",1.16465313632488,0.0969423357222676,0.420475453364099
"X608.393_3.098",1.39302371222711,0.0209023068445138,0.183532450342072
"X666.434_3.024",0.234408744128838,0.00738407533522359,0.0996985516241708
"X240.097_2.259",0.774629800204207,0.304590816047085,0.479518481647123
"X522.357_2.957",1.14544934837756,0.436289427525659,0.572182855771356
"X482.325_3.027",0.77511446268813,0.389233298727313,0.52116037782142
"X308.295_3.045",1.38715723227452,0.000140358097525025,0.00631611438862612
"X650.44_3.113",0.76901367031656,0.0612792417000994,0.372329569823389
"X333.063_2.524",1.26776339717319,0.0036743109353476,0.0596512699508757
"X594.377_3",0.911544283265412,0.566774494589651,0.696972905387786
"X282.279_3.26",0,0.350647889704459,0.479518481647123
"X285.133_2.768",0.785763689284335,0.0164317222193857,0.165981677748078
"X790.38_2.768",0.660935759304704,0.000834090178852782,0.0230978818759232
"X417.337_3.233",0.500354346508193,1,1
"X582.341_3.046",1.17979519053658,0.366875192434742,0.496522816828975
"X622.409_3.109",0.920732682388583,0.902462275054423,0.97417217097329
"X100.076_2.546",0.874341577612555,0.662833123156314,0.764195113967247
"X401.342_3.422",0.601481706360727,0.148583061170284,0.420475453364099
"X636.388_2.978",0.973614941356898,0.80633377841523,0.893857306326352
"X214.181_2.634",1.78714889761767,7.12105247685755e-05,0.00410172622666995
"X198.15_2.471",2.05038759689922,1.17717199191942e-05,0.00130394436027997
"X132.102_0.307",1.24103284302654,0.0453338990979227,0.298085911876752
"X113.964_6.456",1.28834467881458,0.631556494945504,0.737751905111418
"X678.478_3.062",Inf,0.0797251955374254,0.401413571936687
"X110.021_5.953",2.09514974971423,0.701503104397263,0.797918223011105
