"","fch","pval","pAdj"
"X137.046_0.35",2.37437759191245,2.44975551439966e-07,5.64423670517682e-05
"X269.088_0.35",2.4174939251211,2.5142227647786e-06,0.000144819231251247
"X338.342_3.533",0,0.164394222391658,0.557167405433844
"X387.181_2.767",0.538714940848002,1.79218956053449e-06,0.000129037648358483
"X311.081_2.525",1.20709316379306,0.000695550057788443,0.0119593084563028
"X228.196_2.71",1.22651476487191,0.00118667446462527,0.018473634908761
"X404.207_2.768",0.565305900535442,8.63861155077776e-07,9.95168050649598e-05
"X496.341_2.926",1.34012607112671,0.194285447752022,0.557167405433844
"X310.31_3.391",1.21379693194196,0.804789541996354,0.949915524979303
"X228.196_3.321",1.10197622143931,0.884446389792182,1
"X285.022_2.394",1.13416438788799,0.0612792417000994,0.398834386658274
"X336.326_3.156",1.24966840121884,0.000174138936723589,0.00358228669831382
"X524.372_3.04",1.24932949724987,0.0612792417000994,0.398834386658274
"X596.357_2.948",1.13702411088743,0.712965124764759,0.874692038050056
"X409.162_2.768",0.586773116358487,0.000112534032261475,0.00254194519931802
"X244.191_2.61",1.28353756057032,0.00196295041333822,0.0275770594654345
"X624.388_3.054",1.43084036866491,0.0112560077030628,0.122329442206871
"X226.181_2.61",1.66004186764714,0.00212062737575654,0.029384313386427
"X238.1_2.259",0.942107821146055,0.61851334678424,0.809690199426642
"X226.181_3.32",0.999245781904043,1,1
"X244.191_3.324",1.00279178812172,1,1
"X638.403_3.073",1.75017320175822,0.361567459874719,0.562261103392412
"X287.018_2.395",1.14040953812218,0.0612792417000994,0.398834386658274
"X489.228_2.768",0.233183650055812,2.57869001515754e-08,1.48532544873074e-05
"X110.021_5.865",1.10838247894579,0.843920169442354,0.97806442172796
"X610.372_2.951",1.05324788685075,0.682673807575057,0.857622929472699
"X110.021_6.211",2.31269251696085,0.198723293785927,0.557167405433844
"X183.15_2.549",0.9114046805977,0.933812923002245,1
"X637.306_3.32",1.58298063965024,2.44975551439966e-07,5.64423670517682e-05
"X146.981_3.86",1.0345885005711,0.932987957292452,1
"X105.07_2.767",0.528688579998831,1.79218956053449e-06,0.000129037648358483
"X352.321_3.187",1.23287950358639,0.0036743109353476,0.0481000704263686
"X432.238_2.769",0.76423768160507,0.0555296397209032,0.385362319026991
"X200.165_3.207",1.38266665745954,0.000174138936723589,0.00358228669831382
"X267.123_2.767",0.541402233527704,2.5142227647786e-06,0.000144819231251247
"X200.165_2.552",1.15207124487035,0.0453338990979227,0.322374393585228
"X126.022_0.338",1.68583256598995,0.166192936117297,0.557167405433844
"X608.393_3.098",1.40522044365361,0.00754354504894096,0.0905225405872915
"X240.097_2.259",0.801812980435852,0.187268401403014,0.557167405433844
"X522.357_2.957",1.6844231482864,0.000215062747264139,0.00427159111807393
"X482.325_3.027",1.18528451477884,0.267097024243296,0.557167405433844
"X308.295_3.045",1.39536004184487,1.79218956053449e-06,0.000129037648358483
"X258.206_2.778",2.46336667531957,1,1
"X650.44_3.113",1.088277404681,0.460958749211566,0.687855542864927
"X333.063_2.524",1.18416539786111,0.000996702371208616,0.0159472379393379
"X594.377_3",1.07351238165183,0.460958749211566,0.687855542864927
"X282.279_3.26",2.98542907045189,0.522939793311869,0.734363079853297
"X285.133_2.768",0.484211000156562,1.79218956053449e-06,0.000129037648358483
"X790.38_2.768",0.391547386468179,1.28934500757877e-08,1.48532544873074e-05
"X582.341_3.046",1.48702049855661,0.0263540443400591,0.229318289089997
"X622.409_3.109",1.4303539138665,0.0814293446671917,0.432288502564999
"X100.076_2.546",0.775507742302879,0.706292286641717,0.868355084537096
"X401.342_3.422",1.61634408523867,0.59741843581626,0.801194456414822
"X636.388_2.978",0.924570851053098,0.623594278712037,0.812596301282142
"X214.181_2.634",1.4551431459933,1.55495007914e-05,0.000639750889703313
"X198.15_2.471",1.58830270826888,0.0336981241904402,0.275320844449554
"X132.102_0.307",1.52488056898406,0.000394049621216224,0.00732169618775951
"X113.964_6.456",Inf,0.0384143238141604,0.28585950425177
