filename,MouseID,Treatmentgroup,status,DPI,organ,well_position,plate,mass_400,mass_500,mass_600,mass_700,mass_800
X503_Group1A_50dpi_LV_top_253_B_A3_P129.mzXML,503,Group1A,naive,DPI_50,LV_top,A3,P129,0.012011057,0.020755847,0.000657954,0.004291087,0
X503_Group1A_50dpi_RA_253_B_A3_P125.mzXML,503,Group1A,naive,DPI_50,RA,A3,P125,0.001466114,0.002284202,0,0.002540344,0
X503_Group1A_50dpi_RV_bottom_253_B_A3_P141.mzXML,503,Group1A,naive,DPI_50,RV_bottom,A3,P141,0.002111373,0.004602643,0.000100047,0.004421777,0.000441179
X503_Group1A_50dpi_RV_top_253_B_A3_P137.mzXML,503,Group1A,naive,DPI_50,RV_top,A3,P137,0.000999221,0.005218108,0,0.000706719,0
X504_Group1A_50dpi_LA_254_B_A4_P121.mzXML,504,Group1A,naive,DPI_50,LA,A4,P121,0.001465009,5.30E-03,0.000251431,0.014642428,0.000700246
X504_Group1A_50dpi_LV_bottom_254_B_A4_P133.mzXML,504,Group1A,naive,DPI_50,LV_bottom,A4,P133,0.00483665,0.008975679,0.00170557,0.000280497,0
X504_Group1A_50dpi_LV_top_254_B_A4_P129.mzXML,504,Group1A,naive,DPI_50,LV_top,A4,P129,0.010019269,0.020915855,0.001080712,0.001449577,0
X504_Group1A_50dpi_RA_254_B_A4_P125.mzXML,504,Group1A,naive,DPI_50,RA,A4,P125,0.001911612,0.003449213,0,0.00034825,0
X504_Group1A_50dpi_RV_bottom_254_B_A4_P141.mzXML,504,Group1A,naive,DPI_50,RV_bottom,A4,P141,0.001233346,0.003703104,0,0.000801042,0
X504_Group1A_50dpi_RV_top_254_B_A4_P137.mzXML,504,Group1A,naive,DPI_50,RV_top,A4,P137,0.001044375,0.003351871,0.000278093,0,0
X505_Group1A_50dpi_LA_255_B_A5_P121.mzXML,505,Group1A,naive,DPI_50,LA,A5,P121,0.003791592,9.62E-03,0.000487519,0.00199334,0.00012569
X505_Group1A_50dpi_LV_bottom_255_B_A5_P133.mzXML,505,Group1A,naive,DPI_50,LV_bottom,A5,P133,0.004188893,8.15E-03,0.001685713,0.000852005,0.000105163
X505_Group1A_50dpi_LV_top_255_B_A5_P129.mzXML,505,Group1A,naive,DPI_50,LV_top,A5,P129,0.010264075,0.019777644,0.00105537,0.001997117,0.000129107
X505_Group1A_50dpi_RA_255_B_A5_P125.mzXML,505,Group1A,naive,DPI_50,RA,A5,P125,0.00194826,0.002946007,0,0.001875139,0
X505_Group1A_50dpi_RV_bottom_255_B_A5_P141.mzXML,505,Group1A,naive,DPI_50,RV_bottom,A5,P141,0.00109856,0.00328344,0,0.000452443,0
X505_Group1A_50dpi_RV_top_255_B_A5_P137.mzXML,505,Group1A,naive,DPI_50,RV_top,A5,P137,0.00116119,0.003870088,0.0000515,0,0
X521_Group1A_50dpi_LA_256_B_A6_P121.mzXML,521,Group1A,naive,DPI_50,LA,A6,P121,0.003461733,7.41E-03,0.000142605,0.009728104,0.000715742
X521_Group1A_50dpi_LV_bottom_256_B_A6_P133.mzXML,521,Group1A,naive,DPI_50,LV_bottom,A6,P133,0.003719791,0.007589209,0.000961049,0.00190815,0.0000734
X521_Group1A_50dpi_LV_top_256_B_A6_P129.mzXML,521,Group1A,naive,DPI_50,LV_top,A6,P129,0.010619971,2.20E-02,0.000305079,0.0019697,0
X521_Group1A_50dpi_RA_256_B_A6_P125.mzXML,521,Group1A,naive,DPI_50,RA,A6,P125,0.000759709,0.002598417,0,0.000693786,0
X521_Group1A_50dpi_RV_bottom_256_B_A6_P141.mzXML,521,Group1A,naive,DPI_50,RV_bottom,A6,P141,0.001121125,0.003342968,0,0,0
X521_Group1A_50dpi_RV_top_256_B_A6_P137.mzXML,521,Group1A,naive,DPI_50,RV_top,A6,P137,0.000810124,0.001880512,0,0.000214414,0
X522_Group1A_50dpi_LA_257_B_A7_P121.mzXML,522,Group1A,naive,DPI_50,LA,A7,P121,0.003618919,1.12E-02,0.000743803,0.010716392,0.001188843
X522_Group1A_50dpi_LV_bottom_257_B_A7_P133.mzXML,522,Group1A,naive,DPI_50,LV_bottom,A7,P133,0.001663586,0.001777322,0.000278356,0,0
X522_Group1A_50dpi_LV_top_257_B_A7_P129.mzXML,522,Group1A,naive,DPI_50,LV_top,A7,P129,0.008922815,0.020976748,0.000666238,0.002645488,0.000368525
X522_Group1A_50dpi_RA_257_B_A7_P125.mzXML,522,Group1A,naive,DPI_50,RA,A7,P125,0.001289244,2.89E-03,0,0.000527202,0
X522_Group1A_50dpi_RV_bottom_257_B_A7_P141.mzXML,522,Group1A,naive,DPI_50,RV_bottom,A7,P141,0.000671581,0.002616693,0,0,0
X522_Group1A_50dpi_RV_top_257_B_A7_P137.mzXML,522,Group1A,naive,DPI_50,RV_top,A7,P137,0.00114739,0.003885629,0.000210918,0.00041299,0
X523_Group1A_50dpi_LA_258_B_A8_P121.mzXML,523,Group1A,naive,DPI_50,LA,A8,P121,0.004594042,8.32E-03,0.000110096,0.003805104,0.000195336
X523_Group1A_50dpi_LV_bottom_258_B_A8_P133.mzXML,523,Group1A,naive,DPI_50,LV_bottom,A8,P133,0.004876752,1.08E-02,0.001381099,0,0
X523_Group1A_50dpi_LV_top_258_B_A8_P129.mzXML,523,Group1A,naive,DPI_50,LV_top,A8,P129,0.009318406,0.026323195,0.001103235,0.000238157,0
X523_Group1A_50dpi_RA_258_B_A8_P125.mzXML,523,Group1A,naive,DPI_50,RA,A8,P125,0.006143484,0.004933557,0,0.0000345,0
X523_Group1A_50dpi_RV_bottom_258_B_A8_P141.mzXML,523,Group1A,naive,DPI_50,RV_bottom,A8,P141,0.002048884,0.005757983,0,0,0
X523_Group1A_50dpi_RV_top_258_B_A8_P137.mzXML,523,Group1A,naive,DPI_50,RV_top,A8,P137,0.000670281,0.001730134,0,0,0
X524_Group1A_50dpi_LA_259_B_A9_P121.mzXML,524,Group1A,naive,DPI_50,LA,A9,P121,0.004685268,6.49E-03,0.000143358,0.005520808,0.00064671
X524_Group1A_50dpi_LV_bottom_259_B_A9_P133.mzXML,524,Group1A,naive,DPI_50,LV_bottom,A9,P133,0.004889792,8.86E-03,0.0017672,0.00020269,0
X524_Group1A_50dpi_LV_top_259_B_A9_P129.mzXML,524,Group1A,naive,DPI_50,LV_top,A9,P129,0.008579264,0.022121349,0.000952653,0.0000459,0
X524_Group1A_50dpi_RA_259_B_A9_P125.mzXML,524,Group1A,naive,DPI_50,RA,A9,P125,0.001736667,3.02E-03,0,0.000586597,0
X524_Group1A_50dpi_RV_bottom_259_B_A9_P141.mzXML,524,Group1A,naive,DPI_50,RV_bottom,A9,P141,0.001117828,0.007541047,0,0.000285754,0
X524_Group1A_50dpi_RV_top_259_B_A9_P137.mzXML,524,Group1A,naive,DPI_50,RV_top,A9,P137,0.000859935,0.003334185,0.0000329,0.000195831,0.0000391
X525_Group1A_50dpi_LA_260_B_A10_P121.mzXML,525,Group1A,naive,DPI_50,LA,A10,P121,0.001275047,0.003621433,0.00047692,0.003478863,0.00011682
X525_Group1A_50dpi_LV_bottom_260_B_A10_P133.mzXML,525,Group1A,naive,DPI_50,LV_bottom,A10,P133,0.003818614,0.0104365,0.001503024,0.0000198,0
X525_Group1A_50dpi_LV_top_260_B_A10_P129.mzXML,525,Group1A,naive,DPI_50,LV_top,A10,P129,0.004493871,1.66E-02,0.000576179,0.002515044,0.0000316
X525_Group1A_50dpi_RA_260_B_A10_P125.mzXML,525,Group1A,naive,DPI_50,RA,A10,P125,0.006851618,0.003414049,0,0,0
X525_Group1A_50dpi_RV_bottom_260_B_A10_P141.mzXML,525,Group1A,naive,DPI_50,RV_bottom,A10,P141,0.001033743,0.003375368,0,0,0
X525_Group1A_50dpi_RV_top_260_B_A10_P137.mzXML,525,Group1A,naive,DPI_50,RV_top,A10,P137,0.001271834,0.004240226,0.000294765,0,0
X541_Group1A_50dpi_LA_261_B_A11_P121.mzXML,541,Group1A,naive,DPI_50,LA,A11,P121,0.00483999,9.62E-03,0.000288811,0.01933044,0.000569166
X541_Group1A_50dpi_LV_bottom_261_B_A11_P133.mzXML,541,Group1A,naive,DPI_50,LV_bottom,A11,P133,0.003578753,8.74E-03,0.001402083,0.001569999,0.000114416
X541_Group1A_50dpi_LV_top_261_B_A11_P129.mzXML,541,Group1A,naive,DPI_50,LV_top,A11,P129,0.002529754,0.010782801,0.000157701,0.000671396,0
X541_Group1A_50dpi_RA_261_B_A11_P125.mzXML,541,Group1A,naive,DPI_50,RA,A11,P125,0.000942294,3.46E-03,0,0.000316925,0
X541_Group1A_50dpi_RV_bottom_261_B_A11_P141.mzXML,541,Group1A,naive,DPI_50,RV_bottom,A11,P141,0.001183638,0.005218858,0,0,0
X541_Group1A_50dpi_RV_top_261_B_A11_P137.mzXML,541,Group1A,naive,DPI_50,RV_top,A11,P137,0.000893822,0.005803087,0.0000835,0.000181,0.0000403
X542_Group1A_50dpi_LA_262_B_A12_P121.mzXML,542,Group1A,naive,DPI_50,LA,A12,P121,0.002387957,8.86E-03,3.26E-04,0.018623259,0.001165702
X542_Group1A_50dpi_LV_bottom_262_B_A12_P133.mzXML,542,Group1A,naive,DPI_50,LV_bottom,A12,P133,0.00311818,6.91E-03,0.001248193,9.85E-04,0.000033
X542_Group1A_50dpi_LV_top_262_B_A12_P129.mzXML,542,Group1A,naive,DPI_50,LV_top,A12,P129,0.005268878,0.022836134,0.000368775,0.007209004,0.000464895
X542_Group1A_50dpi_RA_262_B_A12_P125.mzXML,542,Group1A,naive,DPI_50,RA,A12,P125,0.001921839,0.009151301,0,0.003422258,0
X542_Group1A_50dpi_RV_bottom_262_B_A12_P141.mzXML,542,Group1A,naive,DPI_50,RV_bottom,A12,P141,0.001561074,0.004966668,0.0000718,0,0
X542_Group1A_50dpi_RV_top_262_B_A12_P137.mzXML,542,Group1A,naive,DPI_50,RV_top,A12,P137,0.001180891,0.004359884,0.000430324,0.000264804,0
X543_Group1A_50dpi_LA_263_B_B1_P121.mzXML,543,Group1A,naive,DPI_50,LA,B1,P121,0.003694409,4.25E-03,0,0.002693717,0
X543_Group1A_50dpi_LV_bottom_263_B_B1_P133.mzXML,543,Group1A,naive,DPI_50,LV_bottom,B1,P133,0.000693577,0.00158723,0,0,0
X543_Group1A_50dpi_LV_top_263_B_B1_P129.mzXML,543,Group1A,naive,DPI_50,LV_top,B1,P129,0.013615598,0.022760576,0.001188651,0.002338731,0.000311513
X543_Group1A_50dpi_RA_263_B_B1_P125.mzXML,543,Group1A,naive,DPI_50,RA,B1,P125,0.004837185,0.0077888,0,0.0000573,0
X543_Group1A_50dpi_RV_bottom_263_B_B1_P141.mzXML,543,Group1A,naive,DPI_50,RV_bottom,B1,P141,0.001671901,0.005998015,0,0.0000908,0
X543_Group1A_50dpi_RV_top_263_B_B1_P137.mzXML,543,Group1A,naive,DPI_50,RV_top,B1,P137,0.001371873,0.004164789,0,0.001462614,0
X544_Group1A_50dpi_LA_264_B_B2_P121.mzXML,544,Group1A,naive,DPI_50,LA,B2,P121,0.002719902,6.67E-03,0.000248276,0.003410837,0.000138571
X544_Group1A_50dpi_LV_bottom_264_B_B2_P133.mzXML,544,Group1A,naive,DPI_50,LV_bottom,B2,P133,0.003819171,0.008114243,0.000848604,0.002695171,0.000613868
X544_Group1A_50dpi_LV_top_264_B_B2_P129.mzXML,544,Group1A,naive,DPI_50,LV_top,B2,P129,0.012576439,0.024426981,0.000971986,0.003621057,0.001293916
X544_Group1A_50dpi_RA_264_B_B2_P125.mzXML,544,Group1A,naive,DPI_50,RA,B2,P125,0.000703624,0.003154609,0,0.00080139,0
X544_Group1A_50dpi_RV_bottom_264_B_B2_P141.mzXML,544,Group1A,naive,DPI_50,RV_bottom,B2,P141,0.002440329,0.00732582,0,0.001169197,0.0000567
X544_Group1A_50dpi_RV_top_264_B_B2_P137.mzXML,544,Group1A,naive,DPI_50,RV_top,B2,P137,0.001979859,0.005738524,0.0000417,0.002308954,0.000141901
X545_Group1A_50dpi_LA_265_B_B3_P121.mzXML,545,Group1A,naive,DPI_50,LA,B3,P121,0.001841719,5.57E-03,0.000166491,0.007833157,0.000583695
X545_Group1A_50dpi_LV_bottom_265_B_B3_P133.mzXML,545,Group1A,naive,DPI_50,LV_bottom,B3,P133,0.003885949,9.29E-03,0.001001077,0.001520436,0.0000627
X545_Group1A_50dpi_LV_top_265_B_B3_P129.mzXML,545,Group1A,naive,DPI_50,LV_top,B3,P129,0.012631976,0.026882084,0.001294834,0.002148459,0.000323767
X545_Group1A_50dpi_RA_265_B_B3_P125.mzXML,545,Group1A,naive,DPI_50,RA,B3,P125,0.000341934,0.001726156,0,0.00112631,0
X545_Group1A_50dpi_RV_bottom_265_B_B3_P141.mzXML,545,Group1A,naive,DPI_50,RV_bottom,B3,P141,0.002733348,0.006814741,0.000162085,0.000441732,0.0000478
X545_Group1A_50dpi_RV_top_265_B_B3_P137.mzXML,545,Group1A,naive,DPI_50,RV_top,B3,P137,0.001714081,0.005639228,0,0.000855173,0
X506_Group1B_70dpi_LA_281_B_C7_P121.mzXML,506,Group1B,naive,DPI_75,LA,C7,P121,0.00218933,0.012088528,0,0.017248829,0.000289101
X506_Group1B_70dpi_LV_bottom_281_B_C7_P133.mzXML,506,Group1B,naive,DPI_75,LV_bottom,C7,P133,0.00285744,0.005542089,0.001103868,1.29E-04,0.0000707
X506_Group1B_70dpi_LV_top_281_B_C7_P129.mzXML,506,Group1B,naive,DPI_75,LV_top,C7,P129,0.007132665,0.017993843,0.001134236,0.00238853,0
X506_Group1B_70dpi_RA_281_B_C7_P125.mzXML,506,Group1B,naive,DPI_75,RA,C7,P125,0.000583441,0.003228752,0,0.0000446,0
X506_Group1B_70dpi_RV_bottom_281_B_C7_P141.mzXML,506,Group1B,naive,DPI_75,RV_bottom,C7,P141,0.000999913,2.29E-03,0,0,0
X506_Group1B_70dpi_RV_top_281_B_C7_P137.mzXML,506,Group1B,naive,DPI_75,RV_top,C7,P137,0.000704142,0.00331568,0.0000415,0.000295251,0
X507_Group1B_70dpi_LA_282_B_C8_P121.mzXML,507,Group1B,naive,DPI_75,LA,C8,P121,0.002309082,0.00717016,0.000198742,0.002241806,0.000370428
X507_Group1B_70dpi_LV_bottom_282_B_C8_P133.mzXML,507,Group1B,naive,DPI_75,LV_bottom,C8,P133,0.002611225,0.004964885,0.000804096,0.0000411,0.000071
X507_Group1B_70dpi_LV_top_282_B_C8_P129.mzXML,507,Group1B,naive,DPI_75,LV_top,C8,P129,0.009149911,0.011522234,0.000289309,0.00089581,0
X507_Group1B_70dpi_RA_282_B_C8_P125.mzXML,507,Group1B,naive,DPI_75,RA,C8,P125,0.000430902,0.00127407,0,0.000533969,0
X507_Group1B_70dpi_RV_bottom_282_B_C8_P141.mzXML,507,Group1B,naive,DPI_75,RV_bottom,C8,P141,0.00052055,0.002120632,0,0,0
X507_Group1B_70dpi_RV_top_282_B_C8_P137.mzXML,507,Group1B,naive,DPI_75,RV_top,C8,P137,0.000269393,0.002105935,0,0,0
X508_Group1B_70dpi_LA_283_B_C9_P121.mzXML,508,Group1B,naive,DPI_75,LA,C9,P121,0.002559756,4.88E-03,0,0.00013745,0
X508_Group1B_70dpi_LV_bottom_283_B_C9_P133.mzXML,508,Group1B,naive,DPI_75,LV_bottom,C9,P133,0.002884715,0.007126133,0.000767636,0.000542855,0.0000301
X508_Group1B_70dpi_LV_top_283_B_C9_P129.mzXML,508,Group1B,naive,DPI_75,LV_top,C9,P129,0.001827752,0.004212732,0.000300932,0.003022946,0.0000228
X508_Group1B_70dpi_RA_283_B_C9_P125.mzXML,508,Group1B,naive,DPI_75,RA,C9,P125,0.004846783,0.006010626,0,0.001799281,0.0000234
X508_Group1B_70dpi_RV_bottom_283_B_C9_P141.mzXML,508,Group1B,naive,DPI_75,RV_bottom,C9,P141,0.000590023,0.002573423,0,0,0
X508_Group1B_70dpi_RV_top_283_B_C9_P137.mzXML,508,Group1B,naive,DPI_75,RV_top,C9,P137,0.000784,0.002903224,0,0.000223149,0.0000362
X509_Group1B_70dpi_LA_284_B_C10_P121.mzXML,509,Group1B,naive,DPI_75,LA,C10,P121,0.005345325,1.04E-02,0.000228916,0.024739055,0.001641423
X509_Group1B_70dpi_LV_bottom_284_B_C10_P133.mzXML,509,Group1B,naive,DPI_75,LV_bottom,C10,P133,0.000599622,0.001404994,0.0000332,0,0
X509_Group1B_70dpi_LV_top_284_B_C10_P129.mzXML,509,Group1B,naive,DPI_75,LV_top,C10,P129,0.005239035,1.47E-02,0.000297503,0.002483543,0.000027
X509_Group1B_70dpi_RA_284_B_C10_P125.mzXML,509,Group1B,naive,DPI_75,RA,C10,P125,0.005841696,0.006497116,0,2.29E-03,0
X509_Group1B_70dpi_RV_bottom_284_B_C10_P141.mzXML,509,Group1B,naive,DPI_75,RV_bottom,C10,P141,0.000812673,0.003110937,0,0,0
X509_Group1B_70dpi_RV_top_284_B_C10_P137.mzXML,509,Group1B,naive,DPI_75,RV_top,C10,P137,0.000633233,0.002613035,0,0,0
X510_Group1B_70dpi_LA_285_B_C11_P121.mzXML,510,Group1B,naive,DPI_75,LA,C11,P121,0.002532088,0.004776248,0.00014099,0.002565503,0
X510_Group1B_70dpi_LV_bottom_285_B_C11_P133.mzXML,510,Group1B,naive,DPI_75,LV_bottom,C11,P133,0.001651799,2.58E-03,0.000220791,0,0
X510_Group1B_70dpi_LV_top_285_B_C11_P129.mzXML,510,Group1B,naive,DPI_75,LV_top,C11,P129,0.006024284,0.016169402,0.000469285,0.004189046,0.000756478
X510_Group1B_70dpi_RA_285_B_C11_P125.mzXML,510,Group1B,naive,DPI_75,RA,C11,P125,0.007016807,3.09E-03,0,0,0
X510_Group1B_70dpi_RV_bottom_285_B_C11_P141.mzXML,510,Group1B,naive,DPI_75,RV_bottom,C11,P141,0.000996314,0.003317637,0,0,0
X510_Group1B_70dpi_RV_top_285_B_C11_P137.mzXML,510,Group1B,naive,DPI_75,RV_top,C11,P137,0.000514782,0.002137601,0,0.000221159,0
X526_Group1B_70dpi_LA_286_B_C12_P121.mzXML,526,Group1B,naive,DPI_75,LA,C12,P121,0.003978928,1.07E-02,0.0000838,0.002037804,0.000161675
X526_Group1B_70dpi_LV_bottom_286_B_C12_P133.mzXML,526,Group1B,naive,DPI_75,LV_bottom,C12,P133,0.002699706,5.58E-03,0.000893692,0,0
X526_Group1B_70dpi_LV_top_286_B_C12_P129.mzXML,526,Group1B,naive,DPI_75,LV_top,C12,P129,0.00432376,0.012069876,0.0000662,0.003164847,0.000034
X526_Group1B_70dpi_RA_286_B_C12_P125.mzXML,526,Group1B,naive,DPI_75,RA,C12,P125,0.003759032,0.006938287,0,0,0
X526_Group1B_70dpi_RV_bottom_286_B_C12_P141.mzXML,526,Group1B,naive,DPI_75,RV_bottom,C12,P141,0.001537212,0.006711703,0,0,0
X526_Group1B_70dpi_RV_top_286_B_C12_P137.mzXML,526,Group1B,naive,DPI_75,RV_top,C12,P137,0.000424809,0.002630015,0,0,0
X527_Group1B_70dpi_LA_287_B_D1_P121.mzXML,527,Group1B,naive,DPI_75,LA,D1,P121,0.002197484,0.009382154,0,0.017624308,0.000470245
X527_Group1B_70dpi_LV_bottom_287_B_D1_P133.mzXML,527,Group1B,naive,DPI_75,LV_bottom,D1,P133,0.003766041,8.49E-03,0.001177203,0.002157338,0.0000994
X527_Group1B_70dpi_LV_top_287_B_D1_P129.mzXML,527,Group1B,naive,DPI_75,LV_top,D1,P129,0.012135411,0.024339766,0.000451254,0.000754361,0.000187175
X527_Group1B_70dpi_RA_287_B_D1_P125.mzXML,527,Group1B,naive,DPI_75,RA,D1,P125,0.001259187,0.001938547,0,0.001138903,0
X527_Group1B_70dpi_RV_bottom_287_B_D1_P141.mzXML,527,Group1B,naive,DPI_75,RV_bottom,D1,P141,0.000563071,0.002724622,0,0,0
X527_Group1B_70dpi_RV_top_287_B_D1_P137.mzXML,527,Group1B,naive,DPI_75,RV_top,D1,P137,0.000795924,0.007290795,0,0,0
X528_Group1B_70dpi_LA_288_B_D2_P121.mzXML,528,Group1B,naive,DPI_75,LA,D2,P121,0.004784239,9.52E-03,0.000233869,0.011466378,0.001119887
X528_Group1B_70dpi_LV_bottom_288_B_D2_P133.mzXML,528,Group1B,naive,DPI_75,LV_bottom,D2,P133,0.002045369,5.19E-03,0.000570573,0.000745758,0
X528_Group1B_70dpi_LV_top_288_B_D2_P129.mzXML,528,Group1B,naive,DPI_75,LV_top,D2,P129,0.004977837,0.016680849,0.000151537,0,0
X528_Group1B_70dpi_RA_288_B_D2_P125.mzXML,528,Group1B,naive,DPI_75,RA,D2,P125,0.005140563,0.008516537,0,0,0
X528_Group1B_70dpi_RV_bottom_288_B_D2_P141.mzXML,528,Group1B,naive,DPI_75,RV_bottom,D2,P141,0.00120519,0.00414972,0,0,0
X528_Group1B_70dpi_RV_top_288_B_D2_P137.mzXML,528,Group1B,naive,DPI_75,RV_top,D2,P137,0.000697425,0.002750592,0,0,0
X529_Group1B_70dpi_LA_289_B_D3_P121.mzXML,529,Group1B,naive,DPI_75,LA,D3,P121,0.002327503,0.008079056,0.000269615,0.017514708,0.00011258
X529_Group1B_70dpi_LV_bottom_289_B_D3_P133.mzXML,529,Group1B,naive,DPI_75,LV_bottom,D3,P133,0.003721936,0.005394035,0.001074683,0.000752724,0.0000627
X529_Group1B_70dpi_LV_top_289_B_D3_P129.mzXML,529,Group1B,naive,DPI_75,LV_top,D3,P129,0.00996115,1.35E-02,0.000352201,0.005629772,0
X529_Group1B_70dpi_RA_289_B_D3_P125.mzXML,529,Group1B,naive,DPI_75,RA,D3,P125,0.0016348,4.12E-03,0,5.52E-03,0
X529_Group1B_70dpi_RV_bottom_289_B_D3_P141.mzXML,529,Group1B,naive,DPI_75,RV_bottom,D3,P141,0.001076951,0.003278056,0,0.001090208,0
X529_Group1B_70dpi_RV_top_289_B_D3_P137.mzXML,529,Group1B,naive,DPI_75,RV_top,D3,P137,0.000749913,0.002295345,0,0,0
X530_Group1B_70dpi_LA_290_B_D4_P121.mzXML,530,Group1B,naive,DPI_75,LA,D4,P121,0.003596053,7.60E-03,0.000245014,0.004886481,0.000182184
X530_Group1B_70dpi_LV_bottom_290_B_D4_P133.mzXML,530,Group1B,naive,DPI_75,LV_bottom,D4,P133,0.003287179,6.67E-03,0.001041183,0.00190914,0.000189859
X530_Group1B_70dpi_LV_top_290_B_D4_P129.mzXML,530,Group1B,naive,DPI_75,LV_top,D4,P129,0.011308894,0.02060195,0.000369306,0.009570591,0.0000302
X530_Group1B_70dpi_RA_290_B_D4_P125.mzXML,530,Group1B,naive,DPI_75,RA,D4,P125,0.000792616,0.00505707,0,0,0
X530_Group1B_70dpi_RV_bottom_290_B_D4_P141.mzXML,530,Group1B,naive,DPI_75,RV_bottom,D4,P141,0.000901222,0.002651653,0,0,0
X530_Group1B_70dpi_RV_top_290_B_D4_P137.mzXML,530,Group1B,naive,DPI_75,RV_top,D4,P137,0.00075512,0.003692771,0,0.000167,0
X546_Group1B_70dpi_LA_291_B_D5_P121.mzXML,546,Group1B,naive,DPI_75,LA,D5,P121,0.000447366,0.001296671,0.0000308,0.0000435,0
X546_Group1B_70dpi_LV_bottom_291_B_D5_P133.mzXML,546,Group1B,naive,DPI_75,LV_bottom,D5,P133,0.003066975,0.007550087,0.001139261,0.000518449,0.000117255
X546_Group1B_70dpi_LV_top_291_B_D5_P129.mzXML,546,Group1B,naive,DPI_75,LV_top,D5,P129,0.009823138,0.019203817,0.000584825,0.008700904,0.002453642
X546_Group1B_70dpi_RA_291_B_D5_P125.mzXML,546,Group1B,naive,DPI_75,RA,D5,P125,0.000479444,0.001652123,0,0.00125781,0
X546_Group1B_70dpi_RV_bottom_291_B_D5_P141.mzXML,546,Group1B,naive,DPI_75,RV_bottom,D5,P141,0.000322774,0.001705823,0,0,0
X546_Group1B_70dpi_RV_top_291_B_D5_P137.mzXML,546,Group1B,naive,DPI_75,RV_top,D5,P137,0.000308738,0.001383526,0,0,0
X547_Group1B_70dpi_LA_292_B_D6_P121.mzXML,547,Group1B,naive,DPI_75,LA,D6,P121,0.002718565,0.009182224,0.00017889,0.009290751,0.000289945
X547_Group1B_70dpi_LV_bottom_292_B_D6_P133.mzXML,547,Group1B,naive,DPI_75,LV_bottom,D6,P133,0.001058221,0.001243564,0.0000344,0,0
X547_Group1B_70dpi_LV_top_292_B_D6_P129.mzXML,547,Group1B,naive,DPI_75,LV_top,D6,P129,0.0000635,0,0,0,0
X547_Group1B_70dpi_RA_292_B_D6_P125.mzXML,547,Group1B,naive,DPI_75,RA,D6,P125,0.005764559,0.004968538,0,0,0
X547_Group1B_70dpi_RV_bottom_292_B_D6_P141.mzXML,547,Group1B,naive,DPI_75,RV_bottom,D6,P141,0.010734592,0.001964237,0,0,0
X547_Group1B_70dpi_RV_top_292_B_D6_P137.mzXML,547,Group1B,naive,DPI_75,RV_top,D6,P137,0.000791252,0.002602794,0,0.000137772,0
X548_Group1B_70dpi_LA_293_B_D7_P121.mzXML,548,Group1B,naive,DPI_75,LA,D7,P121,0,0,0,0,0
