filename,MouseID,Treatmentgroup,status,DPI,organ,well_position,plate,mass_all
X515_Group1C_142dpi_RV_bottom_165_G_A5_P140.mzXML,515,Group1C,naive,DPI_142,RV_bottom,A5,P140,0.004749111
X515_Group1C_142dpi_RV_top_165_G_A5_P136.mzXML,515,Group1C,naive,DPI_142,RV_top,A5,P136,0.00435522
X531_Group1C_142dpi_LA_166_G_A6_P120.mzXML,531,Group1C,naive,DPI_142,LA,A6,P120,0.002841983
X531_Group1C_142dpi_LV_bottom_166_G_A6_P132.mzXML,531,Group1C,naive,DPI_142,LV_bottom,A6,P132,0.005960003
X531_Group1C_142dpi_LV_top_166_G_A6_P128.mzXML,531,Group1C,naive,DPI_142,LV_top,A6,P128,0.052469923
X531_Group1C_142dpi_RA_166_G_A6_P124.mzXML,531,Group1C,naive,DPI_142,RA,A6,P124,0.015885782
X531_Group1C_142dpi_RV_bottom_166_G_A6_P140.mzXML,531,Group1C,naive,DPI_142,RV_bottom,A6,P140,0.005078188
X531_Group1C_142dpi_RV_top_166_G_A6_P136.mzXML,531,Group1C,naive,DPI_142,RV_top,A6,P136,0.001365873
X532_Group1C_142dpi_LA_167_G_A7_P120.mzXML,532,Group1C,naive,DPI_142,LA,A7,P120,0.003561264
X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML,532,Group1C,naive,DPI_142,LV_bottom,A7,P132,0.007062804
X532_Group1C_142dpi_LV_top_167_G_A7_P128.mzXML,532,Group1C,naive,DPI_142,LV_top,A7,P128,0.033276166
X532_Group1C_142dpi_RA_167_G_A7_P124.mzXML,532,Group1C,naive,DPI_142,RA,A7,P124,0.018417323
X532_Group1C_142dpi_RV_bottom_167_G_A7_P140.mzXML,532,Group1C,naive,DPI_142,RV_bottom,A7,P140,0.002922322
X532_Group1C_142dpi_RV_top_167_G_A7_P136.mzXML,532,Group1C,naive,DPI_142,RV_top,A7,P136,0.00128862
X533_Group1C_142dpi_LA_168_G_A8_P120.mzXML,533,Group1C,naive,DPI_142,LA,A8,P120,0.001057221
X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML,533,Group1C,naive,DPI_142,LV_bottom,A8,P132,0.008459423
X533_Group1C_142dpi_LV_top_168_G_A8_P128.mzXML,533,Group1C,naive,DPI_142,LV_top,A8,P128,0.044843497
X533_Group1C_142dpi_RA_168_G_A8_P124.mzXML,533,Group1C,naive,DPI_142,RA,A8,P124,0.01014322
X533_Group1C_142dpi_RV_bottom_168_G_A8_P140.mzXML,533,Group1C,naive,DPI_142,RV_bottom,A8,P140,0.003171632
X533_Group1C_142dpi_RV_top_168_G_A8_P136.mzXML,533,Group1C,naive,DPI_142,RV_top,A8,P136,0.001677679
X534_Group1C_142dpi_LA_169_G_A9_P120.mzXML,534,Group1C,naive,DPI_142,LA,A9,P120,0.004066953
X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML,534,Group1C,naive,DPI_142,LV_bottom,A9,P132,0.00659911
X534_Group1C_142dpi_LV_top_169_G_A9_P128.mzXML,534,Group1C,naive,DPI_142,LV_top,A9,P128,0.028415289
X534_Group1C_142dpi_RA_169_G_A9_P124.mzXML,534,Group1C,naive,DPI_142,RA,A9,P124,0.015072666
X534_Group1C_142dpi_RV_bottom_169_G_A9_P140.mzXML,534,Group1C,naive,DPI_142,RV_bottom,A9,P140,0.023575223
X534_Group1C_142dpi_RV_top_169_G_A9_P136.mzXML,534,Group1C,naive,DPI_142,RV_top,A9,P136,0.005502184
X535_Group1C_142dpi_LA_170_G_A10_P120.mzXML,535,Group1C,naive,DPI_142,LA,A10,P120,0.005151111
X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,535,Group1C,naive,DPI_142,LV_bottom,A10,P132,0.006243851
X535_Group1C_142dpi_LV_top_170_G_A10_P128.mzXML,535,Group1C,naive,DPI_142,LV_top,A10,P128,0.024980551
X535_Group1C_142dpi_RA_170_G_A10_P124.mzXML,535,Group1C,naive,DPI_142,RA,A10,P124,0.004088471
X535_Group1C_142dpi_RV_bottom_170_G_A10_P140.mzXML,535,Group1C,naive,DPI_142,RV_bottom,A10,P140,0.004048912
X535_Group1C_142dpi_RV_top_170_G_A10_P136.mzXML,535,Group1C,naive,DPI_142,RV_top,A10,P136,0.002020631
X551_Group1C_142dpi_LA_171_G_A11_P120.mzXML,551,Group1C,naive,DPI_142,LA,A11,P120,0.007186746
X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,551,Group1C,naive,DPI_142,LV_bottom,A11,P132,0.008794603
X551_Group1C_142dpi_LV_top_171_G_A11_P128.mzXML,551,Group1C,naive,DPI_142,LV_top,A11,P128,0.034368082
X551_Group1C_142dpi_RA_171_G_A11_P124.mzXML,551,Group1C,naive,DPI_142,RA,A11,P124,0.029221159
X551_Group1C_142dpi_RV_bottom_171_G_A11_P140.mzXML,551,Group1C,naive,DPI_142,RV_bottom,A11,P140,0.002943321
X551_Group1C_142dpi_RV_top_171_G_A11_P136.mzXML,551,Group1C,naive,DPI_142,RV_top,A11,P136,0.000759807
X552_Group1C_142dpi_LA_172_G_A12_P120.mzXML,552,Group1C,naive,DPI_142,LA,A12,P120,0.007904136
X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,552,Group1C,naive,DPI_142,LV_bottom,A12,P132,0.009489421
X552_Group1C_142dpi_LV_top_172_G_A12_P128.mzXML,552,Group1C,naive,DPI_142,LV_top,A12,P128,0.026514617
X552_Group1C_142dpi_RA_172_G_A12_P124.mzXML,552,Group1C,naive,DPI_142,RA,A12,P124,0.00548555
X552_Group1C_142dpi_RV_bottom_172_G_A12_P140.mzXML,552,Group1C,naive,DPI_142,RV_bottom,A12,P140,0.004301202
X552_Group1C_142dpi_RV_top_172_G_A12_P136.mzXML,552,Group1C,naive,DPI_142,RV_top,A12,P136,0.00561595
X553_Group1C_142dpi_LA_173_G_B1_P120.mzXML,553,Group1C,naive,DPI_142,LA,B1,P120,0.009296792
X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,553,Group1C,naive,DPI_142,LV_bottom,B1,P132,0.010229113
X553_Group1C_142dpi_LV_top_173_G_B1_P128.mzXML,553,Group1C,naive,DPI_142,LV_top,B1,P128,0.044451221
X553_Group1C_142dpi_RA_173_G_B1_P124.mzXML,553,Group1C,naive,DPI_142,RA,B1,P124,0.007278261
X553_Group1C_142dpi_RV_bottom_173_G_B1_P140.mzXML,553,Group1C,naive,DPI_142,RV_bottom,B1,P140,0.002417896
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,553,Group1C,naive,DPI_142,RV_top,B1,P136,0.004199396
X554_Group1C_142dpi_LA_174_G_B2_P120.mzXML,554,Group1C,naive,DPI_142,LA,B2,P120,0.002765712
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,554,Group1C,naive,DPI_142,LV_bottom,B2,P132,0.005567463
X554_Group1C_142dpi_LV_top_174_G_B2_P128.mzXML,554,Group1C,naive,DPI_142,LV_top,B2,P128,0.042784966
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,554,Group1C,naive,DPI_142,RA,B2,P124,0.010134651
X554_Group1C_142dpi_RV_bottom_174_G_B2_P140.mzXML,554,Group1C,naive,DPI_142,RV_bottom,B2,P140,0.002563222
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,554,Group1C,naive,DPI_142,RV_top,B2,P136,0.003440611
X555_Group1C_142dpi_LA_175_G_B3_P120.mzXML,555,Group1C,naive,DPI_142,LA,B3,P120,0.00643932
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,555,Group1C,naive,DPI_142,LV_bottom,B3,P132,0.010025505
X555_Group1C_142dpi_LV_top_175_G_B3_P128.mzXML,555,Group1C,naive,DPI_142,LV_top,B3,P128,0.054696854
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,555,Group1C,naive,DPI_142,RA,B3,P124,0.008743481
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,555,Group1C,naive,DPI_142,RV_bottom,B3,P140,0.002866151
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,555,Group1C,naive,DPI_142,RV_top,B3,P136,0.00272732
X561_Group3A_50dpi_LA_266_B_B4_P121.mzXML,561,Group3A,infected,DPI_50,LA,B4,P121,0.025495318
X561_Group3A_50dpi_LV_bottom_266_B_B4_P133.mzXML,561,Group3A,infected,DPI_50,LV_bottom,B4,P133,0.01043875
X561_Group3A_50dpi_LV_top_266_B_B4_P129.mzXML,561,Group3A,infected,DPI_50,LV_top,B4,P129,0.04127638
X561_Group3A_50dpi_RA_266_B_B4_P125.mzXML,561,Group3A,infected,DPI_50,RA,B4,P125,0.009237412
X561_Group3A_50dpi_RV_bottom_266_B_B4_P141.mzXML,561,Group3A,infected,DPI_50,RV_bottom,B4,P141,0.008866064
X561_Group3A_50dpi_RV_top_266_B_B4_P137.mzXML,561,Group3A,infected,DPI_50,RV_top,B4,P137,0.004149523
X562_Group3A_50dpi_LA_267_B_B5_P121.mzXML,562,Group3A,infected,DPI_50,LA,B5,P121,0.024835244
X562_Group3A_50dpi_LV_bottom_267_B_B5_P133.mzXML,562,Group3A,infected,DPI_50,LV_bottom,B5,P133,0.004311292
X562_Group3A_50dpi_LV_top_267_B_B5_P129.mzXML,562,Group3A,infected,DPI_50,LV_top,B5,P129,0.038592037
X562_Group3A_50dpi_RA_267_B_B5_P125.mzXML,562,Group3A,infected,DPI_50,RA,B5,P125,0.014020116
X562_Group3A_50dpi_RV_bottom_267_B_B5_P141.mzXML,562,Group3A,infected,DPI_50,RV_bottom,B5,P141,0.006538899
X562_Group3A_50dpi_RV_top_267_B_B5_P137.mzXML,562,Group3A,infected,DPI_50,RV_top,B5,P137,0.007542789
X563_Group3A_50dpi_LA_268_B_B6_P121.mzXML,563,Group3A,infected,DPI_50,LA,B6,P121,0.014627548
X563_Group3A_50dpi_LV_bottom_268_B_B6_P133.mzXML,563,Group3A,infected,DPI_50,LV_bottom,B6,P133,0.016394504
X563_Group3A_50dpi_LV_top_268_B_B6_P129.mzXML,563,Group3A,infected,DPI_50,LV_top,B6,P129,0.042569013
X563_Group3A_50dpi_RA_268_B_B6_P125.mzXML,563,Group3A,infected,DPI_50,RA,B6,P125,0.00984054
X563_Group3A_50dpi_RV_bottom_268_B_B6_P141.mzXML,563,Group3A,infected,DPI_50,RV_bottom,B6,P141,0.005413475
X563_Group3A_50dpi_RV_top_268_B_B6_P137.mzXML,563,Group3A,infected,DPI_50,RV_top,B6,P137,0.004707748
X564_Group3A_50dpi_LA_269_B_B7_P121.mzXML,564,Group3A,infected,DPI_50,LA,B7,P121,0.019858783
X564_Group3A_50dpi_LV_bottom_269_B_B7_P133.mzXML,564,Group3A,infected,DPI_50,LV_bottom,B7,P133,0.01115434
X564_Group3A_50dpi_LV_top_269_B_B7_P129.mzXML,564,Group3A,infected,DPI_50,LV_top,B7,P129,0.035331457
X564_Group3A_50dpi_RA_269_B_B7_P125.mzXML,564,Group3A,infected,DPI_50,RA,B7,P125,0.013354985
X564_Group3A_50dpi_RV_bottom_269_B_B7_P141.mzXML,564,Group3A,infected,DPI_50,RV_bottom,B7,P141,0.00483588
X564_Group3A_50dpi_RV_top_269_B_B7_P137.mzXML,564,Group3A,infected,DPI_50,RV_top,B7,P137,0.004458796
X565_Group3A_50dpi_LA_270_B_B8_P121.mzXML,565,Group3A,infected,DPI_50,LA,B8,P121,0.007294936
X565_Group3A_50dpi_LV_bottom_270_B_B8_P133.mzXML,565,Group3A,infected,DPI_50,LV_bottom,B8,P133,0.013050514
X565_Group3A_50dpi_LV_top_270_B_B8_P129.mzXML,565,Group3A,infected,DPI_50,LV_top,B8,P129,0.041179624
X565_Group3A_50dpi_RA_270_B_B8_P125.mzXML,565,Group3A,infected,DPI_50,RA,B8,P125,0.005671838
X565_Group3A_50dpi_RV_bottom_270_B_B8_P141.mzXML,565,Group3A,infected,DPI_50,RV_bottom,B8,P141,0.008753203
X565_Group3A_50dpi_RV_top_270_B_B8_P137.mzXML,565,Group3A,infected,DPI_50,RV_top,B8,P137,0.006872006
X646_Group3A_50dpi_LA_271_B_B9_P121.mzXML,646,Group3A,infected,DPI_50,LA,B9,P121,0.023095613
X646_Group3A_50dpi_LV_bottom_271_B_B9_P133.mzXML,646,Group3A,infected,DPI_50,LV_bottom,B9,P133,0.002924751
X646_Group3A_50dpi_LV_top_271_B_B9_P129.mzXML,646,Group3A,infected,DPI_50,LV_top,B9,P129,0.033789375
X646_Group3A_50dpi_RA_271_B_B9_P125.mzXML,646,Group3A,infected,DPI_50,RA,B9,P125,0.024407851
X646_Group3A_50dpi_RV_bottom_271_B_B9_P141.mzXML,646,Group3A,infected,DPI_50,RV_bottom,B9,P141,0.01350302
X646_Group3A_50dpi_RV_top_271_B_B9_P137.mzXML,646,Group3A,infected,DPI_50,RV_top,B9,P137,0.011123505
X647_Group3A_50dpi_LA_272_B_B10_P121.mzXML,647,Group3A,infected,DPI_50,LA,B10,P121,0.019986081
X647_Group3A_50dpi_LV_bottom_272_B_B10_P133.mzXML,647,Group3A,infected,DPI_50,LV_bottom,B10,P133,0.025191213
X647_Group3A_50dpi_LV_top_272_B_B10_P129.mzXML,647,Group3A,infected,DPI_50,LV_top,B10,P129,0.024789807
X647_Group3A_50dpi_RA_272_B_B10_P125.mzXML,647,Group3A,infected,DPI_50,RA,B10,P125,0.015130169
X647_Group3A_50dpi_RV_bottom_272_B_B10_P141.mzXML,647,Group3A,infected,DPI_50,RV_bottom,B10,P141,0.018107943
X647_Group3A_50dpi_RV_top_272_B_B10_P137.mzXML,647,Group3A,infected,DPI_50,RV_top,B10,P137,0.005222199
X648_Group3A_50dpi_LA_273_B_B11_P121.mzXML,648,Group3A,infected,DPI_50,LA,B11,P121,0.000288571
X648_Group3A_50dpi_LV_bottom_273_B_B11_P133.mzXML,648,Group3A,infected,DPI_50,LV_bottom,B11,P133,0.003606714
X648_Group3A_50dpi_LV_top_273_B_B11_P129.mzXML,648,Group3A,infected,DPI_50,LV_top,B11,P129,0.019854555
X648_Group3A_50dpi_RA_273_B_B11_P125.mzXML,648,Group3A,infected,DPI_50,RA,B11,P125,0.003765486
X648_Group3A_50dpi_RV_bottom_273_B_B11_P141.mzXML,648,Group3A,infected,DPI_50,RV_bottom,B11,P141,0.011145526
X648_Group3A_50dpi_RV_top_273_B_B11_P137.mzXML,648,Group3A,infected,DPI_50,RV_top,B11,P137,0.002474175
X649_Group3A_50dpi_LA_274_B_B12_P121.mzXML,649,Group3A,infected,DPI_50,LA,B12,P121,0.034119971
X649_Group3A_50dpi_LV_bottom_274_B_B12_P133.mzXML,649,Group3A,infected,DPI_50,LV_bottom,B12,P133,0.006368637
X649_Group3A_50dpi_LV_top_274_B_B12_P129.mzXML,649,Group3A,infected,DPI_50,LV_top,B12,P129,0.001154879
X649_Group3A_50dpi_RA_274_B_B12_P125.mzXML,649,Group3A,infected,DPI_50,RA,B12,P125,0.006077778
X649_Group3A_50dpi_RV_bottom_274_B_B12_P141.mzXML,649,Group3A,infected,DPI_50,RV_bottom,B12,P141,0.010716951
X649_Group3A_50dpi_RV_top_274_B_B12_P137.mzXML,649,Group3A,infected,DPI_50,RV_top,B12,P137,0.004951799
X650_Group3A_50dpi_LA_275_B_C1_P121.mzXML,650,Group3A,infected,DPI_50,LA,C1,P121,0.005663838
X650_Group3A_50dpi_LV_bottom_275_B_C1_P133.mzXML,650,Group3A,infected,DPI_50,LV_bottom,C1,P133,0.002903479
X650_Group3A_50dpi_LV_top_275_B_C1_P129.mzXML,650,Group3A,infected,DPI_50,LV_top,C1,P129,0.002852336
X650_Group3A_50dpi_RA_275_B_C1_P125.mzXML,650,Group3A,infected,DPI_50,RA,C1,P125,0.004619499
X650_Group3A_50dpi_RV_bottom_275_B_C1_P141.mzXML,650,Group3A,infected,DPI_50,RV_bottom,C1,P141,0.011561846
X650_Group3A_50dpi_RV_top_275_B_C1_P137.mzXML,650,Group3A,infected,DPI_50,RV_top,C1,P137,0.0022282
X731_Group3A_50dpi_LA_276_B_C2_P121.mzXML,731,Group3A,infected,DPI_50,LA,C2,P121,0.005049494
X731_Group3A_50dpi_LV_bottom_276_B_C2_P133.mzXML,731,Group3A,infected,DPI_50,LV_bottom,C2,P133,0.006042662
X731_Group3A_50dpi_LV_top_276_B_C2_P129.mzXML,731,Group3A,infected,DPI_50,LV_top,C2,P129,0.011938696
X731_Group3A_50dpi_RA_276_B_C2_P125.mzXML,731,Group3A,infected,DPI_50,RA,C2,P125,0.012117208
X731_Group3A_50dpi_RV_bottom_276_B_C2_P141.mzXML,731,Group3A,infected,DPI_50,RV_bottom,C2,P141,0.009146197
X731_Group3A_50dpi_RV_top_276_B_C2_P137.mzXML,731,Group3A,infected,DPI_50,RV_top,C2,P137,0.004592783
X732_Group3A_50dpi_LA_277_B_C3_P121.mzXML,732,Group3A,infected,DPI_50,LA,C3,P121,0.003856306
X732_Group3A_50dpi_LV_bottom_277_B_C3_P133.mzXML,732,Group3A,infected,DPI_50,LV_bottom,C3,P133,0.007730426
X732_Group3A_50dpi_LV_top_277_B_C3_P129.mzXML,732,Group3A,infected,DPI_50,LV_top,C3,P129,0.050802543
X732_Group3A_50dpi_RA_277_B_C3_P125.mzXML,732,Group3A,infected,DPI_50,RA,C3,P125,0.007725593
X732_Group3A_50dpi_RV_bottom_277_B_C3_P141.mzXML,732,Group3A,infected,DPI_50,RV_bottom,C3,P141,0.026639337
X732_Group3A_50dpi_RV_top_277_B_C3_P137.mzXML,732,Group3A,infected,DPI_50,RV_top,C3,P137,0.004119403
X733_Group3A_50dpi_LA_278_B_C4_P121.mzXML,733,Group3A,infected,DPI_50,LA,C4,P121,0.013934747
X733_Group3A_50dpi_LV_bottom_278_B_C4_P133.mzXML,733,Group3A,infected,DPI_50,LV_bottom,C4,P133,0.000450203
X733_Group3A_50dpi_LV_top_278_B_C4_P129.mzXML,733,Group3A,infected,DPI_50,LV_top,C4,P129,0.008476641
X733_Group3A_50dpi_RA_278_B_C4_P125.mzXML,733,Group3A,infected,DPI_50,RA,C4,P125,0.007631666
X733_Group3A_50dpi_RV_bottom_278_B_C4_P141.mzXML,733,Group3A,infected,DPI_50,RV_bottom,C4,P141,0.025157851
X733_Group3A_50dpi_RV_top_278_B_C4_P137.mzXML,733,Group3A,infected,DPI_50,RV_top,C4,P137,0.001991611
X734_Group3A_50dpi_LA_279_B_C5_P121.mzXML,734,Group3A,infected,DPI_50,LA,C5,P121,0.009077032
X734_Group3A_50dpi_LV_bottom_279_B_C5_P133.mzXML,734,Group3A,infected,DPI_50,LV_bottom,C5,P133,0.013969648
X734_Group3A_50dpi_LV_top_279_B_C5_P129.mzXML,734,Group3A,infected,DPI_50,LV_top,C5,P129,0.002427383
X734_Group3A_50dpi_RA_279_B_C5_P125.mzXML,734,Group3A,infected,DPI_50,RA,C5,P125,0.02417988
X734_Group3A_50dpi_RV_bottom_279_B_C5_P141.mzXML,734,Group3A,infected,DPI_50,RV_bottom,C5,P141,0.003259294
X734_Group3A_50dpi_RV_top_279_B_C5_P137.mzXML,734,Group3A,infected,DPI_50,RV_top,C5,P137,0.002346199
X735_Group3A_50dpi_LA_280_B_C6_P121.mzXML,735,Group3A,infected,DPI_50,LA,C6,P121,0.014353116
X735_Group3A_50dpi_LV_bottom_280_B_C6_P133.mzXML,735,Group3A,infected,DPI_50,LV_bottom,C6,P133,0
X735_Group3A_50dpi_LV_top_280_B_C6_P129.mzXML,735,Group3A,infected,DPI_50,LV_top,C6,P129,0.006251473
X735_Group3A_50dpi_RA_280_B_C6_P125.mzXML,735,Group3A,infected,DPI_50,RA,C6,P125,0.020241681
X735_Group3A_50dpi_RV_bottom_280_B_C6_P141.mzXML,735,Group3A,infected,DPI_50,RV_bottom,C6,P141,0.009368085
X735_Group3A_50dpi_RV_top_280_B_C6_P137.mzXML,735,Group3A,infected,DPI_50,RV_top,C6,P137,0.004216006
X566_Group3B_70dpi_LA_296_B_D10_P121.mzXML,566,Group3B,infected,DPI_75,LA,D10,P121,0.024260907
X566_Group3B_70dpi_LV_bottom_296_B_D10_P133.mzXML,566,Group3B,infected,DPI_75,LV_bottom,D10,P133,0.021075786
X566_Group3B_70dpi_LV_top_296_B_D10_P129.mzXML,566,Group3B,infected,DPI_75,LV_top,D10,P129,0.028398022
X566_Group3B_70dpi_RA_296_B_D10_P125.mzXML,566,Group3B,infected,DPI_75,RA,D10,P125,0.005472097
X566_Group3B_70dpi_RV_bottom_296_B_D10_P141.mzXML,566,Group3B,infected,DPI_75,RV_bottom,D10,P141,0.003959663
X566_Group3B_70dpi_RV_top_296_B_D10_P137.mzXML,566,Group3B,infected,DPI_75,RV_top,D10,P137,0.003634905
X567_Group3B_70dpi_LA_297_B_D11_P121.mzXML,567,Group3B,infected,DPI_75,LA,D11,P121,0.033428281
X567_Group3B_70dpi_LV_bottom_297_B_D11_P133.mzXML,567,Group3B,infected,DPI_75,LV_bottom,D11,P133,0.014390084
X567_Group3B_70dpi_LV_top_297_B_D11_P129.mzXML,567,Group3B,infected,DPI_75,LV_top,D11,P129,0.034548445
X567_Group3B_70dpi_RA_297_B_D11_P125.mzXML,567,Group3B,infected,DPI_75,RA,D11,P125,0.014579367
X567_Group3B_70dpi_RV_bottom_297_B_D11_P141.mzXML,567,Group3B,infected,DPI_75,RV_bottom,D11,P141,0.005562643
X567_Group3B_70dpi_RV_top_297_B_D11_P137.mzXML,567,Group3B,infected,DPI_75,RV_top,D11,P137,0.004548991
X568_Group3B_70dpi_LA_298_B_D12_P121.mzXML,568,Group3B,infected,DPI_75,LA,D12,P121,0.016489055
X568_Group3B_70dpi_LV_bottom_298_B_D12_P133.mzXML,568,Group3B,infected,DPI_75,LV_bottom,D12,P133,0.003313635
X568_Group3B_70dpi_LV_top_298_B_D12_P129.mzXML,568,Group3B,infected,DPI_75,LV_top,D12,P129,0.031495069
X568_Group3B_70dpi_RA_298_B_D12_P125.mzXML,568,Group3B,infected,DPI_75,RA,D12,P125,0.004746959
X568_Group3B_70dpi_RV_bottom_298_B_D12_P141.mzXML,568,Group3B,infected,DPI_75,RV_bottom,D12,P141,0.008352843
X568_Group3B_70dpi_RV_top_298_B_D12_P137.mzXML,568,Group3B,infected,DPI_75,RV_top,D12,P137,0.003206936
X569_Group3B_70dpi_LA_299_B_E1_P121.mzXML,569,Group3B,infected,DPI_75,LA,E1,P121,0.023469769
X569_Group3B_70dpi_LV_bottom_299_B_E1_P133.mzXML,569,Group3B,infected,DPI_75,LV_bottom,E1,P133,0.003358476
X569_Group3B_70dpi_LV_top_299_B_E1_P129.mzXML,569,Group3B,infected,DPI_75,LV_top,E1,P129,0.045501505
X569_Group3B_70dpi_RA_299_B_E1_P125.mzXML,569,Group3B,infected,DPI_75,RA,E1,P125,0.01981379
X569_Group3B_70dpi_RV_bottom_299_B_E1_P141.mzXML,569,Group3B,infected,DPI_75,RV_bottom,E1,P141,0.005432161
X569_Group3B_70dpi_RV_top_299_B_E1_P137.mzXML,569,Group3B,infected,DPI_75,RV_top,E1,P137,0.005743903
X570_Group3B_70dpi_LA_300_B_E2_P121.mzXML,570,Group3B,infected,DPI_75,LA,E2,P121,0.041607143
X570_Group3B_70dpi_LV_bottom_300_B_E2_P133.mzXML,570,Group3B,infected,DPI_75,LV_bottom,E2,P133,0.014918477
X570_Group3B_70dpi_LV_top_300_B_E2_P129.mzXML,570,Group3B,infected,DPI_75,LV_top,E2,P129,0.01256345
X570_Group3B_70dpi_RA_300_B_E2_P125.mzXML,570,Group3B,infected,DPI_75,RA,E2,P125,0.013008537
X570_Group3B_70dpi_RV_bottom_300_B_E2_P141.mzXML,570,Group3B,infected,DPI_75,RV_bottom,E2,P141,0.004350753
X570_Group3B_70dpi_RV_top_300_B_E2_P137.mzXML,570,Group3B,infected,DPI_75,RV_top,E2,P137,0.003281186
X651_Group3B_70dpi_LA_301_B_E3_P121.mzXML,651,Group3B,infected,DPI_75,LA,E3,P121,0.013296971
X651_Group3B_70dpi_LV_bottom_301_B_E3_P133.mzXML,651,Group3B,infected,DPI_75,LV_bottom,E3,P133,0.011271651
X651_Group3B_70dpi_LV_top_301_B_E3_P129.mzXML,651,Group3B,infected,DPI_75,LV_top,E3,P129,0.027130379
X651_Group3B_70dpi_RA_301_B_E3_P125.mzXML,651,Group3B,infected,DPI_75,RA,E3,P125,0.015025932
X651_Group3B_70dpi_RV_bottom_301_B_E3_P141.mzXML,651,Group3B,infected,DPI_75,RV_bottom,E3,P141,0.00667866
X651_Group3B_70dpi_RV_top_301_B_E3_P137.mzXML,651,Group3B,infected,DPI_75,RV_top,E3,P137,0.009353382
X652_Group3B_70dpi_LA_302_B_E4_P121.mzXML,652,Group3B,infected,DPI_75,LA,E4,P121,0.014595534
X652_Group3B_70dpi_LV_bottom_302_B_E4_P133.mzXML,652,Group3B,infected,DPI_75,LV_bottom,E4,P133,0.014937289
X652_Group3B_70dpi_LV_top_302_B_E4_P129.mzXML,652,Group3B,infected,DPI_75,LV_top,E4,P129,0.008342666
X652_Group3B_70dpi_RA_302_B_E4_P125.mzXML,652,Group3B,infected,DPI_75,RA,E4,P125,0.008841347
X652_Group3B_70dpi_RV_bottom_302_B_E4_P141.mzXML,652,Group3B,infected,DPI_75,RV_bottom,E4,P141,0.00568799
X652_Group3B_70dpi_RV_top_302_B_E4_P137.mzXML,652,Group3B,infected,DPI_75,RV_top,E4,P137,0.00958756
X653_Group3B_70dpi_LA_303_B_E5_P121.mzXML,653,Group3B,infected,DPI_75,LA,E5,P121,0.014120011
X653_Group3B_70dpi_LV_bottom_303_B_E5_P133.mzXML,653,Group3B,infected,DPI_75,LV_bottom,E5,P133,0.013348644
X653_Group3B_70dpi_LV_top_303_B_E5_P129.mzXML,653,Group3B,infected,DPI_75,LV_top,E5,P129,0.036477444
X653_Group3B_70dpi_RA_303_B_E5_P125.mzXML,653,Group3B,infected,DPI_75,RA,E5,P125,0.014021355
X653_Group3B_70dpi_RV_bottom_303_B_E5_P141.mzXML,653,Group3B,infected,DPI_75,RV_bottom,E5,P141,0.008337079
X653_Group3B_70dpi_RV_top_303_B_E5_P137.mzXML,653,Group3B,infected,DPI_75,RV_top,E5,P137,0.006486655
X654_Group3B_70dpi_LA_304_B_E6_P121.mzXML,654,Group3B,infected,DPI_75,LA,E6,P121,0.027174034
X654_Group3B_70dpi_LV_bottom_304_B_E6_P133.mzXML,654,Group3B,infected,DPI_75,LV_bottom,E6,P133,0.018870615
X654_Group3B_70dpi_LV_top_304_B_E6_P129.mzXML,654,Group3B,infected,DPI_75,LV_top,E6,P129,0.038433677
X654_Group3B_70dpi_RA_304_B_E6_P125.mzXML,654,Group3B,infected,DPI_75,RA,E6,P125,0.012332685
X654_Group3B_70dpi_RV_bottom_304_B_E6_P141.mzXML,654,Group3B,infected,DPI_75,RV_bottom,E6,P141,0.007492288
X654_Group3B_70dpi_RV_top_304_B_E6_P137.mzXML,654,Group3B,infected,DPI_75,RV_top,E6,P137,0.003706758
X655_Group3B_70dpi_LA_305_B_E7_P121.mzXML,655,Group3B,infected,DPI_75,LA,E7,P121,0.017826996
X655_Group3B_70dpi_LV_bottom_305_B_E7_P133.mzXML,655,Group3B,infected,DPI_75,LV_bottom,E7,P133,0.015030697
X655_Group3B_70dpi_LV_top_305_B_E7_P129.mzXML,655,Group3B,infected,DPI_75,LV_top,E7,P129,0.035850145
X655_Group3B_70dpi_RA_305_B_E7_P125.mzXML,655,Group3B,infected,DPI_75,RA,E7,P125,0.033702043
X655_Group3B_70dpi_RV_bottom_305_B_E7_P141.mzXML,655,Group3B,infected,DPI_75,RV_bottom,E7,P141,0.018542597
