SubjectID1,SubjectID2,Group1,Group2,group_name,Distance
X552_Group1C_142dpi_RV_top_172_G_A12_P136.mzXML,X551_Group1C_142dpi_RV_top_171_G_A11_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.475653635
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.259229116
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.211252389
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.211543159
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,X514_Group1C_142dpi_RV_top_164_G_A4_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.302496602
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,X515_Group1C_142dpi_RV_top_165_G_A5_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.199508299
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,X531_Group1C_142dpi_RV_top_166_G_A6_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.348713559
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,X532_Group1C_142dpi_RV_top_167_G_A7_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.313442085
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,X533_Group1C_142dpi_RV_top_168_G_A8_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.322086957
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,X534_Group1C_142dpi_RV_top_169_G_A9_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.244422504
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,X535_Group1C_142dpi_RV_top_170_G_A10_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.24657603
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,X551_Group1C_142dpi_RV_top_171_G_A11_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.38907301
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,X552_Group1C_142dpi_RV_top_172_G_A12_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.23912001
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.27091081
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.28180094
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.204915911
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,X514_Group1C_142dpi_RV_top_164_G_A4_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.303164114
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,X515_Group1C_142dpi_RV_top_165_G_A5_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.244589029
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,X531_Group1C_142dpi_RV_top_166_G_A6_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.322924668
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,X532_Group1C_142dpi_RV_top_167_G_A7_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.318412657
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,X533_Group1C_142dpi_RV_top_168_G_A8_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.29215192
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,X534_Group1C_142dpi_RV_top_169_G_A9_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.231652174
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,X535_Group1C_142dpi_RV_top_170_G_A10_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.22059433
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,X551_Group1C_142dpi_RV_top_171_G_A11_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.329705233
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,X552_Group1C_142dpi_RV_top_172_G_A12_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.270469579
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.247450212
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.318986248
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.297445099
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.214746281
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,X514_Group1C_142dpi_RV_top_164_G_A4_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.259556998
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,X515_Group1C_142dpi_RV_top_165_G_A5_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.294163785
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,X531_Group1C_142dpi_RV_top_166_G_A6_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.265871827
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,X532_Group1C_142dpi_RV_top_167_G_A7_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.248948691
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,X533_Group1C_142dpi_RV_top_168_G_A8_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.278283481
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,X534_Group1C_142dpi_RV_top_169_G_A9_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.249737974
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,X535_Group1C_142dpi_RV_top_170_G_A10_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.232581099
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,X551_Group1C_142dpi_RV_top_171_G_A11_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.351623494
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,X552_Group1C_142dpi_RV_top_172_G_A12_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.311106383
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.282818442
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,Group1C,Group1C,Group1C_Group1C,0.220175296
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X581_Group3E_142dpi_RV_top_176_G_B4_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.357064645
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X582_Group3E_142dpi_RV_top_177_G_B5_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.375675558
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X583_Group3E_142dpi_RV_top_178_G_B6_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.520785995
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X584_Group3E_142dpi_RV_top_179_G_B7_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.422798529
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X585_Group3E_142dpi_RV_top_180_G_B8_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.446507704
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X666_Group3E_142dpi_RV_top_201_G_D5_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.383684394
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X667_Group3E_142dpi_RV_top_202_G_D6_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.434370846
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X668_Group3E_142dpi_RV_top_203_G_D7_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.380773764
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X669_Group3E_142dpi_RV_top_204_G_D8_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.364509086
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X670_Group3E_142dpi_RV_top_205_G_D9_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.349962354
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X751_Group3E_142dpi_RV_top_226_G_F6_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.422704297
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X752_Group3E_142dpi_RV_top_227_G_F7_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.521910093
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X753_Group3E_142dpi_RV_top_228_G_F8_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.366012684
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X754_Group3E_142dpi_RV_top_229_G_F9_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.394427506
X511_Group1C_142dpi_RV_top_161_G_A1_P136.mzXML,X755_Group3E_142dpi_RV_top_230_G_F10_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.40816056
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X581_Group3E_142dpi_RV_top_176_G_B4_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.315479292
