"filename","MouseID","Treatmentgroup","status","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X532_Group1C_142dpi_RV_bottom_167_G_A7_P140.mzXML",532,"Group1C","naive","142dpi","RV_bottom","A7","P140",0.000172605,0.002749717,0,0,0
"X533_Group1C_142dpi_RV_bottom_168_G_A8_P140.mzXML",533,"Group1C","naive","142dpi","RV_bottom","A8","P140",0.000379485,0.002792147,0,0,0
"X534_Group1C_142dpi_RV_bottom_169_G_A9_P140.mzXML",534,"Group1C","naive","142dpi","RV_bottom","A9","P140",0.018867684,0.004707539,0,0,0
"X535_Group1C_142dpi_RV_bottom_170_G_A10_P140.mzXML",535,"Group1C","naive","142dpi","RV_bottom","A10","P140",0.000431413,0.003617499,0,0,0
"X551_Group1C_142dpi_RV_bottom_171_G_A11_P140.mzXML",551,"Group1C","naive","142dpi","RV_bottom","A11","P140",0.000255216,0.002688105,0,0,0
"X552_Group1C_142dpi_RV_bottom_172_G_A12_P140.mzXML",552,"Group1C","naive","142dpi","RV_bottom","A12","P140",0.000625182,0.00367602,0,0,0
"X553_Group1C_142dpi_RV_bottom_173_G_B1_P140.mzXML",553,"Group1C","naive","142dpi","RV_bottom","B1","P140",0.000336561,0.002081335,0,0,0
"X554_Group1C_142dpi_RV_bottom_174_G_B2_P140.mzXML",554,"Group1C","naive","142dpi","RV_bottom","B2","P140",0.000445159,0.002118063,0,0,0
"X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML",555,"Group1C","naive","142dpi","RV_bottom","B3","P140",0.000419589,0.002446562,0,0,0
"X561_Group3A_50dpi_RV_bottom_266_B_B4_P141.mzXML",561,"Group3A","infected","50dpi","RV_bottom","B4","P141",0.002203902,0.005612797,0.000145898,0.000800484,0.000102983
"X562_Group3A_50dpi_RV_bottom_267_B_B5_P141.mzXML",562,"Group3A","infected","50dpi","RV_bottom","B5","P141",0.001332564,0.005206335,0,0,0
"X563_Group3A_50dpi_RV_bottom_268_B_B6_P141.mzXML",563,"Group3A","infected","50dpi","RV_bottom","B6","P141",0.000934394,0.004479081,0,0,0
"X564_Group3A_50dpi_RV_bottom_269_B_B7_P141.mzXML",564,"Group3A","infected","50dpi","RV_bottom","B7","P141",0.00089046,0.00394542,0,0,0
"X565_Group3A_50dpi_RV_bottom_270_B_B8_P141.mzXML",565,"Group3A","infected","50dpi","RV_bottom","B8","P141",0.001532473,0.006947137,0,0.000273593,0
"X646_Group3A_50dpi_RV_bottom_271_B_B9_P141.mzXML",646,"Group3A","infected","50dpi","RV_bottom","B9","P141",0.002889984,0.009978023,0.000284686,0.000295427,5.49e-05
"X647_Group3A_50dpi_RV_bottom_272_B_B10_P141.mzXML",647,"Group3A","infected","50dpi","RV_bottom","B10","P141",0.005003355,0.008943264,0.000731581,0.002947907,0.000481836
"X648_Group3A_50dpi_RV_bottom_273_B_B11_P141.mzXML",648,"Group3A","infected","50dpi","RV_bottom","B11","P141",0.00130761,0.009297196,0,0.00054072,0
"X649_Group3A_50dpi_RV_bottom_274_B_B12_P141.mzXML",649,"Group3A","infected","50dpi","RV_bottom","B12","P141",0.002138051,0.008222526,0,0.000296774,5.96e-05
"X650_Group3A_50dpi_RV_bottom_275_B_C1_P141.mzXML",650,"Group3A","infected","50dpi","RV_bottom","C1","P141",0.003055227,0.00569,0.000825077,0.001049578,0.000939299
"X731_Group3A_50dpi_RV_bottom_276_B_C2_P141.mzXML",731,"Group3A","infected","50dpi","RV_bottom","C2","P141",0.002890404,0.005470152,0.000743141,4.25e-05,0
"X732_Group3A_50dpi_RV_bottom_277_B_C3_P141.mzXML",732,"Group3A","infected","50dpi","RV_bottom","C3","P141",0.023408727,0.00323061,0,0,0
"X733_Group3A_50dpi_RV_bottom_278_B_C4_P141.mzXML",733,"Group3A","infected","50dpi","RV_bottom","C4","P141",0.021558772,0.003599079,0,0,0
"X734_Group3A_50dpi_RV_bottom_279_B_C5_P141.mzXML",734,"Group3A","infected","50dpi","RV_bottom","C5","P141",0.000836286,0.002423008,0,0,0
"X735_Group3A_50dpi_RV_bottom_280_B_C6_P141.mzXML",735,"Group3A","infected","50dpi","RV_bottom","C6","P141",0.001816661,0.007281528,0.000269896,0,0
"X566_Group3B_70dpi_RV_bottom_296_B_D10_P141.mzXML",566,"Group3B","infected","70dpi","RV_bottom","D10","P141",0.000906251,0.003053412,0,0,0
"X567_Group3B_70dpi_RV_bottom_297_B_D11_P141.mzXML",567,"Group3B","infected","70dpi","RV_bottom","D11","P141",0.000933022,0.004629621,0,0,0
"X568_Group3B_70dpi_RV_bottom_298_B_D12_P141.mzXML",568,"Group3B","infected","70dpi","RV_bottom","D12","P141",0.001417392,0.006824685,0,0.000110766,0
"X569_Group3B_70dpi_RV_bottom_299_B_E1_P141.mzXML",569,"Group3B","infected","70dpi","RV_bottom","E1","P141",0.000885169,0.004546992,0,0,0
"X570_Group3B_70dpi_RV_bottom_300_B_E2_P141.mzXML",570,"Group3B","infected","70dpi","RV_bottom","E2","P141",0.000873184,0.003477569,0,0,0
"X651_Group3B_70dpi_RV_bottom_301_B_E3_P141.mzXML",651,"Group3B","infected","70dpi","RV_bottom","E3","P141",0.00133554,0.005033436,0.000277884,3.18e-05,0
"X652_Group3B_70dpi_RV_bottom_302_B_E4_P141.mzXML",652,"Group3B","infected","70dpi","RV_bottom","E4","P141",0.000593104,0.005094886,0,0,0
"X653_Group3B_70dpi_RV_bottom_303_B_E5_P141.mzXML",653,"Group3B","infected","70dpi","RV_bottom","E5","P141",0.001332919,0.006259534,0.000321522,0.000383704,3.94e-05
"X654_Group3B_70dpi_RV_bottom_304_B_E6_P141.mzXML",654,"Group3B","infected","70dpi","RV_bottom","E6","P141",0.001264943,0.005302796,0.000213527,0.000711022,0
"X655_Group3B_70dpi_RV_bottom_305_B_E7_P141.mzXML",655,"Group3B","infected","70dpi","RV_bottom","E7","P141",0.003456687,0.0136,0.000509466,0.000429696,0.000576651
"X736_Group3B_70dpi_RV_bottom_306_B_E8_P141.mzXML",736,"Group3B","infected","70dpi","RV_bottom","E8","P141",0.001238434,0.006849392,0.000523825,0.000719792,0.000149752
"X737_Group3B_70dpi_RV_bottom_307_B_E9_P141.mzXML",737,"Group3B","infected","70dpi","RV_bottom","E9","P141",0.001675253,0.004921579,0.000180064,0.001112502,0.000414788
"X738_Group3B_70dpi_RV_bottom_308_B_E10_P141.mzXML",738,"Group3B","infected","70dpi","RV_bottom","E10","P141",0.001797937,0.00681932,0.000235861,0.000721387,0
"X739_Group3B_70dpi_RV_bottom_309_B_E11_P141.mzXML",739,"Group3B","infected","70dpi","RV_bottom","E11","P141",0.001914585,0.006744046,0.00026897,0.002680676,0.000427803
"X740_Group3B_70dpi_RV_bottom_310_B_E12_P141.mzXML",740,"Group3B","infected","70dpi","RV_bottom","E12","P141",0.002468691,0.008307409,0.000355021,0.000781319,0
"X581_Group3E_142dpi_RV_bottom_176_G_B4_P140.mzXML",581,"Group3E","infected","142dpi","RV_bottom","B4","P140",0.014356123,0.001996371,0,0,0
"X582_Group3E_142dpi_RV_bottom_177_G_B5_P140.mzXML",582,"Group3E","infected","142dpi","RV_bottom","B5","P140",0.011779334,0.00258527,0,0,0
"X583_Group3E_142dpi_RV_bottom_178_G_B6_P140.mzXML",583,"Group3E","infected","142dpi","RV_bottom","B6","P140",0.000201895,0.002150646,0,0,0
"X584_Group3E_142dpi_RV_bottom_179_G_B7_P140.mzXML",584,"Group3E","infected","142dpi","RV_bottom","B7","P140",0.000328386,0.002331377,0,0,0
"X585_Group3E_142dpi_RV_bottom_180_G_B8_P140.mzXML",585,"Group3E","infected","142dpi","RV_bottom","B8","P140",0.000298403,0.00170941,0,0.000161409,0
"X666_Group3E_142dpi_RV_bottom_201_G_D5_P140.mzXML",666,"Group3E","infected","142dpi","RV_bottom","D5","P140",0.000150967,0.002384452,0,0,0
"X667_Group3E_142dpi_RV_bottom_202_G_D6_P140.mzXML",667,"Group3E","infected","142dpi","RV_bottom","D6","P140",0.000157554,0.002622815,0,0,0
"X668_Group3E_142dpi_RV_bottom_203_G_D7_P140.mzXML",668,"Group3E","infected","142dpi","RV_bottom","D7","P140",0.00012717,0.00231413,0,0,0
"X669_Group3E_142dpi_RV_bottom_204_G_D8_P140.mzXML",669,"Group3E","infected","142dpi","RV_bottom","D8","P140",0.000126948,0.002443509,0,0,0
"X670_Group3E_142dpi_RV_bottom_205_G_D9_P140.mzXML",670,"Group3E","infected","142dpi","RV_bottom","D9","P140",0.010210036,0.002974515,0,0,0
"X751_Group3E_142dpi_RV_bottom_226_G_F6_P140.mzXML",751,"Group3E","infected","142dpi","RV_bottom","F6","P140",0.000346352,0.002261944,0,0,0
"X752_Group3E_142dpi_RV_bottom_227_G_F7_P140.mzXML",752,"Group3E","infected","142dpi","RV_bottom","F7","P140",0.000161167,0.002267574,0,0,0
"X753_Group3E_142dpi_RV_bottom_228_G_F8_P140.mzXML",753,"Group3E","infected","142dpi","RV_bottom","F8","P140",0.000440472,0.003030276,0,0.000885563,0
"X754_Group3E_142dpi_RV_bottom_229_G_F9_P140.mzXML",754,"Group3E","infected","142dpi","RV_bottom","F9","P140",0.000240445,0.00305751,0,0,0
"X755_Group3E_142dpi_RV_bottom_230_G_F10_P140.mzXML",755,"Group3E","infected","142dpi","RV_bottom","F10","P140",0.009911927,0.001470668,0,0,0
