	SubjectID1	SubjectID2	Group1	Group2	Distance
109	X511_Group1C_142dpi_LV_top_161_G_A1_P128.mzXML	X585_Group3E_142dpi_LV_top_180_G_B8_P128.mzXML	Group1C	Group3E	0.35950668129496405
110	X511_Group1C_142dpi_LV_top_161_G_A1_P128.mzXML	X666_Group3E_142dpi_LV_top_201_G_D5_P128.mzXML	Group1C	Group3E	0.5883337898448259
111	X511_Group1C_142dpi_LV_top_161_G_A1_P128.mzXML	X667_Group3E_142dpi_LV_top_202_G_D6_P128.mzXML	Group1C	Group3E	0.3161312124126823
112	X511_Group1C_142dpi_LV_top_161_G_A1_P128.mzXML	X668_Group3E_142dpi_LV_top_203_G_D7_P128.mzXML	Group1C	Group3E	0.4617654933587339
113	X511_Group1C_142dpi_LV_top_161_G_A1_P128.mzXML	X669_Group3E_142dpi_LV_top_204_G_D8_P128.mzXML	Group1C	Group3E	0.5007282639932872
114	X511_Group1C_142dpi_LV_top_161_G_A1_P128.mzXML	X670_Group3E_142dpi_LV_top_205_G_D9_P128.mzXML	Group1C	Group3E	0.6249510374362514
115	X511_Group1C_142dpi_LV_top_161_G_A1_P128.mzXML	X751_Group3E_142dpi_LV_top_226_G_F6_P128.mzXML	Group1C	Group3E	0.41836753164795243
116	X511_Group1C_142dpi_LV_top_161_G_A1_P128.mzXML	X752_Group3E_142dpi_LV_top_227_G_F7_P128.mzXML	Group1C	Group3E	0.30661266801228865
117	X511_Group1C_142dpi_LV_top_161_G_A1_P128.mzXML	X753_Group3E_142dpi_LV_top_228_G_F8_P128.mzXML	Group1C	Group3E	0.4431740649307174
118	X511_Group1C_142dpi_LV_top_161_G_A1_P128.mzXML	X754_Group3E_142dpi_LV_top_229_G_F9_P128.mzXML	Group1C	Group3E	0.43161187223442027
119	X511_Group1C_142dpi_LV_top_161_G_A1_P128.mzXML	X755_Group3E_142dpi_LV_top_230_G_F10_P128.mzXML	Group1C	Group3E	0.5276239142941344
120	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X581_Group3E_142dpi_LV_top_176_G_B4_P128.mzXML	Group1C	Group3E	0.5308481914774722
121	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X582_Group3E_142dpi_LV_top_177_G_B5_P128.mzXML	Group1C	Group3E	0.3636823513368753
122	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X583_Group3E_142dpi_LV_top_178_G_B6_P128.mzXML	Group1C	Group3E	0.39416721425016454
123	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X584_Group3E_142dpi_LV_top_179_G_B7_P128.mzXML	Group1C	Group3E	0.5686520262645718
124	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X585_Group3E_142dpi_LV_top_180_G_B8_P128.mzXML	Group1C	Group3E	0.4100440890209704
125	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X666_Group3E_142dpi_LV_top_201_G_D5_P128.mzXML	Group1C	Group3E	0.6307193294852318
126	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X667_Group3E_142dpi_LV_top_202_G_D6_P128.mzXML	Group1C	Group3E	0.41688374310786325
127	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X668_Group3E_142dpi_LV_top_203_G_D7_P128.mzXML	Group1C	Group3E	0.45062929378824385
128	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X669_Group3E_142dpi_LV_top_204_G_D8_P128.mzXML	Group1C	Group3E	0.58239319162974
129	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X670_Group3E_142dpi_LV_top_205_G_D9_P128.mzXML	Group1C	Group3E	0.5817570116216831
130	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X751_Group3E_142dpi_LV_top_226_G_F6_P128.mzXML	Group1C	Group3E	0.37056532933119385
131	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X752_Group3E_142dpi_LV_top_227_G_F7_P128.mzXML	Group1C	Group3E	0.3016294215763504
132	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X753_Group3E_142dpi_LV_top_228_G_F8_P128.mzXML	Group1C	Group3E	0.3761509855978259
133	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X754_Group3E_142dpi_LV_top_229_G_F9_P128.mzXML	Group1C	Group3E	0.48881080380710323
134	X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML	X755_Group3E_142dpi_LV_top_230_G_F10_P128.mzXML	Group1C	Group3E	0.651766328019438
135	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X581_Group3E_142dpi_LV_top_176_G_B4_P128.mzXML	Group1C	Group3E	0.4033022411531892
136	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X582_Group3E_142dpi_LV_top_177_G_B5_P128.mzXML	Group1C	Group3E	0.4659991849741313
137	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X583_Group3E_142dpi_LV_top_178_G_B6_P128.mzXML	Group1C	Group3E	0.3797941359050682
138	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X584_Group3E_142dpi_LV_top_179_G_B7_P128.mzXML	Group1C	Group3E	0.5528468088046553
139	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X585_Group3E_142dpi_LV_top_180_G_B8_P128.mzXML	Group1C	Group3E	0.37472057808992487
140	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X666_Group3E_142dpi_LV_top_201_G_D5_P128.mzXML	Group1C	Group3E	0.5839416973867942
141	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X667_Group3E_142dpi_LV_top_202_G_D6_P128.mzXML	Group1C	Group3E	0.3526562822177197
142	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X668_Group3E_142dpi_LV_top_203_G_D7_P128.mzXML	Group1C	Group3E	0.5099000298766858
143	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X669_Group3E_142dpi_LV_top_204_G_D8_P128.mzXML	Group1C	Group3E	0.5353546308073076
144	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X670_Group3E_142dpi_LV_top_205_G_D9_P128.mzXML	Group1C	Group3E	0.7411495067735367
145	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X751_Group3E_142dpi_LV_top_226_G_F6_P128.mzXML	Group1C	Group3E	0.5753829329637304
146	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X752_Group3E_142dpi_LV_top_227_G_F7_P128.mzXML	Group1C	Group3E	0.4438761041925238
147	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X753_Group3E_142dpi_LV_top_228_G_F8_P128.mzXML	Group1C	Group3E	0.5585013541562146
148	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X754_Group3E_142dpi_LV_top_229_G_F9_P128.mzXML	Group1C	Group3E	0.5460992179432587
149	X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML	X755_Group3E_142dpi_LV_top_230_G_F10_P128.mzXML	Group1C	Group3E	0.5079995877420778
150	X514_Group1C_142dpi_LV_top_164_G_A4_P128.mzXML	X581_Group3E_142dpi_LV_top_176_G_B4_P128.mzXML	Group1C	Group3E	0.5345070094802856
151	X514_Group1C_142dpi_LV_top_164_G_A4_P128.mzXML	X582_Group3E_142dpi_LV_top_177_G_B5_P128.mzXML	Group1C	Group3E	0.4537328235015722
152	X514_Group1C_142dpi_LV_top_164_G_A4_P128.mzXML	X583_Group3E_142dpi_LV_top_178_G_B6_P128.mzXML	Group1C	Group3E	0.4548388526209601
153	X514_Group1C_142dpi_LV_top_164_G_A4_P128.mzXML	X584_Group3E_142dpi_LV_top_179_G_B7_P128.mzXML	Group1C	Group3E	0.5568256908298533
