"filename","MouseID","Treatmentgroup","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X581_Group3E_142dpi_LA_176_G_B4_P120.mzXML",581,"infected","142dpi","LA","B4","P120",0.003182039,0.003871148,0.000111846,0.000657259,0
"X582_Group3E_142dpi_LA_177_G_B5_P120.mzXML",582,"infected","142dpi","LA","B5","P120",0.003804928,0.001831666,1.9e-05,0.000824241,0
"X583_Group3E_142dpi_LA_178_G_B6_P120.mzXML",583,"infected","142dpi","LA","B6","P120",0.001858255,0.002137595,0,7.02e-05,0
"X584_Group3E_142dpi_LA_179_G_B7_P120.mzXML",584,"infected","142dpi","LA","B7","P120",0.001765435,0.002913983,4.59e-05,0.000476821,0
"X585_Group3E_142dpi_LA_180_G_B8_P120.mzXML",585,"infected","142dpi","LA","B8","P120",0.000944339,0.00184154,0,0.000359929,0
"X611_Group9_142dpi_LA_181_G_B9_P120.mzXML",611,"combo","142dpi","LA","B9","P120",0.002783635,0.003425629,4.56e-05,0.000832183,0
"X612_Group9_142dpi_LA_182_G_B10_P120.mzXML",612,"combo","142dpi","LA","B10","P120",0.0021599,0.001721661,0,0.000350532,0
"X613_Group9_142dpi_LA_183_G_B11_P120.mzXML",613,"combo","142dpi","LA","B11","P120",0.001764529,0.001513378,1.87e-05,0.000700973,0
"X614_Group9_142dpi_LA_184_G_B12_P120.mzXML",614,"combo","142dpi","LA","B12","P120",0.001613998,0.001328994,0,0.001203537,0
"X615_Group9_142dpi_LA_185_G_C1_P120.mzXML",615,"combo","142dpi","LA","C1","P120",0.00174073,0.003000567,7.7e-05,0.000888956,0.000111877
"X631_Group15_142dpi_LA_191_G_C7_P120.mzXML",631,"BNZ","142dpi","LA","C7","P120",0.002346225,0.003462907,0.000108091,0.00122732,0.000248173
"X632_Group15_142dpi_LA_192_G_C8_P120.mzXML",632,"BNZ","142dpi","LA","C8","P120",0.001375996,0.001192738,4.84e-05,0,0
"X633_Group15_142dpi_LA_193_G_C9_P120.mzXML",633,"BNZ","142dpi","LA","C9","P120",0.0001801,0.000598382,2.28e-05,8.32e-05,0
"X634_Group15_142dpi_LA_194_G_C10_P120.mzXML",634,"BNZ","142dpi","LA","C10","P120",0.001592335,0.001875963,0,0.000205292,0
"X635_Group15_142dpi_LA_195_G_C11_P120.mzXML",635,"BNZ","142dpi","LA","C11","P120",0.00059093,0.001170181,0,0.0001414,0
"X666_Group3E_142dpi_LA_201_G_D5_P120.mzXML",666,"infected","142dpi","LA","D5","P120",0.0024164,0.002967068,0,0.001067936,0
"X667_Group3E_142dpi_LA_202_G_D6_P120.mzXML",667,"infected","142dpi","LA","D6","P120",0.004351841,0.003273077,2e-05,0.001635049,0.000311349
"X668_Group3E_142dpi_LA_203_G_D7_P120.mzXML",668,"infected","142dpi","LA","D7","P120",0.002636841,0.003616622,0,0.001505071,0.000200553
"X669_Group3E_142dpi_LA_204_G_D8_P120.mzXML",669,"infected","142dpi","LA","D8","P120",0.002383023,0.003432886,8.16e-05,0.002240275,0
"X670_Group3E_142dpi_LA_205_G_D9_P120.mzXML",670,"infected","142dpi","LA","D9","P120",0.001486499,0.002254976,0,0.002053865,0.00017758
"X696_Group9_142dpi_LA_206_G_D10_P120.mzXML",696,"combo","142dpi","LA","D10","P120",0.000337976,0.000736,0,0,0
"X697_Group9_142dpi_LA_207_G_D11_P120.mzXML",697,"combo","142dpi","LA","D11","P120",0.001050271,0.00103,0,0,0
"X698_Group9_142dpi_LA_208_G_D12_P120.mzXML",698,"combo","142dpi","LA","D12","P120",0.001770978,0.00245,0,0.000940385,0
"X699_Group9_142dpi_LA_209_G_E1_P120.mzXML",699,"combo","142dpi","LA","E1","P120",0.003831133,0.004760299,0.000135928,0.002288139,7.57e-05
"X700_Group9_142dpi_LA_210_G_E2_P120.mzXML",700,"combo","142dpi","LA","E2","P120",0.003709793,0.006821428,0.00012055,0.005153266,0.000292134
"X716_Group15_142dpi_LA_216_G_E8_P120.mzXML",716,"BNZ","142dpi","LA","E8","P120",0.000591894,0.001237021,0,0,0
"X717_Group15_142dpi_LA_217_G_E9_P120.mzXML",717,"BNZ","142dpi","LA","E9","P120",0.000628128,0.001186251,0,0.001090241,0
"X718_Group15_142dpi_LA_218_G_E10_P120.mzXML",718,"BNZ","142dpi","LA","E10","P120",0.001364169,0.002309028,0,0.000973225,0
"X719_Group15_142dpi_LA_219_G_E11_P120.mzXML",719,"BNZ","142dpi","LA","E11","P120",0.001896093,0.002188046,2.42e-05,0.000718581,0
"X720_Group15_142dpi_LA_220_G_E12_P120.mzXML",720,"BNZ","142dpi","LA","E12","P120",0.000867146,0.001508218,0,0,0
"X751_Group3E_142dpi_LA_226_G_F6_P120.mzXML",751,"infected","142dpi","LA","F6","P120",0.001623204,0.002084003,0,0.000948279,0
"X752_Group3E_142dpi_LA_227_G_F7_P120.mzXML",752,"infected","142dpi","LA","F7","P120",0.001531886,0.002412509,0,0.000925587,0.000151768
"X753_Group3E_142dpi_LA_228_G_F8_P120.mzXML",753,"infected","142dpi","LA","F8","P120",0.000608053,0.00087,0,0,0
"X754_Group3E_142dpi_LA_229_G_F9_P120.mzXML",754,"infected","142dpi","LA","F9","P120",0.00069218,0.001351519,0,9.72e-05,0
"X755_Group3E_142dpi_LA_230_G_F10_P120.mzXML",755,"infected","142dpi","LA","F10","P120",0.000634235,0.001082745,0,0.000566075,0
"X781_Group9_142dpi_LA_231_G_F11_P120.mzXML",781,"combo","142dpi","LA","F11","P120",0.001551798,0.002182888,0,0.000267723,0
"X782_Group9_142dpi_LA_232_G_F12_P120.mzXML",782,"combo","142dpi","LA","F12","P120",0.0008428,0.00129,0,0,0
"X783_Group9_142dpi_LA_233_G_G1_P120.mzXML",783,"combo","142dpi","LA","G1","P120",0.001695478,0.001914254,0,0,0
"X784_Group9_142dpi_LA_234_G_G2_P120.mzXML",784,"combo","142dpi","LA","G2","P120",0.001015298,0.00101,0,0,0
"X785_Group9_142dpi_LA_235_G_G3_P120.mzXML",785,"combo","142dpi","LA","G3","P120",0.00408886,0.00488905,0.000217666,0.002034145,0.000222247
"X801_Group15_142dpi_LA_241_G_G9_P120.mzXML",801,"BNZ","142dpi","LA","G9","P120",0.000921969,0.001712642,0,0.000825071,0
"X802_Group15_142dpi_LA_242_G_G10_P120.mzXML",802,"BNZ","142dpi","LA","G10","P120",0.001670379,0.002969716,3.86e-05,0.001922137,0.000294969
"X803_Group15_142dpi_LA_243_G_G11_P120.mzXML",803,"BNZ","142dpi","LA","G11","P120",0.001139409,0.00246,2.27e-05,0.00232815,0.000236968
"X804_Group15_142dpi_LA_244_G_G12_P120.mzXML",804,"BNZ","142dpi","LA","G12","P120",0.000204856,0.00144,0,0.0015,0
"X805_Group15_142dpi_LA_245_G_H1_P120.mzXML",805,"BNZ","142dpi","LA","H1","P120",0.000933078,0.001332973,0,0.000323864,0
