"filename","MouseID","Treatmentgroup","status","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X533_Group1C_142dpi_LA_168_G_A8_P120.mzXML",533,"Group1C","naive","142dpi","LA","A8","P120",0.000233053,0.000824168,0,0,0
"X534_Group1C_142dpi_LA_169_G_A9_P120.mzXML",534,"Group1C","naive","142dpi","LA","A9","P120",0.001368836,0.002097561,2.31e-05,0.000500256,7.72e-05
"X535_Group1C_142dpi_LA_170_G_A10_P120.mzXML",535,"Group1C","naive","142dpi","LA","A10","P120",0.000696004,0.002011549,2.95e-05,0.002329258,8.48e-05
"X551_Group1C_142dpi_LA_171_G_A11_P120.mzXML",551,"Group1C","naive","142dpi","LA","A11","P120",0.001927404,0.003465862,7.35e-05,0.001539389,0.000180591
"X552_Group1C_142dpi_LA_172_G_A12_P120.mzXML",552,"Group1C","naive","142dpi","LA","A12","P120",0.001847992,0.003467323,0,0.002499821,8.9e-05
"X553_Group1C_142dpi_LA_173_G_B1_P120.mzXML",553,"Group1C","naive","142dpi","LA","B1","P120",0.002746289,0.00415747,0.000101723,0.002059262,0.000232048
"X554_Group1C_142dpi_LA_174_G_B2_P120.mzXML",554,"Group1C","naive","142dpi","LA","B2","P120",0.000427877,0.0013953,0.00010639,0.000836145,0
"X555_Group1C_142dpi_LA_175_G_B3_P120.mzXML",555,"Group1C","naive","142dpi","LA","B3","P120",0.002605183,0.002725392,0,0.000988586,0.000120159
"X561_Group3A_50dpi_LA_266_B_B4_P121.mzXML",561,"Group3A","infected","50dpi","LA","B4","P121",0.002359137,0.01088705,1.53e-05,0.011994838,0.000238993
"X562_Group3A_50dpi_LA_267_B_B5_P121.mzXML",562,"Group3A","infected","50dpi","LA","B5","P121",0.002716605,0.0103,0.000153437,0.011290742,0.000407357
"X563_Group3A_50dpi_LA_268_B_B6_P121.mzXML",563,"Group3A","infected","50dpi","LA","B6","P121",0.003711618,0.008280689,0.000125598,0.002509643,0
"X564_Group3A_50dpi_LA_269_B_B7_P121.mzXML",564,"Group3A","infected","50dpi","LA","B7","P121",0.003471473,0.008066924,0,0.008131406,0.00018898
"X565_Group3A_50dpi_LA_270_B_B8_P121.mzXML",565,"Group3A","infected","50dpi","LA","B8","P121",0.001674417,0.004649174,0,0.000971,0
"X646_Group3A_50dpi_LA_271_B_B9_P121.mzXML",646,"Group3A","infected","50dpi","LA","B9","P121",0.006935268,0.010194508,4.76e-05,0.005786172,0.000132065
"X647_Group3A_50dpi_LA_272_B_B10_P121.mzXML",647,"Group3A","infected","50dpi","LA","B10","P121",0.005754976,0.009763549,0,0.00431954,0.000148016
"X648_Group3A_50dpi_LA_273_B_B11_P121.mzXML",648,"Group3A","infected","50dpi","LA","B11","P121",0,0,0,0.000288571,0
"X649_Group3A_50dpi_LA_274_B_B12_P121.mzXML",649,"Group3A","infected","50dpi","LA","B12","P121",0.003641521,0.011765667,5.23e-05,0.017978564,0.000681919
"X650_Group3A_50dpi_LA_275_B_C1_P121.mzXML",650,"Group3A","infected","50dpi","LA","C1","P121",0.001675011,0.00318,0.000574561,0,0.000237173
"X731_Group3A_50dpi_LA_276_B_C2_P121.mzXML",731,"Group3A","infected","50dpi","LA","C2","P121",0.001386628,0.0027,0.000164746,0.000796859,0
"X732_Group3A_50dpi_LA_277_B_C3_P121.mzXML",732,"Group3A","infected","50dpi","LA","C3","P121",0.001042934,0.001540422,0,0.00127295,0
"X733_Group3A_50dpi_LA_278_B_C4_P121.mzXML",733,"Group3A","infected","50dpi","LA","C4","P121",0.006552357,0.00726919,0,0.0001132,0
"X734_Group3A_50dpi_LA_279_B_C5_P121.mzXML",734,"Group3A","infected","50dpi","LA","C5","P121",0.003187226,0.005672645,0,0.000217,0
"X735_Group3A_50dpi_LA_280_B_C6_P121.mzXML",735,"Group3A","infected","50dpi","LA","C6","P121",0.005682894,0.006832268,0,0.001837954,0
"X566_Group3B_70dpi_LA_296_B_D10_P121.mzXML",566,"Group3B","infected","70dpi","LA","D10","P121",0.00542844,0.01182586,0.000131316,0.006745505,0.000129786
"X567_Group3B_70dpi_LA_297_B_D11_P121.mzXML",567,"Group3B","infected","70dpi","LA","D11","P121",0.004868684,0.00906087,0.000250969,0.018868901,0.000378857
"X568_Group3B_70dpi_LA_298_B_D12_P121.mzXML",568,"Group3B","infected","70dpi","LA","D12","P121",0.002744809,0.00778,0,0.005764089,0.000195715
"X569_Group3B_70dpi_LA_299_B_E1_P121.mzXML",569,"Group3B","infected","70dpi","LA","E1","P121",0.003678059,0.00937,0.0001442,0.009903026,0.000374568
"X570_Group3B_70dpi_LA_300_B_E2_P121.mzXML",570,"Group3B","infected","70dpi","LA","E2","P121",0.008264834,0.010855926,0.000209129,0.021918407,0.000358847
"X651_Group3B_70dpi_LA_301_B_E3_P121.mzXML",651,"Group3B","infected","70dpi","LA","E3","P121",0.005034214,0.00338,0.000108658,0.00474661,2.75e-05
"X652_Group3B_70dpi_LA_302_B_E4_P121.mzXML",652,"Group3B","infected","70dpi","LA","E4","P121",0.003405706,0.01003875,0.000177422,0.000973656,0
