"filename","MouseID","Treatmentgroup","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X720_Group15_142dpi_RA_220_G_E12_P124.mzXML",720,"BNZ","142dpi","RA","E12","P124",0.071017537,0.069829248,0.000758873,0.013067192,0.004763751
"X751_Group3E_142dpi_RA_226_G_F6_P124.mzXML",751,"infected","142dpi","RA","F6","P124",0.058015493,0.055708437,0.000765283,0.008750499,0.001449073
"X752_Group3E_142dpi_RA_227_G_F7_P124.mzXML",752,"infected","142dpi","RA","F7","P124",0.048355152,0.0536,0.001097576,0.004082002,0.002340524
"X753_Group3E_142dpi_RA_228_G_F8_P124.mzXML",753,"infected","142dpi","RA","F8","P124",0.031446067,0.03210494,0.00080894,0.017815617,0.011696208
"X754_Group3E_142dpi_RA_229_G_F9_P124.mzXML",754,"infected","142dpi","RA","F9","P124",0.028991312,0.0325316,0.000706669,0.005969374,0.005093265
"X755_Group3E_142dpi_RA_230_G_F10_P124.mzXML",755,"infected","142dpi","RA","F10","P124",0.043287783,0.0478,0.000622025,0.004743727,0.000196872
"X781_Group9_142dpi_RA_231_G_F11_P124.mzXML",781,"combo","142dpi","RA","F11","P124",0.036655503,0.050191197,0.001254484,0.005169859,0.009431976
"X782_Group9_142dpi_RA_232_G_F12_P124.mzXML",782,"combo","142dpi","RA","F12","P124",0.038805162,0.033208781,8.18e-05,0.000943904,0.001498091
"X783_Group9_142dpi_RA_233_G_G1_P124.mzXML",783,"combo","142dpi","RA","G1","P124",0.033760556,0.031226533,0.000345,0.001078899,0
"X784_Group9_142dpi_RA_234_G_G2_P124.mzXML",784,"combo","142dpi","RA","G2","P124",0.072215711,0.07494305,0.000661313,0.005794983,0.001219087
"X785_Group9_142dpi_RA_235_G_G3_P124.mzXML",785,"combo","142dpi","RA","G3","P124",0.051825046,0.041720299,0.000545491,0.007045118,0.004007747
"X801_Group15_142dpi_RA_241_G_G9_P124.mzXML",801,"BNZ","142dpi","RA","G9","P124",0.032484413,0.039,0.000894367,0.003626424,0.003835575
"X802_Group15_142dpi_RA_242_G_G10_P124.mzXML",802,"BNZ","142dpi","RA","G10","P124",0.017954404,0.0234,0.000709538,0.003209255,0.001531619
"X803_Group15_142dpi_RA_243_G_G11_P124.mzXML",803,"BNZ","142dpi","RA","G11","P124",0.051132162,0.040258049,0.000157385,0.004446196,8.79e-05
"X804_Group15_142dpi_RA_244_G_G12_P124.mzXML",804,"BNZ","142dpi","RA","G12","P124",0.040913784,0.03216801,0.000617413,0.002379165,0.00020205
"X805_Group15_142dpi_RA_245_G_H1_P124.mzXML",805,"BNZ","142dpi","RA","H1","P124",0.024360861,0.030143253,0.000399431,0.009090365,0.003764574
