"filename","MouseID","Treatmentgroup","status","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X646_Group3A_50dpi_RA_271_B_B9_P125.mzXML",646,"Group3A","infected",50,"RA","B9","P125",0.044343001,0.060342373,0.000480898,0.005304473,0.001129115
"X647_Group3A_50dpi_RA_272_B_B10_P125.mzXML",647,"Group3A","infected",50,"RA","B10","P125",0.037630889,0.03468454,7.98e-05,0.001364824,0.001547033
"X648_Group3A_50dpi_RA_273_B_B11_P125.mzXML",648,"Group3A","infected",50,"RA","B11","P125",0.020405347,0.018866423,0.000211967,0.003822965,0.00012756
"X649_Group3A_50dpi_RA_274_B_B12_P125.mzXML",649,"Group3A","infected",50,"RA","B12","P125",0.021384385,0.02360411,0.000295547,0.004793262,0.000274643
"X650_Group3A_50dpi_RA_275_B_C1_P125.mzXML",650,"Group3A","infected",50,"RA","C1","P125",0.059646955,0.055494488,0.001414502,0.011349027,0.005935293
"X731_Group3A_50dpi_RA_276_B_C2_P125.mzXML",731,"Group3A","infected",50,"RA","C2","P125",0.04497175,0.0555,0.002088647,0.036192126,0.022604573
"X732_Group3A_50dpi_RA_277_B_C3_P125.mzXML",732,"Group3A","infected",50,"RA","C3","P125",0.021330761,0.0164671,0.000256788,0.013698443,0.010937874
"X733_Group3A_50dpi_RA_278_B_C4_P125.mzXML",733,"Group3A","infected",50,"RA","C4","P125",0.02490688,0.032062209,0.000419691,0.005727881,0.000307414
"X734_Group3A_50dpi_RA_279_B_C5_P125.mzXML",734,"Group3A","infected",50,"RA","C5","P125",0.032817291,0.049367633,0.000642284,0.01000782,0.004423422
"X735_Group3A_50dpi_RA_280_B_C6_P125.mzXML",735,"Group3A","infected",50,"RA","C6","P125",0.031881332,0.0496,0.001081596,0.022043113,0.034877676
"X566_Group3B_70dpi_RA_296_B_D10_P125.mzXML",566,"Group3B","infected",75,"RA","D10","P125",0.01726917,0.01387753,0.000211346,0.007229423,0.001488001
"X567_Group3B_70dpi_RA_297_B_D11_P125.mzXML",567,"Group3B","infected",75,"RA","D11","P125",0.035717838,0.034809803,0.0001576,0.006665426,0
"X568_Group3B_70dpi_RA_298_B_D12_P125.mzXML",568,"Group3B","infected",75,"RA","D12","P125",0.019596811,0.026191513,0.000132,0.000194843,6.79e-05
"X569_Group3B_70dpi_RA_299_B_E1_P125.mzXML",569,"Group3B","infected",75,"RA","E1","P125",0.059620934,0.050639433,0.000330775,0.005727229,0
"X570_Group3B_70dpi_RA_300_B_E2_P125.mzXML",570,"Group3B","infected",75,"RA","E2","P125",0.023726148,0.021753982,0.0003388,0.007211318,0.007011252
"X651_Group3B_70dpi_RA_301_B_E3_P125.mzXML",651,"Group3B","infected",75,"RA","E3","P125",0.042062098,0.0555,0.001183278,0.016788165,0.005686379
"X652_Group3B_70dpi_RA_302_B_E4_P125.mzXML",652,"Group3B","infected",75,"RA","E4","P125",0.008774741,0.022045063,0.0003016,0.006094616,0.00309629
"X653_Group3B_70dpi_RA_303_B_E5_P125.mzXML",653,"Group3B","infected",75,"RA","E5","P125",0.032510863,0.0576,0.001900217,0.012781902,0.017102267
