"filename","MouseID","Treatmentgroup","status","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X736_Group3B_70dpi_RV_bottom_306_B_E8_P141.mzXML",736,"Group3B","infected",75,"RV_bottom","E8","P141",0.034907187,0.04103839,0.001427804,0.002579024,0.002597207
"X737_Group3B_70dpi_RV_bottom_307_B_E9_P141.mzXML",737,"Group3B","infected",75,"RV_bottom","E9","P141",0.052021463,0.042548567,0.001365532,0.004127138,0.005084461
"X738_Group3B_70dpi_RV_bottom_308_B_E10_P141.mzXML",738,"Group3B","infected",75,"RV_bottom","E10","P141",0.048091289,0.051611217,0.001494927,0.00202254,0.002181358
"X739_Group3B_70dpi_RV_bottom_309_B_E11_P141.mzXML",739,"Group3B","infected",75,"RV_bottom","E11","P141",0.046229748,0.052027629,0.001715805,0.00589429,0.005054341
"X740_Group3B_70dpi_RV_bottom_310_B_E12_P141.mzXML",740,"Group3B","infected",75,"RV_bottom","E12","P141",0.068246157,0.068178548,0.001828694,0.004442532,0.004270708
"X581_Group3E_142dpi_RV_bottom_176_G_B4_P140.mzXML",581,"Group3E","infected",142,"RV_bottom","B4","P140",0.014116598,0.011602317,7.11e-05,0,0
"X582_Group3E_142dpi_RV_bottom_177_G_B5_P140.mzXML",582,"Group3E","infected",142,"RV_bottom","B5","P140",0.011548522,0.011997421,0.000281116,0,0
"X583_Group3E_142dpi_RV_bottom_178_G_B6_P140.mzXML",583,"Group3E","infected",142,"RV_bottom","B6","P140",0.009337858,0.010103911,9.06e-05,0,0
"X584_Group3E_142dpi_RV_bottom_179_G_B7_P140.mzXML",584,"Group3E","infected",142,"RV_bottom","B7","P140",0.013359138,0.014246993,0.0002151,0,0
"X585_Group3E_142dpi_RV_bottom_180_G_B8_P140.mzXML",585,"Group3E","infected",142,"RV_bottom","B8","P140",0.011763544,0.014142223,0.000339557,0.00237373,0.001749487
"X666_Group3E_142dpi_RV_bottom_201_G_D5_P140.mzXML",666,"Group3E","infected",142,"RV_bottom","D5","P140",0.009862041,0.01023995,0,0,0
"X667_Group3E_142dpi_RV_bottom_202_G_D6_P140.mzXML",667,"Group3E","infected",142,"RV_bottom","D6","P140",0.008740944,0.008528251,0,0.000503301,0.000377911
"X668_Group3E_142dpi_RV_bottom_203_G_D7_P140.mzXML",668,"Group3E","infected",142,"RV_bottom","D7","P140",0.008780162,0.009389767,5.66e-05,0.003337624,0.0001502
"X669_Group3E_142dpi_RV_bottom_204_G_D8_P140.mzXML",669,"Group3E","infected",142,"RV_bottom","D8","P140",0.006374382,0.007392699,0,0.002160511,0.00039113
"X670_Group3E_142dpi_RV_bottom_205_G_D9_P140.mzXML",670,"Group3E","infected",142,"RV_bottom","D9","P140",0.009917605,0.00940178,0,0,0
"X751_Group3E_142dpi_RV_bottom_226_G_F6_P140.mzXML",751,"Group3E","infected",142,"RV_bottom","F6","P140",0.016335059,0.01814751,0.000332725,0.000260947,0.0001281
"X752_Group3E_142dpi_RV_bottom_227_G_F7_P140.mzXML",752,"Group3E","infected",142,"RV_bottom","F7","P140",0.006695043,0.006900587,0,0.00043091,0
"X753_Group3E_142dpi_RV_bottom_228_G_F8_P140.mzXML",753,"Group3E","infected",142,"RV_bottom","F8","P140",0.015049297,0.01562038,0.000250894,0.02300142,0.005810353
"X754_Group3E_142dpi_RV_bottom_229_G_F9_P140.mzXML",754,"Group3E","infected",142,"RV_bottom","F9","P140",0.01147478,0.012824873,0.000294671,0,0
"X755_Group3E_142dpi_RV_bottom_230_G_F10_P140.mzXML",755,"Group3E","infected",142,"RV_bottom","F10","P140",0.009684411,0.01153915,0,0,0
