"filename","MouseID","Treatmentgroup","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X581_Group3E_142dpi_RV_top_176_G_B4_P136.mzXML",581,"infected","142dpi","RV_top","B4","P136",0.002105318,0.004538325,0,0,0
"X582_Group3E_142dpi_RV_top_177_G_B5_P136.mzXML",582,"infected","142dpi","RV_top","B5","P136",0.000973754,0.004393339,0,0,0
"X583_Group3E_142dpi_RV_top_178_G_B6_P136.mzXML",583,"infected","142dpi","RV_top","B6","P136",0.000462391,0.002073038,0,0.000189585,0
"X584_Group3E_142dpi_RV_top_179_G_B7_P136.mzXML",584,"infected","142dpi","RV_top","B7","P136",0.000123065,0.000592476,0,0,0
"X585_Group3E_142dpi_RV_top_180_G_B8_P136.mzXML",585,"infected","142dpi","RV_top","B8","P136",4.84e-05,0.001140661,0,0,0
"X611_Group9_142dpi_RV_top_181_G_B9_P136.mzXML",611,"combo","142dpi","RV_top","B9","P136",0.00032188,0.002367646,0,0,0
"X612_Group9_142dpi_RV_top_182_G_B10_P136.mzXML",612,"combo","142dpi","RV_top","B10","P136",0.00026965,0.002149282,0,0,0
"X613_Group9_142dpi_RV_top_183_G_B11_P136.mzXML",613,"combo","142dpi","RV_top","B11","P136",0.000535273,0.001191808,0,0,0
"X614_Group9_142dpi_RV_top_184_G_B12_P136.mzXML",614,"combo","142dpi","RV_top","B12","P136",0.000765517,0.002423287,0,0,0
"X615_Group9_142dpi_RV_top_185_G_C1_P136.mzXML",615,"combo","142dpi","RV_top","C1","P136",0.000446179,0.00210115,0,0,0
"X631_Group15_142dpi_RV_top_191_G_C7_P136.mzXML",631,"BNZ","142dpi","RV_top","C7","P136",0.00035209,0.001562441,0,0,0
"X632_Group15_142dpi_RV_top_192_G_C8_P136.mzXML",632,"BNZ","142dpi","RV_top","C8","P136",0.00018213,0.001866084,0,0,0
"X633_Group15_142dpi_RV_top_193_G_C9_P136.mzXML",633,"BNZ","142dpi","RV_top","C9","P136",0.000184298,0.001427423,0,0,0
"X634_Group15_142dpi_RV_top_194_G_C10_P136.mzXML",634,"BNZ","142dpi","RV_top","C10","P136",0.000372491,0.001967608,0,0,0
"X635_Group15_142dpi_RV_top_195_G_C11_P136.mzXML",635,"BNZ","142dpi","RV_top","C11","P136",0.000264516,0.00173591,0,0,0
"X666_Group3E_142dpi_RV_top_201_G_D5_P136.mzXML",666,"infected","142dpi","RV_top","D5","P136",0.000636423,0.003249991,0,5.76e-05,0
"X667_Group3E_142dpi_RV_top_202_G_D6_P136.mzXML",667,"infected","142dpi","RV_top","D6","P136",0.000671128,0.002769636,0,0.000393872,0
"X668_Group3E_142dpi_RV_top_203_G_D7_P136.mzXML",668,"infected","142dpi","RV_top","D7","P136",0.000430006,0.00245932,0,0,0
"X669_Group3E_142dpi_RV_top_204_G_D8_P136.mzXML",669,"infected","142dpi","RV_top","D8","P136",0.001096215,0.004951822,0,0.000244456,0
"X670_Group3E_142dpi_RV_top_205_G_D9_P136.mzXML",670,"infected","142dpi","RV_top","D9","P136",0.000394392,0.002460555,0,0,0
"X696_Group9_142dpi_RV_top_206_G_D10_P136.mzXML",696,"combo","142dpi","RV_top","D10","P136",0.000360806,0.002265789,0,0,0
"X697_Group9_142dpi_RV_top_207_G_D11_P136.mzXML",697,"combo","142dpi","RV_top","D11","P136",0.000194526,0.002148311,0,0,0
"X698_Group9_142dpi_RV_top_208_G_D12_P136.mzXML",698,"combo","142dpi","RV_top","D12","P136",0.000407232,0.002424928,0,0,0
"X699_Group9_142dpi_RV_top_209_G_E1_P136.mzXML",699,"combo","142dpi","RV_top","E1","P136",0.000367189,0.002607846,0,0,0
"X700_Group9_142dpi_RV_top_210_G_E2_P136.mzXML",700,"combo","142dpi","RV_top","E2","P136",0.000178892,0.001818219,0,0,0
"X716_Group15_142dpi_RV_top_216_G_E8_P136.mzXML",716,"BNZ","142dpi","RV_top","E8","P136",0.000315792,0.001505723,0,0,0
"X717_Group15_142dpi_RV_top_217_G_E9_P136.mzXML",717,"BNZ","142dpi","RV_top","E9","P136",0.00034229,0.002309171,0,0,0
"X718_Group15_142dpi_RV_top_218_G_E10_P136.mzXML",718,"BNZ","142dpi","RV_top","E10","P136",0.000298158,0.002169732,0,0,0
"X719_Group15_142dpi_RV_top_219_G_E11_P136.mzXML",719,"BNZ","142dpi","RV_top","E11","P136",0.00036074,0.003396796,0,0.000246531,0
"X720_Group15_142dpi_RV_top_220_G_E12_P136.mzXML",720,"BNZ","142dpi","RV_top","E12","P136",0.001527913,0.004618996,0,0,0
"X751_Group3E_142dpi_RV_top_226_G_F6_P136.mzXML",751,"infected","142dpi","RV_top","F6","P136",0.00284146,0.008887495,0,0.001924834,0.000724215
"X752_Group3E_142dpi_RV_top_227_G_F7_P136.mzXML",752,"infected","142dpi","RV_top","F7","P136",0.000664903,0.003959735,0,0.00058852,0.000102253
"X753_Group3E_142dpi_RV_top_228_G_F8_P136.mzXML",753,"infected","142dpi","RV_top","F8","P136",0.00109501,0.007112991,0,0.000477194,0
"X754_Group3E_142dpi_RV_top_229_G_F9_P136.mzXML",754,"infected","142dpi","RV_top","F9","P136",0.00038439,0.002200604,0,0,0
"X755_Group3E_142dpi_RV_top_230_G_F10_P136.mzXML",755,"infected","142dpi","RV_top","F10","P136",0.000501509,0.001814986,0,0.000190467,0
"X781_Group9_142dpi_RV_top_231_G_F11_P136.mzXML",781,"combo","142dpi","RV_top","F11","P136",0.000423505,0.002945587,0,0,0
"X782_Group9_142dpi_RV_top_232_G_F12_P136.mzXML",782,"combo","142dpi","RV_top","F12","P136",0.000408303,0.003076784,0,6.49e-05,0
"X783_Group9_142dpi_RV_top_233_G_G1_P136.mzXML",783,"combo","142dpi","RV_top","G1","P136",0.000755155,0.002730894,0,0.000358026,0
"X784_Group9_142dpi_RV_top_234_G_G2_P136.mzXML",784,"combo","142dpi","RV_top","G2","P136",0.00049753,0.003452254,0,6.7e-05,0
"X785_Group9_142dpi_RV_top_235_G_G3_P136.mzXML",785,"combo","142dpi","RV_top","G3","P136",0.000930824,0.004896156,0,0.001065028,0
"X801_Group15_142dpi_RV_top_241_G_G9_P136.mzXML",801,"BNZ","142dpi","RV_top","G9","P136",0.000461236,0.002329634,0,0.000210705,0
"X802_Group15_142dpi_RV_top_242_G_G10_P136.mzXML",802,"BNZ","142dpi","RV_top","G10","P136",0.000394364,0.002541047,0,0.000105927,0
"X803_Group15_142dpi_RV_top_243_G_G11_P136.mzXML",803,"BNZ","142dpi","RV_top","G11","P136",0.000638008,0.002696531,0,0,0
"X804_Group15_142dpi_RV_top_244_G_G12_P136.mzXML",804,"BNZ","142dpi","RV_top","G12","P136",0.001684435,0.006418673,0,0,0
"X805_Group15_142dpi_RV_top_245_G_H1_P136.mzXML",805,"BNZ","142dpi","RV_top","H1","P136",0.000837679,0.003959346,0,0,0
