"filename","MouseID","Treatmentgroup","status","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X546_Group1B_70dpi_LV_top_291_B_D5_P129.mzXML",546,"Group1B","naive","70dpi","LV_top","D5","P129",0.009823138,0.019203817,0.000584825,0.008700904,0.002453642
"X547_Group1B_70dpi_LV_top_292_B_D6_P129.mzXML",547,"Group1B","naive","70dpi","LV_top","D6","P129",6.35e-05,0,0,0,0
"X548_Group1B_70dpi_LV_top_293_B_D7_P129.mzXML",548,"Group1B","naive","70dpi","LV_top","D7","P129",0.006980236,0.018088742,0.001020773,0.001859101,0.000310985
"X549_Group1B_70dpi_LV_top_294_B_D8_P129.mzXML",549,"Group1B","naive","70dpi","LV_top","D8","P129",0.005609192,0.013621394,0.000386167,0.001661596,0.00011364
"X550_Group1B_70dpi_LV_top_295_B_D9_P129.mzXML",550,"Group1B","naive","70dpi","LV_top","D9","P129",0.007978935,0.022218848,0.001027544,0.003333314,0.000641684
"X511_Group1C_142dpi_LV_top_161_G_A1_P128.mzXML",511,"Group1C","naive","142dpi","LV_top","A1","P128",0.007457554,0.027445968,0.000521874,0.000673111,0
"X512_Group1C_142dpi_LV_top_162_G_A2_P128.mzXML",512,"Group1C","naive","142dpi","LV_top","A2","P128",0.008515695,0.027412065,0.000255829,0.000566018,0
"X513_Group1C_142dpi_LV_top_163_G_A3_P128.mzXML",513,"Group1C","naive","142dpi","LV_top","A3","P128",0.008847471,0.03699675,0,0.00703,0.000523528
"X514_Group1C_142dpi_LV_top_164_G_A4_P128.mzXML",514,"Group1C","naive","142dpi","LV_top","A4","P128",0.006734363,0.018650592,0.000214131,0,0
"X515_Group1C_142dpi_LV_top_165_G_A5_P128.mzXML",515,"Group1C","naive","142dpi","LV_top","A5","P128",0.012388772,0.034749768,0.000635973,0.00652,0.000621587
"X531_Group1C_142dpi_LV_top_166_G_A6_P128.mzXML",531,"Group1C","naive","142dpi","LV_top","A6","P128",0.012357413,0.031136552,0.000643272,0.007864901,0.000467785
"X532_Group1C_142dpi_LV_top_167_G_A7_P128.mzXML",532,"Group1C","naive","142dpi","LV_top","A7","P128",0.009592636,0.022187879,0.000253102,0.001157849,8.47e-05
"X533_Group1C_142dpi_LV_top_168_G_A8_P128.mzXML",533,"Group1C","naive","142dpi","LV_top","A8","P128",0.009171067,0.032161322,0.000284424,0.00315,8.14e-05
"X534_Group1C_142dpi_LV_top_169_G_A9_P128.mzXML",534,"Group1C","naive","142dpi","LV_top","A9","P128",0.005449869,0.021174059,0.000278587,0.001512774,0
"X535_Group1C_142dpi_LV_top_170_G_A10_P128.mzXML",535,"Group1C","naive","142dpi","LV_top","A10","P128",0.005808289,0.018638456,0.00013729,0.000396516,0
"X551_Group1C_142dpi_LV_top_171_G_A11_P128.mzXML",551,"Group1C","naive","142dpi","LV_top","A11","P128",0.009907023,0.0217,0.000270569,0.002303199,0.000225835
"X552_Group1C_142dpi_LV_top_172_G_A12_P128.mzXML",552,"Group1C","naive","142dpi","LV_top","A12","P128",0.007681753,0.018423849,0.000246572,0.000162443,0
"X553_Group1C_142dpi_LV_top_173_G_B1_P128.mzXML",553,"Group1C","naive","142dpi","LV_top","B1","P128",0.005759053,0.024849978,0.000365955,0.012059818,0.001416417
"X554_Group1C_142dpi_LV_top_174_G_B2_P128.mzXML",554,"Group1C","naive","142dpi","LV_top","B2","P128",0.009423142,0.03224386,0.000223252,0.000894712,0
"X555_Group1C_142dpi_LV_top_175_G_B3_P128.mzXML",555,"Group1C","naive","142dpi","LV_top","B3","P128",0.008509249,0.037236989,0.000303505,0.00789,0.000756203
"X561_Group3A_50dpi_LV_top_266_B_B4_P129.mzXML",561,"Group3A","infected","50dpi","LV_top","B4","P129",0.01192398,0.022849402,0.000865399,0.004672265,0.000965334
"X562_Group3A_50dpi_LV_top_267_B_B5_P129.mzXML",562,"Group3A","infected","50dpi","LV_top","B5","P129",0.011489568,0.024099079,0.000599903,0.002371887,3.16e-05
"X563_Group3A_50dpi_LV_top_268_B_B6_P129.mzXML",563,"Group3A","infected","50dpi","LV_top","B6","P129",0.01358847,0.020243359,0.000948434,0.006801734,0.000987016
"X564_Group3A_50dpi_LV_top_269_B_B7_P129.mzXML",564,"Group3A","infected","50dpi","LV_top","B7","P129",0.008143579,0.02091857,0.000354887,0.005463359,0.000451062
"X565_Group3A_50dpi_LV_top_270_B_B8_P129.mzXML",565,"Group3A","infected","50dpi","LV_top","B8","P129",0.007713915,0.027,0.001264465,0.004489811,0.000741563
"X646_Group3A_50dpi_LV_top_271_B_B9_P129.mzXML",646,"Group3A","infected","50dpi","LV_top","B9","P129",0.009361366,0.021495972,0.00048026,0.002451777,0
"X647_Group3A_50dpi_LV_top_272_B_B10_P129.mzXML",647,"Group3A","infected","50dpi","LV_top","B10","P129",0.00794384,0.01424659,0.000647739,0.001672413,0.000279225
"X648_Group3A_50dpi_LV_top_273_B_B11_P129.mzXML",648,"Group3A","infected","50dpi","LV_top","B11","P129",0.004927073,0.014725681,0,0.000201801,0
"X649_Group3A_50dpi_LV_top_274_B_B12_P129.mzXML",649,"Group3A","infected","50dpi","LV_top","B12","P129",0.000341555,0.000472176,0,0.000341148,0
"X650_Group3A_50dpi_LV_top_275_B_C1_P129.mzXML",650,"Group3A","infected","50dpi","LV_top","C1","P129",0.000739617,0.001670064,0.000442655,0,0
"X731_Group3A_50dpi_LV_top_276_B_C2_P129.mzXML",731,"Group3A","infected","50dpi","LV_top","C2","P129",0.003659523,0.00659,0.000754719,0.000938917,0
"X732_Group3A_50dpi_LV_top_277_B_C3_P129.mzXML",732,"Group3A","infected","50dpi","LV_top","C3","P129",0.013807433,0.0261,0.000346757,0.009460646,0.001097215
"X733_Group3A_50dpi_LV_top_278_B_C4_P129.mzXML",733,"Group3A","infected","50dpi","LV_top","C4","P129",0.002807861,0.00566878,0,0,0
"X734_Group3A_50dpi_LV_top_279_B_C5_P129.mzXML",734,"Group3A","infected","50dpi","LV_top","C5","P129",0,0,0,0.002427383,0
"X735_Group3A_50dpi_LV_top_280_B_C6_P129.mzXML",735,"Group3A","infected","50dpi","LV_top","C6","P129",0.000365693,0.001266338,0,0.004619442,0
"X566_Group3B_70dpi_LV_top_296_B_D10_P129.mzXML",566,"Group3B","infected","70dpi","LV_top","D10","P129",0.006754993,0.017268559,0.0001106,0.00386,0.000406838
"X567_Group3B_70dpi_LV_top_297_B_D11_P129.mzXML",567,"Group3B","infected","70dpi","LV_top","D11","P129",0.006554693,0.019246528,0.000736491,0.007175754,0.000834979
