MouseID,Treatmentgroup,Heart.Weight..Body.Weight,Liver.Weight..Body.Weight,Ejection.Fraction,PR.Interval..s.,QTc..s.,P.Amplitude..V.,CD3.CD8.IFNg.,X268.105_0.35,X269.088_0.35,X105.07_2.767,X111.044_2.768,X132.102_0.307,X137.046_0.35,X142.035_0.315,X150.059_0.3,X200.165_3.207,X214.181_2.634,X226.181_2.61,X236.163_2.635,X242.212_2.78,X242.586_2.766,X249.112_2.768,X256.227_2.847,X267.123_2.767,X277.216_3.018,X278.186_2.23,X278.248_3.1,X280.264_3.159,X281.102_2.768,X285.133_2.768,X295.227_3.017,X298.2_2.676,X300.199_2.264,X303.648_2.884,X306.279_2.989,X306.279_3.212,X308.295_3.045,X324.29_3.082,X327.232_3.01,X348.288_3.044,X369.17_2.767,X387.181_2.767,X404.207_2.768,X406.154_2.765,X409.162_2.768,X415.14_2.768,X430.223_2.768,X446.218_2.884,X475.989_2.164,X476.24_2.164,X486.098_2.765,X489.228_2.768,X502.294_2.879,X506.255_3.172,X511.21_3.171,X522.357_2.957,X528.311_2.928,X544.34_2.89,X568.341_2.887,X570.357_2.934,X590.322_2.887,X599.241_2.765,X604.362_2.948,X608.227_2.768,X637.306_3.32,X654.332_3.32,X790.38_2.768,X792.329_2.764,X795.335_2.768,X801.313_2.768,X801.815_2.767
632,Group15,0.0064,0.0616,73.26804,0.0381,0.0453,0.1181,-0.0032,5.40E-05,0.000400671,0.008199595,6.83E-05,0.002134498,0.005739716,0.000748376,5.15E-05,0.003976153,0.001503259,0.002694153,0.000182339,0.00043139,0.000342332,0.000203288,0.001412152,0.007288529,0,0,0.002550985,0.003390467,0.001080264,0.004041229,0.000255086,0.000426475,0,7.72E-05,7.64E-05,0.000345755,0.003553158,0.000229656,0.000256016,7.43E-05,0.001997838,0.1386122,0.05492427,0.001288508,0.039696451,0.000859005,9.23E-05,0.000219896,0,0,0.000461652,0.006104143,0.00070933,0.000174551,9.25E-05,0.000891543,0,0.001242954,0.006898072,0.000382754,7.91E-05,0.000728853,0.000155191,0.000310632,0.003937107,0.000420037,0.004125828,0.000231373,0.003624742,0.000177929,0.000213618
633,Group15,0.007692308,0.051282051,62.214771,0.03686,0.05432,0.1102,0.0018,0.000116073,0.00144152,0.006780031,6.25E-05,0.003365583,0.012277353,0.001154438,0.000185824,0.004025261,0.001392655,0.002657039,0.000181816,0.000244879,0.000370385,8.98E-05,0.001294925,0.005845486,0,0,0.002724229,0.003719855,0.001020059,0.0036038,0.00047823,0.000460903,0,0.000113679,6.68E-05,0.000296343,0.00340834,0.000213395,0.00025237,5.83E-05,0.001930171,0.12094109,0.04153532,0.001368222,0.038969906,0.000879572,0.000119974,0.000116525,0,0,0,0.006535705,0.000641354,9.03E-05,8.96E-05,0.001130005,6.89E-05,0.001356006,0.006352461,0.000405385,0.000152449,0.000861247,0.000255645,0.000368933,0.003194555,0.000527988,0.003958072,0.000144986,0.003487746,9.46E-05,0.000123543
634,Group15,0.00620155,0.053488372,51.880843,0.03771,0.04924,0.1116,5.00E-04,0.000108621,0.00127568,0.005599447,5.01E-05,0.002805368,0.008692689,0.000914426,0.000186772,0.003516588,0.001162788,0,8.09E-05,0.000230156,0.000278857,8.91E-05,0.001106342,0.004803558,0,0,0.002455403,0.003189201,0.000801534,0.002929549,0.00026303,0.000299095,0,0,6.80E-05,0.000286274,0.003177912,0.000211981,0,6.37E-05,0.001586134,0.09313596,0.03584323,0.001089408,0.026981205,0.000671708,6.33E-05,0.000175103,4.59E-05,0,0.000473557,0.005018053,0.000468728,0.000213586,0.000187319,0.00085798,0,0.000908781,0.004363279,0.000267021,0,0.000421786,0.000147286,0.000205435,0.003477076,0.000468311,0.003160978,0.000120316,0.002444113,7.69E-05,7.88E-05
635,Group15,0.006306306,0.055405405,37.727196,0.03742,0.04289,0.1015,0.0026,0,0.000589028,0.00699964,0,0.001687181,0.004525107,0.000757595,0,0.004334758,0.002206314,0.003919452,0.000407922,0.000369712,0.000344784,8.10E-05,0.00164392,0.006047896,0,0.000182323,0.002967709,0.004282845,0.000776995,0.003036927,7.19E-05,0.000361077,0.00060986,0,0.000102733,0.000270357,0.004031931,0.000201104,0,0.000126895,0.001254571,0.11507442,0.05026935,0.000934439,0.037637124,0.000613257,0,0.000115316,0,0,6.59E-05,0.002578359,0.000306939,0.000159817,0.000283746,0.000696128,0,0.000794723,0.004836587,9.04E-05,0,0.0004415,0,0.000168502,0.003452233,0.000456814,0.002950404,0.000103941,0.003123449,0,0
666,Group3E,0.006147541,0.059016393,76.178785,0.0368,0.04886,0.157,0.0033,0,0.000647352,0.009456752,0.000137882,0.003681378,0.008105787,0.001141565,0.00020276,0.00267491,0.001492816,0.002566833,0.000161704,0.000167755,0.000413884,0.000228201,0.001263152,0.008308432,0,6.46E-05,0.002310149,0.003532772,0.001209113,0.004937775,0.000242266,0.000263189,9.39E-05,0,6.40E-05,0.000239745,0.003303108,0.00025789,0.000343846,0,0.002350678,0.1560364,0.05890205,0.001452287,0.039718357,0.001188849,0.000223743,0.000334548,6.27E-05,6.05E-05,0.000803824,0.008105787,0.000803824,7.07E-05,8.22E-05,0.000911901,0,0.001074017,0.005795638,0.000139786,0,0.000918656,5.67E-05,0.000513576,0.003532772,0.0005358,0.005052607,0.00025862,0.003113973,0.000242173,0.000231681
667,Group3E,0.006147541,0.059016393,76.4477795,0.038,0.05699,0.09939,-0.0081,0,0.000975797,0.010717157,0.000159521,0.002280246,0.005069747,0.000813288,0,0.00250067,0.001193329,0.001892604,0.000105379,0.000174664,0.000479606,0.000277714,0.00120853,0.009349009,0,6.44E-05,0.002394259,0.003359563,0.001337744,0.005419385,7.39E-05,0.000288253,8.43E-05,0,6.37E-05,0.000177966,0.002903514,0.00014844,0,7.27E-05,0.002835106,0.17937937,0.06817936,0.001725386,0.058602328,0.000679439,0.000203507,0.000291678,0,0,0,0.011325223,0.000616198,6.28E-05,0,0.000711687,0,0.000687664,0.004096842,0,0,0.001223732,6.12E-05,0.000328048,0.003405168,0.000375538,0.006027451,0.000401733,0.005191361,0.000132881,0.000311485
668,Group3E,0.007017544,0.05745614,66.867887,0.04206,0.04369,0.09355,-2.00E-04,0,0.000896499,0.007326493,0.000116355,0.002325871,0.004023756,0.00072102,0.000160517,0.002953856,0.000959422,0.00197699,0.000123938,0.00017375,0.000362722,0.000222584,0.001040827,0.006454291,0,0,0.001866511,0.002895709,0.001133862,0.003750467,6.27E-05,0.000348113,0,4.91E-05,5.15E-05,0.000148574,0.00242472,6.74E-05,0,0,0.00216306,0.13780784,0.05989117,0.00134319,0.041051619,0.000814055,0,0.000225683,0,0,0.000697761,0.00755908,0.000508998,7.20E-05,6.97E-05,0.000744279,4.91E-05,0.000773352,0.004779664,0.000217843,0,0.000814055,6.51E-05,0.000453286,0.00323296,0.000374341,0.00549487,0.000287055,0.003366698,0.000183856,0.000256543
669,Group3E,0.006637168,0.055752212,66.774955,0.03676,0.04787,0.1236,0.0044,0,0.001303664,0.007697367,0.00011217,0.001816098,0.007877774,0.000721628,0.000102751,0.003824629,0.001100483,0,7.90E-05,0.000208276,0.00037859,0.000201324,0.001160619,0.006614925,0,0,0.002231034,0.003163137,0.001184673,0.003812602,6.39E-05,0.000209824,0,0,0,0.000162194,0.002994757,0.000116536,0,6.58E-05,0.002158871,0.13590664,0.05550523,0.001521433,0.039028058,0.00085994,0,0.000370397,0,0,0.000805818,0.007276418,0.000278624,9.69E-05,8.90E-05,0.000538841,0,0.000515788,0.003373612,0,0,0.000853927,5.87E-05,0.000414174,0.002760228,0.000380818,0.005033357,0.000316759,0.003277395,0.000192747,0.000212481
670,Group3E,0.006584362,0.056378601,64.06869,0.03622,0.05014,0.1016,-0.0077,0,0.001178614,0.007977204,0.000176261,0.002687815,0.007028564,0.000984574,0.000190083,0.002853108,0.001300787,0.002148814,0.000115973,0.000192504,0.000409463,0.000254682,0.001315161,0.007021377,0,0,0.002529708,0.003277122,0.001200174,0.004656963,0.000173309,0.000500309,0,0,7.54E-05,0.000262206,0.003348988,7.46E-05,0,7.16E-05,0.002364415,0.15020142,0.05497803,0.001681681,0.053756296,0.00071388,0.000131725,0.000282612,0,0,0,0.009127072,0.000891147,7.12E-05,8.48E-05,0.0008624,7.11E-05,0.000970201,0.004764763,0.000241249,0,0.001113934,7.63E-05,0.000287399,0.003715509,0.000565126,0.004570722,0.000426521,0.004613843,0.000165377,0.000240505
696,Group9,0.005990783,0.055760369,63.7626865,0.0363,0.04526,0.2225,0.0029,0,0.000627554,0.008545648,9.16E-05,0.001610817,0.004265262,0.000786502,0,0.002866195,0.001497379,0.002450257,0.000267932,0.000258484,0.000284144,0.000192906,0.001482254,0.007638146,0,0,0.002714945,0.003554385,0.00105119,0.00452995,7.31E-05,0.000647185,0.000199566,0,8.25E-05,0.000187047,0.003667823,0.000162708,0,9.38E-05,0.002079693,0.14368789,0.0533914,0.001315879,0.048400132,0.000824315,0,0.000227497,0,0,0,0.006292017,0.000524151,9.09E-05,0.000108953,0.000607247,0,0.000524461,0.003834198,7.39E-05,0,0.000884815,6.00E-05,0.000328254,0.003705635,0.000533783,0.003902261,0.00016826,0.0046207,0.0001211,0.000142683
697,Group9,0.005439331,0.058577406,74.06804,0.03546,0.04469,0.08632,0.002,0,0.001362197,0.006782305,0.000135492,0.003692269,0.010252321,0.001297671,0.000225802,0.003513033,0.001756517,0.003262102,0.000183174,0.000233652,0.000297592,0.000197219,0.001512755,0.005878953,0,0.000184272,0.002903629,0.003857167,0,0.00329078,0.000278854,0.000197534,0.000496891,0,8.20E-05,0.000326181,0.004165454,0.000268634,0,7.70E-05,0.001813872,0.1197299,0.04746179,0.001218807,0.029968323,0.00104674,0.00013353,0.00020329,0,0,0.001390874,0.005563497,0.000507411,0.000111377,0.00011683,0.000910521,0,0.000831657,0.00421564,6.37E-05,0,0.00062946,0,0.000474033,0.003656422,0.000535227,0.003649253,9.55E-05,0.002315734,0.000180094,0.000196062
698,Group9,0.005825243,0.054854369,65.13987,0.03607,0.04467,0.116,-0.0014,0,0.001182608,0.00525552,0,0.002599094,0.005943516,0.000993771,0,0.003745753,0.002293318,0.002876203,0.000268931,0.000375947,0.00022797,0,0.001576656,0.004538859,0,0.000142729,0.003258423,0.004328638,0.000600456,0.002618205,0,0.000140738,0.000659509,0,0.000111047,0.000373624,0.004376415,0.000340635,0,0.000127526,0.001184881,0.09746602,0.03946418,0.000953029,0.024557613,0.000550225,0,0.000276226,0,0,0.000715546,0.002665982,0.000382799,0.000114407,0.000144165,0.000649334,0,0.000561182,0.003067313,0,0,0.000360191,0,0.000101299,0.00360242,0.000509913,0.002407984,0,0.001557545,0,0
699,Group9,0.007207207,0.05990991,72.4044545,0.03528,0.05251,0.1866,0.0048,0,0.000902097,0.003860625,0,0.002895469,0.005484253,0.001253801,0.000216341,0.003788464,0.002264058,0.002886449,0.000282999,0.000521362,0.000212094,0,0.001731869,0.003590021,0,0.000123717,0.002597804,0.003833565,0.000466507,0.002011494,0.000387607,0.000633833,0.00080471,0,0.000103563,0.000250867,0.004248492,0.000193363,7.73E-05,9.45E-05,0.000750451,0.0708984,0.02751147,0.000740104,0.024083808,0.000257573,0,0.000103754,0,0,0,0.001903252,0.000840499,0.00025303,0.000124962,0.001064378,0,0.001010257,0.00652157,0.000213338,0,0.000140688,8.06E-05,0,0.004266532,0.000465288,0.001740889,0,0.001731869,0,0
700,Group9,0.005833333,0.055416667,70.756555,0.0319,0.05237,0.05283,6.00E-04,0,0.002111292,0.007658771,8.69E-05,0.003819788,0.009261546,0.001430021,0.000264648,0.004251673,0.002265,0.003301525,0.000456763,0.000392066,0.000485912,0.000110167,0.001977076,0.006900572,0,0.000104799,0.003695021,0.004693157,0.0011325,0.004232479,0.000410509,0.000662001,0.000889285,7.31E-05,0.00011433,0.000290958,0.004712351,0.000360429,0,0.000132309,0.001948284,0.1449216,0.06008008,0.001593178,0.051634319,0.000856261,7.67E-05,0.000318641,0,0,0,0.006036801,0.001065318,0.00013754,0.000171712,0.001353241,0,0.001391631,0.007217288,0.000415541,9.81E-05,0.000916226,8.45E-05,0.000336312,0.004357246,0.000512405,0.004462818,0.00018306,0.004366843,0,0.000111814
716,Group15,0.00438247,0.055776892,58.125892,0.04104,0.04721,0.08168,-0.0027,5.60E-05,0.002162447,0.009247763,0.000162312,0.003226287,0.009595423,0.001182045,0.000279075,0.003031597,0.001223764,0.002468388,0.000186926,0.000171305,0.0004622,0.000389605,0.001286343,0.008204782,0.000176211,0,0.002058149,0.003003785,0.001425407,0.005277483,0.00110556,0.000521458,7.44E-05,0.000157078,0,0.000158295,0.002579639,0.000123401,0.000624665,0,0.002760422,0.17174417,0.06264838,0.001731348,0.054999854,0.000668822,8.72E-05,0.00025127,0,7.87E-05,0,0.011820449,0.001154232,0,0,0.00199557,0.000222778,0.002593546,0.010777468,0.000883057,0.000479592,0.001182045,0.000295126,0.000320355,0.004269268,0.000597538,0.005722488,0.000485048,0.00522881,0.000136314,0.000212137
717,Group15,0.004700855,0.055555556,62.5932835,0.03819,0.04321,0.131,-6.00E-04,0,0.001973849,0.00954826,0.000153404,0.003394162,0.0149148,0.001177851,0.0003079,0.002411458,0.001407846,0.002739026,0.000184296,0.000220396,0.000531069,0.000234814,0.001366028,0.008154353,5.92E-05,0,0.002641453,0.00328265,0.001428754,0.005038972,0.000625386,0.000658581,0,6.41E-05,8.38E-05,0.000183339,0.003303558,0.00014483,0.000184549,6.68E-05,0.00282963,0.15890534,0.05833499,0.0017842,0.050389721,0.001268455,0.000132819,0.000238593,0.000233121,0.000243673,0,0.009896736,0.001031491,9.11E-05,9.61E-05,0.001386937,6.34E-05,0.001435724,0.006188945,0.000369446,6.96E-05,0.000815435,0.000164521,0.000469426,0.003686883,0.000503808,0.005910164,0.000347986,0.004899581,0.000140501,0.000280689
718,Group15,0.003813559,0.058898305,48.222922,0.03943,0.04239,0.1247,0.0043,0,0.00216403,0.007258237,6.50E-05,0.003884501,0.010215297,0.000961044,0.000545434,0.002567265,0.001357559,0.003918104,0.000190118,0.000167906,0.000371663,0.000218185,0.001317236,0.00626359,6.38E-05,8.08E-05,0.002526942,0.003608957,0.001082015,0.003830736,0.00079975,0.00045782,0.000270245,0.000121783,0,0.00018466,0.003158677,0.000153537,0.000144647,0,0.00204978,0.13105151,0.0523534,0.001303794,0.043347805,0.000920721,0.000125409,0.000109953,0.000618754,0.000752706,0,0.007191031,0.001922089,7.98E-05,7.64E-05,0.002258118,0.000321963,0.002459736,0.009610444,0.00060286,0.000165657,0.000974486,0.000198675,0.000344369,0.004039075,0.000469895,0.004617045,0.000376,0.003958428,0.000114168,0.000279998
719,Group15,0.005829596,0.056053812,41.488826,0.03687,0.04418,0.07887,0.0047,6.68E-05,0.000927876,0.007019273,7.99E-05,0.0026278,0.007366341,0.001019955,0.000112608,0.002776544,0.001848668,0.002981951,0.000220489,0.000273468,0.00033411,9.36E-05,0.001352857,0.006197642,6.44E-05,0.000113522,0.002585302,0.003527344,0,0.003754001,0.000715385,0.000569225,0.000375469,0,8.06E-05,0.000206136,0.003569842,0.000167856,0.000378898,6.77E-05,0.001629095,0.11899474,0.04625212,0.0011262,0.03909827,0.000764966,0.000151563,0.000237935,0,0,0,0.004441053,0.000814547,0.000111711,0,0.000942042,0,0.001331608,0.006672205,0.000365752,6.34E-05,0.00055852,6.99E-05,0.000259335,0.002925287,0.00048117,0.003081114,0.000119585,0.003626506,8.67E-05,9.03E-05
720,Group15,0.006746032,0.057539683,41.488826,0.03603,0.06231,0.05127,0.0027,0.000229727,0.002068914,0.005249844,0,0.003072888,0.00982381,0.001139562,0.000237247,0.003292941,0.002011916,0.002829257,0.000226958,0.000513936,0.000181185,5.38E-05,0.001611105,0.004676134,0.000167253,0.000104459,0.002711372,0.003953101,0.000538251,0.002499177,0.001131703,0.000526941,0.000576854,7.72E-05,9.12E-05,0.000296015,0.003929524,9.17E-05,0.000477653,7.78E-05,0.000974522,0.08880725,0.03866652,0.000737417,0.028528345,0.000550598,0,0.000211866,0,6.92E-05,7.22E-05,0.001964762,0.000848777,0.000201682,0.000115732,0.001477501,8.35E-05,0.001776145,0.009902401,0.000519052,0.000177598,0.000236489,0.000208345,0.00010226,0.004393208,0.000691729,0.002114084,6.91E-05,0.002294842,5.87E-05,6.64E-05
751,Group3E,0.007377049,0.059836066,64.871977,0.04165,0.05075,0.106,0.0041,0,0.001450309,0.006920773,0.000127538,0.003195769,0.010788264,0.000880363,0.00055468,0.002004989,0.000921073,0.002142386,0.000118957,9.96E-05,0.000356234,0.000250138,0.000819297,0.006106564,0,0,0.001419776,0.002249251,0.001053382,0.004071043,0.000430477,0.000252392,0,4.64E-05,0,0.000106964,0.001862502,0.000126365,0.000157769,0,0.002101676,0.12620233,0.04676611,0.001185691,0.038166027,0.000702255,0,0.000184365,0,0,0.000191681,0.008447414,0.000961784,0,0,0.001348533,5.81E-05,0.001251846,0.006920773,0.000320557,0.000123422,0.00093634,0.000135239,0.000349134,0.002559668,0.000335756,0.004651166,0.000287716,0.003638495,0.000191426,0
752,Group3E,0.006451613,0.055241935,54.651132,0.03487,0.04538,0.1279,0.0086,0,0.001782994,0.010491201,8.66E-05,0.001684114,0.008006443,0.000959393,0.000111566,0.002519269,0.001325204,0.002270793,0.000104128,0.0001491,0.000432662,0.000275941,0.001332106,0.00911078,0,0,0.002084436,0.002678017,0.001559876,0.005383643,0.000322504,0.000717819,0,0,0,0.000154922,0.002450248,5.85E-05,0,0,0.003292305,0.17945476,0.07040148,0.001787645,0.052870132,0.001283792,0.000136604,0.000315183,0,0,0.000480062,0.012975959,0.000638677,6.24E-05,0,0.000666397,0,0.000654711,0.003526976,6.16E-05,0,0.001359715,6.03E-05,0.000562055,0.002995514,0.000316109,0.007040148,0.000385369,0.005293915,0.000323134,0.000334733
753,Group3E,0.006698565,0.054066986,76.8340295,0.03477,0.03802,0.08864,0.0013,0,0.001072182,0.008784139,0.000131999,0.003242381,0.008073657,0.000813825,0.000398037,0.002641701,0.001065723,0.002971106,8.07E-05,0.000185171,0.000484943,0.000160553,0.001181983,0.007621532,0,0,0.002086233,0.003074449,0.001375751,0.004773146,0.000269899,0.00049599,0,5.42E-05,0,0.000147289,0.002144363,5.55E-05,6.06E-05,0,0.002712749,0.14984707,0.05567594,0.00150493,0.044695766,0.000981757,0.000130808,0.000101891,7.03E-05,0,0,0.010657227,0.001156148,0,0,0.001517848,6.49E-05,0.001537224,0.006717283,0.000316333,8.01E-05,0.000807366,0.000188353,0.000299955,0.00258357,0.000312936,0.005748444,0.000276138,0.004527707,0.000208583,0.000154145
754,Group3E,0.007594937,0.058227848,53.2638975,0.0366,0.04794,0.08941,-0.0024,0,0.001480824,0.008654164,0.00014602,0.003006521,0.008654164,0.001076963,0.000202805,0.003468076,0.001339793,0.002455218,0.000175085,0.000235826,0.000368066,0.000314534,0.001275688,0.00756438,0,5.89E-05,0.002224441,0.003320635,0.001352614,0.004589912,0.000126169,0.000475483,6.89E-05,6.25E-05,0,0.000182207,0.002621891,0.00013051,0,0,0.00273728,0.15449285,0.05647643,0.001615444,0.049488997,0.001102605,0.000113356,0.000330934,0,0,4.93E-05,0.010449102,0.000730796,0,0,0.001032089,5.74E-05,0.001057731,0.006070736,0.000239146,0.000149964,0.00117953,0.000168041,0.000624002,0.003410382,0.000484224,0.005186088,0.000454359,0.004724532,0.000282471,0.000400917
755,Group3E,0.007111111,0.061777778,41.9446585,0.03582,0.05007,-0.05044,-0.0072,0,0.000968962,0.00823175,7.72E-05,0.001759335,0.004995542,0.001162129,6.58E-05,0.003308841,0.001969164,0.002929534,0.000122214,0.000290173,0,0.000182914,0.001605998,0.00706962,0,0.000159524,0.002873042,0.003978679,0,0.004430618,0.000261284,0.000420052,0.000378987,6.40E-05,8.49E-05,0.000225501,0.003647795,0.000191389,7.93E-05,8.44E-05,0.002219344,0.13719583,0.05318356,0.001444591,0.028972531,0.000735546,0.000102861,0.000161332,0,0,0.002332329,0.00823175,0.000831245,9.94E-05,0.000103872,0.001000723,0,0.001129848,0.007376293,0.000361575,6.79E-05,0.000521153,0,0.000215114,0.004390266,0.000546446,0.005076246,0.000123976,0.002227415,0,0
781,Group9,0.006410256,0.056410256,34.2927655,0.03478,0.05478,0.0706,0.0615,0.0001927,0.00245067,0.006247482,0.000123692,0.004135074,0.0178105,0.001511822,0.000656294,0.003285968,0.001539435,0.003472357,6.49E-05,0.000336721,0.000325512,9.94E-05,0.001394466,0.005481216,0,0.00015968,0.002312604,0.003382614,0.000925041,0.003458551,0.000343618,0.000119428,0.000462579,0,6.65E-05,0.00019056,0.003403324,0.000157946,5.89E-05,0,0.001656791,0.11114304,0.04549271,0.001125237,0.03044353,0.000660261,0,0.000117672,9.05E-05,9.25E-05,0.000467197,0.005612379,0.00111143,0,0,0.001373756,6.93E-05,0.001670597,0.007179426,0.000365771,6.75E-05,0.00056693,0.000190304,0.000252119,0.003444744,0.0004965,0.003389518,0.000104602,0.002402347,0,0
782,Group9,0.0075,0.0575,68.2174695,0.03696,0.0335,0.04007,0.0172,0,0.001042211,0.00517097,0,0.004489524,0.006581964,0.001298755,0.000363092,0.00305448,0.00251734,0.004681933,0.000408164,0.000348323,0.000313408,0,0.001755725,0.004593746,0,0.000203871,0.002749834,0.003759977,0,0.002541392,0.000424387,0.000487659,0.000679281,0.000136558,8.30E-05,0.00020799,0.003727909,0.000230419,9.13E-05,8.42E-05,0.001202551,0.08738539,0.03327058,0.001026177,0.02990344,0.000411256,0,0.000122016,7.93E-05,8.10E-05,0,0.003102582,0.001659521,0.000112719,0,0.001763742,8.33E-05,0.00203632,0.008417858,0.000474886,8.98E-05,0.000240183,0.000170701,0.000126504,0.003487398,0.000398299,0.002381051,0,0.002469238,0,0
783,Group9,0.0072,0.0652,74.8295605,0.04034,0.04173,0.08183,0.0156,0,0.001190473,0.004605901,0,0.003522159,0.007520508,0.001444989,0.000321876,0.00454022,0.002339896,0.003440058,0.000252098,0.00037147,0.000212364,5.81E-05,0.001691293,0.004326755,0,0.000306857,0.002577991,0.00406403,0.000484596,0.002405577,0.000738785,0.00051035,0.00101806,7.11E-05,8.28E-05,0.000109765,0.003752044,0.000163568,0.00024028,0,0.000845647,0.07840705,0.03341536,0.00071721,0.026272518,0.000314659,0,0.000105249,0,0,5.83E-05,0.001814446,0.001239734,0.000102263,0.000102868,0.001888337,8.38E-05,0.001929388,0.008949077,0.000559352,9.42E-05,0.000217973,0.000222863,7.87E-05,0.005221663,0.000641219,0.001732344,6.44E-05,0.002093591,0,0
784,Group9,0.007692308,0.061111111,49.4814565,0.03788,0.04558,0.0766,0.0187,0,0.001776672,0.006389636,6.36E-05,0.002995369,0.006810293,0.001073401,0.000144232,0.00356108,0.001842188,0.003125917,0.000104546,0.00040026,0.000261485,8.82E-05,0.00139252,0.005337994,7.46E-05,0.00011931,0.002270098,0.003437784,0.00085582,0.003154928,0.000826809,0.000331723,0.0006975,6.10E-05,8.18E-05,0.000184375,0.003256466,0.000241536,0.000395983,5.73E-05,0.001631859,0.10298846,0.03677123,0.001131423,0.02415152,0.000928347,6.34E-05,0.00011414,0,5.68E-05,0.000950105,0.005127665,0.000689292,8.06E-05,8.77E-05,0.001363509,0,0.001508563,0.007687871,0.000385121,5.60E-05,0.000368427,8.51E-05,0.000256246,0.003662618,0.000419735,0.002980863,8.35E-05,0.001878452,7.74E-05,9.77E-05
785,Group9,0.006882591,0.061538462,75.213886,0.03875,0.0461,0.08315,0.007,0,0.001166193,0.007774623,7.77E-05,0.002825776,0.006959783,0.001136291,0.000150317,0.003378971,0.001644632,0.003117325,0.000248308,0.000207846,0.000405281,9.75E-05,0.001457742,0.006825222,0,0,0.002295009,0.003296739,0.001166193,0.003857409,0.000481724,0.000499734,0.000260618,0,0,0.000171511,0.003491105,0.000171595,8.13E-05,7.00E-05,0.002033363,0.1360559,0.05546894,0.001382986,0.041414819,0.000685748,0,0.000248704,0,0,0,0.005703882,0.000986779,8.60E-05,7.06E-05,0.001225998,0,0.001233474,0.006600954,0.000261368,7.15E-05,0.000729192,0.000174844,0.000221001,0.003408873,0.00033506,0.004776908,0.000128065,0.003707897,0,7.93E-05
801,Group15,0.007692308,0.058547009,60.969161,0.03906,0.05172,0.1961,-0.024,0.000339141,0.00221107,0.009456577,0.000124446,0.002864186,0.01020494,0.001313036,0.000302506,0.002721317,0.001401478,0.002632874,0.000172319,0.000194128,0.000417542,0.000206733,0.001360659,0.007211491,0.000139287,7.17E-05,0.00225189,0.00287099,0.001265413,0.004238452,0.000850412,0.000421834,0.000168124,0,6.85E-05,0.000155962,0.003360827,0.000161199,0.000531647,0,0.002381153,0.15443475,0.06014111,0.001517134,0.046126327,0.001149757,0.000142745,0.000225654,7.57E-05,7.86E-05,0.000237624,0.007551655,0.000986477,0,0,0.001503528,5.56E-05,0.00171443,0.008027886,0.000281014,0.00015404,0.001013691,0.000183131,0.000499792,0.003490089,0.00052168,0.004857551,0.000271916,0.004088779,0.000250246,0
802,Group15,0.005957447,0.058297872,35.6604905,0.03889,0.04065,0.09487,-0.0045,0.000313485,0.001764836,0.009280602,0.000158164,0.003103677,0.011182364,0.001239949,5.90E-05,0.002662468,0.001688765,0.003103677,0.00022003,0.000276813,0.000473337,0.000243366,0.001506196,0.008215615,7.76E-05,0,0.002495113,0.003537278,0.001163879,0.004419696,0.00098131,0.000496805,0.000219638,0.000154352,8.25E-05,0.000106133,0.003400352,7.72E-05,0.000528497,0,0.002259294,0.15290171,0.05963928,0.001498589,0.049141546,0.000718488,0,0.000249662,0,0,0,0.007911332,0.001095415,0,0,0.001711586,8.07E-05,0.001977833,0.010117377,0.00050058,0.000219602,0.000958488,0.00029515,0.000300659,0.00402413,0.000503299,0.004975011,0.000351111,0.004328412,0.000186687,0.000200161
803,Group15,0.006896552,0.056034483,69.944388,0.03607,0.04878,0.1445,0.0011,0,0.001153063,0.007755721,8.27E-05,0.003706274,0.009814762,0.001743321,0.000344818,0.003205241,0.001757048,0.002724798,0.000180395,0.000442115,0.000310358,0.000112061,0.001455056,0.006801699,6.50E-05,0.000161761,0.002683617,0.003912178,0.000933432,0.004111219,0.000899115,0.00040259,0.000524063,0,0.000146315,0.000205203,0.003877861,0.000175806,0.000568987,6.97E-05,0.001805093,0.1269742,0.05044651,0.001118746,0.030267903,0.001015794,0,0.000220353,0,0,0.001262879,0.006135942,0.001647233,8.05E-05,0.000109249,0.001757048,6.06E-05,0.002161993,0.008510703,0.00040394,5.91E-05,0.00067548,7.86E-05,0.000411399,0.003548414,0.000530825,0.00399454,0.000153706,0.00215513,0.000133941,0.000161524
804,Group15,0.007438017,0.058677686,32.614051,0.03453,0.04894,0.06265,0.0039,0,0.001492425,0.004928828,5.53E-05,0.003658354,0.010485239,0.001056177,0.000217464,0.002793513,0.001829177,0.004201749,0.000240063,0.000304185,0,7.42E-05,0.001530692,0.004439006,0.000197344,0.000210647,0.002479721,0.003788462,0.000667657,0.002701671,0.001339355,0.000268808,0.000603157,7.27E-05,8.84E-05,0.000183551,0.00362774,0.000150867,0.000682928,0,0.001178633,0.09566824,0.04010413,0.000956682,0.033292548,0.000407905,6.09E-05,0.00022201,9.59E-05,0.000173753,0,0.003107305,0.001339355,0.000106328,9.83E-05,0.001982246,0.000248426,0.002242464,0.010561774,0.000641307,0.000218537,0.000419368,0.00011105,9.98E-05,0.004454313,0.000693365,0.002724632,8.08E-05,0.002571562,0,0
