filename,adjuvant_VS_MASPpepK,MASPpepK_VS_NGP24h,NGP24h_VS_MASPpepK + NGP24h,adjuvant_VS_NGP24h,MASPpepK_VS_MASPpepK + NGP24h,adjuvant_VS_MASPpepK + NGP24h
aq_pos_mass_323.221_4.318_4711,0.009660047071220692,0.6426891712062756,0.09480250293078125,0.0019140289654979322,0.25488855203843164,0.14490207256892992
aq_pos_mass_323.221_4.415_4751,0.06203037670989281,0.2524616383129348,0.07913681183968604,0.005548356179065037,0.3657515014317637,0.33289241602703057
aq_pos_mass_323.258_4.349_6407,0.0019140289654979322,0.5706867047301827,0.09480250293078125,0.0010822814831204174,0.07913681183968604,0.21314547016694085
aq_pos_mass_323.258_4.538_5502,0.0006940145128506937,0.7028592976964558,0.06564467965076447,0.000748107596402603,0.06882591062252712,0.2461151672187305
aq_pos_mass_326.269_4.424_4624,0.026649573031274718,0.15183902058357474,0.0828408973035591,3.895012892950288e-05,0.7738833276987518,0.03421738271297906
aq_pos_mass_327.253_4.391_5500,0.07448869557973885,0.3921551216382412,0.20542570708751917,0.00757959203158261,0.6472754956287547,0.26387710472720083
aq_pos_mass_329.025_0.311_4363,0.7649515205278014,0.00029603057356124014,0.05410838200155295,0.00011055116443956473,0.10810994430993735,0.09480250293078125
aq_pos_mass_330.263_4.214_6005,0.003087191041993368,0.2524616383129348,0.20542570708751917,0.00014219088751881286,0.9406245188913854,0.004805549744052629
aq_pos_mass_331.13_4.191_239,7.208919288681029e-05,6.058455057030492e-05,0.008060239591620505,1.3413340721858701e-08,0.015716194055695337,6.858530351499355e-08
aq_pos_mass_331.226_4.212_4131,0.00040581908832030265,0.439382151717562,0.12810406034044802,9.32853149583386e-05,0.388744069374785,0.013164620047608032
aq_pos_mass_331.226_4.298_3988,0.03823979566169538,0.22772123760157525,0.006244443463093393,0.004884063010547583,0.08668425440088963,0.46282151671134464
aq_pos_mass_331.226_4.339_4159,0.014548439253271471,0.5027693732325637,0.20542570708751917,0.0012510612291407742,0.47589071739669675,0.05150485211063124
aq_pos_mass_333.242_4.468_3687,0.11003784368397303,0.019266678870001924,0.014821076179233776,0.00032051420585046416,0.8564523383039433,0.19059976364421682
aq_pos_mass_335.125_4.464_84,0.03455676567958414,0.15781862293298143,0.11777439286349586,0.0020517454392337897,0.8899802599450805,0.10810994430993735
aq_pos_mass_337.273_4.558_4610,0.010253921182571684,0.3273658351959313,0.14490207256892992,0.0013442758642847337,0.5301338579431278,0.049007004210562415
aq_pos_mass_340.284_4.566_6624,0.00288681741713989,0.8608698044170195,0.0990842385956441,0.00040581908832030265,0.11777439286349586,0.19791118649608652
aq_pos_mass_342.131_1.16_5529,0.015401014690545304,0.5706867047301827,0.5873528750166327,0.005548356179065037,0.8397811470865129,0.03076775825205137
aq_pos_mass_342.264_4.265_3852,0.006293128166672163,0.6134313729551664,0.05682083650713546,0.0010060313623902943,0.16986082052303642,0.13352644740886185
aq_pos_mass_344.279_4.414_2964,0.05647943963383298,0.009660047071220692,0.07913681183968604,0.00015451018474271964,0.5441693209533585,0.032453325199455485
aq_pos_mass_345.152_3.434_2425,0.00034688334547885,9.811538330159386e-08,6.090634229247932e-08,6.458449857418977e-09,0.221072490664723,0.03076775825205137
aq_pos_mass_346.258_3.892_2257,0.36974299252616816,9.737785441998757e-06,4.998202913774841e-06,4.055993393566385e-06,0.5162846617279295,0.13912475468441005
aq_pos_mass_346.259_4.133_5513,0.013737753233950132,0.8608698044170195,0.13912475468441005,0.003766763000078115,0.14490207256892992,0.23755567689454182
aq_pos_mass_347.123_3.518_3646,0.020356521632181022,0.9588879528454441,0.7095766425318525,0.010880076944579528,0.7254808306999916,0.049007004210562415
aq_pos_mass_347.219_4.504_4151,0.41537215962865337,0.09285974841735238,0.020941731256719855,0.0071267102844447625,0.5727830892082293,0.8397811470865129
aq_pos_mass_347.22_4.371_4179,0.012967226151306417,0.8446988486564181,0.2921439804957928,0.0011638469577302437,0.5583871155473787,0.05150485211063124
aq_pos_mass_347.221_3.927_6389,0.000643575328832956,0.6134313729551664,0.8564523383039433,0.0019140289654979322,0.7415043087592827,0.004805549744052629
aq_pos_mass_347.221_4.084_4168,0.0015502078583888577,0.6725120572471346,0.4891597095761495,0.0002145588959565848,0.5162846617279295,0.009134652942607685
aq_pos_mass_347.221_4.251_4176,0.010880076944579528,0.4768500218436187,0.27308193265189773,0.0010822814831204174,0.5301338579431278,0.07213273916105309
aq_pos_mass_348.07_0.374_2059,0.439382151717562,7.299111542450259e-06,9.417111033164728e-05,5.143384694389768e-07,0.05682083650713546,0.007566680427898679
aq_pos_mass_348.274_3.937_5415,0.005206645006082294,0.6876227792115092,0.06258566157626287,7.858874835056908e-05,0.13352644740886185,0.22920864740434965
aq_pos_mass_349.235_4.445_2422,0.031181114443719026,8.563961802983584e-05,0.0006878281664177948,3.087930666324874e-08,0.6320582930091349,0.013164620047608032
aq_pos_mass_351.193_4.235_5435,0.002698383221760215,0.9260716380147049,0.19059976364421682,0.0001678290684587631,0.27308193265189773,0.037992300413851675
aq_pos_mass_351.215_4.013_5490,0.00757959203158261,0.8125590397647926,0.9237061355849945,0.0004386776417116388,0.9575697405400247,0.008060239591620505
aq_pos_mass_351.252_4.119_4132,0.004292558926637027,0.2699614194997886,0.04661163354269371,0.00012027488337972093,0.4372935444271038,0.03421738271297906
aq_pos_mass_351.253_4.305_4157,0.0020517454392337897,0.29773983977541074,0.08668425440088963,0.00019777063722501462,0.46282151671134464,0.017650112808849438
aq_pos_mass_353.268_4.267_4525,0.03635855317279068,0.22772123760157525,0.35458034716422326,0.006293128166672163,0.8899802599450805,0.05964549321285119
aq_pos_mass_354.264_4.063_6674,0.0014438613414250558,0.718216129533986,0.21314547016694085,0.0015502078583888577,0.09480250293078125,0.11286065749608003
aq_pos_mass_354.264_4.156_6686,0.021499758239571096,0.6279871929800329,0.15086142558629534,0.003526451136186436,0.28250397161801766,0.3120800279457193
aq_pos_mass_354.264_4.236_5465,0.06497081247311541,0.5294149186577493,0.07556856758427484,0.002698383221760215,0.33289241602703057,0.35458034716422326
aq_pos_mass_354.265_4.246_5483,0.013737753233950132,1.0,0.12810406034044802,0.0008682294555164656,0.27308193265189773,0.16986082052303642
aq_pos_mass_357.202_3.645_3607,0.2524616383129348,0.014548439253271471,0.0990842385956441,0.002198499437948425,0.6169953637949551,0.27308193265189773
aq_pos_mass_357.278_4.214_2241,0.0016637261613751642,0.00019777063722501462,6.722623248575777e-07,3.72020295930726e-07,0.0034313652818014776,0.33289241602703057
aq_pos_mass_358.295_4.2_2238,7.811925397159599e-08,0.4641699943597949,1.3487110000052456e-05,7.084733302901501e-07,1.005937197537724e-05,0.6626415911148368
aq_pos_mass_359.167_3.559_2266,0.0001678290684587631,3.561306707621246e-05,0.00017253390132693756,3.472741907600644e-09,0.049007004210562415,2.194908096136904e-07
aq_pos_mass_359.174_3.375_5271,0.13493406800802574,0.08144535973059991,0.8899802599450805,0.0011638469577302437,0.26387710472720083,0.019789521588537556
aq_pos_mass_361.139_3.554_4086,0.14039944873478255,0.01723902055859097,0.6320582930091349,0.002198499437948425,0.0828408973035591,0.006660064644603721
aq_pos_mass_361.139_3.665_2387,0.005910177030927583,0.5160029354435863,0.7254808306999916,0.006293128166672163,0.7902256036823868,0.0022590031081360395
aq_pos_mass_362.289_4.113_3861,0.00288681741713989,0.14039944873478255,0.007100391194289869,8.849270861410743e-06,0.25488855203843164,0.05964549321285119
aq_pos_mass_363.215_4.141_5240,0.00909702974074202,0.8608698044170195,0.25488855203843164,0.003766763000078115,0.33289241602703057,0.12810406034044802
aq_pos_mass_365.194_4.007_4677,0.0020517454392337897,0.9588879528454441,0.9068221962682691,0.0020517454392337897,0.8731878288255717,0.001695205552619809
aq_pos_mass_365.208_4.441_4142,0.029602150981776827,0.0001678290684587631,0.009134652942607685,7.811925397159599e-08,0.12810406034044802,0.00320379892282833
aq_pos_mass_365.231_4.087_4166,0.03455676567958414,0.5847767220837196,0.027621100544799167,0.0020517454392337897,0.26387710472720083,0.35458034716422326
aq_pos_mass_365.231_4.14_4156,0.04020316203008206,0.439382151717562,0.25488855203843164,0.0008060946154186267,0.9575697405400247,0.010986469552605896
aq_pos_mass_365.231_4.311_5216,0.012967226151306417,0.2790163132113638,0.4005631908703319,0.000643575328832956,0.9915101046715017,0.02215197186250734
aq_pos_mass_367.209_3.906_4640,0.006293128166672163,0.2524616383129348,0.04431557593200846,0.004579668772944515,0.18348917031903877,0.13912475468441005
aq_pos_mass_367.245_4.111_2979,0.0016637261613751642,0.18352895180974704,0.06258566157626287,0.00010157249601713054,0.4499549276146769,0.05964549321285119
aq_pos_mass_368.24_3.899_2354,0.11003784368397303,6.966259610426857e-08,1.2884871939805578e-06,6.209575257062966e-08,0.8731878288255717,0.06564467965076447
aq_pos_mass_368.279_4.449_3725,0.08511645002715026,0.008058107539921757,0.020941731256719855,0.00034688334547885,0.9915101046715017,0.0828408973035591
aq_pos_mass_369.263_4.114_5728,0.08144535973059991,0.2357684427087915,1.0,0.003087191041993368,0.4125956449189422,0.010986469552605896
aq_pos_mass_370.052_0.352_2152,0.5160029354435863,7.858874835056908e-05,7.217985644877292e-05,1.4742942149091545e-06,0.18348917031903877,0.03606274988369152
aq_pos_mass_377.145_3.42_2344,0.5847767220837196,0.005548356179065037,0.47589071739669675,0.003087191041993368,0.03076775825205137,0.029157918716810522
aq_pos_mass_377.266_4.588_5624,0.0012510612291407742,0.5027693732325637,0.7415043087592827,0.002521252359080329,0.8564523383039433,0.004805549744052629
aq_pos_mass_379.209_4.016_4655,0.00757959203158261,0.8125590397647926,0.5301338579431278,0.008058107539921757,0.3771397546659717,0.07213273916105309
aq_pos_mass_381.226_3.947_5473,0.010880076944579528,0.8933806381420359,0.16333796807724754,0.0071267102844447625,0.19059976364421682,0.2921439804957928
aq_pos_mass_383.242_4.01_6772,0.00909702974074202,0.5160029354435863,0.6472754956287547,0.002521252359080329,1.0,0.014821076179233776
aq_pos_mass_384.274_4.334_4136,0.04661336118033611,0.15781862293298143,0.027621100544799167,0.002198499437948425,0.5026254477381114,0.14490207256892992
aq_pos_mass_385.128_0.397_2304,1.0,0.00012027488337972093,0.09067031404930485,0.0004740065307879381,0.0034313652818014776,0.009718381057731186
aq_pos_mass_386.026_0.351_2161,0.21987171062870314,0.0016637261613751642,0.013164620047608032,0.0001308010009972485,0.006244443463093393,0.0008028144706828488
aq_pos_mass_387.192_4.19_17,0.00018222252425981428,8.563961802983584e-05,0.015716194055695337,1.705694619272272e-08,0.006244443463093393,2.6201778972351588e-08
aq_pos_mass_389.228_4.218_4174,0.008058107539921757,0.16397493056101187,0.12810406034044802,0.0005965632210801782,0.9237061355849945,0.037992300413851675
aq_pos_mass_391.245_4.229_4153,0.000748107596402603,0.6575324631990798,0.027621100544799167,0.00032051420585046416,0.0990842385956441,0.042115710322119373
aq_pos_mass_391.246_4.317_4154,0.004884063010547583,0.021499758239571096,0.016658525873453237,8.038544852142128e-06,0.9915101046715017,0.009134652942607685
aq_pos_mass_391.284_2.283_6196,0.48971740875937286,0.17031047118644138,0.4891597095761495,0.0071267102844447625,0.5162846617279295,0.06258566157626287
aq_pos_mass_394.294_4.216_4662,0.0020517454392337897,0.8446988486564181,0.04000896112872107,0.0010060313623902943,0.09480250293078125,0.06882591062252712
aq_pos_mass_395.101_4.086_2205,0.09285974841735238,6.209575257062966e-08,1.6024707491130768e-08,1.5128957162723e-08,0.2461151672187305,0.5583871155473787
aq_pos_mass_395.205_0.292_2246,0.0014438613414250558,0.5027693732325637,0.09480250293078125,0.00018222252425981428,0.4125956449189422,0.012399500579024484
aq_pos_mass_398.193_3.379_3665,0.08892020657765104,0.11003784368397303,0.03421738271297906,0.00019777063722501462,0.7902256036823868,0.2461151672187305
aq_pos_mass_400.209_3.395_4245,0.2882755904247021,0.006698271306476066,0.013164620047608032,7.208919288681029e-05,0.7095766425318525,0.3657515014317637
aq_pos_mass_400.269_4.147_5137,0.004884063010547583,0.8933806381420359,0.25488855203843164,0.002698383221760215,0.2921439804957928,0.07913681183968604
aq_pos_mass_404.219_4.19_148,5.5506480390752467e-05,3.895012892950288e-05,0.010335128997763093,1.5128957162723e-08,0.005852319133606772,5.4063344232061117e-08
aq_pos_mass_404.3_4.122_4519,0.021499758239571096,0.2357684427087915,0.0990842385956441,0.002354817567869459,0.4499549276146769,0.0990842385956441
aq_pos_mass_405.159_4.362_2464,0.00040581908832030265,0.0008060946154186267,0.0015761224730509436,4.477855916866232e-06,0.7738833276987518,0.0010090959919514472
aq_pos_mass_407.24_4.032_4700,0.00032051420585046416,0.9424675874144188,0.19059976364421682,0.00014219088751881286,0.19059976364421682,0.013164620047608032
aq_pos_mass_408.007_0.335_2264,0.023954891416220755,0.0002145588959565848,0.0005023296165808158,8.849270861410743e-06,0.3657515014317637,0.007100391194289869
aq_pos_mass_409.174_4.19_36,0.002521252359080329,4.477855916866232e-06,0.013971191653540695,8.253738424413417e-09,0.0008028144706828488,8.685505686589654e-08
aq_pos_mass_409.255_4.122_3039,0.00909702974074202,0.12449813614092822,0.049007004210562415,0.00027330728966718973,0.5441693209533585,0.05964549321285119
aq_pos_mass_412.209_3.542_3062,0.17682769153006928,0.0489327907878939,0.016658525873453237,0.0001308010009972485,1.0,0.26387710472720083
aq_pos_mass_414.188_3.369_4873,0.1460335202810438,0.2790163132113638,0.16986082052303642,0.0009347805104956954,0.693798003649465,0.11286065749608003
aq_pos_mass_415.156_0.363_2109,0.7649515205278014,1.8809117362480813e-05,5.530634683044207e-06,2.261849200290364e-05,0.6320582930091349,0.28250397161801766
aq_pos_mass_416.263_4.033_5516,0.008563492804623466,0.6426891712062756,0.3657515014317637,0.0016637261613751642,0.20542570708751917,0.0003358943265665902
aq_pos_mass_421.219_4.029_4143,0.0016637261613751642,0.04438716620569989,0.009134652942607685,2.7155125360679333e-05,0.4372935444271038,0.015716194055695337
aq_pos_mass_422.139_0.319_2484,0.4641699943597949,1.2943593626932324e-05,0.019789521588537556,4.941573855125697e-06,0.05410838200155295,0.014821076179233776
aq_pos_mass_425.25_4.04_4713,0.012967226151306417,0.8125590397647926,0.3771397546659717,0.010253921182571684,0.4248397357489112,0.05682083650713546
aq_pos_mass_426.321_4.037_2083,0.003087191041993368,1.2943593626932324e-05,4.318914782099876e-07,1.0988989556288946e-07,0.019789521588537556,0.28250397161801766
aq_pos_mass_427.266_3.876_4254,0.02269849481938352,0.3376525357692982,0.020941731256719855,0.0014438613414250558,0.15086142558629534,0.21314547016694085
aq_pos_mass_427.795_4.44_2417,1.810969326366871e-06,2.719115971350221e-06,2.3962018562845504e-05,3.0636642336731697e-09,0.22920864740434965,3.771180341911082e-08
aq_pos_mass_428.036_0.47_2130,0.4768500218436187,0.03635855317279068,0.06882591062252712,0.00029603057356124014,0.4125956449189422,0.07913681183968604
aq_pos_mass_428.204_3.508_3670,0.11470273038255883,0.08144535973059991,0.026154655806481207,2.0630247802504916e-05,0.8564523383039433,0.16986082052303642
aq_pos_mass_429.19_4.095_3514,0.12963458087901286,0.00027330728966718973,0.0008028144706828488,8.849270861410743e-06,0.6472754956287547,0.019789521588537556
aq_pos_mass_436.308_4.439_781,3.472817646969715e-08,7.876341882152905e-07,7.473489449809745e-06,3.0636642336731697e-09,0.10351892440394236,3.771180341911082e-08
aq_pos_mass_437.193_4.163_3191,0.002698383221760215,0.010880076944579528,1.005937197537724e-05,0.439382151717562,0.002424556318956469,2.9934284448287936e-06
aq_pos_mass_440.24_3.66_5478,0.12963458087901286,0.2790163132113638,0.4372935444271038,0.008058107539921757,0.8397811470865129,0.06882591062252712
aq_pos_mass_442.193_3.546_4689,0.008058107539921757,0.7649515205278014,0.08668425440088963,0.004292558926637027,0.16333796807724754,0.35458034716422326
aq_pos_mass_442.219_3.413_5411,0.03455676567958414,0.9917740945477351,0.6781510107917366,0.00757959203158261,0.8066606559445169,0.0828408973035591
aq_pos_mass_445.246_4.194_630,0.0005965632210801782,1.810969326366871e-06,0.000588308010854329,8.253738424413417e-09,0.006244443463093393,3.8624046907482176e-07
aq_pos_mass_447.205_4.267_2450,3.472817646969715e-08,7.858874835056908e-05,1.9818720533721422e-05,3.0636642336731697e-09,0.5873528750166327,1.7733168724549897e-06
aq_pos_mass_447.235_4.004_5955,0.006293128166672163,0.9097070273165737,0.4372935444271038,0.008058107539921757,0.2921439804957928,0.0828408973035591
aq_pos_mass_449.25_4.04_4274,0.06203037670989281,0.0002522267513013395,0.005482530786307642,0.0002145588959565848,0.6020918949814629,0.4125956449189422
aq_pos_mass_449.808_4.432_2755,3.561306707621246e-05,6.058455057030492e-05,0.0001028119999529956,8.253738424413417e-09,0.4005631908703319,1.2884871939805578e-06
aq_pos_mass_456.235_3.555_6362,0.0020517454392337897,0.19041652022672817,0.9915101046715017,0.011539988490258973,0.2921439804957928,0.04431557593200846
aq_pos_mass_457.111_3.41_5292,0.2882755904247021,0.023954891416220755,0.9575697405400247,0.002521252359080329,0.03421738271297906,0.003673552991225149
aq_pos_mass_457.301_0.489_2111,0.6575324631990798,0.0003752711253509224,0.03421738271297906,0.002521252359080329,0.16986082052303642,0.3020025360436831
aq_pos_mass_458.321_4.433_771,2.6808671751024456e-07,1.1776977265325071e-05,0.0001584417567558372,3.472741907600644e-09,0.0990842385956441,3.3415891706825186e-08
aq_pos_mass_458.347_4.487_2424,0.7649515205278014,3.934809858233721e-09,5.1655924194398475e-09,2.1504037837743404e-07,0.3657515014317637,0.7902256036823868
aq_pos_mass_464.081_0.588_2142,0.0012510612291407742,0.2357684427087915,0.14490207256892992,0.00015451018474271964,0.5873528750166327,0.003931184783392878
aq_pos_mass_464.081_0.638_2125,0.7336876455731964,0.003300170025373635,0.016658525873453237,2.261849200290364e-05,0.27308193265189773,0.11777439286349586
aq_pos_mass_468.19_4.164_2165,0.08144535973059991,0.010880076944579528,2.6330850004496673e-05,0.0006940145128506937,0.0011727935534334146,0.10351892440394236
aq_pos_mass_473.146_4.121_816,0.17031047118644138,7.876341882152905e-07,1.1573505954249515e-06,5.725135536156626e-07,0.7415043087592827,0.18348917031903877
aq_pos_mass_473.146_4.221_861,0.5027693732325637,0.0005119753315565893,2.7552722271311954e-07,3.0068509895824194e-06,0.009718381057731186,0.017650112808849438
aq_pos_mass_474.262_4.195_2353,0.031181114443719026,0.002521252359080329,0.005852319133606772,1.8809117362480813e-05,0.7902256036823868,0.0828408973035591
aq_pos_mass_480.335_4.429_798,5.725135536156626e-07,0.0005527639632859501,0.0010090959919514472,9.32485400964649e-09,0.6781510107917366,6.722623248575777e-07
aq_pos_mass_480.344_4.357_2143,0.17031047118644138,0.0020517454392337897,0.005852319133606772,1.8809117362480813e-05,0.6781510107917366,0.388744069374785
aq_pos_mass_482.323_4.242_4522,0.13493406800802574,0.13493406800802574,0.07556856758427484,0.0015502078583888577,0.9406245188913854,0.27308193265189773
aq_pos_mass_494.324_4.282_2981,0.015401014690545304,0.18352895180974704,0.024755995557244146,0.0004740065307879381,0.2921439804957928,0.2921439804957928
aq_pos_mass_500.276_4.057_2877,0.01822817785893125,0.12449813614092822,0.47589071739669675,0.00040581908832030265,0.7095766425318525,0.011674031523844861
aq_pos_mass_502.326_4.358_2785,0.2790163132113638,0.002521252359080329,0.0015761224730509436,9.737785441998757e-06,0.7254808306999916,0.8564523383039433
aq_pos_mass_502.348_4.423_2311,3.0068509895824194e-06,0.002698383221760215,0.008582426966545884,6.209575257062966e-08,0.47589071739669675,2.430998778733783e-06
aq_pos_mass_502.374_4.496_2250,0.21221826045709435,3.0636642336731697e-09,4.544978314963725e-09,4.9277453010895736e-08,0.4005631908703319,0.22920864740434965
aq_pos_mass_508.375_4.502_2933,0.003300170025373635,0.2611101618127958,0.007100391194289869,0.00011055116443956473,0.05150485211063124,0.5583871155473787
aq_pos_mass_518.324_4.03_2955,0.31728478955239503,0.06802529185208153,0.05964549321285119,0.006293128166672163,0.9068221962682691,0.3771397546659717
aq_pos_mass_527.384_4.16_5300,0.04020316203008206,0.11470273038255883,0.47589071739669675,0.003526451136186436,0.3771397546659717,0.010986469552605896
aq_pos_mass_528.365_4.203_3082,0.013737753233950132,0.4516799095559624,0.17657702124569574,0.0010060313623902943,0.5873528750166327,0.08668425440088963
aq_pos_mass_528.365_4.246_3151,0.029602150981776827,0.5430019506067205,0.35458034716422326,0.006698271306476066,0.6626415911148368,0.23755567689454182
aq_pos_mass_536.334_4.034_2227,0.12963458087901286,0.11003784368397303,0.13352644740886185,0.0020517454392337897,0.7902256036823868,0.14490207256892992
aq_pos_mass_537.168_0.426_2040,0.9424675874144188,6.624988343983656e-06,1.8012300116581438e-05,1.5615850610006668e-05,0.3120800279457193,0.4248397357489112
aq_pos_mass_541.614_3.479_2752,0.17682769153006928,0.3808478181551693,0.7095766425318525,0.010880076944579528,0.6472754956287547,0.04661163354269371
aq_pos_mass_543.379_4.159_4550,0.0006940145128506937,0.5847767220837196,0.8564523383039433,0.0002522267513013395,0.8564523383039433,0.0005023296165808158
aq_pos_mass_546.4_4.489_2114,0.009660047071220692,3.0636642336731697e-09,4.544978314963725e-09,8.253738424413417e-09,0.7254808306999916,0.006660064644603721
aq_pos_mass_550.276_3.945_3165,0.00757959203158261,0.7336876455731964,0.388744069374785,0.005206645006082294,0.47589071739669675,0.10810994430993735
aq_pos_mass_552.179_0.421_2180,0.6426891712062756,0.00014219088751881286,0.00020432632670250962,2.261849200290364e-05,0.5441693209533585,0.32237665407895655
aq_pos_mass_552.329_3.929_2462,0.12449813614092822,0.12963458087901286,0.15700576611852554,0.002198499437948425,0.9237061355849945,0.11777439286349586
aq_pos_mass_554.381_4.247_4654,0.05647943963383298,0.36974299252616816,0.0990842385956441,0.010253921182571684,0.47589071739669675,0.2461151672187305
aq_pos_mass_556.396_4.335_4565,0.01723902055859097,0.36974299252616816,0.06258566157626287,6.058455057030492e-05,0.3436271148554936,0.11777439286349586
aq_pos_mass_556.396_4.384_4706,0.005548356179065037,0.7649515205278014,0.10810994430993735,0.0008682294555164656,0.18348917031903877,0.27308193265189773
aq_pos_mass_559.15_0.422_2084,0.4768500218436187,0.0003752711253509224,0.010335128997763093,2.0630247802504916e-05,0.13912475468441005,0.037992300413851675
aq_pos_mass_565.937_3.495_5704,0.0015502078583888577,0.6725120572471346,0.3771397546659717,0.010253921182571684,0.12285444338664299,0.16986082052303642
aq_pos_mass_568.324_3.793_5407,0.0014438613414250558,0.0592009297805028,0.4499549276146769,0.0513483325632606,0.33289241602703057,0.024755995557244146
aq_pos_mass_570.339_3.891_6560,0.08511645002715026,0.48971740875937286,0.9237061355849945,0.006293128166672163,0.7095766425318525,0.026154655806481207
aq_pos_mass_570.34_3.748_2945,0.15183902058357474,0.5990263837703016,0.11286065749608003,0.00909702974074202,0.2921439804957928,0.5873528750166327
aq_pos_mass_574.094_0.498_2079,0.36974299252616816,0.004579668772944515,0.26387710472720083,2.4788262264360555e-05,0.27308193265189773,0.09480250293078125
aq_pos_mass_575.124_0.334_2231,0.6575324631990798,1.071113843689899e-05,0.007100391194289869,1.0795853129321476e-06,0.10351892440394236,0.03076775825205137
aq_pos_mass_590.426_4.48_831,0.0005965632210801782,3.0636642336731697e-09,4.544978314963725e-09,3.0636642336731697e-09,0.5727830892082293,7.890488152915383e-05
aq_pos_mass_596.076_0.479_2405,0.5567604652232558,0.003766763000078115,0.006244443463093393,0.010880076944579528,0.4005631908703319,0.9575697405400247
aq_pos_mass_617.948_3.425_2786,0.05647943963383298,0.010880076944579528,0.15700576611852554,1.2943593626932324e-05,0.19791118649608652,0.005482530786307642
aq_pos_mass_618.074_3.425_2835,0.07448869557973885,0.019266678870001924,0.17657702124569574,0.0001308010009972485,0.4499549276146769,0.029157918716810522
aq_pos_mass_621.068_3.403_2400,0.0489327907878939,0.012967226151306417,0.4499549276146769,0.00010157249601713054,0.15700576611852554,0.005133964025766229
aq_pos_mass_621.318_3.403_2166,0.04020316203008206,0.008563492804623466,0.32237665407895655,1.714176365150844e-05,0.19059976364421682,0.004496262922299543
aq_pos_mass_621.444_3.403_2176,0.02269849481938352,0.0071267102844447625,0.27308193265189773,1.071113843689899e-05,0.3020025360436831,0.005482530786307642
aq_pos_mass_634.452_4.473_769,8.849270861410743e-06,3.0636642336731697e-09,4.544978314963725e-09,3.0636642336731697e-09,0.14490207256892992,1.9577459157128988e-07
aq_pos_mass_637.305_4.801_129,0.21221826045709435,0.0016637261613751642,0.024755995557244146,9.32853149583386e-05,0.35458034716422326,0.05964549321285119
aq_pos_mass_642.397_4.276_4161,0.016297262912258043,0.7649515205278014,0.33289241602703057,0.0010822814831204174,0.4499549276146769,0.06564467965076447
aq_pos_mass_648.313_3.593_5517,0.023954891416220755,0.9588879528454441,0.6472754956287547,0.005548356179065037,0.8564523383039433,0.06258566157626287
aq_pos_mass_648.468_4.534_2477,0.031181114443719026,3.9040636495365185e-08,4.796806402547997e-08,9.32485400964649e-09,0.9237061355849945,0.06258566157626287
aq_pos_mass_659.286_4.801_259,0.06203037670989281,0.031181114443719026,0.037992300413851675,0.0010060313623902943,0.8066606559445169,0.06882591062252712
aq_pos_mass_668.346_4.798_654,0.31728478955239503,0.0017848483939171347,0.007566680427898679,0.0002145588959565848,0.4248397357489112,0.07213273916105309
aq_pos_mass_678.478_4.466_401,9.722797636417771e-07,3.0636642336731697e-09,4.544978314963725e-09,3.0636642336731697e-09,0.05964549321285119,3.3415891706825186e-08
aq_pos_mass_682.362_4.798_306,0.11470273038255883,0.0013442758642847337,0.006244443463093393,6.610039056561501e-05,0.32237665407895655,0.03076775825205137
aq_pos_mass_692.495_4.525_2433,0.01822817785893125,8.756634554187482e-08,6.858530351499355e-08,1.0530609553721387e-08,0.5301338579431278,0.10351892440394236
aq_pos_mass_696.117_0.427_2421,0.21987171062870314,0.019266678870001924,0.023422590558945692,4.653490422623316e-05,0.9745341584953889,0.15700576611852554
aq_pos_mass_703.476_4.63_4690,0.07119688927525167,0.6279871929800329,0.16333796807724754,0.011539988490258973,0.4372935444271038,0.3657515014317637
aq_pos_mass_705.939_3.425_2721,0.01822817785893125,0.00909702974074202,0.10810994430993735,2.261849200290364e-05,0.388744069374785,0.003673552991225149
aq_pos_mass_706.082_3.428_602,0.023954891416220755,0.011539988490258973,0.07913681183968604,2.0630247802504916e-05,0.5441693209533585,0.017650112808849438
aq_pos_mass_709.15_3.656_5376,0.21221826045709435,0.08511645002715026,0.4499549276146769,0.008058107539921757,0.35458034716422326,0.03421738271297906
aq_pos_mass_709.223_3.629_5741,0.10552415804955881,0.1460335202810438,0.6320582930091349,0.0010060313623902943,0.3120800279457193,0.005482530786307642
aq_pos_mass_709.649_3.403_2286,0.028092445265394367,0.016297262912258043,0.33289241602703057,3.561306707621246e-05,0.21314547016694085,0.004805549744052629
aq_pos_mass_709.934_3.403_2117,0.0489327907878939,0.005910177030927583,0.3436271148554936,2.261849200290364e-05,0.4125956449189422,0.03606274988369152
aq_pos_mass_710.077_3.403_2124,0.009660047071220692,0.00909702974074202,0.4005631908703319,1.714176365150844e-05,0.4499549276146769,0.011674031523844861
aq_pos_mass_710.223_3.626_2239,2.0630247802504916e-05,0.016297262912258043,0.22920864740434965,3.895012892950288e-05,0.007566680427898679,0.037992300413851675
aq_pos_mass_710.294_3.624_5297,0.9917740945477351,0.010253921182571684,0.0002850937688431303,0.005910177030927583,0.46282151671134464,0.388744069374785
aq_pos_mass_721.404_4.218_3021,0.04225136632956884,0.016297262912258043,0.00024156194593056616,4.941573855125697e-06,0.0828408973035591,0.8731878288255717
aq_pos_mass_722.504_4.459_310,3.3366835070669546e-07,6.458449857418977e-09,1.6024707491130768e-08,3.0636642336731697e-09,0.010335128997763093,3.771180341911082e-08
