SubjectID1,SubjectID2,Group1,Group2,group_name,Distance
X553_Group1C_142dpi_RA_173_G_B1_P124.mzXML,X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.453973522
X553_Group1C_142dpi_RA_173_G_B1_P124.mzXML,X515_Group1C_142dpi_RA_165_G_A5_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.552102257
X553_Group1C_142dpi_RA_173_G_B1_P124.mzXML,X531_Group1C_142dpi_RA_166_G_A6_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.452691028
X553_Group1C_142dpi_RA_173_G_B1_P124.mzXML,X532_Group1C_142dpi_RA_167_G_A7_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.357346561
X553_Group1C_142dpi_RA_173_G_B1_P124.mzXML,X533_Group1C_142dpi_RA_168_G_A8_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.51478799
X553_Group1C_142dpi_RA_173_G_B1_P124.mzXML,X534_Group1C_142dpi_RA_169_G_A9_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.496732697
X553_Group1C_142dpi_RA_173_G_B1_P124.mzXML,X535_Group1C_142dpi_RA_170_G_A10_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.489399411
X553_Group1C_142dpi_RA_173_G_B1_P124.mzXML,X551_Group1C_142dpi_RA_171_G_A11_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.465540638
X553_Group1C_142dpi_RA_173_G_B1_P124.mzXML,X552_Group1C_142dpi_RA_172_G_A12_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.586767914
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.462963105
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.364201706
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.287566524
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.484149978
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,X515_Group1C_142dpi_RA_165_G_A5_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.305864183
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,X531_Group1C_142dpi_RA_166_G_A6_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.68680558
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,X532_Group1C_142dpi_RA_167_G_A7_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.599893924
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,X533_Group1C_142dpi_RA_168_G_A8_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.376075716
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,X534_Group1C_142dpi_RA_169_G_A9_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.662250933
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,X535_Group1C_142dpi_RA_170_G_A10_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.48636713
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,X551_Group1C_142dpi_RA_171_G_A11_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.561813411
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,X552_Group1C_142dpi_RA_172_G_A12_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.407890536
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,X553_Group1C_142dpi_RA_173_G_B1_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.597610208
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.37790674
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.20243601
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.373551809
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,X514_Group1C_142dpi_RA_164_G_A4_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.448355079
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,X515_Group1C_142dpi_RA_165_G_A5_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.251595506
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,X531_Group1C_142dpi_RA_166_G_A6_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.677081156
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,X532_Group1C_142dpi_RA_167_G_A7_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.600279839
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,X533_Group1C_142dpi_RA_168_G_A8_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.323330443
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,X534_Group1C_142dpi_RA_169_G_A9_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.621342802
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,X535_Group1C_142dpi_RA_170_G_A10_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.398236593
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,X551_Group1C_142dpi_RA_171_G_A11_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.573417584
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,X552_Group1C_142dpi_RA_172_G_A12_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.27643185
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,X553_Group1C_142dpi_RA_173_G_B1_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.60368441
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,Group1C,Group1C,Group1C_Group1C,0.31477219
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X581_Group3E_142dpi_RA_176_G_B4_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.585591825
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X582_Group3E_142dpi_RA_177_G_B5_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.753759705
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X583_Group3E_142dpi_RA_178_G_B6_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.643781051
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X584_Group3E_142dpi_RA_179_G_B7_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.502468288
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X585_Group3E_142dpi_RA_180_G_B8_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.712304844
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X666_Group3E_142dpi_RA_201_G_D5_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.636056722
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X667_Group3E_142dpi_RA_202_G_D6_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.425773862
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X668_Group3E_142dpi_RA_203_G_D7_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.523251102
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X669_Group3E_142dpi_RA_204_G_D8_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.376981824
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X670_Group3E_142dpi_RA_205_G_D9_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.659355631
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X751_Group3E_142dpi_RA_226_G_F6_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.71076458
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X752_Group3E_142dpi_RA_227_G_F7_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.395396769
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X753_Group3E_142dpi_RA_228_G_F8_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.442862062
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X754_Group3E_142dpi_RA_229_G_F9_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.402606878
X511_Group1C_142dpi_RA_161_G_A1_P124.mzXML,X755_Group3E_142dpi_RA_230_G_F10_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.738202533
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X581_Group3E_142dpi_RA_176_G_B4_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.566900842
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X582_Group3E_142dpi_RA_177_G_B5_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.677152587
