"filename","MouseID","Treatmentgroup","status","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X533_Group1C_142dpi_LA_168_G_A8_P120.mzXML",533,"Group1C","naive",142,"LA","A8","P120",0.024615367,0.020005701,0.000327913,0.008255499,0.000229724
"X534_Group1C_142dpi_LA_169_G_A9_P120.mzXML",534,"Group1C","naive",142,"LA","A9","P120",0.036963,0.042606236,0.001968751,0.017850814,0.002617012
"X535_Group1C_142dpi_LA_170_G_A10_P120.mzXML",535,"Group1C","naive",142,"LA","A10","P120",0.025084491,0.027428178,0.001361898,0.010482335,0.00275192
"X551_Group1C_142dpi_LA_171_G_A11_P120.mzXML",551,"Group1C","naive",142,"LA","A11","P120",0.046159079,0.051303816,0.00217678,0.022613185,0.004121204
"X552_Group1C_142dpi_LA_172_G_A12_P120.mzXML",552,"Group1C","naive",142,"LA","A12","P120",0.044920822,0.050934033,0.001883462,0.020508285,0.00572665
"X553_Group1C_142dpi_LA_173_G_B1_P120.mzXML",553,"Group1C","naive",142,"LA","B1","P120",0.057861146,0.068414783,0.002191191,0.02349747,0.005592272
"X554_Group1C_142dpi_LA_174_G_B2_P120.mzXML",554,"Group1C","naive",142,"LA","B2","P120",0.014265241,0.0185481,0.001897406,0.029586849,0.007613493
"X555_Group1C_142dpi_LA_175_G_B3_P120.mzXML",555,"Group1C","naive",142,"LA","B3","P120",0.0730605,0.065029075,0.001441913,0.02509816,0.005432323
"X561_Group3A_50dpi_LA_266_B_B4_P121.mzXML",561,"Group3A","infected",50,"LA","B4","P121",0.03408937,0.051181584,0.000279056,0.038256978,0.02034626
"X562_Group3A_50dpi_LA_267_B_B5_P121.mzXML",562,"Group3A","infected",50,"LA","B5","P121",0.048882972,0.0589,0.000731078,0.042560416,0.024612741
"X563_Group3A_50dpi_LA_268_B_B6_P121.mzXML",563,"Group3A","infected",50,"LA","B6","P121",0.083354465,0.060191761,0.000424386,0.013044369,0.011668446
"X564_Group3A_50dpi_LA_269_B_B7_P121.mzXML",564,"Group3A","infected",50,"LA","B7","P121",0.074901674,0.07416329,0.000388523,0.027376728,0.019155434
"X565_Group3A_50dpi_LA_270_B_B8_P121.mzXML",565,"Group3A","infected",50,"LA","B8","P121",0.035756601,0.033574707,0.0001105,0.00852,0.001421099
"X646_Group3A_50dpi_LA_271_B_B9_P121.mzXML",646,"Group3A","infected",50,"LA","B9","P121",0.065091402,0.066746308,0.000619047,0.017849371,0.012300132
"X647_Group3A_50dpi_LA_272_B_B10_P121.mzXML",647,"Group3A","infected",50,"LA","B10","P121",0.073410589,0.07377667,0.000402551,0.022054502,0.007051549
"X648_Group3A_50dpi_LA_273_B_B11_P121.mzXML",648,"Group3A","infected",50,"LA","B11","P121",0,0.00238145,0,0.005912918,0
"X649_Group3A_50dpi_LA_274_B_B12_P121.mzXML",649,"Group3A","infected",50,"LA","B12","P121",0.050207688,0.071754412,0.000662215,0.060417664,0.039985658
"X650_Group3A_50dpi_LA_275_B_C1_P121.mzXML",650,"Group3A","infected",50,"LA","C1","P121",0.046707531,0.0397,0.001747053,0.03707941,0.004809128
"X731_Group3A_50dpi_LA_276_B_C2_P121.mzXML",731,"Group3A","infected",50,"LA","C2","P121",0.046517505,0.0469,0.001881775,0.03076967,0.006954114
"X732_Group3A_50dpi_LA_277_B_C3_P121.mzXML",732,"Group3A","infected",50,"LA","C3","P121",0.041936585,0.023022274,0.000209205,0.00942839,0.000357158
"X733_Group3A_50dpi_LA_278_B_C4_P121.mzXML",733,"Group3A","infected",50,"LA","C4","P121",0.043018151,0.027786906,0.000164483,0.006813957,0.000775002
"X734_Group3A_50dpi_LA_279_B_C5_P121.mzXML",734,"Group3A","infected",50,"LA","C5","P121",0.042543127,0.037967334,0.000482013,0.00667,0
"X735_Group3A_50dpi_LA_280_B_C6_P121.mzXML",735,"Group3A","infected",50,"LA","C6","P121",0.035869175,0.034493079,0.000280553,0.013346078,0.002050384
"X566_Group3B_70dpi_LA_296_B_D10_P121.mzXML",566,"Group3B","infected",75,"LA","D10","P121",0.058865279,0.062539834,0.000402239,0.031114133,0.012249781
"X567_Group3B_70dpi_LA_297_B_D11_P121.mzXML",567,"Group3B","infected",75,"LA","D11","P121",0.034873789,0.073824271,0.001004584,0.032808551,0.026453407
"X568_Group3B_70dpi_LA_298_B_D12_P121.mzXML",568,"Group3B","infected",75,"LA","D12","P121",0.049274043,0.0516,0.000716563,0.030195079,0.009908311
"X569_Group3B_70dpi_LA_299_B_E1_P121.mzXML",569,"Group3B","infected",75,"LA","E1","P121",0.045881417,0.0633,0.001039116,0.037043764,0.023854888
"X570_Group3B_70dpi_LA_300_B_E2_P121.mzXML",570,"Group3B","infected",75,"LA","E2","P121",0.037198314,0.085951367,0.000773679,0.054557089,0.04318681
"X651_Group3B_70dpi_LA_301_B_E3_P121.mzXML",651,"Group3B","infected",75,"LA","E3","P121",0.05129008,0.0573,0.000447749,0.016333235,0.013947132
"X652_Group3B_70dpi_LA_302_B_E4_P121.mzXML",652,"Group3B","infected",75,"LA","E4","P121",0.059821527,0.060923352,0.000912393,0.007890372,0.004084779
"X653_Group3B_70dpi_LA_303_B_E5_P121.mzXML",653,"Group3B","infected",75,"LA","E5","P121",0.08366857,0.0697,0.00062899,0.00952,0.001765354
"X654_Group3B_70dpi_LA_304_B_E6_P121.mzXML",654,"Group3B","infected",75,"LA","E6","P121",0.118002877,0.09761922,0.000946685,0.010590864,0.003670062
"X655_Group3B_70dpi_LA_305_B_E7_P121.mzXML",655,"Group3B","infected",75,"LA","E7","P121",0.108162718,0.094890208,0.001965975,0.008813822,0.003715759
"X736_Group3B_70dpi_LA_306_B_E8_P121.mzXML",736,"Group3B","infected",75,"LA","E8","P121",0.06481167,0.0451,0.0001754,0.009067691,0.000455753
"X737_Group3B_70dpi_LA_307_B_E9_P121.mzXML",737,"Group3B","infected",75,"LA","E9","P121",0.026904589,0.0389,0.00079334,0.024712347,0.022225766
"X738_Group3B_70dpi_LA_308_B_E10_P121.mzXML",738,"Group3B","infected",75,"LA","E10","P121",0.048061056,0.0519,0.001362066,0.026007325,0.023620513
"X739_Group3B_70dpi_LA_309_B_E11_P121.mzXML",739,"Group3B","infected",75,"LA","E11","P121",0.049206227,0.0675,0.00073132,0.028650673,0.016149931
"X740_Group3B_70dpi_LA_310_B_E12_P121.mzXML",740,"Group3B","infected",75,"LA","E12","P121",0.055021019,0.0544,0.000770127,0.009466723,0.003405159
"X581_Group3E_142dpi_LA_176_G_B4_P120.mzXML",581,"Group3E","infected",142,"LA","B4","P120",0.076791234,0.064597601,0.000748383,0.013592907,0.002109551
"X582_Group3E_142dpi_LA_177_G_B5_P120.mzXML",582,"Group3E","infected",142,"LA","B5","P120",0.056376917,0.041226667,0.000886637,0.024421916,0.006401568
"X583_Group3E_142dpi_LA_178_G_B6_P120.mzXML",583,"Group3E","infected",142,"LA","B6","P120",0.0620849,0.052140472,0.001578818,0.013405126,0.002711381
