"filename","MouseID","Treatmentgroup","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X700_Group9_142dpi_LA_210_G_E2_P120.mzXML",700,"combo","142dpi","LA","E2","P120",0.064365271,0.07786635,0.001953008,0.024209967,0.01625286
"X716_Group15_142dpi_LA_216_G_E8_P120.mzXML",716,"BNZ","142dpi","LA","E8","P120",0.028467051,0.024687419,0.000918728,0.01126141,0.001035564
"X717_Group15_142dpi_LA_217_G_E9_P120.mzXML",717,"BNZ","142dpi","LA","E9","P120",0.02286779,0.019668506,0.001141363,0.014767608,0.000361898
"X718_Group15_142dpi_LA_218_G_E10_P120.mzXML",718,"BNZ","142dpi","LA","E10","P120",0.040030095,0.038611008,0.001218148,0.017242408,0.004010192
"X719_Group15_142dpi_LA_219_G_E11_P120.mzXML",719,"BNZ","142dpi","LA","E11","P120",0.049618796,0.042712934,0.001244806,0.014419166,0.001057862
"X720_Group15_142dpi_LA_220_G_E12_P120.mzXML",720,"BNZ","142dpi","LA","E12","P120",0.041399648,0.032316457,0.000629551,0.003524001,0.0001229
"X751_Group3E_142dpi_LA_226_G_F6_P120.mzXML",751,"infected","142dpi","LA","F6","P120",0.057980959,0.044541451,0.000977282,0.011732424,0.003757619
"X752_Group3E_142dpi_LA_227_G_F7_P120.mzXML",752,"infected","142dpi","LA","F7","P120",0.047142176,0.047333465,0.001792991,0.015201057,0.00658285
"X753_Group3E_142dpi_LA_228_G_F8_P120.mzXML",753,"infected","142dpi","LA","F8","P120",0.032562852,0.0226,0.000215714,0.002434439,0.000216528
"X754_Group3E_142dpi_LA_229_G_F9_P120.mzXML",754,"infected","142dpi","LA","F9","P120",0.032560623,0.027668367,0.000645376,0.006248219,0.000793925
"X755_Group3E_142dpi_LA_230_G_F10_P120.mzXML",755,"infected","142dpi","LA","F10","P120",0.023211022,0.019350759,0.000924843,0.013502653,0.000451458
"X781_Group9_142dpi_LA_231_G_F11_P120.mzXML",781,"combo","142dpi","LA","F11","P120",0.053980834,0.050924288,0.00109787,0.01131639,0.002592066
"X782_Group9_142dpi_LA_232_G_F12_P120.mzXML",782,"combo","142dpi","LA","F12","P120",0.037585431,0.0291,0.000534901,0.00404906,0.001455022
"X783_Group9_142dpi_LA_233_G_G1_P120.mzXML",783,"combo","142dpi","LA","G1","P120",0.05801446,0.041326689,0.000443594,0.005711734,0.000242791
"X784_Group9_142dpi_LA_234_G_G2_P120.mzXML",784,"combo","142dpi","LA","G2","P120",0.044131364,0.0325,0.000422189,0.007498225,0.001662079
"X785_Group9_142dpi_LA_235_G_G3_P120.mzXML",785,"combo","142dpi","LA","G3","P120",0.048342615,0.044089652,0.001632482,0.032334332,0.004030879
"X801_Group15_142dpi_LA_241_G_G9_P120.mzXML",801,"BNZ","142dpi","LA","G9","P120",0.02781271,0.026446079,0.001465661,0.021111896,0.0021057
"X802_Group15_142dpi_LA_242_G_G10_P120.mzXML",802,"BNZ","142dpi","LA","G10","P120",0.045107697,0.041619145,0.002068827,0.024821172,0.012098957
"X803_Group15_142dpi_LA_243_G_G11_P120.mzXML",803,"BNZ","142dpi","LA","G11","P120",0.030464499,0.0295,0.001322793,0.027423157,0.019964856
"X804_Group15_142dpi_LA_244_G_G12_P120.mzXML",804,"BNZ","142dpi","LA","G12","P120",0.011156029,0.0113,0.00056415,0.0129,0.002077487
"X805_Group15_142dpi_LA_245_G_H1_P120.mzXML",805,"BNZ","142dpi","LA","H1","P120",0.040118669,0.036730417,0.001234663,0.012611782,0.001824215
