	SubjectID1	SubjectID2	Group1	Group2	Distance
0	X512_Group1C_142dpi_LA_162_G_A2_P120.mzXML	X511_Group1C_142dpi_LA_161_G_A1_P120.mzXML	Group1C	Group1C	0.3326966523899982
1	X513_Group1C_142dpi_LA_163_G_A3_P120.mzXML	X511_Group1C_142dpi_LA_161_G_A1_P120.mzXML	Group1C	Group1C	0.43089063053664134
2	X513_Group1C_142dpi_LA_163_G_A3_P120.mzXML	X512_Group1C_142dpi_LA_162_G_A2_P120.mzXML	Group1C	Group1C	0.31968744609563504
3	X514_Group1C_142dpi_LA_164_G_A4_P120.mzXML	X511_Group1C_142dpi_LA_161_G_A1_P120.mzXML	Group1C	Group1C	0.2552946701247712
4	X514_Group1C_142dpi_LA_164_G_A4_P120.mzXML	X512_Group1C_142dpi_LA_162_G_A2_P120.mzXML	Group1C	Group1C	0.25632487346538063
5	X514_Group1C_142dpi_LA_164_G_A4_P120.mzXML	X513_Group1C_142dpi_LA_163_G_A3_P120.mzXML	Group1C	Group1C	0.3955209554701085
6	X515_Group1C_142dpi_LA_165_G_A5_P120.mzXML	X511_Group1C_142dpi_LA_161_G_A1_P120.mzXML	Group1C	Group1C	0.22510712677968497
7	X515_Group1C_142dpi_LA_165_G_A5_P120.mzXML	X512_Group1C_142dpi_LA_162_G_A2_P120.mzXML	Group1C	Group1C	0.3003606559886557
8	X515_Group1C_142dpi_LA_165_G_A5_P120.mzXML	X513_Group1C_142dpi_LA_163_G_A3_P120.mzXML	Group1C	Group1C	0.36859655627856336
9	X515_Group1C_142dpi_LA_165_G_A5_P120.mzXML	X514_Group1C_142dpi_LA_164_G_A4_P120.mzXML	Group1C	Group1C	0.2241933740307113
10	X531_Group1C_142dpi_LA_166_G_A6_P120.mzXML	X511_Group1C_142dpi_LA_161_G_A1_P120.mzXML	Group1C	Group1C	0.3228294082370041
11	X531_Group1C_142dpi_LA_166_G_A6_P120.mzXML	X512_Group1C_142dpi_LA_162_G_A2_P120.mzXML	Group1C	Group1C	0.30186406416748013
12	X531_Group1C_142dpi_LA_166_G_A6_P120.mzXML	X513_Group1C_142dpi_LA_163_G_A3_P120.mzXML	Group1C	Group1C	0.23593269923005153
13	X531_Group1C_142dpi_LA_166_G_A6_P120.mzXML	X514_Group1C_142dpi_LA_164_G_A4_P120.mzXML	Group1C	Group1C	0.33346338331961317
14	X531_Group1C_142dpi_LA_166_G_A6_P120.mzXML	X515_Group1C_142dpi_LA_165_G_A5_P120.mzXML	Group1C	Group1C	0.3032988274173079
15	X532_Group1C_142dpi_LA_167_G_A7_P120.mzXML	X511_Group1C_142dpi_LA_161_G_A1_P120.mzXML	Group1C	Group1C	0.27719047768195115
16	X532_Group1C_142dpi_LA_167_G_A7_P120.mzXML	X512_Group1C_142dpi_LA_162_G_A2_P120.mzXML	Group1C	Group1C	0.32005439412399106
17	X532_Group1C_142dpi_LA_167_G_A7_P120.mzXML	X513_Group1C_142dpi_LA_163_G_A3_P120.mzXML	Group1C	Group1C	0.3847291107792825
18	X532_Group1C_142dpi_LA_167_G_A7_P120.mzXML	X514_Group1C_142dpi_LA_164_G_A4_P120.mzXML	Group1C	Group1C	0.2774962897391885
19	X532_Group1C_142dpi_LA_167_G_A7_P120.mzXML	X515_Group1C_142dpi_LA_165_G_A5_P120.mzXML	Group1C	Group1C	0.26346155959228656
