"filename","MouseID","Treatmentgroup","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X720_Group15_142dpi_LV_bottom_220_G_E12_P132.mzXML",720,"BNZ","142dpi","LV_bottom","E12","P132",0.00099405,0.00468,0.000136572,0.001165957,0
"X751_Group3E_142dpi_LV_bottom_226_G_F6_P132.mzXML",751,"infected","142dpi","LV_bottom","F6","P132",0.001465284,0.004141659,0.000202241,0.000348033,0
"X752_Group3E_142dpi_LV_bottom_227_G_F7_P132.mzXML",752,"infected","142dpi","LV_bottom","F7","P132",0.000633482,0.004077569,0,0.000744383,0
"X753_Group3E_142dpi_LV_bottom_228_G_F8_P132.mzXML",753,"infected","142dpi","LV_bottom","F8","P132",0.001289179,0.004264533,3.39e-05,0.000196109,0
"X754_Group3E_142dpi_LV_bottom_229_G_F9_P132.mzXML",754,"infected","142dpi","LV_bottom","F9","P132",0.000731768,0.003198521,0,0.000224952,0
"X755_Group3E_142dpi_LV_bottom_230_G_F10_P132.mzXML",755,"infected","142dpi","LV_bottom","F10","P132",0.000953232,0.003155758,0.0001996,0,0
"X781_Group9_142dpi_LV_bottom_231_G_F11_P132.mzXML",781,"combo","142dpi","LV_bottom","F11","P132",0.000842396,0.002737058,0.000145792,0,0
"X782_Group9_142dpi_LV_bottom_232_G_F12_P132.mzXML",782,"combo","142dpi","LV_bottom","F12","P132",0.001313667,0.004140448,4.54e-05,0,0
"X783_Group9_142dpi_LV_bottom_233_G_G1_P132.mzXML",783,"combo","142dpi","LV_bottom","G1","P132",0.001682174,0.005174427,0.000162056,0.001105236,0.00017028
"X784_Group9_142dpi_LV_bottom_234_G_G2_P132.mzXML",784,"combo","142dpi","LV_bottom","G2","P132",0.001333159,0.00492,0.000117959,0.000542336,0
"X785_Group9_142dpi_LV_bottom_235_G_G3_P132.mzXML",785,"combo","142dpi","LV_bottom","G3","P132",0.00141472,0.00439639,3.43e-05,0.002005957,0
"X801_Group15_142dpi_LV_bottom_241_G_G9_P132.mzXML",801,"BNZ","142dpi","LV_bottom","G9","P132",0.000984632,0.003201915,0.0001287,0.000279521,6.15e-05
"X802_Group15_142dpi_LV_bottom_242_G_G10_P132.mzXML",802,"BNZ","142dpi","LV_bottom","G10","P132",0.000670332,0.00211,0.00022002,0.00106,0.000102628
"X803_Group15_142dpi_LV_bottom_243_G_G11_P132.mzXML",803,"BNZ","142dpi","LV_bottom","G11","P132",0.00035727,0.00051008,1.806e-05,0.00015721,2.01e-05
"X804_Group15_142dpi_LV_bottom_244_G_G12_P132.mzXML",804,"BNZ","142dpi","LV_bottom","G12","P132",0.00089994,0.003663062,5.07e-05,0,0
"X805_Group15_142dpi_LV_bottom_245_G_H1_P132.mzXML",805,"BNZ","142dpi","LV_bottom","H1","P132",0.001327666,0.004325574,0.000363913,0,0
