"filename","MouseID","Treatmentgroup","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X717_Group15_142dpi_LV_bottom_217_G_E9_P132.mzXML",717,"BNZ","142dpi","LV_bottom","E9","P132",0.019923623,0.025773438,0.000556201,0.00151042,0.000241638
"X718_Group15_142dpi_LV_bottom_218_G_E10_P132.mzXML",718,"BNZ","142dpi","LV_bottom","E10","P132",0.032921062,0.04814536,0.001458016,0.006976528,0.004215191
"X719_Group15_142dpi_LV_bottom_219_G_E11_P132.mzXML",719,"BNZ","142dpi","LV_bottom","E11","P132",0.024344406,0.030452258,0.000526713,0.00118826,0.001733673
"X720_Group15_142dpi_LV_bottom_220_G_E12_P132.mzXML",720,"BNZ","142dpi","LV_bottom","E12","P132",0.029064058,0.0466,0.001628535,0.018885282,0.008245443
"X751_Group3E_142dpi_LV_bottom_226_G_F6_P132.mzXML",751,"infected","142dpi","LV_bottom","F6","P132",0.042614101,0.04887115,0.001868185,0.002973236,0.001972893
"X752_Group3E_142dpi_LV_bottom_227_G_F7_P132.mzXML",752,"infected","142dpi","LV_bottom","F7","P132",0.020566991,0.02700585,0.000453372,0.003795169,0.00402634
"X753_Group3E_142dpi_LV_bottom_228_G_F8_P132.mzXML",753,"infected","142dpi","LV_bottom","F8","P132",0.033180638,0.037566264,0.001379367,0.002327283,0.00251067
"X754_Group3E_142dpi_LV_bottom_229_G_F9_P132.mzXML",754,"infected","142dpi","LV_bottom","F9","P132",0.023143066,0.029761619,0.000706995,0.00370845,0.003977562
"X755_Group3E_142dpi_LV_bottom_230_G_F10_P132.mzXML",755,"infected","142dpi","LV_bottom","F10","P132",0.02717071,0.028640664,0.001022373,0.001074855,0.000866407
"X781_Group9_142dpi_LV_bottom_231_G_F11_P132.mzXML",781,"combo","142dpi","LV_bottom","F11","P132",0.023919114,0.028714721,0.000648767,0.002954901,0.001363521
"X782_Group9_142dpi_LV_bottom_232_G_F12_P132.mzXML",782,"combo","142dpi","LV_bottom","F12","P132",0.036795441,0.039880758,0.001108911,0.000279956,0
"X783_Group9_142dpi_LV_bottom_233_G_G1_P132.mzXML",783,"combo","142dpi","LV_bottom","G1","P132",0.050806969,0.060743737,0.001309832,0.007286327,0.008781906
"X784_Group9_142dpi_LV_bottom_234_G_G2_P132.mzXML",784,"combo","142dpi","LV_bottom","G2","P132",0.034680349,0.0479,0.001104335,0.010547371,0.003041247
"X785_Group9_142dpi_LV_bottom_235_G_G3_P132.mzXML",785,"combo","142dpi","LV_bottom","G3","P132",0.040695956,0.047792121,0.001387168,0.01164483,0.008797624
"X801_Group15_142dpi_LV_bottom_241_G_G9_P132.mzXML",801,"BNZ","142dpi","LV_bottom","G9","P132",0.026361292,0.035124706,0.000960567,0.002644947,0.002083576
"X802_Group15_142dpi_LV_bottom_242_G_G10_P132.mzXML",802,"BNZ","142dpi","LV_bottom","G10","P132",0.013211474,0.0175,0.001022528,0.0053,0.003009208
"X803_Group15_142dpi_LV_bottom_243_G_G11_P132.mzXML",803,"BNZ","142dpi","LV_bottom","G11","P132",0.01067874,0.01070324,0.000320946,0.002155763,0.001481021
"X804_Group15_142dpi_LV_bottom_244_G_G12_P132.mzXML",804,"BNZ","142dpi","LV_bottom","G12","P132",0.019262945,0.029653655,0.000427911,0.000850665,0
"X805_Group15_142dpi_LV_bottom_245_G_H1_P132.mzXML",805,"BNZ","142dpi","LV_bottom","H1","P132",0.033049091,0.058997921,0.001630118,0.004850861,0.000641746
