SubjectID1,SubjectID2,Group1,Group2,group_name,Distance
X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML,X531_Group1C_142dpi_LV_bottom_166_G_A6_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.288447327
X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML,X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.210280394
X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML,X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.270323101
X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.373341928
X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.533058451
X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.360489711
X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,X514_Group1C_142dpi_LV_bottom_164_G_A4_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.330436564
X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,X515_Group1C_142dpi_LV_bottom_165_G_A5_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.331502479
X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,X531_Group1C_142dpi_LV_bottom_166_G_A6_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.323110906
X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.300092394
X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.303669633
X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.332953854
X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.218194527
X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.412086056
X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.237652584
X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,X514_Group1C_142dpi_LV_bottom_164_G_A4_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.187487041
X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,X515_Group1C_142dpi_LV_bottom_165_G_A5_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.148367793
X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,X531_Group1C_142dpi_LV_bottom_166_G_A6_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.239314561
X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.21335551
X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.139406924
X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.243030493
X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.317406195
X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.279645165
X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.456736465
X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.31539922
X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,X514_Group1C_142dpi_LV_bottom_164_G_A4_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.282568249
X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,X515_Group1C_142dpi_LV_bottom_165_G_A5_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.299146211
X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,X531_Group1C_142dpi_LV_bottom_166_G_A6_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.315421065
X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.318044152
X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.242923002
X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.321816775
X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.283738189
X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.24681417
X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.225013288
X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.416579078
X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.325727842
X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,X514_Group1C_142dpi_LV_bottom_164_G_A4_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.260772381
X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,X515_Group1C_142dpi_LV_bottom_165_G_A5_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.274175258
X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,X531_Group1C_142dpi_LV_bottom_166_G_A6_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.314416543
X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.290704731
X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.229729825
X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.314293843
X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.369205934
X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.229153112
X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.240147657
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.321379559
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.492408756
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.249991469
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,X514_Group1C_142dpi_LV_bottom_164_G_A4_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.24318954
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,X515_Group1C_142dpi_LV_bottom_165_G_A5_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.198759742
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,X531_Group1C_142dpi_LV_bottom_166_G_A6_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.191764488
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.286588867
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.206388966
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.269495054
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.293604629
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.22529498
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.336330807
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.345904855
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.371121941
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.492427644
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.308598731
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,X514_Group1C_142dpi_LV_bottom_164_G_A4_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.334415779
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,X515_Group1C_142dpi_LV_bottom_165_G_A5_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.31648659
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,X531_Group1C_142dpi_LV_bottom_166_G_A6_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.312728454
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.314607648
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.306194723
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.2945807
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.343692083
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.314047861
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.24678087
